seed,method,learning_rate,beta,gamma,episodes_per_update,center_returns,normalize_returns,handoff_fraction,updates,evaluation_episodes,environment_steps,final_training_mean,stochastic_evaluation_mean,deterministic_evaluation_mean,mean_min_probability
10059,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5119271,81.93077082943677,56.87671713444681,-54.029420010316954,
10059,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5764857,46.58091192305989,-37.45259669803674,-108.50451608838603,0.19757413491606712
10060,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5825793,24.032257444702637,-6.900275746904807,-107.56047419482576,
10060,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,4951455,-13.580826011631789,52.092805116678065,-27.50982065909455,0.17507268801331521
10061,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5351762,54.042332716996434,43.83044098820271,-88.11142422945679,
10061,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,4723904,93.93762863429556,81.96032281749825,-58.594300969048845,0.20082277581095695
10062,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5723815,47.18793464858828,92.96764303616683,-8.776454014026207,
10062,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5694413,70.57807559357956,52.6396327265763,-50.46952683916942,0.193195740878582
10063,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,4515151,81.62836593875818,92.05112071859992,-50.65303569294997,
10063,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,4960476,106.97364309377059,127.4537699169274,-49.950611206044314,0.1913820295035839
10064,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5588305,78.43747836509583,94.62971437590983,-35.618638658362514,
10064,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,4434480,90.80984356604226,90.47512362340427,-54.4824599445481,0.19609950616955757
10065,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5966275,17.597104710378883,-42.86082370965112,-91.0699882631605,
10065,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5132075,82.57970231197865,85.87847828158449,-30.476553108182763,0.1798714679479599
10066,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,4803347,86.4807969966839,107.32008990499384,-24.865922129198285,
10066,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5408583,93.73998400502413,88.26771160484057,-63.70710026446133,0.18170541405677795
10067,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5085723,68.96969740943229,92.65443788144671,-57.21154546076623,
10067,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5355285,35.112440639766106,69.96566593687575,-32.684044702898234,0.19141071423888206
10068,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5875978,48.89991104837707,67.29838506440868,-53.87273241508087,
10068,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5851909,65.15884606486887,28.511519394672973,-67.44382498135157,0.15439662531018258
10069,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5337111,84.38046250706651,109.68221455651123,-49.972950070956564,
10069,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5755490,70.54124585636393,88.50427111402485,35.49314121735152,0.16638776391744614
10070,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,4605633,98.70334779641175,48.15517973936965,-96.2003828003521,
10070,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,4313224,140.1541102770652,137.7297557609408,-42.22536648786715,0.20734490543603898
10071,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5401173,65.13952025387363,59.316542432899304,-66.6624167498783,
10071,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5289133,52.7579238351876,83.33563877265118,-29.940514067298388,0.20375997975468635
10072,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5919724,8.020767507077336,0.4775017231549632,-66.68503295197341,
10072,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5923761,43.460088091153764,42.837660894071114,-42.17526355894013,0.1575098303705454
10073,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,4429328,69.71048644248094,16.40471445450466,-55.023287507490664,
10073,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,4465406,137.43038179224962,154.01712378222064,-15.64188082670397,0.1758714100718498
10074,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5922236,3.0033776942318355,52.68948661161033,-48.28964011497506,
10074,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,6055794,8.586319785021688,43.797451018821455,-45.96924621719564,0.17494287416338922
10075,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5734417,10.128729261831689,63.17502924685623,-31.660181620210743,
10075,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5937503,79.16876474989239,79.31304740485768,-37.268521921656685,0.18316434122622013
