Update 0001/1200 | return 7.9398 | logdet -3745.98 | lambda_min 5.670e-09 | 27.8s
Update 0291/1200 | return 157.9822 | logdet -3032.37 | lambda_min 2.418e-08 | 30.6s
Update 0292/1200 | return 158.3537 | logdet -3030.50 | lambda_min 3.363e-08 | 30.9s
Update 0293/1200 | return 158.7097 | logdet -3062.67 | lambda_min 2.231e-08 | 29.9s
Update 0294/1200 | return 158.7188 | logdet -3037.19 | lambda_min 2.209e-08 | 30.0s
Update 0295/1200 | return 157.5745 | logdet -3060.24 | lambda_min 1.813e-08 | 29.2s
Update 0296/1200 | return 158.2449 | logdet -3040.27 | lambda_min 3.527e-08 | 29.7s
Update 0297/1200 | return 157.4744 | logdet -3050.31 | lambda_min 1.690e-08 | 30.7s
Update 0298/1200 | return 158.5081 | logdet -3056.30 | lambda_min 2.222e-08 | 29.6s
Update 0299/1200 | return 159.3659 | logdet -3065.39 | lambda_min 2.304e-08 | 31.1s
Update 0300/1200 | return 158.1424 | logdet -3038.77 | lambda_min 2.540e-08 | 29.7s
Update 0301/1200 | return 158.2243 | logdet -3056.98 | lambda_min 3.146e-08 | 30.9s
Update 0302/1200 | return 159.3235 | logdet -3075.62 | lambda_min 1.593e-08 | 29.9s
Update 0303/1200 | return 158.5207 | logdet -3076.04 | lambda_min 1.764e-08 | 30.5s
Update 0304/1200 | return 158.5614 | logdet -3071.23 | lambda_min 2.630e-08 | 29.8s
Update 0305/1200 | return 159.7526 | logdet -3070.28 | lambda_min 1.737e-08 | 31.3s
Update 0306/1200 | return 159.4259 | logdet -3080.58 | lambda_min 2.812e-08 | 31.4s
Update 0307/1200 | return 159.4912 | logdet -3079.25 | lambda_min 2.227e-08 | 30.0s
Update 0308/1200 | return 160.9083 | logdet -3083.28 | lambda_min 2.423e-08 | 31.7s
Update 0309/1200 | return 160.0441 | logdet -3090.23 | lambda_min 2.199e-08 | 32.2s
Update 0310/1200 | return 159.6680 | logdet -3092.61 | lambda_min 2.063e-08 | 29.6s
Update 0311/1200 | return 160.5108 | logdet -3088.59 | lambda_min 1.934e-08 | 30.1s
Update 0312/1200 | return 160.4081 | logdet -3102.84 | lambda_min 2.279e-08 | 33.2s
Update 0313/1200 | return 160.1561 | logdet -3099.68 | lambda_min 2.494e-08 | 29.4s
Update 0314/1200 | return 159.6201 | logdet -3089.44 | lambda_min 2.887e-08 | 29.9s
Update 0315/1200 | return 160.6009 | logdet -3098.62 | lambda_min 2.365e-08 | 29.8s
Update 0316/1200 | return 159.1575 | logdet -3099.27 | lambda_min 2.518e-08 | 31.3s
Update 0317/1200 | return 160.6626 | logdet -3099.59 | lambda_min 2.364e-08 | 31.9s
Update 0318/1200 | return 161.4420 | logdet -3094.94 | lambda_min 1.925e-08 | 29.5s
Update 0319/1200 | return 160.9422 | logdet -3094.15 | lambda_min 2.519e-08 | 31.1s
Update 0320/1200 | return 160.7756 | logdet -3103.07 | lambda_min 2.494e-08 | 29.2s
Update 0321/1200 | return 160.8631 | logdet -3085.40 | lambda_min 2.295e-08 | 30.0s
Update 0322/1200 | return 160.5272 | logdet -3095.59 | lambda_min 2.169e-08 | 31.2s
Update 0323/1200 | return 161.5397 | logdet -3108.45 | lambda_min 2.278e-08 | 31.5s
Update 0324/1200 | return 160.7966 | logdet -3090.03 | lambda_min 1.853e-08 | 32.6s
Update 0325/1200 | return 160.8672 | logdet -3100.60 | lambda_min 1.800e-08 | 31.0s
Update 0326/1200 | return 161.5892 | logdet -3090.21 | lambda_min 3.059e-08 | 28.6s
Update 0327/1200 | return 161.1060 | logdet -3093.30 | lambda_min 2.958e-08 | 30.4s
Update 0328/1200 | return 160.6184 | logdet -3097.47 | lambda_min 2.086e-08 | 29.9s
Update 0329/1200 | return 160.5407 | logdet -3089.31 | lambda_min 1.966e-08 | 29.3s
Update 0330/1200 | return 160.1174 | logdet -3092.87 | lambda_min 2.316e-08 | 30.5s
Update 0331/1200 | return 160.1367 | logdet -3089.82 | lambda_min 3.237e-08 | 29.9s
Update 0332/1200 | return 160.0744 | logdet -3077.57 | lambda_min 2.670e-08 | 29.6s
Update 0333/1200 | return 160.7543 | logdet -3080.94 | lambda_min 1.585e-08 | 32.0s
Update 0334/1200 | return 161.3106 | logdet -3073.66 | lambda_min 2.809e-08 | 31.2s
Update 0335/1200 | return 160.4909 | logdet -3070.70 | lambda_min 2.105e-08 | 30.3s
Update 0336/1200 | return 161.0239 | logdet -3079.99 | lambda_min 3.083e-08 | 29.6s
Update 0337/1200 | return 160.9902 | logdet -3086.05 | lambda_min 3.044e-08 | 31.0s
Update 0338/1200 | return 161.1485 | logdet -3087.29 | lambda_min 2.598e-08 | 31.6s
Update 0339/1200 | return 160.3214 | logdet -3061.65 | lambda_min 1.972e-08 | 30.1s
Update 0340/1200 | return 160.4498 | logdet -3065.68 | lambda_min 3.340e-08 | 30.2s
Update 0341/1200 | return 160.8359 | logdet -3074.86 | lambda_min 2.863e-08 | 33.4s
Update 0342/1200 | return 160.9867 | logdet -3062.34 | lambda_min 2.055e-08 | 30.4s
Update 0343/1200 | return 161.7590 | logdet -3066.88 | lambda_min 2.707e-08 | 31.7s
Update 0344/1200 | return 161.1809 | logdet -3083.73 | lambda_min 2.255e-08 | 30.5s
Update 0345/1200 | return 160.3833 | logdet -3064.64 | lambda_min 2.435e-08 | 30.2s
Update 0346/1200 | return 161.2995 | logdet -3070.12 | lambda_min 3.094e-08 | 29.7s
Update 0347/1200 | return 160.6365 | logdet -3068.48 | lambda_min 2.306e-08 | 29.9s
Update 0348/1200 | return 160.6535 | logdet -3078.47 | lambda_min 2.602e-08 | 29.5s
Update 0349/1200 | return 160.9388 | logdet -3073.03 | lambda_min 2.413e-08 | 29.2s
Update 0350/1200 | return 160.9624 | logdet -3068.05 | lambda_min 2.796e-08 | 30.8s
Update 0351/1200 | return 161.2150 | logdet -3066.94 | lambda_min 2.469e-08 | 29.5s
Update 0352/1200 | return 160.8609 | logdet -3057.96 | lambda_min 2.522e-08 | 30.8s
Update 0353/1200 | return 160.7718 | logdet -3045.45 | lambda_min 2.775e-08 | 30.4s
Update 0354/1200 | return 160.3590 | logdet -3060.09 | lambda_min 2.196e-08 | 29.9s
Update 0355/1200 | return 161.2980 | logdet -3063.91 | lambda_min 2.361e-08 | 30.4s
Update 0356/1200 | return 160.9676 | logdet -3051.50 | lambda_min 2.196e-08 | 29.4s
Update 0357/1200 | return 160.5930 | logdet -3053.03 | lambda_min 3.083e-08 | 29.8s
Update 0358/1200 | return 160.4534 | logdet -3073.59 | lambda_min 2.330e-08 | 30.7s
Update 0359/1200 | return 160.1040 | logdet -3046.53 | lambda_min 2.609e-08 | 31.0s
Update 0360/1200 | return 160.8521 | logdet -3046.48 | lambda_min 2.357e-08 | 31.0s
Update 0361/1200 | return 160.9960 | logdet -3059.57 | lambda_min 2.083e-08 | 29.7s
Update 0362/1200 | return 160.9798 | logdet -3029.51 | lambda_min 2.903e-08 | 29.9s
Update 0363/1200 | return 160.9395 | logdet -3042.61 | lambda_min 2.626e-08 | 30.1s
Update 0364/1200 | return 160.1274 | logdet -3041.21 | lambda_min 2.865e-08 | 30.3s
Update 0365/1200 | return 160.3334 | logdet -3032.58 | lambda_min 3.254e-08 | 29.5s
Update 0366/1200 | return 159.0605 | logdet -3040.87 | lambda_min 2.464e-08 | 29.6s
Update 0367/1200 | return 159.9259 | logdet -3030.92 | lambda_min 3.570e-08 | 29.9s
Update 0368/1200 | return 160.2452 | logdet -3034.22 | lambda_min 3.285e-08 | 31.0s
Update 0369/1200 | return 160.1073 | logdet -3026.29 | lambda_min 2.799e-08 | 32.4s
Update 0370/1200 | return 159.2476 | logdet -3026.04 | lambda_min 3.034e-08 | 30.0s
Update 0371/1200 | return 160.9294 | logdet -3025.52 | lambda_min 3.502e-08 | 31.6s
Update 0372/1200 | return 160.2180 | logdet -3018.81 | lambda_min 3.432e-08 | 31.1s
Update 0373/1200 | return 160.7408 | logdet -3032.04 | lambda_min 2.753e-08 | 30.8s
Update 0374/1200 | return 160.7865 | logdet -3036.34 | lambda_min 2.489e-08 | 30.5s
Update 0375/1200 | return 160.6703 | logdet -3032.84 | lambda_min 2.754e-08 | 30.4s
Update 0376/1200 | return 160.4131 | logdet -3029.60 | lambda_min 2.205e-08 | 31.3s
Update 0377/1200 | return 160.6593 | logdet -3028.27 | lambda_min 3.368e-08 | 29.7s
Update 0378/1200 | return 160.5547 | logdet -3033.84 | lambda_min 3.312e-08 | 29.4s
Update 0379/1200 | return 160.9781 | logdet -3037.11 | lambda_min 3.384e-08 | 31.4s
Update 0380/1200 | return 161.2504 | logdet -3043.32 | lambda_min 2.265e-08 | 29.7s
Update 0381/1200 | return 160.2787 | logdet -3028.73 | lambda_min 2.066e-08 | 31.3s
Update 0382/1200 | return 160.7555 | logdet -3031.80 | lambda_min 2.502e-08 | 30.1s
Update 0383/1200 | return 160.5423 | logdet -3034.22 | lambda_min 2.830e-08 | 29.8s
Update 0384/1200 | return 160.5588 | logdet -3040.69 | lambda_min 2.376e-08 | 29.1s
Update 0385/1200 | return 160.7557 | logdet -3043.88 | lambda_min 3.047e-08 | 30.8s
Update 0386/1200 | return 159.8210 | logdet -3054.50 | lambda_min 2.170e-08 | 30.7s
Update 0387/1200 | return 160.7297 | logdet -3045.35 | lambda_min 2.591e-08 | 29.3s
Update 0388/1200 | return 159.5199 | logdet -3046.81 | lambda_min 3.586e-08 | 30.0s
Update 0389/1200 | return 160.4441 | logdet -3055.16 | lambda_min 3.019e-08 | 29.3s
Update 0390/1200 | return 160.0469 | logdet -3046.93 | lambda_min 2.757e-08 | 32.6s
Update 0391/1200 | return 160.6052 | logdet -3038.84 | lambda_min 3.534e-08 | 29.4s
Update 0392/1200 | return 160.6641 | logdet -3035.48 | lambda_min 3.140e-08 | 31.8s
Update 0393/1200 | return 160.6803 | logdet -3053.78 | lambda_min 2.803e-08 | 30.1s
Update 0394/1200 | return 160.7891 | logdet -3032.53 | lambda_min 3.039e-08 | 29.5s
Update 0395/1200 | return 161.2091 | logdet -3039.25 | lambda_min 2.887e-08 | 30.2s
Update 0396/1200 | return 160.9194 | logdet -3043.09 | lambda_min 2.554e-08 | 29.5s
Update 0397/1200 | return 160.9805 | logdet -3041.32 | lambda_min 3.132e-08 | 29.4s
Update 0398/1200 | return 161.3421 | logdet -3034.29 | lambda_min 2.269e-08 | 29.9s
Update 0399/1200 | return 161.0817 | logdet -3021.80 | lambda_min 3.023e-08 | 32.0s
Update 0400/1200 | return 160.5228 | logdet -3021.81 | lambda_min 2.986e-08 | 33.1s
Update 0401/1200 | return 160.8367 | logdet -3039.79 | lambda_min 2.728e-08 | 30.2s
Update 0402/1200 | return 161.0916 | logdet -3030.69 | lambda_min 2.651e-08 | 31.6s
Update 0403/1200 | return 159.9118 | logdet -3024.74 | lambda_min 2.339e-08 | 31.3s
Update 0404/1200 | return 159.5418 | logdet -2997.88 | lambda_min 3.231e-08 | 29.4s
Update 0405/1200 | return 159.2109 | logdet -3013.67 | lambda_min 3.002e-08 | 30.3s
Update 0406/1200 | return 157.4227 | logdet -3010.54 | lambda_min 3.016e-08 | 29.7s
Update 0407/1200 | return 157.1604 | logdet -2997.28 | lambda_min 2.130e-08 | 30.4s
Update 0408/1200 | return 156.0606 | logdet -2996.21 | lambda_min 3.213e-08 | 29.6s
Update 0409/1200 | return 155.3837 | logdet -2990.24 | lambda_min 2.521e-08 | 29.7s
Update 0410/1200 | return 154.3488 | logdet -2995.46 | lambda_min 2.712e-08 | 29.7s
Update 0411/1200 | return 154.1361 | logdet -2981.28 | lambda_min 2.960e-08 | 29.8s
Update 0412/1200 | return 153.8323 | logdet -2986.45 | lambda_min 3.216e-08 | 29.5s
Update 0413/1200 | return 153.2295 | logdet -2981.58 | lambda_min 3.367e-08 | 29.9s
Update 0414/1200 | return 153.4297 | logdet -2983.94 | lambda_min 3.665e-08 | 29.6s
Update 0415/1200 | return 152.6469 | logdet -2990.26 | lambda_min 3.138e-08 | 32.6s
Update 0416/1200 | return 152.3840 | logdet -2964.51 | lambda_min 4.054e-08 | 29.4s
Update 0417/1200 | return 151.1332 | logdet -2960.71 | lambda_min 3.572e-08 | 30.2s
Update 0418/1200 | return 151.8527 | logdet -2969.08 | lambda_min 3.492e-08 | 31.0s
Update 0419/1200 | return 151.7110 | logdet -2986.14 | lambda_min 2.564e-08 | 30.3s
Update 0420/1200 | return 152.2114 | logdet -2975.57 | lambda_min 2.845e-08 | 30.4s
Update 0421/1200 | return 152.9785 | logdet -2977.10 | lambda_min 3.663e-08 | 30.8s
Update 0422/1200 | return 153.1863 | logdet -2986.08 | lambda_min 2.980e-08 | 30.4s
Update 0423/1200 | return 153.8961 | logdet -2983.91 | lambda_min 3.826e-08 | 31.3s
Update 0424/1200 | return 155.5716 | logdet -2981.85 | lambda_min 2.689e-08 | 30.2s
Update 0425/1200 | return 155.4256 | logdet -2985.26 | lambda_min 4.006e-08 | 29.6s
Update 0426/1200 | return 155.8514 | logdet -2979.01 | lambda_min 2.984e-08 | 29.3s
Update 0427/1200 | return 156.8244 | logdet -2988.25 | lambda_min 4.004e-08 | 28.7s
Update 0428/1200 | return 157.2798 | logdet -3001.05 | lambda_min 3.227e-08 | 29.5s
Update 0429/1200 | return 157.6982 | logdet -3000.90 | lambda_min 3.253e-08 | 28.8s
Update 0430/1200 | return 158.8361 | logdet -3017.52 | lambda_min 2.340e-08 | 29.4s
Update 0431/1200 | return 158.9195 | logdet -3015.48 | lambda_min 3.005e-08 | 29.7s
Update 0432/1200 | return 159.6543 | logdet -3011.27 | lambda_min 3.567e-08 | 30.1s
Update 0433/1200 | return 159.9253 | logdet -3017.40 | lambda_min 3.034e-08 | 30.4s
Update 0434/1200 | return 160.2345 | logdet -3031.83 | lambda_min 2.668e-08 | 30.7s
Update 0435/1200 | return 159.7835 | logdet -3023.94 | lambda_min 2.476e-08 | 29.8s
Update 0436/1200 | return 160.3384 | logdet -3046.38 | lambda_min 2.857e-08 | 28.9s
Update 0437/1200 | return 159.8376 | logdet -3042.45 | lambda_min 2.831e-08 | 30.3s
Update 0438/1200 | return 160.5091 | logdet -3026.79 | lambda_min 2.895e-08 | 30.6s
Update 0439/1200 | return 160.7035 | logdet -3039.55 | lambda_min 3.667e-08 | 31.4s
Update 0440/1200 | return 160.2548 | logdet -3045.29 | lambda_min 2.143e-08 | 31.1s
Update 0441/1200 | return 159.8159 | logdet -3030.82 | lambda_min 2.926e-08 | 31.5s
Update 0442/1200 | return 159.7313 | logdet -3028.10 | lambda_min 2.603e-08 | 30.7s
Update 0443/1200 | return 160.3111 | logdet -3037.70 | lambda_min 2.511e-08 | 29.8s
Update 0444/1200 | return 159.9702 | logdet -3045.65 | lambda_min 2.844e-08 | 30.5s
Update 0445/1200 | return 159.9062 | logdet -3036.88 | lambda_min 2.529e-08 | 32.9s
Update 0446/1200 | return 159.5785 | logdet -3048.57 | lambda_min 3.074e-08 | 29.5s
Update 0447/1200 | return 160.3222 | logdet -3047.77 | lambda_min 2.680e-08 | 29.7s
Update 0448/1200 | return 160.5061 | logdet -3021.65 | lambda_min 3.409e-08 | 30.5s
Update 0449/1200 | return 160.6707 | logdet -3019.33 | lambda_min 2.710e-08 | 30.5s
Update 0450/1200 | return 160.0860 | logdet -3038.18 | lambda_min 2.060e-08 | 30.7s
Update 0451/1200 | return 159.7081 | logdet -3043.30 | lambda_min 2.524e-08 | 30.0s
Update 0452/1200 | return 159.1878 | logdet -3034.11 | lambda_min 3.147e-08 | 29.6s
Update 0453/1200 | return 160.2247 | logdet -3021.94 | lambda_min 3.267e-08 | 29.5s
Update 0454/1200 | return 159.7749 | logdet -3030.16 | lambda_min 3.647e-08 | 30.0s
Update 0455/1200 | return 159.5989 | logdet -3028.75 | lambda_min 2.815e-08 | 29.6s
Update 0456/1200 | return 159.9010 | logdet -3023.00 | lambda_min 3.443e-08 | 31.9s
Update 0457/1200 | return 160.0621 | logdet -3031.46 | lambda_min 3.259e-08 | 29.3s
Update 0458/1200 | return 159.4662 | logdet -3026.85 | lambda_min 2.108e-08 | 29.2s
Update 0459/1200 | return 159.9742 | logdet -3035.88 | lambda_min 2.831e-08 | 29.5s
Update 0460/1200 | return 160.8060 | logdet -3034.44 | lambda_min 2.797e-08 | 30.0s
Update 0461/1200 | return 160.8931 | logdet -3044.98 | lambda_min 2.420e-08 | 30.2s
Update 0462/1200 | return 161.1122 | logdet -3040.92 | lambda_min 2.088e-08 | 30.2s
Update 0463/1200 | return 161.2666 | logdet -3044.89 | lambda_min 3.013e-08 | 29.5s
Update 0464/1200 | return 161.3994 | logdet -3055.39 | lambda_min 2.554e-08 | 29.2s
Update 0465/1200 | return 161.4556 | logdet -3045.89 | lambda_min 3.201e-08 | 30.4s
Update 0466/1200 | return 161.6876 | logdet -3066.67 | lambda_min 2.236e-08 | 29.0s
Update 0467/1200 | return 161.7427 | logdet -3055.01 | lambda_min 2.302e-08 | 31.6s
Update 0468/1200 | return 161.8939 | logdet -3063.13 | lambda_min 2.709e-08 | 29.7s
Update 0469/1200 | return 162.1260 | logdet -3081.70 | lambda_min 3.077e-08 | 30.5s
Update 0470/1200 | return 162.5010 | logdet -3078.29 | lambda_min 2.320e-08 | 29.0s
Update 0471/1200 | return 162.9677 | logdet -3072.81 | lambda_min 3.003e-08 | 29.7s
Update 0472/1200 | return 163.0487 | logdet -3074.64 | lambda_min 2.293e-08 | 30.2s
Update 0473/1200 | return 163.2809 | logdet -3066.66 | lambda_min 3.300e-08 | 31.1s
Update 0474/1200 | return 162.6854 | logdet -3073.53 | lambda_min 2.358e-08 | 29.8s
Update 0475/1200 | return 162.6330 | logdet -3073.40 | lambda_min 1.890e-08 | 29.6s
Update 0476/1200 | return 162.4996 | logdet -3079.11 | lambda_min 1.988e-08 | 29.8s
Update 0477/1200 | return 163.0715 | logdet -3078.48 | lambda_min 2.338e-08 | 29.4s
Update 0478/1200 | return 163.5985 | logdet -3073.93 | lambda_min 2.053e-08 | 30.3s
Update 0479/1200 | return 162.9563 | logdet -3068.65 | lambda_min 2.787e-08 | 28.9s
Update 0480/1200 | return 162.9474 | logdet -3062.85 | lambda_min 3.052e-08 | 29.6s
Update 0481/1200 | return 163.3491 | logdet -3068.24 | lambda_min 2.799e-08 | 29.7s
Update 0482/1200 | return 162.9953 | logdet -3084.54 | lambda_min 2.020e-08 | 30.5s
Update 0483/1200 | return 163.7736 | logdet -3075.91 | lambda_min 2.723e-08 | 31.3s
Update 0484/1200 | return 163.3096 | logdet -3085.30 | lambda_min 2.555e-08 | 29.8s
Update 0485/1200 | return 163.3917 | logdet -3069.29 | lambda_min 1.981e-08 | 29.3s
Update 0486/1200 | return 163.3318 | logdet -3074.49 | lambda_min 1.918e-08 | 29.6s
Update 0487/1200 | return 163.1483 | logdet -3067.06 | lambda_min 2.913e-08 | 29.1s
Update 0488/1200 | return 163.0667 | logdet -3067.40 | lambda_min 2.054e-08 | 29.4s
Update 0489/1200 | return 163.0453 | logdet -3065.55 | lambda_min 2.793e-08 | 30.0s
Update 0490/1200 | return 162.8621 | logdet -3070.19 | lambda_min 2.127e-08 | 28.6s
Update 0491/1200 | return 162.3634 | logdet -3066.29 | lambda_min 2.461e-08 | 29.1s
Update 0492/1200 | return 161.6969 | logdet -3056.58 | lambda_min 2.293e-08 | 29.3s
Update 0493/1200 | return 161.9217 | logdet -3045.91 | lambda_min 2.770e-08 | 30.8s
Update 0494/1200 | return 161.4800 | logdet -3046.22 | lambda_min 2.863e-08 | 29.6s
Update 0495/1200 | return 161.0982 | logdet -3043.13 | lambda_min 2.419e-08 | 32.2s
Update 0496/1200 | return 160.7016 | logdet -3048.59 | lambda_min 2.867e-08 | 32.2s
Update 0497/1200 | return 159.9890 | logdet -3048.19 | lambda_min 2.729e-08 | 30.7s
Update 0498/1200 | return 160.8183 | logdet -3026.77 | lambda_min 1.677e-08 | 29.3s
Update 0499/1200 | return 160.8029 | logdet -3047.88 | lambda_min 2.907e-08 | 29.8s
Update 0500/1200 | return 160.5817 | logdet -3032.96 | lambda_min 2.901e-08 | 30.7s
Update 0501/1200 | return 160.3657 | logdet -3039.70 | lambda_min 2.873e-08 | 30.6s
Update 0502/1200 | return 160.5485 | logdet -3040.08 | lambda_min 1.936e-08 | 30.1s
Update 0503/1200 | return 160.7713 | logdet -3030.93 | lambda_min 2.526e-08 | 29.6s
Update 0504/1200 | return 160.3800 | logdet -3028.25 | lambda_min 2.491e-08 | 31.8s
Update 0505/1200 | return 159.2551 | logdet -3034.10 | lambda_min 2.042e-08 | 29.8s
Update 0506/1200 | return 158.9663 | logdet -3047.77 | lambda_min 3.087e-08 | 29.2s
Update 0507/1200 | return 159.3331 | logdet -3028.58 | lambda_min 2.881e-08 | 29.8s
Update 0508/1200 | return 158.8864 | logdet -3033.50 | lambda_min 2.633e-08 | 30.5s
Update 0509/1200 | return 159.3526 | logdet -3040.60 | lambda_min 2.756e-08 | 30.7s
Update 0510/1200 | return 159.2194 | logdet -3037.06 | lambda_min 2.849e-08 | 31.0s
Update 0511/1200 | return 159.2437 | logdet -3029.46 | lambda_min 2.652e-08 | 29.2s
Update 0512/1200 | return 159.2103 | logdet -3041.56 | lambda_min 2.867e-08 | 29.1s
Update 0513/1200 | return 159.6040 | logdet -3036.21 | lambda_min 2.109e-08 | 29.7s
Update 0514/1200 | return 159.3609 | logdet -3024.77 | lambda_min 2.456e-08 | 31.4s
Update 0515/1200 | return 160.5189 | logdet -3037.06 | lambda_min 2.641e-08 | 32.9s
Update 0516/1200 | return 161.4186 | logdet -3019.28 | lambda_min 3.083e-08 | 29.9s
Update 0517/1200 | return 161.6261 | logdet -3030.19 | lambda_min 2.740e-08 | 29.4s
Update 0518/1200 | return 162.5298 | logdet -3054.42 | lambda_min 2.926e-08 | 29.8s
Update 0519/1200 | return 162.3437 | logdet -3071.00 | lambda_min 2.077e-08 | 31.8s
Update 0520/1200 | return 162.7328 | logdet -3058.84 | lambda_min 2.746e-08 | 30.2s
Update 0521/1200 | return 162.9564 | logdet -3056.48 | lambda_min 2.625e-08 | 32.5s
Update 0522/1200 | return 163.1543 | logdet -3063.84 | lambda_min 3.446e-08 | 29.7s
Update 0523/1200 | return 163.0392 | logdet -3065.38 | lambda_min 2.535e-08 | 29.7s
Update 0524/1200 | return 163.2361 | logdet -3057.02 | lambda_min 2.342e-08 | 30.2s
Update 0525/1200 | return 163.2169 | logdet -3063.89 | lambda_min 2.541e-08 | 29.4s
Update 0526/1200 | return 163.1139 | logdet -3063.81 | lambda_min 2.318e-08 | 29.6s
Update 0527/1200 | return 163.1402 | logdet -3063.04 | lambda_min 2.661e-08 | 30.6s
Update 0528/1200 | return 164.5090 | logdet -3046.72 | lambda_min 3.051e-08 | 30.3s
Update 0529/1200 | return 164.2453 | logdet -3071.81 | lambda_min 1.886e-08 | 30.3s
Update 0530/1200 | return 164.2110 | logdet -3085.19 | lambda_min 1.989e-08 | 29.9s
Update 0531/1200 | return 164.7141 | logdet -3091.06 | lambda_min 2.620e-08 | 31.3s
Update 0532/1200 | return 164.6813 | logdet -3086.53 | lambda_min 1.924e-08 | 29.5s
Update 0533/1200 | return 164.5379 | logdet -3086.16 | lambda_min 2.048e-08 | 30.4s
Update 0534/1200 | return 165.1089 | logdet -3094.63 | lambda_min 2.228e-08 | 31.8s
Update 0535/1200 | return 164.3240 | logdet -3101.91 | lambda_min 1.989e-08 | 30.7s
Update 0536/1200 | return 164.8056 | logdet -3097.29 | lambda_min 1.760e-08 | 30.4s
Update 0537/1200 | return 164.6265 | logdet -3094.36 | lambda_min 2.426e-08 | 31.0s
Update 0538/1200 | return 165.1786 | logdet -3093.24 | lambda_min 2.116e-08 | 30.1s
Update 0539/1200 | return 165.0149 | logdet -3094.70 | lambda_min 2.122e-08 | 30.1s
Update 0540/1200 | return 165.3892 | logdet -3088.06 | lambda_min 2.458e-08 | 30.7s
Update 0541/1200 | return 164.6687 | logdet -3078.67 | lambda_min 1.796e-08 | 29.9s
Update 0542/1200 | return 164.2219 | logdet -3074.96 | lambda_min 2.228e-08 | 30.0s
Update 0543/1200 | return 164.6849 | logdet -3083.72 | lambda_min 2.045e-08 | 31.6s
Update 0544/1200 | return 164.9737 | logdet -3089.25 | lambda_min 1.930e-08 | 30.6s
Update 0545/1200 | return 165.1515 | logdet -3074.18 | lambda_min 2.078e-08 | 29.8s
Update 0546/1200 | return 164.6300 | logdet -3087.24 | lambda_min 2.204e-08 | 29.1s
Update 0547/1200 | return 165.1444 | logdet -3098.65 | lambda_min 2.173e-08 | 29.6s
Update 0548/1200 | return 165.1292 | logdet -3064.43 | lambda_min 3.413e-08 | 30.2s
Update 0549/1200 | return 165.1406 | logdet -3079.43 | lambda_min 2.521e-08 | 29.9s
Update 0550/1200 | return 164.7647 | logdet -3083.77 | lambda_min 2.008e-08 | 29.5s
Update 0551/1200 | return 165.2621 | logdet -3092.14 | lambda_min 1.695e-08 | 29.6s
Update 0552/1200 | return 164.5894 | logdet -3084.48 | lambda_min 2.068e-08 | 29.7s
Update 0553/1200 | return 165.1783 | logdet -3095.65 | lambda_min 2.430e-08 | 29.5s
Update 0554/1200 | return 164.7913 | logdet -3090.20 | lambda_min 2.625e-08 | 30.0s
Update 0555/1200 | return 164.0557 | logdet -3096.57 | lambda_min 2.296e-08 | 29.3s
Update 0556/1200 | return 164.7724 | logdet -3094.42 | lambda_min 1.652e-08 | 30.0s
Update 0557/1200 | return 165.5076 | logdet -3077.00 | lambda_min 1.866e-08 | 31.1s
Update 0558/1200 | return 164.4953 | logdet -3090.70 | lambda_min 2.433e-08 | 30.6s
Update 0559/1200 | return 164.5964 | logdet -3101.90 | lambda_min 1.955e-08 | 31.7s
Update 0560/1200 | return 164.6345 | logdet -3079.37 | lambda_min 2.350e-08 | 30.9s
Update 0561/1200 | return 165.0706 | logdet -3084.38 | lambda_min 2.335e-08 | 30.7s
Update 0562/1200 | return 165.5907 | logdet -3075.62 | lambda_min 1.942e-08 | 30.4s
Update 0563/1200 | return 164.9669 | logdet -3086.16 | lambda_min 1.919e-08 | 28.9s
Update 0564/1200 | return 164.7754 | logdet -3096.30 | lambda_min 1.960e-08 | 31.3s
Update 0565/1200 | return 164.7119 | logdet -3082.74 | lambda_min 2.271e-08 | 31.5s
Update 0566/1200 | return 164.4254 | logdet -3084.63 | lambda_min 2.643e-08 | 29.7s
Update 0567/1200 | return 164.3944 | logdet -3082.41 | lambda_min 1.911e-08 | 29.0s
Update 0568/1200 | return 165.5415 | logdet -3078.28 | lambda_min 2.191e-08 | 29.6s
Update 0569/1200 | return 164.3255 | logdet -3068.82 | lambda_min 2.493e-08 | 31.1s
Update 0570/1200 | return 165.6159 | logdet -3068.38 | lambda_min 2.273e-08 | 30.1s
Update 0571/1200 | return 164.7712 | logdet -3065.50 | lambda_min 2.475e-08 | 30.6s
Update 0572/1200 | return 165.0911 | logdet -3064.86 | lambda_min 2.273e-08 | 29.6s
Update 0573/1200 | return 164.5949 | logdet -3041.68 | lambda_min 3.484e-08 | 31.2s
Update 0574/1200 | return 164.7973 | logdet -3062.63 | lambda_min 2.519e-08 | 29.8s
Update 0575/1200 | return 164.3427 | logdet -3051.89 | lambda_min 2.142e-08 | 30.2s
Update 0576/1200 | return 164.3828 | logdet -3067.31 | lambda_min 3.131e-08 | 30.1s
Update 0577/1200 | return 164.3066 | logdet -3049.79 | lambda_min 2.412e-08 | 30.3s
Update 0578/1200 | return 164.7588 | logdet -3056.51 | lambda_min 3.017e-08 | 29.6s
Update 0579/1200 | return 164.0620 | logdet -3062.42 | lambda_min 1.902e-08 | 29.7s
Update 0580/1200 | return 164.4725 | logdet -3045.03 | lambda_min 2.159e-08 | 30.2s
