method,beta,q,p_good,dq_dt,dp_good_dt,speed,pooled_regularizer_dq_dt,joint_regularizer_dq_dt,joint_correction_dq_dt,cosine_pooled_joint_regularizer,cosine_pooled_joint_defined
reward_only,0.0,0.1475,0.97,0.007589850507958984,0.00013729834687499943,0.0075910922513970185,0.14336182940580747,0.13474990638616557,-0.008611923019641884,0.9995232742502292,True
reward_only,0.0,0.20625,0.03,-0.012242292715072628,5.094091406249995e-05,0.012242398698712841,0.14589451686088284,0.13200784791936526,-0.013886668941517563,0.9989300530333614,True
reward_only,0.0,0.20625,0.08875,-0.010470896206140515,0.0011376087951221459,0.010532512574429099,0.14589451686088284,0.13200784791936526,-0.013886668941517563,0.9991242973416379,True
reward_only,0.0,0.20625,0.1475,-0.008699499697208402,0.0031160277483215323,0.009240720962675955,0.14589451686088284,0.13200784791936526,-0.013886668941517563,0.9993815613588037,True
reward_only,0.0,0.20625,0.20625,-0.00692810318827629,0.005548700648546215,0.008876186831887964,0.14589451686088284,0.13200784791936526,-0.013886668941517563,0.999660414176313,True
reward_only,0.0,0.20625,0.265,-0.005156706679344175,0.00806447246923828,0.00957221708821394,0.14589451686088284,0.13200784791936526,-0.013886668941517563,0.9998906997099247,True
reward_only,0.0,0.20625,0.32375,-0.00338531017041206,0.010358530282396318,0.010897682072863792,0.14589451686088284,0.13200784791936526,-0.013886668941517563,0.9999977525595033,True
reward_only,0.0,0.20625,0.38249999999999995,-0.0016139136614799496,0.012192403258575435,0.012298756625221612,0.14589451686088284,0.13200784791936526,-0.013886668941517563,0.9999421719809689,True
reward_only,0.0,0.20625,0.44125,0.00015748284745216272,0.01339396266688728,0.01339488845676633,0.14589451686088284,0.13200784791936526,-0.013886668941517563,0.9997447729507315,True
reward_only,0.0,0.20625,0.5,0.0019288793563842785,0.013857421874999998,0.01399102271434129,0.14589451686088284,0.13200784791936526,-0.013886668941517563,0.9994731084019509,True
reward_only,0.0,0.20625,0.55875,0.0037002758653163857,0.01354333634913826,0.014039729375786862,0.14589451686088284,0.13200784791936526,-0.013886668941517563,0.99920263660005,True
reward_only,0.0,0.20625,0.6174999999999999,0.0054716723742485015,0.012478603654083252,0.013625518255347725,0.14589451686088284,0.13200784791936526,-0.013886668941517563,0.998985284338325,True
reward_only,0.0,0.20625,0.67625,0.007243068883180618,0.01075646345317268,0.01296778905079578,0.14589451686088284,0.13200784791936526,-0.013886668941517563,0.9988413812866831,True
reward_only,0.0,0.20625,0.735,0.009014465392112732,0.008536497508300777,0.012415006081948713,0.14589451686088284,0.13200784791936526,-0.013886668941517563,0.9987680272141432,True
reward_only,0.0,0.20625,0.79375,0.010785861901044844,0.006044629679918289,0.012364156457913325,0.14589451686088284,0.13200784791936526,-0.013886668941517563,0.9987511530201446,True
reward_only,0.0,0.20625,0.8525,0.012557258409976964,0.003573125927032464,0.01305572547449466,0.14589451686088284,0.13200784791936526,-0.013886668941517563,0.9987742917943593,True
reward_only,0.0,0.20625,0.91125,0.01432865491890907,0.0014805943072071076,0.014404947458693182,0.14589451686088284,0.13200784791936526,-0.013886668941517563,0.9988229870165098,True
reward_only,0.0,0.20625,0.97,0.016100051427841183,0.00019198497656249913,0.016101196049062832,0.14589451686088284,0.13200784791936526,-0.013886668941517563,0.998886190875288,True
reward_only,0.0,0.265,0.03,-0.01478033653359375,6.545135624999994e-05,0.014780481451100336,0.1289301757040514,0.11018645009881423,-0.01874372560523715,0.9969393250413289,True
reward_only,0.0,0.265,0.08875,-0.012272918070410158,0.0014616549367629998,0.012359650202055228,0.1289301757040514,0.11018645009881423,-0.01874372560523715,0.9971644330591053,True
reward_only,0.0,0.265,0.1475,-0.009765499607226563,0.0040036235311767575,0.010554334842051129,0.1289301757040514,0.11018645009881423,-0.01874372560523715,0.9977216044451972,True
reward_only,0.0,0.265,0.20625,-0.00725808114404297,0.007129239621162413,0.010173779999069377,0.1289301757040514,0.11018645009881423,-0.01874372560523715,0.9985893393975309,True
reward_only,0.0,0.265,0.265,-0.004750662680859374,0.010361625233203126,0.011398775082466612,0.1289301757040514,0.11018645009881423,-0.01874372560523715,0.9995028810832359,True
reward_only,0.0,0.265,0.32375,-0.0022432442176757786,0.013309141938594058,0.013496866442318343,0.1289301757040514,0.11018645009881423,-0.01874372560523715,0.9999893570275213,True
reward_only,0.0,0.265,0.38249999999999995,0.00026417424550781183,0.01566539085344238,0.015667618154113466,0.1289301757040514,0.11018645009881423,-0.01874372560523715,0.9997317992991678,True
reward_only,0.0,0.265,0.44125,0.0027715927086914057,0.017209212638667298,0.01743097030534266,0.1289301757040514,0.11018645009881423,-0.01874372560523715,0.9989032158960615,True
reward_only,0.0,0.265,0.5,0.005279011171875003,0.0178046875,0.01857080655021309,0.1289301757040514,0.11018645009881423,-0.01874372560523715,0.9979775342181804,True
reward_only,0.0,0.265,0.55875,0.007786429635058586,0.017401135187983707,0.01906378745926956,0.1289301757040514,0.11018645009881423,-0.01874372560523715,0.997307141219515,True
reward_only,0.0,0.265,0.6174999999999999,0.010293848098242186,0.016033114997973635,0.019053190945559,0.1289301757040514,0.11018645009881423,-0.01874372560523715,0.9969809587694118,True
reward_only,0.0,0.265,0.67625,0.012801266561425783,0.013820425770137023,0.018838168542736455,0.1289301757040514,0.11018645009881423,-0.01874372560523715,0.9969304568663924,True
reward_only,0.0,0.265,0.735,0.01530868502460938,0.010968105889453125,0.01883229099140505,0.1289301757040514,0.11018645009881423,-0.01874372560523715,0.9970512977188637,True
reward_only,0.0,0.265,0.79375,0.01781610348779297,0.0077664332857131976,0.019435303688627628,0.1289301757040514,0.11018645009881423,-0.01874372560523715,0.9972589961012868,True
reward_only,0.0,0.265,0.8525,0.020323521950976576,0.0045909254335205,0.020835597923457155,0.1289301757040514,0.11018645009881423,-0.01874372560523715,0.9974990545665307,True
reward_only,0.0,0.265,0.91125,0.02283094041416016,0.0019023393522903448,0.022910057512066706,0.1289301757040514,0.11018645009881423,-0.01874372560523715,0.9977407150286612,True
reward_only,0.0,0.265,0.97,0.025338358877343755,0.00024667160624999894,0.025339559535998157,0.1289301757040514,0.11018645009881423,-0.01874372560523715,0.9979685345404848,True
reward_only,0.0,0.32375,0.03,-0.016623154485482794,7.996179843749996e-05,0.016623346803139136,0.09847837057111845,0.07584714076516759,-0.022631229805950864,0.9925611724020769,True
reward_only,0.0,0.32375,0.08875,-0.01345508641980019,0.0017857010784038535,0.013573064462592968,0.09847837057111845,0.07584714076516759,-0.022631229805950864,0.9917224062761085,True
reward_only,0.0,0.32375,0.1475,-0.010287018354117586,0.004891219314031982,0.011390644099255826,0.09847837057111845,0.07584714076516759,-0.022631229805950864,0.991666172719427,True
reward_only,0.0,0.32375,0.20625,-0.0071189502884349875,0.008709778593778607,0.011248986459315019,0.09847837057111845,0.07584714076516759,-0.022631229805950864,0.9933559126932989,True
reward_only,0.0,0.32375,0.265,-0.003950882222752379,0.012658777997167971,0.013261000366474797,0.09847837057111845,0.07584714076516759,-0.022631229805950864,0.997056864462475,True
reward_only,0.0,0.32375,0.32375,-0.0007828141570697771,0.0162597535947918,0.01627858670056629,0.09847837057111845,0.07584714076516759,-0.022631229805950864,0.9999292621129683,True
reward_only,0.0,0.32375,0.38249999999999995,0.0023852539086128225,0.01913837844830932,0.01928644513224932,0.09847837057111845,0.07584714076516759,-0.022631229805950864,0.9983227942744777,True
reward_only,0.0,0.32375,0.44125,0.005553321974295428,0.02102446261044732,0.021745514779105364,0.09847837057111845,0.07584714076516759,-0.022631229805950864,0.9943979430474708,True
reward_only,0.0,0.32375,0.5,0.008721390039978032,0.021751953125,0.023435232215227253,0.09847837057111845,0.07584714076516759,-0.022631229805950864,0.991977697023437,True
reward_only,0.0,0.32375,0.55875,0.011889458105660625,0.021258934026829154,0.024357780892423957,0.09847837057111845,0.07584714076516759,-0.022631229805950864,0.9915762224538381,True
reward_only,0.0,0.32375,0.6174999999999999,0.015057526171343233,0.019587626341864017,0.02470635950740561,0.09847837057111845,0.07584714076516759,-0.022631229805950864,0.9922468151340156,True
reward_only,0.0,0.32375,0.67625,0.01822559423702584,0.01688438808710136,0.024844614031386356,0.09847837057111845,0.07584714076516759,-0.022631229805950864,0.9932526562104876,True
reward_only,0.0,0.32375,0.735,0.021393662302708446,0.013399714270605467,0.025243635420758956,0.09847837057111845,0.07584714076516759,-0.022631229805950864,0.9942532420372684,True
reward_only,0.0,0.32375,0.79375,0.02456173036839104,0.009488236891508106,0.026330690040310717,0.09847837057111845,0.07584714076516759,-0.022631229805950864,0.9951320366142102,True
reward_only,0.0,0.32375,0.8525,0.027729798434073655,0.005608724940008536,0.028291332889191126,0.09847837057111845,0.07584714076516759,-0.022631229805950864,0.9958676507172973,True
reward_only,0.0,0.32375,0.91125,0.03089786649975625,0.0023240843973735817,0.030985150032279574,0.09847837057111845,0.07584714076516759,-0.022631229805950864,0.9964724204787937,True
reward_only,0.0,0.32375,0.97,0.034065934565438855,0.00030135823593749876,0.03406726749539988,0.09847837057111845,0.07584714076516759,-0.022631229805950864,0.9969674418147909,True
reward_only,0.0,0.38249999999999995,0.03,-0.017692928748193358,9.447224062499989e-05,0.017693180965922883,0.059656406832758815,0.03443602367766728,-0.025220383155091543,0.9860904367050672,True
reward_only,0.0,0.38249999999999995,0.08875,-0.014005724493658446,0.0021097472200447068,0.01416373368588772,0.059656406832758815,0.03443602367766728,-0.025220383155091543,0.9809291649970148,True
reward_only,0.0,0.38249999999999995,0.1475,-0.010318520239123533,0.005778815096887205,0.011826519515445508,0.059656406832758815,0.03443602367766728,-0.025220383155091543,0.9734523798751551,True
reward_only,0.0,0.38249999999999995,0.20625,-0.006631315984588626,0.010290317566394801,0.012241935602865833,0.059656406832758815,0.03443602367766728,-0.025220383155091543,0.9649848171684801,True
reward_only,0.0,0.38249999999999995,0.265,-0.0029441117300537094,0.014955930761132812,0.01524295439902772,0.059656406832758815,0.03443602367766728,-0.025220383155091543,0.968533997690675,True
reward_only,0.0,0.38249999999999995,0.32375,0.0007430925244812014,0.019210365250989535,0.019224731976710784,0.059656406832758815,0.03443602367766728,-0.025220383155091543,0.9986687635610295,True
reward_only,0.0,0.38249999999999995,0.38249999999999995,0.004430296779016109,0.022611366043176262,0.02304129779089418,0.059656406832758815,0.03443602367766728,-0.025220383155091543,0.9772172408811396,True
reward_only,0.0,0.38249999999999995,0.44125,0.008117501033551024,0.024839712582227322,0.02613245384952137,0.059656406832758815,0.03443602367766728,-0.025220383155091543,0.963505326234064,True
reward_only,0.0,0.38249999999999995,0.5,0.011804705288085936,0.025699218749999996,0.028280751604208034,0.059656406832758815,0.03443602367766728,-0.025220383155091543,0.9705687097569727,True
reward_only,0.0,0.38249999999999995,0.55875,0.015491909542620835,0.02511673286567459,0.029510159794931722,0.059656406832758815,0.03443602367766728,-0.025220383155091543,0.9787598798253975,True
reward_only,0.0,0.38249999999999995,0.6174999999999999,0.01917911379715576,0.023142137685754394,0.030056562390111483,0.059656406832758815,0.03443602367766728,-0.025220383155091543,0.9846274416499724,True
reward_only,0.0,0.38249999999999995,0.67625,0.022866318051690673,0.019948350404065694,0.03034477195637599,0.059656406832758815,0.03443602367766728,-0.025220383155091543,0.9885726031407589,True
reward_only,0.0,0.38249999999999995,0.735,0.026553522306225586,0.015831322651757806,0.030914726648820293,0.059656406832758815,0.03443602367766728,-0.025220383155091543,0.9912534093734721,True
reward_only,0.0,0.38249999999999995,0.79375,0.030240726560760486,0.011210040497303012,0.03225161315149768,0.059656406832758815,0.03443602367766728,-0.025220383155091543,0.9931254569541887,True
reward_only,0.0,0.38249999999999995,0.8525,0.033927930815295416,0.00662652444649657,0.034568993558498184,0.059656406832758815,0.03443602367766728,-0.025220383155091543,0.9944716915873907,True
reward_only,0.0,0.38249999999999995,0.91125,0.037615135069830316,0.002745829442456818,0.03771522193556126,0.059656406832758815,0.03443602367766728,-0.025220383155091543,0.9954666371651018,True
reward_only,0.0,0.38249999999999995,0.97,0.041302339324365236,0.0003560448656249984,0.04130387392983066,0.059656406832758815,0.03443602367766728,-0.025220383155091543,0.9962200853795354,True
reward_only,0.0,0.44125,0.03,-0.01795580151600037,0.00010898268281249994,0.017956132247985764,0.016871187426524933,-0.009488800445847755,-0.02635998787237269,0.9825095099986715,True
reward_only,0.0,0.44125,0.08875,-0.013938218101898579,0.002433793361685561,0.014149108593246357,0.016871187426524933,-0.009488800445847755,-0.02635998787237269,0.9732430034965537,True
reward_only,0.0,0.44125,0.1475,-0.009920634687796786,0.006666410879742431,0.011952406729452655,0.016871187426524933,-0.009488800445847755,-0.02635998787237269,0.9541676024913294,True
reward_only,0.0,0.44125,0.20625,-0.005903051273695002,0.011870856539010996,0.013257573281323105,0.016871187426524933,-0.009488800445847755,-0.02635998787237269,0.9048418521522198,True
reward_only,0.0,0.44125,0.265,-0.0018854678595931996,0.017253083525097655,0.017355802492928844,0.016871187426524933,-0.009488800445847755,-0.02635998787237269,0.7092591866916695,True
reward_only,0.0,0.44125,0.32375,0.0021321155545085922,0.022160976907187276,0.022263306452965724,0.016871187426524933,-0.009488800445847755,-0.02635998787237269,-0.7689521242028632,True
reward_only,0.0,0.44125,0.38249999999999995,0.006149698968610378,0.026084353638043206,0.026799483243507238,0.016871187426524933,-0.009488800445847755,-0.02635998787237269,0.5113589183476197,True
reward_only,0.0,0.44125,0.44125,0.01016728238271217,0.02865496255400734,0.03040527108942415,0.016871187426524933,-0.009488800445847755,-0.02635998787237269,0.8707509767483891,True
reward_only,0.0,0.44125,0.5,0.01418486579681397,0.029646484374999997,0.03286524689502182,0.016871187426524933,-0.009488800445847755,-0.02635998787237269,0.9433826825862174,True
reward_only,0.0,0.44125,0.55875,0.018202449210915746,0.028974531704520034,0.034217724131978794,0.016871187426524933,-0.009488800445847755,-0.02635998787237269,0.968585258124768,True
reward_only,0.0,0.44125,0.6174999999999999,0.022220032625017545,0.026696649029644776,0.034733858398814224,0.016871187426524933,-0.009488800445847755,-0.02635998787237269,0.9800985279081434,True
reward_only,0.0,0.44125,0.67625,0.026237616039119345,0.02301231272103004,0.03489955633223342,0.016871187426524933,-0.009488800445847755,-0.02635998787237269,0.9862842362500419,True
reward_only,0.0,0.44125,0.735,0.030255199453221138,0.01826293103291015,0.03533994544233232,0.016871187426524933,-0.009488800445847755,-0.02635998787237269,0.9899815767088811,True
reward_only,0.0,0.44125,0.79375,0.03427278286732292,0.012931844103097919,0.03663135593146249,0.016871187426524933,-0.009488800445847755,-0.02635998787237269,0.9923646330095294,True
reward_only,0.0,0.44125,0.8525,0.03829036628142472,0.007644323952984607,0.03904597083776816,0.016871187426524933,-0.009488800445847755,-0.02635998787237269,0.993989262477198,True
reward_only,0.0,0.44125,0.91125,0.04230794969552651,0.0031675744875400555,0.04242636132846318,0.016871187426524933,-0.009488800445847755,-0.02635998787237269,0.9951459727151436,True
reward_only,0.0,0.44125,0.97,0.0463255331096283,0.0004107314953124982,0.04632735388787611,0.016871187426524933,-0.009488800445847755,-0.02635998787237269,0.9959984982038497,True
reward_only,0.0,0.5,0.03,-0.017421875,0.0001234931249999999,0.0174223126785036,-0.02604166666666666,-0.05208333333333332,-0.026041666666666664,0.9855882701316947,True
reward_only,0.0,0.5,0.08875,-0.013291015625,0.002757839503326415,0.013574121521118846,-0.02604166666666666,-0.05208333333333332,-0.026041666666666664,0.9794541276842952,True
reward_only,0.0,0.5,0.1475,-0.009160156249999999,0.007554006662597656,0.011873141083259467,-0.02604166666666666,-0.05208333333333332,-0.026041666666666664,0.9693112630432269,True
reward_only,0.0,0.5,0.20625,-0.0050292968750000056,0.013451395511627193,0.014360844970513018,-0.02604166666666666,-0.05208333333333332,-0.026041666666666664,0.9534499583371286,True
reward_only,0.0,0.5,0.265,-0.0008984374999999982,0.0195502362890625,0.01957086939559872,-0.02604166666666666,-0.05208333333333332,-0.026041666666666664,0.9438177193255195,True
reward_only,0.0,0.5,0.32375,0.0032324218750000022,0.025111588563385016,0.02531877626100258,-0.02604166666666666,-0.05208333333333332,-0.026041666666666664,0.9964081710541037,True
reward_only,0.0,0.5,0.38249999999999995,0.007363281249999996,0.029557341232910147,0.03046070142864888,-0.02604166666666666,-0.05208333333333332,-0.026041666666666664,0.9529823111930227,True
reward_only,0.0,0.5,0.44125,0.011494140624999996,0.032470212525787356,0.0344445927567314,-0.02604166666666666,-0.05208333333333332,-0.026041666666666664,0.9477898576230691,True
reward_only,0.0,0.5,0.5,0.015625000000000003,0.03359375,0.03704970531681055,-0.02604166666666666,-0.05208333333333332,-0.026041666666666664,0.9647638212377321,True
reward_only,0.0,0.5,0.55875,0.019755859374999987,0.032832330543365484,0.0383178275552462,-0.02604166666666666,-0.05208333333333332,-0.026041666666666664,0.976693587457752,True
reward_only,0.0,0.5,0.6174999999999999,0.023886718749999994,0.03025116037353516,0.03854488340346803,-0.02604166666666666,-0.05208333333333332,-0.026041666666666664,0.9839042408213817,True
reward_only,0.0,0.5,0.67625,0.028017578125000005,0.026076275037994378,0.03827475413177213,-0.02604166666666666,-0.05208333333333332,-0.026041666666666664,0.9883594454824048,True
reward_only,0.0,0.5,0.735,0.0321484375,0.02069453941406249,0.03823331002217297,-0.02604166666666666,-0.05208333333333332,-0.026041666666666664,0.991243175247925,True
reward_only,0.0,0.5,0.79375,0.03627929687499999,0.014653647708892827,0.03912693155514146,-0.02604166666666666,-0.05208333333333332,-0.026041666666666664,0.9931963571112107,True
reward_only,0.0,0.5,0.8525,0.04041015625000001,0.008662123459472641,0.041328115260395815,-0.02604166666666666,-0.05208333333333332,-0.026041666666666664,0.9945725414226528,True
reward_only,0.0,0.5,0.91125,0.04454101562499999,0.0035893195326232924,0.044685403518529,-0.02604166666666666,-0.05208333333333332,-0.026041666666666664,0.9955751592282598,True
reward_only,0.0,0.5,0.97,0.048671875,0.000465418124999998,0.048674100197607185,-0.02604166666666666,-0.05208333333333332,-0.026041666666666664,0.9963265437318818,True
reward_only,0.0,0.55875,0.03,-0.016145211428109745,0.00013800356718749986,0.01614580122022199,-0.06571015703215059,-0.09008310492055935,-0.02437294788840875,0.991193788536119,True
reward_only,0.0,0.55875,0.08875,-0.012127628014007956,0.0030818856449672683,0.012513088362782622,-0.06571015703215059,-0.09008310492055935,-0.02437294788840875,0.9893189643611671,True
reward_only,0.0,0.55875,0.1475,-0.00811004459990616,0.00844160244545288,0.011706129815594183,-0.06571015703215059,-0.09008310492055935,-0.02437294788840875,0.9878326175416443,True
reward_only,0.0,0.55875,0.20625,-0.004092461185804372,0.015031934484243387,0.01557906585440542,-0.06571015703215059,-0.09008310492055935,-0.02437294788840875,0.9885263229894695,True
reward_only,0.0,0.55875,0.265,-7.487777170257608e-05,0.021847389053027345,0.021847517367312795,-0.06571015703215059,-0.09008310492055935,-0.02437294788840875,0.9938626615573563,True
reward_only,0.0,0.55875,0.32375,0.003942705642399213,0.028062200219582754,0.028337819410578453,-0.06571015703215059,-0.09008310492055935,-0.02437294788840875,0.9998347688715522,True
reward_only,0.0,0.55875,0.38249999999999995,0.007960289056501,0.03303032882777709,0.03397600365455201,-0.06571015703215059,-0.09008310492055935,-0.02437294788840875,0.9963161497702157,True
reward_only,0.0,0.55875,0.44125,0.011977872470602793,0.03628546249756737,0.03821131007417034,-0.06571015703215059,-0.09008310492055935,-0.02437294788840875,0.9897050766518634,True
reward_only,0.0,0.55875,0.5,0.015995455884704593,0.037541015625,0.040806647290803306,-0.06571015703215059,-0.09008310492055935,-0.02437294788840875,0.9876868272818844,True
reward_only,0.0,0.55875,0.55875,0.02001303929880636,0.036690129382210925,0.04179338866446397,-0.06571015703215059,-0.09008310492055935,-0.02437294788840875,0.9887359939308256,True
reward_only,0.0,0.55875,0.6174999999999999,0.024030622712908165,0.03380567171742554,0.04147643027354792,-0.06571015703215059,-0.09008310492055935,-0.02437294788840875,0.9905918647704285,True
reward_only,0.0,0.55875,0.67625,0.02804820612700997,0.029140237354958718,0.04044570805470676,-0.06571015703215059,-0.09008310492055935,-0.02437294788840875,0.9923463307654594,True
reward_only,0.0,0.55875,0.735,0.03206578954111176,0.023126147795214838,0.039535219371352834,-0.06571015703215059,-0.09008310492055935,-0.02437294788840875,0.9937833022390213,True
reward_only,0.0,0.55875,0.79375,0.03608337295521355,0.016375451314687733,0.03962531021436608,-0.06571015703215059,-0.09008310492055935,-0.02437294788840875,0.9949104201299002,True
reward_only,0.0,0.55875,0.8525,0.040100956369315356,0.009679922965960677,0.04125272852019205,-0.06571015703215059,-0.09008310492055935,-0.02437294788840875,0.9957864706060868,True
reward_only,0.0,0.55875,0.91125,0.04411853978341713,0.004011064577706528,0.04430049877447761,-0.06571015703215059,-0.09008310492055935,-0.02437294788840875,0.9964702851364879,True
reward_only,0.0,0.55875,0.97,0.04813612319751893,0.0005201047546874978,0.04813893294873255,-0.06571015703215059,-0.09008310492055935,-0.02437294788840875,0.9970091955680345,True
reward_only,0.0,0.6174999999999999,0.03,-0.014223833045068366,0.00015251400937499982,0.014224650681722713,-0.09914171052393253,-0.12069792672913442,-0.021556216205201893,0.9953774545445108,True
reward_only,0.0,0.6174999999999999,0.08875,-0.01053662879053345,0.003405931786608121,0.011073432963834024,-0.09914171052393253,-0.12069792672913442,-0.021556216205201893,0.9951815335060663,True
reward_only,0.0,0.6174999999999999,0.1475,-0.006849424535998539,0.009329198228308104,0.01157361464959871,-0.09914171052393253,-0.12069792672913442,-0.021556216205201893,0.9955486852991735,True
reward_only,0.0,0.6174999999999999,0.20625,-0.0031622202814636275,0.016612473456859584,0.01691076318394188,-0.09914171052393253,-0.12069792672913442,-0.021556216205201893,0.9968021773548734,True
reward_only,0.0,0.6174999999999999,0.265,0.0005249839730712873,0.024144541816992188,0.0241502486058522,-0.09914171052393253,-0.12069792672913442,-0.021556216205201893,0.9987202702690873,True
reward_only,0.0,0.6174999999999999,0.32375,0.004212188227606201,0.03101281187578049,0.031297556296096596,-0.09914171052393253,-0.12069792672913442,-0.021556216205201893,0.9999708626734772,True
reward_only,0.0,0.6174999999999999,0.38249999999999995,0.007899392482141113,0.03650331642264403,0.03734825981807695,-0.09914171052393253,-0.12069792672913442,-0.021556216205201893,0.9992889991619769,True
reward_only,0.0,0.6174999999999999,0.44125,0.011586596736676025,0.04010071246934738,0.04174106328889603,-0.09914171052393253,-0.12069792672913442,-0.021556216205201893,0.997396936420368,True
reward_only,0.0,0.6174999999999999,0.5,0.015273800991210942,0.041488281249999995,0.04421047927582574,-0.09914171052393253,-0.12069792672913442,-0.021556216205201893,0.995852022943045,True
reward_only,0.0,0.6174999999999999,0.55875,0.01896100524574584,0.04054792822105636,0.04476219613635082,-0.09914171052393253,-0.12069792672913442,-0.021556216205201893,0.9952208716024261,True
reward_only,0.0,0.6174999999999999,0.6174999999999999,0.022648209500280764,0.037360183061315916,0.04368895366043509,-0.09914171052393253,-0.12069792672913442,-0.021556216205201893,0.9952738299871338,True
reward_only,0.0,0.6174999999999999,0.67625,0.02633541375481567,0.032204199671923055,0.04160125592030153,-0.09914171052393253,-0.12069792672913442,-0.021556216205201893,0.9956615281413969,True
reward_only,0.0,0.6174999999999999,0.735,0.03002261800935059,0.02555775617636718,0.039427864422334834,-0.09914171052393253,-0.12069792672913442,-0.021556216205201893,0.9961564718365091,True
reward_only,0.0,0.6174999999999999,0.79375,0.0337098222638855,0.018097254920482638,0.038260459389815,-0.09914171052393253,-0.12069792672913442,-0.021556216205201893,0.9966474305081923,True
reward_only,0.0,0.6174999999999999,0.8525,0.03739702651842042,0.01069772247244871,0.03889702891631923,-0.09914171052393253,-0.12069792672913442,-0.021556216205201893,0.9970904473961698,True
reward_only,0.0,0.6174999999999999,0.91125,0.04108423077295532,0.004432809622789765,0.0413226792374036,-0.09914171052393253,-0.12069792672913442,-0.021556216205201893,0.997473821123229,True
reward_only,0.0,0.6174999999999999,0.97,0.044771435027490245,0.0005747913843749976,0.04477512456215317,-0.09914171052393253,-0.12069792672913442,-0.021556216205201893,0.9977994654335742,True
reward_only,0.0,0.67625,0.03,-0.011799722112435912,0.0001670244515624999,0.011800904164432857,-0.12365668788651046,-0.1415287776437826,-0.01787208975727215,0.9977346786334303,True
reward_only,0.0,0.67625,0.08875,-0.00863165404675331,0.003729977928248976,0.009403094539993592,-0.12365668788651046,-0.1415287776437826,-0.01787208975727215,0.9978904301959717,True
reward_only,0.0,0.67625,0.1475,-0.005463585981070707,0.01021679401116333,0.011585924720931656,-0.12365668788651046,-0.1415287776437826,-0.01787208975727215,0.9982954138830282,True
reward_only,0.0,0.67625,0.20625,-0.002295517915388105,0.018193012429475776,0.018337259985039416,-0.12365668788651046,-0.1415287776437826,-0.01787208975727215,0.9989388604010566,True
reward_only,0.0,0.67625,0.265,0.0008725501502944949,0.026441694580957034,0.026456087316105374,-0.12365668788651046,-0.1415287776437826,-0.01787208975727215,0.9996244630701668,True
reward_only,0.0,0.67625,0.32375,0.004040618215977101,0.03396342353197823,0.034202934575556794,-0.12365668788651046,-0.1415287776437826,-0.01787208975727215,0.9999919444949429,True
reward_only,0.0,0.67625,0.38249999999999995,0.007208686281659699,0.039976304017510976,0.04062105415677753,-0.12365668788651046,-0.1415287776437826,-0.01787208975727215,0.9997972055376082,True
reward_only,0.0,0.67625,0.44125,0.010376754347342297,0.043915962441127394,0.045125256652074563,-0.12365668788651046,-0.1415287776437826,-0.01787208975727215,0.9991736690552345,True
reward_only,0.0,0.67625,0.5,0.013544822413024906,0.045435546874999996,0.04741150845555016,-0.12365668788651046,-0.1415287776437826,-0.01787208975727215,0.9984841098768003,True
reward_only,0.0,0.67625,0.55875,0.01671289047870749,0.04440572705990181,0.04744669960989666,-0.12365668788651046,-0.1415287776437826,-0.01787208975727215,0.9979929866543239,True
reward_only,0.0,0.67625,0.6174999999999999,0.0198809585443901,0.0409146944052063,0.045489171578686476,-0.12365668788651046,-0.1415287776437826,-0.01787208975727215,0.997761886497821,True
reward_only,0.0,0.67625,0.67625,0.023049026610072708,0.035268161988887395,0.04213194604746191,-0.12365668788651046,-0.1415287776437826,-0.01787208975727215,0.9977351135460264,True
reward_only,0.0,0.67625,0.735,0.026217094675755316,0.027989364557519523,0.03835023574335949,-0.12365668788651046,-0.1415287776437826,-0.01787208975727215,0.9978328675019387,True
reward_only,0.0,0.67625,0.79375,0.029385162741437907,0.019819058526277546,0.03544408089101487,-0.12365668788651046,-0.1415287776437826,-0.01787208975727215,0.9979920750453142,True
reward_only,0.0,0.67625,0.8525,0.03255323080712051,0.011715521978936747,0.034597200626938156,-0.12365668788651046,-0.1415287776437826,-0.01787208975727215,0.9981728092516909,True
reward_only,0.0,0.67625,0.91125,0.03572129887280312,0.004854554667873004,0.03604965872492406,-0.12365668788651046,-0.1415287776437826,-0.01787208975727215,0.9983529563496989,True
reward_only,0.0,0.67625,0.97,0.03888936693848573,0.0006294780140624974,0.038894461089548145,-0.12365668788651046,-0.1415287776437826,-0.01787208975727215,0.9985216773635726,True
reward_only,0.0,0.735,0.03,-0.009058820908593748,0.00018153489374999986,0.0090606396668019,-0.13683540143191644,-0.15050157600864555,-0.013666174576729109,0.9989407583157816,True
reward_only,0.0,0.735,0.08875,-0.006551402445410153,0.00405402406988983,0.007704283559226791,-0.13683540143191644,-0.15050157600864555,-0.013666174576729109,0.9990886251763036,True
reward_only,0.0,0.735,0.1475,-0.004043983982226558,0.011104389794018553,0.011817837329478198,-0.13683540143191644,-0.15050157600864555,-0.013666174576729109,0.9993233830463748,True
reward_only,0.0,0.735,0.20625,-0.0015365655190429709,0.019773551402091975,0.019833163354479922,-0.13683540143191644,-0.15050157600864555,-0.013666174576729109,0.9996115164857302,True
reward_only,0.0,0.735,0.265,0.000970852944140631,0.028738847344921877,0.028755241298828806,-0.13683540143191644,-0.15050157600864555,-0.013666174576729109,0.9998708312802124,True
