run_id,protocol,initialization,method,alpha,beta,kappa,updates,update,phi_0,phi_1,phi_2,phi_3,return,q,p_good,value_s1,value_s1_minus_safe,pi0_a0,pi0_a1,pi0_a2,pi1_a0,pi1_a1,pi1_a2,min_pi0,min_pi1,mu0,mu1,b0,b1,pooled_policy_logdet_objective,joint_state_action_logdet_objective,joint_visitation_component,joint_correction,method_regularizer_value,reward_gradient_norm,pooled_policy_gradient_norm,joint_gradient_norm,joint_correction_gradient_norm,joint_correction_to_pooled_norm_ratio,method_regularizer_gradient_norm,applied_regularizer_gradient_norm,total_gradient_norm,cosine_reward_pooled,cosine_reward_pooled_defined,cosine_reward_joint,cosine_reward_joint_defined,cosine_reward_correction,cosine_reward_correction_defined,cosine_reward_method,cosine_reward_method_defined,cosine_pooled_joint,cosine_pooled_joint_defined,finite,reward_gradient_0,reward_gradient_1,reward_gradient_2,reward_gradient_3,pooled_policy_gradient_0,pooled_policy_gradient_1,pooled_policy_gradient_2,pooled_policy_gradient_3,joint_gradient_0,joint_gradient_1,joint_gradient_2,joint_gradient_3,joint_correction_gradient_0,joint_correction_gradient_1,joint_correction_gradient_2,joint_correction_gradient_3,method_regularizer_gradient_0,method_regularizer_gradient_1,method_regularizer_gradient_2,method_regularizer_gradient_3,total_gradient_0,total_gradient_1,total_gradient_2,total_gradient_3,pooled_policy_fisher_rank,pooled_policy_fisher_trace,pooled_policy_fisher_smallest_positive_eigenvalue,pooled_policy_fisher_condition_number,pooled_policy_fisher_logdet,pooled_policy_fisher_pseudologdet,pooled_policy_fisher_eigenvalue_0,pooled_policy_fisher_eigenvalue_1,pooled_policy_fisher_eigenvalue_2,pooled_policy_fisher_eigenvalue_3,state_distribution_fisher_rank,state_distribution_fisher_trace,state_distribution_fisher_smallest_positive_eigenvalue,state_distribution_fisher_condition_number,state_distribution_fisher_logdet,state_distribution_fisher_pseudologdet,state_distribution_fisher_eigenvalue_0,state_distribution_fisher_eigenvalue_1,state_distribution_fisher_eigenvalue_2,state_distribution_fisher_eigenvalue_3,joint_state_action_fisher_rank,joint_state_action_fisher_trace,joint_state_action_fisher_smallest_positive_eigenvalue,joint_state_action_fisher_condition_number,joint_state_action_fisher_logdet,joint_state_action_fisher_pseudologdet,joint_state_action_fisher_eigenvalue_0,joint_state_action_fisher_eigenvalue_1,joint_state_action_fisher_eigenvalue_2,joint_state_action_fisher_eigenvalue_3,run_finite,completed_updates
same_beta__adverse__joint_state_action_logdet__beta_0p1,same_beta,adverse,joint_state_action_logdet,0.05,0.1,nan,2000,2000,0.7031536117515513,2.601667514793413,2.436112403232688,-0.19877466739638552,0.7761110142161838,0.8170329225612979,0.8626434963084667,0.8750184742324859,0.3750184742324859,0.12238422583777615,0.8170329225612979,0.06058285160092591,0.8626434963084667,0.06187488962009595,0.07548161407143734,0.06058285160092591,0.06187488962009595,0.5503477606725999,0.44965223932740006,-5.106409081959411,-5.514260788012086,-6.706820639899264,-6.658849503837326,-1.6950881591315499,-0.2986024542180343,-6.658849503837326,0.128826357443942,1.178425154042634,1.210803915716471,0.049489765091705516,0.04199652809678147,1.210803915716471,0.1210803915716471,0.012459301923496447,-0.9963183154309471,True,-0.9969472975428816,True,-0.6672314412782998,True,-0.9969472975428816,True,0.9995091072289015,True,True,-0.03379163272013086,0.08081065112023404,0.08808799632529597,-0.034124763725197495,0.3041001178181722,-0.7071254185902492,-0.7939652444627001,0.4071876655698561,0.33161528842132537,-0.7482611966370003,-0.7939652444627001,0.4071876655698561,0.02751517060315315,-0.041135778046751115,-0.0,-0.0,0.33161528842132537,-0.7482611966370003,-0.7939652444627001,0.4071876655698561,-0.0006301038779983198,0.005984531456534006,0.008691471879025955,0.006594002831788119,4,0.22076223239838053,0.012109181200241327,10.48186467046816,-13.413641279798528,nan,0.012109181200241327,0.014455589086075934,0.06727066350095642,0.1269267986111068,1,0.01199088448555604,0.01199088448555604,nan,nan,-4.423608544059977,-6.827542439494156e-19,0.0,0.0,0.01199088448555604,4,0.23275311688393654,0.012109181200241327,11.464511934657255,-13.317699007674651,nan,0.012109181200241327,0.014547419793644822,0.06727066350095642,0.13882585238909395,True,2000
same_beta__adverse__state_distribution_only__beta_0p1,same_beta,adverse,state_distribution_only,0.05,0.1,nan,2000,2000,2.887358514356519,1.393420121380723,-1.827869834109231,2.1033776286784565,0.4242929181778783,0.1753515392587265,0.017184745666969377,0.192367836587692,-0.30763216341230804,0.7811218438567107,0.1753515392587265,0.043526616884562844,0.017184745666969377,0.8759154546036131,0.10689979972941752,0.043526616884562844,0.017184745666969377,0.8508092826684707,0.14919071733152928,-5.122369301085154,-6.432082208605143,-7.841322849467613,-7.575532901786571,-2.144880737221394,-0.08078364259893034,-2.144880737221394,0.07182156904808697,1.7436066771768097,1.6747722788308892,0.08473049088283455,0.04859495664471035,0.7122156799892267,0.07122156799892268,0.015242920504393805,-0.8392508904040665,True,-0.8242997163705872,True,0.9773239957266182,True,-0.9773239957266183,True,0.9995820271906967,True,True,0.05913645534590658,-0.0406684200495449,0.002433695828085594,0.0011722478154618755,-1.2197323532251578,0.8155613610445196,0.47422288149954595,-0.8138731819054197,-1.1614642891210032,0.7540464133423536,0.47422288149954595,-0.8138731819054197,0.05826806410415474,-0.06151494770216603,-0.0,-0.0,-0.489781523335937,0.5170737222304433,0.0,0.0,0.010158303012312873,0.011038952173499435,0.002433695828085594,0.0011722478154618755,4,0.28722811433003775,0.0021609182532364803,116.30300567989647,-15.682645698935225,nan,0.0021609182532364803,0.016574004632178767,0.017171903564668127,0.25132128787995434,1,0.16376830487135463,0.16376830487135463,nan,nan,-1.8093026252403848,0.0,0.0,5.687690869941358e-18,0.16376830487135463,4,0.4509964192013924,0.0021609182532364803,191.8382087288774,-15.15106580357314,nan,0.0021609182532364803,0.016574004632178767,0.017714809405556045,0.41454668691042107,True,2000
same_beta__adverse__joint_correction_only__beta_0p1,same_beta,adverse,joint_correction_only,0.05,0.1,nan,2000,2000,4.043939180065507,-2.164550676590194,-1.9935764598544146,2.004623998926232,0.4907907262201775,0.001973706653377254,0.015912992573721613,0.18936456949787975,-0.3106354305021203,0.9808339522188912,0.001973706653377254,0.017192341127731443,0.015912992573721613,0.8672578846207907,0.11682912280548756,0.001973706653377254,0.015912992573721613,0.9980301811911119,0.001969818808888204,-10.310485329331266,-6.430081162667451,-14.60206872309871,-14.256481013545478,-6.232771357826093,-0.0009858807267412546,-0.0009858807267412546,0.009052393190932427,2.6243407338408673,2.6230651213869147,0.0013782017602804958,0.0005251611357125191,0.0013782017602804958,0.0001378201760280496,0.009155706696206639,-0.7782017573628341,True,-0.7781880881133635,True,0.7462907206654046,True,0.7462907206654046,True,0.9999999802251445,True,True,0.009032768398529113,-0.0005949268110247341,2.546009658139307e-05,1.8204801003866934e-05,-1.9482207502122744,1.4911338714377587,0.47613051113941757,-0.800886826931186,-1.947254717628536,1.490150905955559,0.47613051113941757,-0.800886826931186,0.000966032583738463,-0.0009829654821995768,-0.0,-0.0,0.000966032583738463,-0.0009829654821995768,-0.0,-0.0,0.009129371656902958,-0.0006932233592446918,2.546009658139307e-05,1.8204801003866934e-05,4,0.020985226996601086,2.714487538960916e-05,699.2504360517955,-29.20413744619742,nan,2.714487538960916e-05,0.00023047081656744437,0.001746545351888174,0.01898106595275586,1,0.003849488147167325,0.0038494881471673255,nan,nan,-5.559815088308626,-6.890110222181961e-20,0.0,0.0,0.0038494881471673255,4,0.02483471514376841,2.714487538960916e-05,792.0176877234051,-28.512962027090957,nan,2.714487538960916e-05,0.00023047081656744437,0.0030778780121931515,0.02149922143961821,True,2000
same_beta__adverse__statewise_conditional_barrier__beta_0p2,same_beta,adverse,statewise_conditional_barrier,0.05,0.2,nan,2000,2000,0.6506483084466083,1.4689984030761079,1.7537674219357395,-0.06643799191657564,0.5946493285274485,0.5983313192629063,0.7490002901855362,0.7732667718954519,0.2732667718954519,0.26395920151414776,0.5983313192629063,0.13770947922294596,0.7490002901855362,0.12133240854957855,0.12966730126488543,0.13770947922294596,0.12133240854957855,0.6256525089311048,0.3743474910688952,-3.828180396309462,-4.441020559891165,-5.586131430088005,-5.474037919587968,-1.6860110317676262,-0.23448007977993499,-4.057595573972524,0.15525015199940195,0.7610822781046134,0.7972820065810906,0.08996267881627715,0.11820361793250357,0.7341322068766835,0.1468264413753367,0.01264236687432461,-0.9243951025480726,True,-0.9573095893118491,True,-0.663663872123756,True,-0.9980506424072145,True,0.9944109307256859,True,True,-0.02498356118195554,0.10687241053374495,0.10161057139493791,-0.04161743641799432,0.03772692587737089,-0.29655562390703394,-0.6235004352783042,0.3180013871756322,0.08713315829305596,-0.371737455344476,-0.6235004352783042,0.3180013871756322,0.049406232415685064,-0.07518183143744206,-0.0,-0.0,0.13021229888277194,-0.49738996427558074,-0.46681164725359453,0.23808604289125251,0.0010588985945988519,0.007394417678628792,0.008248241944218998,0.005999772160256184,4,0.38220480484505026,0.017868240366635525,13.197497402403593,-11.172262860176012,nan,0.017868240366635525,0.036102342986013135,0.09241816566820618,0.23581605582419538,1,0.05410569909508252,0.05410569909508252,nan,nan,-2.916815754961094,0.0,0.0,1.8746185701046283e-18,0.05410569909508252,4,0.4363105039401328,0.017868240366635525,16.184371751517496,-10.948075839175935,nan,0.017868240366635525,0.0368378532661905,0.09241816566820618,0.2891862446391006,True,2000
same_beta__adverse__pooled_policy_logdet__beta_0p2,same_beta,adverse,pooled_policy_logdet,0.05,0.2,nan,2000,2000,0.7109797203155941,1.8542267716279077,1.7377547376312343,0.12075740038901248,0.6207727709522004,0.6778024179204583,0.7275855902024371,0.7564698381328678,0.25646983813286783,0.21607137116369002,0.6778024179204583,0.10612621091585164,0.7275855902024371,0.14442123965215395,0.1279931701454089,0.10612621091585164,0.1279931701454089,0.5960177368437958,0.40398226315620417,-4.1641721804668705,-4.308822986155096,-5.660366740929017,-5.572535576926332,-1.6826115838953204,-0.2587424262772875,-5.660366740929017,0.16288512937690838,0.8092958113812209,0.8555894850390535,0.07836061550364262,0.09682567783207104,0.8092958113812209,0.16185916227624417,0.0031314069129796786,-0.9998339980434311,True,-0.9968598149239196,True,-0.5582052761155343,True,-0.9998339980434311,True,0.9971135632600767,True,True,-0.026095538218880214,0.09197580023977124,0.12009915740542806,-0.05447231239775905,0.13439957514271833,-0.4548302615850461,-0.5913783853036556,0.28336814052176906,0.17804407590570417,-0.5199113157810211,-0.5913783853036556,0.28336814052176906,0.04364450076298585,-0.06508105419597507,-0.0,-0.0,0.13439957514271833,-0.4548302615850461,-0.5913783853036556,0.28336814052176906,0.0007843768096634542,0.0010097479227620249,0.00182348034469694,0.002201315706594764,4,0.36110707958789423,0.0199465139746036,10.230420057450047,-11.320733481858031,nan,0.0199465139746036,0.02705707819834512,0.11004227077295312,0.20406121664199234,1,0.036237026601048834,0.036237026601048834,nan,nan,-3.3176738486058603,-1.996463253552609e-18,0.0,0.0,0.036237026601048834,4,0.397344106188943,0.0199465139746036,12.02833127479307,-11.145071153852662,nan,0.0199465139746036,0.027432043577564805,0.11004227077295312,0.2399232778638215,True,2000
same_beta__adverse__joint_state_action_logdet__beta_0p2,same_beta,adverse,joint_state_action_logdet,0.05,0.2,nan,2000,2000,0.7757148843244434,1.744099419363739,1.6777096418889184,0.11440197928868458,0.6021597114882611,0.6432943794401356,0.7162074581924921,0.746208265634601,0.24620826563460096,0.24425625662750133,0.6432943794401356,0.11244936393236293,0.7162074581924921,0.1500040372105443,0.13378850459696354,0.11244936393236293,0.13378850459696354,0.6085336945780198,0.39146630542198024,-4.035942467435834,-4.242373528221794,-5.573716825328208,-5.475494732503683,-1.6829103249548412,-0.24835149745544827,-5.475494732503683,0.16018824010100757,0.7497443033449652,0.794414800161632,0.08461922895872462,0.11286411724797117,0.794414800161632,0.1588829600323264,0.003390368883879563,-0.9955736374524392,True,-0.9998076544105614,True,-0.5653128175107537,True,-0.9998076544105614,True,0.9956641273489053,True,True,-0.024953148706268195,0.09266562524881848,0.11693003233080204,-0.05270732465857134,0.08059554714758868,-0.38751241140798864,-0.5743111872887381,0.27499394418418355,0.1284045943266742,-0.4573315271099011,-0.5743111872887381,0.27499394418418355,0.04780904717908551,-0.06981911570191243,-0.0,-0.0,0.1284045943266742,-0.4573315271099011,-0.5743111872887381,0.27499394418418355,0.0007277701590666479,0.0011993198268382549,0.0020677948730544182,0.0022914641782653677,4,0.3814508763945475,0.020146236936279118,11.047879458424857,-11.147433650656414,nan,0.020146236936279118,0.02939739535237923,0.10933404689301099,0.22257319721287822,1,0.044523404142289114,0.044523404142289114,nan,nan,-3.111740292283914,-3.931964203195265e-18,0.0,0.0,0.044523404142289114,4,0.42597428053683667,0.020146236936279118,13.234578223885926,-10.950989465007364,nan,0.020146236936279118,0.029867048057420655,0.10933404689301099,0.26662694865012593,True,2000
same_beta__adverse__state_distribution_only__beta_0p2,same_beta,adverse,state_distribution_only,0.05,0.2,nan,2000,2000,2.7795535498608905,1.8886531424571218,-1.6733417644491988,2.1627537326814132,0.3939175229292527,0.2786603053681079,0.01898465534276596,0.19495027340384863,-0.30504972659615137,0.6791852404218802,0.2786603053681079,0.04215445421001196,0.01898465534276596,0.8798280903054132,0.10118725435182079,0.04215445421001196,0.01898465534276596,0.7820685414271263,0.21793145857287374,-4.831038082410872,-6.382935457369698,-7.376374339130736,-7.152707195547749,-1.8922940159374355,-0.12290644669698583,-1.8922940159374355,0.09102137827403556,1.3952984254692489,1.3221760949774586,0.10795988503357411,0.0773740463422844,0.4509697436391522,0.09019394872783044,0.015120413663829569,-0.7173092355490392,True,-0.6764600724739477,True,0.9861172959867835,True,-0.9861172959867834,True,0.9982902324887403,True,True,0.0720496526938441,-0.05544427451100161,0.00425893030048699,0.0012380574485088237,-0.9019314408820841,0.4889440130244511,0.4715230169858511,-0.8197421354581198,-0.8279235258389299,0.4103427071356313,0.4715230169858511,-0.8197421354581198,0.07400791504315414,-0.07860130588881979,-0.0,-0.0,-0.30914566520610953,0.32833316518779315,0.0,0.0,0.01022051965262219,0.010222358526557028,0.00425893030048699,0.0012380574485088237,4,0.3547104344743131,0.003384718996162125,92.16948304335155,-14.75274867826147,nan,0.003384718996162125,0.01564179832642293,0.02371611702845317,0.31196780012327485,1,0.16730530401258176,0.16730530401258176,nan,nan,-1.7879349678901035,-2.2512841811557884e-18,0.0,0.0,0.16730530401258176,4,0.5220157384868949,0.003384718996162125,141.5124359401038,-14.305414391095496,nan,0.003384718996162125,0.015935072342634367,0.02371611702845317,0.4789798301196452,True,2000
same_beta__adverse__joint_correction_only__beta_0p2,same_beta,adverse,joint_correction_only,0.05,0.2,nan,2000,2000,4.053005777090477,-2.185935914765245,-1.993685373277388,2.0045461128601714,0.49088474260550685,0.0019149200667911478,0.015912361901737997,0.18936244611712486,-0.3106375538828752,0.981044257315081,0.0019149200667911478,0.017040822618127737,0.015912361901737997,0.8672504210769342,0.11683721702132781,0.0019149200667911478,0.015912361901737997,0.9980887398436351,0.0019112601563648663,-10.349360586778209,-6.430060121801315,-14.651615929978732,-14.305998884171071,-6.262862120161281,-0.0009565444723112393,-0.0009565444723112393,0.008961143278933313,2.624962287289639,2.623724382344554,0.0013374116047090657,0.0005094974549481957,0.0013374116047090657,0.00026748232094181315,0.009162281572787994,-0.7775963106953704,True,-0.7775831890645714,True,0.745483183667998,True,0.745483183667998,True,0.9999999813957788,True,True,0.00894247092081633,-0.0005773910961305528,2.470085674502265e-05,1.7665947788481048e-05,-1.9488605816864288,1.491397499341145,0.476131457147393,-0.8008756316154013,-1.9479230662861104,1.4904436992181758,0.476131457147393,-0.8008756316154013,0.0009375154003184379,-0.0009538001229692924,-0.0,-0.0,0.0009375154003184379,-0.0009538001229692924,-0.0,-0.0,0.009129974000880017,-0.0007681511207244113,2.470085674502265e-05,1.7665947788481048e-05,4,0.020718446767810567,2.6337299394588594e-05,712.6540616011692,-29.303231859957457,nan,2.6337299394588594e-05,0.0002236293196784222,0.0016990967635779767,0.01876938338515958,1,0.003736280864000285,0.003736280864000285,nan,nan,-5.5896645837109755,-1.1522314685646133e-19,0.0,0.0,0.003736280864000285,4,0.024454727631810853,2.6337299394588594e-05,805.0272720432599,-28.611997768342135,nan,2.6337299394588594e-05,0.0002236293196784222,0.0030025167281255835,0.021202244284612256,True,2000
magnitude_matched__adverse__reward_only__beta_0,magnitude_matched,adverse,reward_only,0.05,0.0,1.0,2000,2000,4.034537022409839,-2.1424467144872117,-1.9934625294881578,2.0047054537033104,0.49069200273694474,0.0020364210682015035,0.01591365257463879,0.189366790422732,-0.31063320957726803,0.9806127444306204,0.0020364210682015035,0.01735083450117803,0.01591365257463879,0.867265689240466,0.1168206581848952,0.0020364210682015035,0.01591365257463879,0.9979677175146681,0.0020322824853318366,-10.270253719163382,-6.430103144402703,-14.550808522712682,-14.205252107619483,-6.201647266116412,-0.0010171751867728484,0.0,0.009148200829987733,2.623683524030265,2.6223677015261986,0.0014217020411390851,0.0005418725345941095,0.0,0.0,0.009148200829987733,-0.7788382614321353,True,-0.7788240003794239,True,0.7471401212800292,True,nan,False,0.9999999789362822,True,True,0.009127540741277319,-0.0006136250107369539,2.627010723156457e-05,1.8779504121968055e-05,-1.9475460968657519,1.490852659524572,0.4761295211380418,-0.8008985338606989,-1.9465496558130522,1.4898385875733409,0.4761295211380418,-0.8008985338606989,0.0009964410526997673,-0.001014071951231085,-0.0,-0.0,0.0,0.0,0.0,0.0,0.009127540741277319,-0.0006136250107369539,2.627010723156457e-05,1.8779504121968055e-05,4,0.02126667170680691,2.800633359107875e-05,685.7014636482329,-29.101617045425357,nan,2.800633359107875e-05,0.00023776809458354024,0.0017969133438089232,0.01920398393482337,1,0.003970174391417246,0.003970174391417246,nan,nan,-5.528945257938684,-1.1617862567550495e-19,0.0,0.0,0.003970174391417246,4,0.02523684609822415,2.800633359107875e-05,778.8815222128203,-28.41050421523896,nan,2.800633359107875e-05,0.00023776809458354024,0.0031574559310300755,0.021813615739019458,True,2000
magnitude_matched__adverse__statewise_conditional_barrier__beta_0p0301390636953,magnitude_matched,adverse,statewise_conditional_barrier,0.05,0.030139063695336907,1.0,2000,2000,2.408314253918164,-0.3143169974723588,-1.848097673239147,1.8674729918694555,0.4434691568370214,0.05685164086501031,0.02064846204217801,0.1903045866367141,-0.3096954133632859,0.8653000576451735,0.05685164086501031,0.07784830148981634,0.02064846204217801,0.8482806229726804,0.13107091498514165,0.05685164086501031,0.02064846204217801,0.9462066020747448,0.05379339792525511,-5.564982339560882,-6.076674980827371,-8.79872753302982,-8.479801111923457,-3.0055460420093043,-0.027647169173609952,-5.592508025427955,0.0510006305001245,2.2046656812352654,2.1736847916878896,0.0344264404975457,0.015615265747801138,1.7045995651105523,0.051375034867910535,0.010373848372815853,-0.8431607637032323,True,-0.84161520547754,True,0.8563600091890996,True,-0.9794904537379401,True,0.9999764865804253,True,True,0.04891614184765562,-0.014392821224772565,0.0009505005943011817,0.0004675724138921541,-1.5701552834616277,1.2564005878664743,0.469027306936733,-0.7724209344590205,-1.5468815682988013,1.2310330103737244,0.469027306936733,-0.7724209344590205,0.023273715162826503,-0.025367577492749958,-0.0,-0.0,-1.5100512798838164,0.7848264082989795,0.05046114511971689,-0.08310229338630297,0.003404610140012261,0.00926111188473287,0.002471352261203968,-0.0020370528997062064,4,0.16903214532612945,0.0009394491391212247,144.51729383022032,-17.597455066059645,nan,0.0009394491391212247,0.007071609498706102,0.02525443941137256,0.13576664727692955,1,0.08338755309773165,0.08338755309773166,nan,nan,-2.484256224187819,-6.745821658367529e-19,0.0,0.0,0.08338755309773166,4,0.2524196984238611,0.0009394491391212247,227.9026542705407,-16.959602223846918,nan,0.0009394491391212247,0.007071609498706102,0.03030568742813217,0.21410295235790155,True,2000
magnitude_matched__adverse__pooled_policy_logdet__beta_0p023351287329,magnitude_matched,adverse,pooled_policy_logdet,0.05,0.02335128732898775,1.0,2000,2000,2.698079393078978,0.16126568260977073,-0.815746784565335,0.6124510147805787,0.4531598924196209,0.06901120698138544,0.1345525853625294,0.24680106462789436,-0.25319893537210564,0.872255706130718,0.06901120698138544,0.058733086887896524,0.1345525853625294,0.5612423963268247,0.3042050183106459,0.058733086887896524,0.1345525853625294,0.9354438882111858,0.06455611178881412,-5.644911074801071,-3.7734559774207432,-7.516138124864615,-7.202931592384694,-2.8403216565537592,-0.0333670578000514,-7.516138124864615,0.043866466122905595,2.0302624003390264,1.990680446212162,0.04117913572703387,0.020282666772609054,2.0302624003390264,0.047409240663556965,0.022435221615985514,-0.882003746488889,True,-0.8814676403291323,True,0.8737106121182572,True,-0.882003746488889,True,0.9999840422097833,True,True,0.04085655111276237,-0.014241071777170914,0.006993931389221763,-0.0018126995455908818,-1.5680203915799837,1.2072699493540506,0.2981711219562059,-0.34186359449023707,-1.539865673143281,1.1772194410559291,0.2981711219562059,-0.34186359449023707,0.028154718436702815,-0.03005050829812141,-0.0,-0.0,-1.5680203915799837,1.2072699493540506,0.2981711219562059,-0.34186359449023707,0.004241256411266284,0.01395023569384801,0.013956610931227773,-0.009795654567852962,4,0.18774784057019778,0.005279105658301017,27.02072272636631,-15.032276249729229,nan,0.005279105658301017,0.018135238314103585,0.021688246361649885,0.14264525023614327,1,0.09828671564506142,0.09828671564506142,nan,nan,-2.319866401906835,-5.915160015914597e-18,0.0,0.0,0.09828671564506142,4,0.2860345562152592,0.005279105658301017,45.14685444421894,-14.405863184769387,nan,0.005279105658301017,0.018135238314103585,0.024285197491885954,0.23833501475096863,True,2000
magnitude_matched__adverse__joint_state_action_logdet__beta_0p0234437717466,magnitude_matched,adverse,joint_state_action_logdet,0.05,0.023443771746623942,1.0,2000,2000,2.703277331107834,0.14528592201281695,-0.8149461398082108,0.6092791566468139,0.4536082092666654,0.06768356426826773,0.1348855607764442,0.24696569560643955,-0.25303430439356045,0.873785381472059,0.06768356426826773,0.05853105425967318,0.1348855607764442,0.5604006741499767,0.3047137650735791,0.05853105425967318,0.1348855607764442,0.9366070935870832,0.06339290641291678,-5.66603021751563,-3.7708142377219462,-7.542316946146747,-7.228489060115612,-2.8566404227767963,-0.032745704248837305,-7.228489060115612,0.04346560635758087,2.0375112325681077,1.9985636862696807,0.040501008407827,0.019877685953553718,1.9985636862696807,0.04685387088199774,0.02224293789293899,-0.8818469309596436,True,-0.8813502632335504,True,0.8725312687858744,True,-0.8813502632335504,True,0.9999848456027804,True,True,0.040536468563098706,-0.013986301853878289,0.006874853430999926,-0.001781404844372682,-1.5736798638548812,1.212586592214199,0.2976716588353337,-0.3406010112249651,-1.5459839663985646,1.183035467935416,0.2976716588353337,-0.3406010112249651,0.027695897456316513,-0.029551124278782925,-0.0,-0.0,-1.5459839663985646,1.183035467935416,0.2976716588353337,-0.3406010112249651,0.004292773330910417,0.013748511624560053,0.013853399856174405,-0.009766377208200063,4,0.18540984679868183,0.005194320683921143,27.113038951436877,-15.084633892293493,nan,0.005194320683921143,0.017820043223883378,0.021561663861469113,0.1408338190294082,1,0.09694121163887431,0.09694121163887431,nan,nan,-2.333650549789352,-6.18717190602813e-19,0.0,0.0,0.09694121163887431,4,0.28235105843755615,0.005194320683921143,45.2699380097552,-14.45697812023122,nan,0.005194320683921143,0.017820043223883378,0.024190119165852213,0.2351465753638994,True,2000
magnitude_matched__adverse__state_distribution_only__beta_0p043850110364,magnitude_matched,adverse,state_distribution_only,0.05,0.04385011036399026,1.0,2000,2000,2.9862329771205895,0.5321620822697205,-1.9403114827932184,2.040614518078136,0.4543754237109265,0.07562608065304843,0.016252886372252036,0.19037530450903625,-0.3096246954909637,0.8799561711555549,0.07562608065304843,0.04441774819139661,0.016252886372252036,0.8706120906839211,0.11313502294382678,0.04441774819139661,0.016252886372252036,0.9296911054749311,0.0703088945250689,-5.823953406737273,-6.437216805550388,-8.858344964565369,-8.548222820614246,-2.7642113047503876,-0.03645144632884939,-2.7642113047503876,0.04485350436339542,2.1805098737325674,2.1406469985688967,0.04486553199705861,0.0205757068736673,1.0519129152682871,0.04612649742782112,0.015866601332500892,-0.8884573003044461,True,-0.8853101162156306,True,0.9395513827121976,True,-0.9395513827121977,True,0.9999545957354773,True,True,0.04014762746192765,-0.019965294307176553,0.0009951437948918017,0.0006336993851320482,-1.5761529366399685,1.1809513815732005,0.47562067044162193,-0.8059181360258816,-1.5452185638277387,1.1484555273746557,0.47562067044162193,-0.8059181360258816,0.03093437281222969,-0.032495854198544685,-0.0,-0.0,-0.7252843070944065,0.7618946483542283,0.0,0.0,0.00834383055056772,0.013443870108889904,0.0009951437948918017,0.0006336993851320482,4,0.1722422686413895,0.0009815032876605272,148.40290972033822,-17.716689929130737,nan,0.0009815032876605272,0.008062710066392127,0.017540111498436487,0.14565794378890037,1,0.1064667608844516,0.1064667608844516,nan,nan,-2.239922446918709,0.0,0.0,4.548302546140188e-18,0.1064667608844516,4,0.27870902952584115,0.0009815032876605272,255.44220672804084,-17.096445641228488,nan,0.0009815032876605272,0.008062710066392127,0.01894745046095631,0.25071736571083214,True,2000
magnitude_matched__adverse__joint_correction_only__beta_5p39244154973,magnitude_matched,adverse,joint_correction_only,0.05,5.3924415497298055,1.0,2000,2000,4.31671360854372,-2.8282249014167458,-1.9963808514299919,2.002612863819292,0.4931794722119453,0.0007778537076908685,0.01589683621675653,0.189309815314044,-0.310690184685956,0.986064433740402,0.0007778537076908685,0.01315771255190705,0.01589683621675653,0.8670648954864374,0.11703826829680591,0.0007778537076908685,0.01589683621675653,0.9992227508784203,0.0007772491215798482,-11.503752852184785,-6.429530942220681,-16.127169087729303,-15.780984273117474,-7.160915966194713,-0.0003887756681428907,-0.0003887756681428907,0.006729643447006848,2.638756110977912,2.6382507275145004,0.0005455668722201756,0.00020675153340260415,0.0005455668722201756,0.002941937469916206,0.009095520101787342,-0.7636642338117134,True,-0.7636601903797781,True,0.7269702080678998,True,0.7269702080678998,True,0.9999999969669215,True,True,0.0067254798711388316,-0.0002363661392727846,1.0024518942006855e-05,7.2099912532007205e-06,-1.963628248921113,1.4965020766598351,0.4761547456748652,-0.800597343229656,-1.96324504006364,1.4961137543921008,0.4761547456748652,-0.800597343229656,0.0003832088574729289,-0.00038832226773441393,-0.0,-0.0,0.0003832088574729289,-0.00038832226773441393,-0.0,-0.0,0.00879191123640034,-0.00233037127048914,1.0024518942006855e-05,7.2099912532007205e-06,4,0.014609078054321553,1.0704405635138473e-05,1286.9348618045817,-32.2543381754586,nan,1.0704405635138473e-05,9.104332544440054e-05,0.0007314575364848986,0.013775872786757116,1,0.0015305870968857994,0.0015305870968857994,nan,nan,-6.4821038937260385,0.0,0.0,5.539874671276088e-20,0.0015305870968857994,4,0.016139665151207357,1.0704405635138473e-05,1369.972526817277,-31.561968546234937,nan,1.0704405635138473e-05,9.104332544440054e-05,0.0013731757840800636,0.014664741636047753,True,2000
