experiment,method,initialization,n,beta,alpha,n_seeds,reward_noise_std,center_returns,normalize_returns,metric,mean,ci_lower,ci_upper,finite_fraction
main,full_pooled_fisher_oracle,uniform,32,0.2,0.05,20,0.0,0,0,pi1_a0,0.7300135705101984,0.7283177106950703,0.7317094303253265,1.0
main,full_pooled_fisher_oracle,uniform,32,0.2,0.05,20,0.0,0,0,zero_s1,0.0,0.0,0.0,1.0
main,full_pooled_fisher_oracle,uniform,32,0.2,0.05,20,0.0,0,0,empirical_fisher_rank,4.0,4.0,4.0,1.0
main,detached_conditional_sampled,uniform,32,0.2,0.05,20,0.0,0,0,population_return,0.6171913609800724,0.6152427393348245,0.6191399826253203,1.0
main,detached_conditional_sampled,uniform,32,0.2,0.05,20,0.0,0,0,q,0.6228195285690719,0.6187143662843652,0.6269246908537786,1.0
main,detached_conditional_sampled,uniform,32,0.2,0.05,20,0.0,0,0,pi1_a0,0.7646045396131944,0.763510452171402,0.7656986270549868,1.0
main,detached_conditional_sampled,uniform,32,0.2,0.05,20,0.0,0,0,zero_s1,0.0,0.0,0.0,1.0
main,detached_conditional_sampled,uniform,32,0.2,0.05,20,0.0,0,0,empirical_fisher_rank,3.95,3.8453487972800002,4.054651202720001,1.0
main,reward_only,uniform,128,0.0,0.05,20,0.0,0,0,population_return,0.9735040867472214,0.9734036005385486,0.9736045729558943,1.0
main,reward_only,uniform,128,0.0,0.05,20,0.0,0,0,q,0.9830982463018882,0.9829927465016508,0.9832037461021257,1.0
main,reward_only,uniform,128,0.0,0.05,20,0.0,0,0,pi1_a0,0.9861122150468203,0.9860652888385767,0.986159141255064,1.0
main,reward_only,uniform,128,0.0,0.05,20,0.0,0,0,zero_s1,0.0,0.0,0.0,1.0
main,reward_only,uniform,128,0.0,0.05,20,0.0,0,0,empirical_fisher_rank,3.8,3.607930940220434,3.9920690597795656,1.0
main,detached_conditional_oracle,uniform,128,0.01,0.05,20,0.0,0,0,population_return,0.961050665359622,0.960944577393149,0.9611567533260951,1.0
