configuration,algorithm,run,failed,failure_step,final_modal_action_correct,final_optimal_probability,final_expected_reward,final_expected_pseudo_regret,final_cumulative_pseudo_regret,final_minimum_probability,final_normalized_log_fisher_volume,final_entropy,final_numerically_collapsed
K0010_alpha0p01,npg,4,0,-1,1,0.6029887427734096,0.9564099055585737,0.04359009444142625,213.32428052459167,6.60264554704359e-14,-17.338731514075004,0.9024108384394751,1.0
K0010_alpha0p01,npg,5,0,-1,1,0.7810338712401,0.9753199363579232,0.024680063642076755,287.71030116838244,5.542922371278289e-15,-16.826623074620215,0.6576150695392914,1.0
K0010_alpha0p01,npg,6,0,-1,1,0.7410543642048742,0.9574874074824195,0.04251259251758055,264.7724471480663,3.2706801451741423e-49,-25.800453809698105,0.7466619816664941,1.0
K0010_alpha0p01,npg,7,0,-1,0,2.9508200932661936e-17,0.28701177850929943,0.7129882214907006,1494.0969863111975,8.522527615935202e-21,-34.790429433282846,2.659110649923405e-15,1.0
K0010_alpha0p01,npg,8,0,-1,1,0.6212229690332449,0.9621220076423763,0.03787799235762368,409.9709856985476,4.741504604193652e-13,-15.625840550314535,0.6634724754161221,1.0
K0010_alpha0p01,npg,9,0,-1,1,0.4582175144161905,0.920699206276948,0.07930079372305199,397.5329761190145,1.2344833124366856e-18,-12.210730119077859,1.1414959259755824,1.0
K0010_alpha0p01,lb_sgb,0,0,-1,1,0.49439535912446214,0.7794413092421267,0.22055869075787327,1115.3269979728889,0.01736476034212819,-0.6209625209550844,1.6617710729844584,0.0
K0010_alpha0p01,lb_sgb,1,0,-1,0,0.14139552881303535,0.7906988569913572,0.20930114300864278,1262.6313361554346,0.00866933898328104,-1.191019011169356,1.1176797055263699,0.0
K0010_alpha0p01,lb_sgb,2,0,-1,1,0.3059272354732202,0.780468545080227,0.219531454919773,1076.7077259782652,0.01395576037599304,-0.7435550047015891,1.7022753011240752,0.0
K0010_alpha0p01,lb_sgb,3,0,-1,1,0.5732352972265605,0.8089215303817605,0.1910784696182395,1223.5828693234546,0.012608485545417854,-0.938353896534394,1.365427277805604,0.0
K0010_alpha0p01,lb_sgb,4,0,-1,1,0.6256738345252777,0.8335963236375122,0.16640367636248776,1242.30314103198,0.010449661317901274,-1.0753451162499381,1.2904982393496043,0.0
K0010_alpha0p01,lb_sgb,5,0,-1,1,0.44304139283421734,0.7998928106637737,0.2001071893362263,1220.311026698126,0.011218024710912444,-0.8998088664380819,1.517477772011267,0.0
K0010_alpha0p01,lb_sgb,6,0,-1,0,0.2503342404547133,0.7493706575549901,0.2506293424450099,1228.0046696899162,0.010842843986458378,-0.7012108199750267,1.7020238218788615,0.0
K0010_alpha0p01,lb_sgb,7,0,-1,1,0.3950161926684906,0.7610388424971056,0.23896115750289437,1025.4300337544653,0.016300825170477103,-0.48479167314064275,1.8403297192682389,0.0
K0010_alpha0p01,lb_sgb,8,0,-1,1,0.5025555201911679,0.7872891109918153,0.2127108890081847,1062.8674832436525,0.014834873968109888,-0.6944193758154031,1.5761811046170404,0.0
K0010_alpha0p01,lb_sgb,9,0,-1,1,0.3920471880997303,0.7794044831924001,0.22059551680759992,960.3380658584456,0.016712535277688553,-0.5229702833225196,1.814057219068747,0.0
K0010_alpha0p1,sgb,0,0,-1,1,0.9908342087954549,0.9953071874567148,0.004692812543285241,101.87729898029812,0.0003723968395317858,-4.085159700328201,0.07037043733346281,0.0
K0010_alpha0p1,sgb,1,0,-1,1,0.996703671753406,0.9975625463100866,0.002437453689913438,89.95218703216491,0.00014039672797211053,-4.960243861896693,0.028879587588657798,0.0
K0010_alpha0p1,sgb,2,0,-1,1,0.996377319656361,0.9977806921518183,0.0022193078481816952,108.44942341079026,0.00016237698376563606,-4.8858897936573555,0.03129562454893477,0.0
K0010_alpha0p1,sgb,3,0,-1,1,0.9892278880077795,0.9949510003504288,0.005048999649571173,130.11971544128215,0.0002939040730482061,-4.17263591254423,0.07733366521403773,0.0
K0010_alpha0p1,sgb,4,0,-1,0,0.002268319594105392,0.8615905757231349,0.1384094242768651,459.30598087222774,0.00017360545804254588,-4.669910464377304,0.04783486675135342,0.0
K0010_alpha0p1,sgb,5,0,-1,1,0.9956703523402322,0.9975899373106464,0.0024100626893536203,154.07939843925413,0.00014958264407771097,-4.845580251993238,0.03600942224258817,0.0
K0010_alpha0p1,sgb,6,0,-1,1,0.9938867859961849,0.9969152127697383,0.003084787230261732,167.99010401523918,0.000148480275910804,-4.594641326466781,0.04853367838505819,0.0
K0010_alpha0p1,sgb,7,0,-1,1,0.9823116922115127,0.9945340923497926,0.00546590765020738,121.0543402548396,0.00029289862035225864,-3.8406765327599386,0.11611523272229642,0.0
K0010_alpha0p1,sgb,8,0,-1,1,0.9943143362738468,0.9965488477872732,0.003451152212726849,120.18792471987379,0.0002587836873533365,-4.4063831634630946,0.04710793613920394,0.0
K0010_alpha0p1,sgb,9,0,-1,1,0.9957498305506225,0.9982054874481548,0.001794512551845151,132.04181007506435,0.00015185934756750395,-4.763868901972794,0.03607193655623181,0.0
K0010_alpha0p1,entropy_sgb,0,0,-1,1,0.9646993339369466,0.9902208316515613,0.009779168348438727,188.22123376966675,0.0004886194624195102,-3.3986644568546778,0.20339144088517064,0.0
K0010_alpha0p1,entropy_sgb,1,0,-1,1,0.9947232974612967,0.9974108163365505,0.0025891836634495125,101.92451796978771,0.00013822186224829558,-4.838780175847726,0.04152341308440157,0.0
K0010_alpha0p1,entropy_sgb,2,0,-1,1,0.9920761197286369,0.9953158672584923,0.004684132741507696,104.6837643355352,0.0003373288437412704,-4.201750017797287,0.06204193929488764,0.0
K0010_alpha0p1,entropy_sgb,3,0,-1,1,0.9948953169648693,0.9961787552244331,0.00382124477556689,96.10303976168856,0.00021402369787858422,-4.5289477747730045,0.04266079895813185,0.0
K0010_alpha0p1,entropy_sgb,4,0,-1,1,0.9815148270242602,0.9943296971450251,0.00567030285497494,168.12540469855702,0.0002469000441922806,-4.095635535742754,0.11735942575915764,0.0
K0010_alpha0p1,entropy_sgb,5,0,-1,1,0.9879856694263774,0.9962342811503255,0.003765718849674471,152.2254489447642,0.00015384836682529008,-4.520049979903836,0.07848428929299679,0.0
K0010_alpha0p1,entropy_sgb,6,0,-1,1,0.9893681868634966,0.996480089445369,0.0035199105546309672,232.68404514279467,0.00014608781346348213,-4.440044512039676,0.07489006560321224,0.0
K0010_alpha0p1,entropy_sgb,7,0,-1,0,0.015516728110844109,0.8866358139851029,0.11336418601489706,359.3767190185245,0.0006101483227314547,-3.353355012922041,0.18629082593896987,0.0
K0010_alpha0p1,entropy_sgb,8,0,-1,1,0.9660134951863089,0.9848460811598824,0.01515391884011763,179.36002907297134,0.000976737634697101,-3.0616693262693175,0.20943698452863477,0.0
K0010_alpha0p1,entropy_sgb,9,0,-1,1,0.9662676184847174,0.991029305339644,0.008970694660356049,140.08149612037016,0.0004537496181032451,-3.3241744888720772,0.20021164892833854,0.0
K0010_alpha0p1,npg,0,0,-1,0,5.895190272310403e-80,0.7046961118148594,0.29530388818514064,742.4969117547364,2.2054874583497106e-81,-162.95088623792597,9.132840911248095e-77,1.0
K0010_alpha0p1,npg,1,0,-1,1,1.0,1.0,0.0,15.61124502325926,9.900028721423816e-113,-226.60752031952754,4.990690564215299e-107,1.0
K0010_alpha0p1,npg,2,0,-1,0,2.2345620089275555e-89,0.8581836476274327,0.1418163523725673,622.2084099933,7.402781247046655e-94,-181.77525589669156,4.911889398445878e-84,1.0
K0010_alpha0p1,npg,3,0,-1,0,8.327847014641899e-97,0.9,0.09999999999999998,254.80066886119442,4.9657155625802356e-105,-203.77964944684607,1.8539516040689645e-94,1.0
