run_id,seed,initialization,switch_time,source_archive,switch_policy_hash,sampled_final_return,exact_final_return,sampled_final_q,exact_final_q,sampled_final_p_good,exact_final_p_good,sampled_success,exact_success,success_agreement
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0,55,uniform,1000,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0.npz,b81aa8dc3ec10a5ce99e5bf53e6704abc0d619e18a9fcd0970bbce2772950128,0.9863469189743054,0.9864651321210309,0.9914600038545689,0.9915718624932143,0.9928291649269362,0.9928929549804113,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0,56,uniform,1000,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0.npz,062ccff5af40332a25ce2a228d0279b2efe28273408d2629be23df2b89f50b03,0.9864021804733785,0.9864824775722127,0.9914709000370946,0.9915851431551644,0.9928956665545228,0.9929015614201564,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0,57,uniform,1000,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0.npz,d98874620ae4fd1c3565f55fb23a5bd885fc8b225058d980e046374d86105db4,0.9865232877746429,0.9865039165825642,0.9916003508554053,0.9916028075609986,0.9929367957266803,0.9929137629984551,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0,58,uniform,1000,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0.npz,8cbb64cbb0b0a6bb177da3a1ea2e9f888d3cb18569aef33f615e8412b156c875,0.9863612006902238,0.9865130124865283,0.991422780223529,0.9916118901177154,0.9928978425620352,0.9929177528399116,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0,59,uniform,1000,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0.npz,e6f3f7f78398550e5379a03929de8c88adee9fd66d3ca067b6621605236f6c53,0.9863474211807637,0.9864926147383791,0.9914368194383429,0.991601119419175,0.9928618383780385,0.992907589994794,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0,60,uniform,1000,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0.npz,94ffa242c6fdcc796d38e2236cf6aeb6e6067300e75457741bf417c7f35acdfa,0.9865523792831477,0.9864798627736611,0.9917066209340467,0.9915792695194489,0.9928932136059668,0.992900878238594,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0,61,uniform,1000,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0.npz,ec3c344e67542749cd6da499feecabffd00c9d4d4b112858f08e2cf42a1217e0,0.9864248762081508,0.9864671176367175,0.991547793487693,0.9915771798212762,0.9928663855526063,0.9928938536947544,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0,62,uniform,1000,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0.npz,a0b27bf5ec621c55ec2ce299d4636d599ac81b8e54a26d5569a7bb31b410c158,0.9865941773055282,0.9865023969598099,0.9916630474747407,0.9916001855833806,0.9929834019898135,0.9929119626512375,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0,63,uniform,1000,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0.npz,6471d0d60fa5b11c2b44c73349ad5334991fd411a7c04424b136abc7ef67f0eb,0.9865088477529224,0.9864719229660416,0.9916283124004939,0.9915765171494285,0.9929131590185711,0.9928956698982139,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0,64,uniform,1000,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0.npz,06544e2bca2da951214b0a68405b723fbbb3a0fa3fee4c961e18a6deced326fd,0.9866012559856245,0.9864504098248369,0.9917924166786792,0.9915611533844058,0.9928824701482134,0.9928854513729303,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0,65,uniform,1000,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0.npz,a358b05ac54b72647eeca18947c7dd8371832434ff99f44ae956ac9605a15d59,0.9864225047453142,0.9864960451432264,0.9914708073676985,0.991599846330822,0.9929433860916255,0.992908746260438,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0,66,uniform,1000,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0.npz,30975d61324f0b266bdad24e6a4660c0b7ac051d674d6a0b7ed2b759721e9af6,0.9865996262209816,0.9864571880641486,0.9917062539093696,0.9915611159322951,0.992954163916455,0.9928870363142636,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0,67,uniform,1000,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0.npz,9db79cc6aadbd09bd7fb9ece23939f6ef122313185d09772bb64655f8602918a,0.9866436246016348,0.9865010255449641,0.9917812887984038,0.9916160322466071,0.9929561692108788,0.9929120682937204,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0,68,uniform,1000,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0.npz,5ae48c29ac5990ce4f0cb07f680b23372546f9c52f1a4cc9e9195043efa44149,0.9865293773206043,0.9865024987417239,0.9915942518457617,0.9916161860492,0.9929577749177024,0.9929119837305165,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0,69,uniform,1000,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0.npz,bb75bfb107609c4113fceef8f66c4ee6655f38ce808d546743745eba524ee63b,0.9864950991880557,0.9864794423291136,0.9915955680504787,0.9915758372936339,0.9929082672146184,0.9928998023210167,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0,70,uniform,1000,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0.npz,ffbeea8fbe714e2ad777931018dd7c28f331170b2168a1252ea29541e17fd678,0.9865072325817019,0.98647477470812,0.9916926676462342,0.991580595949017,0.9928379303884295,0.992898546335303,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0,71,uniform,1000,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0.npz,9dd783070ec4db55c84080ea3449cb16af849e3d1d2ff2afe22c6d8f2b87a720,0.9864225736242892,0.9864752141989439,0.9914723505791869,0.9915801337089051,0.9929169816251308,0.9928962836201626,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0,72,uniform,1000,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0.npz,6a95ebe4843a2b26523fff8ab388358c5719fae8041870feb85251f3f84f1e83,0.9865020897361939,0.9864587885396033,0.9916320696167181,0.9915581019246987,0.9928824773780229,0.9928882744024702,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0,73,uniform,1000,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0.npz,58bb52ce32d2fe1a0ed637938b3ce99fb96c35ff3dd987096494d13c2d157bb2,0.9864510831827497,0.9864753745421873,0.9915442128419343,0.9915806513396725,0.9929007377654632,0.9928985987984241,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0,74,uniform,1000,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0.npz,a61ee9ead27feafcd5bd8e721907ca0445b5b76bae29566465b8344326243be8,0.9864962380511109,0.9864643338519651,0.991584047952411,0.9915697032603928,0.9929255132682667,0.9928926014013354,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0,75,uniform,1000,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0.npz,7efd063ebe642d89bf7ce047fc25607ed640ceb310f44330e20ee752b04f62cb,0.9864397953782226,0.9864870402858239,0.9915251067528927,0.9915907002613308,0.9929063833453373,0.9929035390911761,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0,76,uniform,1000,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0.npz,9e86cefb14548f8ea7e5b0cb1df1be547fc2c1f2be31d7b4360f9a5ae1cd1d29,0.986482811342615,0.9864908802446872,0.991596659657407,0.991596612069646,0.9929021050085306,0.9929058574425967,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0,77,uniform,1000,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0.npz,6eaaec3faf3427ce9972d365857f9f1b40bc40899ced1c03dea672ddf45bcb27,0.9862825027837867,0.9864818398591829,0.9912336535410688,0.9915759954172504,0.9929408634499959,0.9929016787462898,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0,78,uniform,1000,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0.npz,3a1baad8848de09a33aa620df1119ea11a5273273dae43d99363f37d7b60daac,0.986559661944108,0.9864804814010989,0.9916796639844471,0.9915900840609009,0.9929027198876075,0.992900904628837,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0,79,uniform,1000,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0.npz,3bfb6a0e99f22c796b78a028ed6313e3abbac1034ec3af68a15a393c0ccf9b25,0.9863709456612556,0.9864666204517712,0.9914715223142867,0.9915812162402611,0.9928677339539124,0.9928933916123849,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0,80,uniform,1000,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0.npz,22d9f9c0bb6e65a37b32b3a8773fd042d63d77069b25222ace019a4434e4ad8d,0.9864959074538631,0.9864620036290654,0.9915773163762817,0.9915707770857854,0.9929184203467364,0.9928910617838003,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0,81,uniform,1000,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0.npz,a0e12d96f8a4bf62cb4b5c0f5fc48a9cd253be87a6853792ea7ce40ccc216d9f,0.9865199043767672,0.9864905009161208,0.9916231463619796,0.99159248062155,0.9929019932665433,0.9929048825049529,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0,82,uniform,1000,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0.npz,91962f2ba3460b97cf663ddae36834e8a54f0845f4d0edbe1555132ea230f7f6,0.9865288620834518,0.9864774806315835,0.9915874698696965,0.9915774225055799,0.9929397589004676,0.9928982870402436,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0,83,uniform,1000,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0.npz,4deae49a2ad8d7ca842a883d98ae0c0323ccba51a2de5dfc7b01e8cba4d91be9,0.9865120402637952,0.9865161075639289,0.99163749538956,0.9916126371398377,0.9928913744753571,0.9929187806052127,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0,84,uniform,1000,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0.npz,bc7f469ac2a034b6ebc9ea51f9e37bb40ecfdd8a09c53d246ee68034c5a0d2fd,0.986629923629937,0.9865094591101661,0.9917716673510529,0.9916061445049412,0.9929291942526994,0.9929163392961123,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0,85,uniform,1000,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0.npz,aeeb288bcc3f3f5a57aa447f8910745679057bcf9db085012fec41ebcb684d51,0.9863387743975625,0.986475393768766,0.9913441372587318,0.991579947010075,0.9929180131147978,0.99289921684875,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0,86,uniform,1000,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0.npz,724e4893c2b0eb64ef11db772696a49d7599c7fbd08a78c7dbf143057a38f343,0.9863641700488649,0.9864805805782223,0.9914855844708974,0.991579506513448,0.9928492031278933,0.9928993855762397,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0,87,uniform,1000,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0.npz,17d4be554162b4384a85a36a629fd668ce70433fca456d042c6b90f3f49eda05,0.986606269353208,0.9864609883732266,0.9917393832488222,0.9915663770844637,0.992928181302533,0.9928898784916623,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0,88,uniform,1000,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0.npz,f5f1a2366a029114f7652554c86c95ce1acc504d9825729eb0268084ca729e05,0.986437807867365,0.9864589916086044,0.9915760088196908,0.991569155824716,0.9928476783064901,0.9928895535065612,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0,89,uniform,1000,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0.npz,e0f1026dc3476205133ebf01a4046c66c0445af8155d5a396dbdea06e581f1dd,0.9864088064177378,0.9864767102474749,0.9915018505723313,0.9915809586710543,0.9928783172723534,0.992897811908885,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0,90,uniform,1000,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0.npz,ce59ffb7dc90cb8bb39364ce938b3c03bd6e545f135e7990028f63e6a0affe8c,0.9864049551606815,0.986468982162072,0.9914760522550724,0.9915789551774681,0.9928979328951721,0.9928934422843365,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0,91,uniform,1000,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0.npz,dc379f73c28e28e56cf29e71b6b6a569a00b9853a94cc32b4e560c6a928e5a03,0.9866105783749911,0.9864832415492162,0.9917640338139991,0.9915873945790394,0.9929017939082365,0.9929018108362524,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0,92,uniform,1000,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0.npz,02a8a2613caebdd6e6e12cfb9777233dc345cf58805fb1ddc233c941f1e4a5a9,0.9865625364339606,0.9864854317798801,0.991606999124946,0.9915868908077152,0.9929680034639996,0.9929027190796625,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0,93,uniform,1000,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0.npz,963efc9dcbf54eb3d45f7b496be63ce560efd22ef233d4bfd0ba69f2bfc23d49,0.9865243937178294,0.9864587775003162,0.9917299557869418,0.9915723422487441,0.9928341360277272,0.9928896409073263,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0,94,uniform,1000,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0.npz,c5064592c9440c114e08f7e5335d26ba3b2ca539cc91575b824db68a19d03a32,0.9863847230901674,0.986519040240051,0.9914649000491091,0.9916252479955993,0.9928963339806013,0.9929207017672143,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0,95,uniform,1000,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0.npz,b5f188f230efe9bd09e29fc5892b28036b1566336d8f12d7589bd0dbedc42922,0.9864075222304517,0.9864701986134635,0.9915278753144426,0.9915715062838146,0.992849141730871,0.9928943961433228,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0,96,uniform,1000,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0.npz,0e1f3bc1314f50d918d0bc9422106a73d8b685b23e7f6e25c8c7ac1640259650,0.9866021297243862,0.9864765395810643,0.9916979598179418,0.9915820895824818,0.9929531394062576,0.9928997261323517,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0,97,uniform,1000,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0.npz,1000cc1749f99428342c4fae74a342325ba0955d203df7289205435a4dff2ced,0.9864903775416982,0.986490827690977,0.9916042922067049,0.9915997135649045,0.9928983381782448,0.9929059087611045,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0,98,uniform,1000,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0.npz,7b8a78a2e30a5f3d48d711d1a9713746945c13d891d232ff6bfe7e057c7635be,0.9863108608855783,0.9864695008242036,0.9913869725561646,0.9915665957500167,0.9928622431675725,0.9928942706674948,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0,99,uniform,1000,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1000__bafter0p0.npz,b672c1c07f03249336ee2bc882a6ccfb2f321ed7869aea11274dac277dc6342e,0.9864296352764449,0.9864838660612909,0.9915245293153203,0.991589229921855,0.9928854089987799,0.9929024627846336,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1500__bafter0p0,0,uniform,1500,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1500__bafter0p0.npz,5d864973d7b43aec805c1ff63a3679da534a8b06e8c47cfa5307d370ef5d1f59,0.9839214325353733,0.9838521678405787,0.9899046154547858,0.9897641630975915,0.9914883685881981,0.991504576642217,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1500__bafter0p0,1,uniform,1500,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1500__bafter0p0.npz,efe0b91668b602adc41988780bc32027c79ad1a38877d31a71461c45d2223976,0.9839192713096571,0.9838510319156865,0.9899038775336068,0.9897729941164417,0.9914972392105614,0.99150513697845,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1500__bafter0p0,2,uniform,1500,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1500__bafter0p0.npz,69650a9fd430b76d62a673a95e4ad623217865844f8b9dbb6c726bfdfdbfd593,0.9839294043514111,0.9838981549806944,0.9898771064525187,0.9898092828917068,0.9914985290730767,0.9915304600098944,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1500__bafter0p0,3,uniform,1500,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1500__bafter0p0.npz,247dab6ec51f4d48962850ae408c9d8b3ce6565e0cc7b912d78aab11e8ae4d9c,0.9838199301262367,0.9839031791460942,0.9898241815839244,0.9898251161779936,0.9914360818069708,0.9915323840317634,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1500__bafter0p0,4,uniform,1500,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1500__bafter0p0.npz,99456a7970336d3ee5b07e64cec74c2c746bae504b964c319a29746905253cff,0.9840067603730407,0.9838580487509021,0.9900038477383774,0.989773473239015,0.991502417790289,0.9915089736647366,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1500__bafter0p0,5,uniform,1500,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1500__bafter0p0.npz,e8579efb409e56581c00e7669d0c7c9720f4aee6fa8d0407fe56a9fe90b43b63,0.983828353751961,0.9838513715773337,0.9897080299410447,0.9897659874510116,0.9915485428870479,0.9915055330685888,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1500__bafter0p0,6,uniform,1500,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1500__bafter0p0.npz,83474264d855db7e8e1f7b68d766dc3be048f1ae9e4125f0059c99259ae75fdc,0.9838320723551139,0.9838495747612768,0.9897750205403534,0.9897654410489704,0.9914826858477082,0.9915043873280467,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1500__bafter0p0,7,uniform,1500,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff1500__bafter0p0.npz,a1a57a0842c6240a20fbf463158f2520648fa4736fd8663a88c8e5bb33646173,0.9839101909088567,0.9838733331142827,0.9898872523411225,0.9897745972529296,0.9914698830605204,0.991517061256274,True,True,True
