initialization,switch_time,continuation,update,metric,mean,ci_lower,ci_upper
adverse,500,exact,1670,population_return,0.4806279248805182,0.4806205134888985,0.4806353362721379
adverse,500,exact,1680,population_return,0.48080604647209746,0.4807987666858966,0.4808133262582983
adverse,500,exact,1690,population_return,0.48098105096156374,0.4809738994605028,0.4809882024626247
adverse,500,exact,1700,population_return,0.48115301696636054,0.4811459905374818,0.48116004339523927
adverse,500,exact,1710,population_return,0.48132202055150686,0.4813151160849882,0.4813289250180255
adverse,500,exact,1720,population_return,0.48148813532984586,0.48148134981500484,0.48149492084468687
adverse,500,exact,1730,population_return,0.48165143255771414,0.48164476307919113,0.48165810203623716
adverse,500,exact,1740,population_return,0.4818119812262728,0.4818054249603853,0.48181853749216025
adverse,500,exact,1750,population_return,0.4819698481487189,0.48196340235997764,0.48197629393746017
adverse,500,exact,1760,population_return,0.4821250980435885,0.4821187600813671,0.4821314360058099
adverse,500,exact,1770,population_return,0.48227779361435197,0.48227156090970325,0.4822840263190007
adverse,500,exact,1780,population_return,0.48242799562548383,0.48242186568809453,0.48243412556287313
adverse,500,exact,1790,population_return,0.48257576297518767,0.4825697333904657,0.48258179255990963
adverse,500,exact,1800,population_return,0.4827211527649418,0.48271522119122895,0.4827270843386547
adverse,500,exact,1810,population_return,0.48286422036602206,0.48285838453192576,0.48287005620011836
adverse,500,exact,1820,population_return,0.4830050194831516,0.48299927718499097,0.48301076178131225
adverse,500,exact,1830,population_return,0.4831436022154199,0.4831379513147796,0.4831492531160602
adverse,500,exact,1840,population_return,0.4832800191146002,0.48327445753598736,0.4832855806932131
adverse,500,exact,1850,population_return,0.48341431924099565,0.48340884496959474,0.48341979351239656
adverse,500,exact,1860,population_return,0.48354655021693,0.4835411612964515,0.48355193913740846
adverse,500,exact,1870,population_return,0.48367675827799766,0.48367145280861534,0.48368206374738
adverse,500,exact,1880,population_return,0.4838049883221779,0.48379976445855094,0.48381021218580483
adverse,500,exact,1890,population_return,0.4839312839569171,0.4839261399062934,0.4839364280075408
adverse,500,exact,1900,population_return,0.48405568754427153,0.48405062156466794,0.4840607535238751
adverse,500,exact,1910,population_return,0.48417824024420336,0.48417325064265926,0.48418322984574746
adverse,500,exact,1920,population_return,0.48429898205611616,0.4842940671870176,0.4843038969252147
adverse,500,exact,1930,population_return,0.48441795185870995,0.48441311012218063,0.48442279359523926
adverse,500,exact,1940,population_return,0.4845351874482345,0.48453041728859036,0.4845399576078786
adverse,500,exact,1950,population_return,0.4846507255752129,0.48464602547947827,0.4846554256709475
adverse,500,exact,1960,population_return,0.48476460197970667,0.4847599704761884,0.4847692334832249
adverse,500,exact,1970,population_return,0.4848768514251872,0.4848722870821044,0.48488141576827004
adverse,500,exact,1980,population_return,0.4849875077310766,0.4849830091552438,0.48499200630690936
adverse,500,exact,1990,population_return,0.4850966038040172,0.48509216963957846,0.48510103796845594
adverse,500,exact,2000,population_return,0.48520417166792795,0.4851998005951392,0.48520854274071673
adverse,500,exact,2010,population_return,0.4853102424928991,0.48530593322695725,0.485314551758841
adverse,500,exact,2020,population_return,0.4854148466229774,0.485410597912894,0.4854190953330608
adverse,500,exact,2030,population_return,0.4855180136028914,0.48551382423040856,0.4855222029753742
adverse,500,exact,2040,population_return,0.48561977220376085,0.48561564098230825,0.48562390342521344
adverse,500,exact,2050,population_return,0.4857201504478376,0.48571607622152807,0.48572422467414716
adverse,500,exact,2060,population_return,0.4858191756323146,0.4858151572749772,0.48582319398965196
adverse,500,exact,2070,population_return,0.48591687435224906,0.485912910766498,0.4859208379380001
adverse,500,exact,2080,population_return,0.4860132725226323,0.48600936263896993,0.4860171824062947
adverse,500,exact,2090,population_return,0.4861083953996458,0.48610453817559834,0.48611225262369323
adverse,500,exact,2100,population_return,0.48620226760113655,0.48619846202042144,0.48620607318185166
adverse,500,exact,2110,population_return,0.4862949131263441,0.48629115819806734,0.48629866805462085
adverse,500,exact,2120,population_return,0.48638635537491176,0.4863826501327941,0.48639006061702944
adverse,500,exact,2130,population_return,0.4864766171652104,0.4864729606668411,0.4864802736635797
adverse,500,exact,2140,population_return,0.4865657207520045,0.486562112078122,0.486569329425887
adverse,500,exact,2150,population_return,0.4866536878434855,0.48665012609728336,0.48665724958968765
adverse,500,exact,2160,population_return,0.4867405396177014,0.48673702392415846,0.4867440553112444
adverse,500,exact,2170,population_return,0.48682629673840416,0.4868228262436385,0.48682976723316984
adverse,500,exact,2180,population_return,0.48691097937033995,0.4869075532409853,0.4869144054996946
adverse,500,exact,2190,population_return,0.486994607194005,0.4869912246166085,0.4869979897714015
adverse,500,exact,2200,population_return,0.4870771994198872,0.4870738596003284,0.487080539239446
adverse,500,exact,2210,population_return,0.4871587748022148,0.4871554769651441,0.4871620726392855
adverse,500,exact,2220,population_return,0.4872393516522322,0.48723609504052884,0.48724260826393556
adverse,500,exact,2230,population_return,0.48731894785101987,0.4873157317252681,0.48732216397677164
adverse,500,exact,2240,population_return,0.4873975808618788,0.4873944044998619,0.4874007572238957
adverse,500,exact,2250,population_return,0.4874752677422925,0.4874721304385036,0.48747840504608136
adverse,500,exact,2260,population_return,0.48755202515548857,0.4875489262206582,0.4875551240903189
adverse,500,exact,2270,population_return,0.48762786938161023,0.4876248081422491,0.48763093062097135
adverse,500,exact,2280,population_return,0.4877028163285146,0.48769979212647196,0.4877058405305572
adverse,500,exact,2290,population_return,0.487776881542214,0.4877738937342504,0.4877798693501776
adverse,500,exact,2300,population_return,0.48785008021697024,0.4878471281743441,0.48785303225959636
adverse,500,exact,2310,population_return,0.48792242720505785,0.4879195103131259,0.4879253440969898
adverse,500,exact,2320,population_return,0.48799393702620736,0.4879910546840377,0.487996819368377
adverse,500,exact,2330,population_return,0.48806462387674215,0.48806177549674,0.4880674722567443
adverse,500,exact,2340,population_return,0.4881345016384176,0.48813168664596307,0.4881373166308721
adverse,500,exact,2350,population_return,0.4882035838869767,0.488200801720074,0.4882063660538794
adverse,500,exact,2360,population_return,0.4882718839004302,0.48826913400936833,0.48827463379149205
adverse,500,exact,2370,population_return,0.48833941466707287,0.48833669651409667,0.48834213282004907
adverse,500,exact,2380,population_return,0.4884061888932451,0.488403501952237,0.48840887583425324
adverse,500,exact,2390,population_return,0.4884722190108491,0.4884695627670205,0.48847487525467764
adverse,500,exact,2400,population_return,0.4885375171846285,0.48853489113422144,0.4885401432350356
adverse,500,exact,2410,population_return,0.48860209531922005,0.4885994989692172,0.4886046916692229
adverse,500,exact,2420,population_return,0.48866596506598553,0.48866339793383007,0.488668532198141
adverse,500,exact,2430,population_return,0.488729137829632,0.4887265994429555,0.48873167621630853
adverse,500,exact,2440,population_return,0.4887916247746275,0.48878911467098646,0.48879413487826856
adverse,500,exact,2450,population_return,0.4888534368314199,0.4888509545580403,0.48885591910479953
adverse,500,exact,2460,population_return,0.48891458470246546,0.48891212981599474,0.4889170395889362
adverse,500,exact,2470,population_return,0.48897507886807384,0.488972650934341,0.4889775068018067
adverse,500,exact,2480,population_return,0.48903492959207656,0.4890325281858588,0.48903733099829433
adverse,500,exact,2490,population_return,0.4890941469273238,0.4890917716321206,0.489096522222527
adverse,500,exact,2500,population_return,0.4891527407210172,0.489150391128831,0.4891550903132034
adverse,500,exact,2510,population_return,0.48921072061988274,0.48920839633100605,0.48921304490875944
adverse,500,exact,2520,population_return,0.48926809607518945,0.4892657966979983,0.4892703954523806
adverse,500,exact,2530,population_return,0.4893248763476217,0.48932260149837525,0.4893271511968681
adverse,500,exact,2540,population_return,0.48938107051200425,0.4893788198146502,0.4893833212093583
adverse,500,exact,2550,population_return,0.48943668746189345,0.48943446054787904,0.48943891437590786
adverse,500,exact,2560,population_return,0.48949173591402934,0.48948953242211785,0.4894939394059408
adverse,500,exact,2570,population_return,0.48954622441266316,0.489544043988756,0.4895484048365703
adverse,500,exact,2580,population_return,0.4896001613337564,0.48959800363071976,0.489602319036793
adverse,500,exact,2590,population_return,0.48965355488905987,0.48965141956655694,0.4896556902115628
adverse,500,exact,2600,population_return,0.4897064131300767,0.48970429985440417,0.4897085264057492
adverse,500,exact,2610,population_return,0.48975874395191077,0.48975665239584026,0.4897608355079813
adverse,500,exact,2620,population_return,0.48981055509700705,0.4898084849396309,0.4898126252543832
adverse,500,exact,2630,population_return,0.48986185415878536,0.4898598050853669,0.4898639032322038
adverse,500,exact,2640,population_return,0.4899126485851724,0.4899106202870002,0.4899146768833446
adverse,500,exact,2650,population_return,0.4899629456820334,0.4899609378562797,0.4899649535077871
adverse,500,exact,2660,population_return,0.49001275261651034,0.49001076496609336,0.4900147402669273
adverse,500,exact,2670,population_return,0.49006207642026467,0.49006010865371485,0.4900640441868145
adverse,500,exact,2680,population_return,0.4901109239926327,0.4901089758239625,0.49011287216130284
adverse,500,exact,2690,population_return,0.49015930210369163,0.49015737325226905,0.4901612309551142
adverse,500,exact,2700,population_return,0.49020721739724443,0.49020530758766967,0.4902091272068192
adverse,500,exact,2710,population_return,0.49025467639371967,0.4902527853557054,0.49025656743173396
adverse,500,exact,2720,population_return,0.4903016854929954,0.4902998129612502,0.4903035580247406
adverse,500,exact,2730,population_return,0.4903482509771451,0.4903463966912601,0.49035010526303
adverse,500,exact,2740,population_return,0.49039437901311006,0.4903925427174487,0.4903962153087714
adverse,500,exact,2750,population_return,0.490440075655299,0.49043825709888933,0.4904418942117087
adverse,500,exact,2760,population_return,0.49048534684812034,0.49048354578455056,0.4904871479116901
adverse,500,exact,2770,population_return,0.4905301984284437,0.49052841461576047,0.49053198224112693
adverse,500,exact,2780,population_return,0.4905746361279996,0.4905728693286089,0.49057640292739035
adverse,500,exact,2790,population_return,0.49061866557571393,0.49061691555628434,0.4906204155951435
adverse,500,exact,2800,population_return,0.49066229229997993,0.49066055883134907,0.4906640257686108
adverse,500,exact,2810,population_return,0.4907055217308741,0.4907038045879568,0.4907072388737914
adverse,500,exact,2820,population_return,0.49074835920231,0.4907466581640093,0.49075006024061074
adverse,500,exact,2830,population_return,0.49079080995414004,0.49078912480326015,0.49079249510501993
adverse,500,exact,2840,population_return,0.49083287913420004,0.490831209657362,0.4908345486110381
adverse,500,exact,2850,population_return,0.4908745718003021,0.4908729177878612,0.490876225812743
adverse,500,exact,2860,population_return,0.49091589292217735,0.4909142541681428,0.4909175316762119
adverse,500,exact,2870,population_return,0.490956847383367,0.49095522368532374,0.4909584710814102
adverse,500,exact,2880,population_return,0.4909974399830668,0.49099583114209905,0.4909990488240345
adverse,500,exact,2890,population_return,0.49103767543792387,0.491036081258541,0.49103926961730676
adverse,500,exact,2900,population_return,0.49107755838378897,0.4910759786738526,0.49107913809372533
adverse,500,exact,2910,population_return,0.491117093377424,0.4911155279480778,0.4911186588067702
adverse,500,exact,2920,population_return,0.4911562848981666,0.49115473356376693,0.49115783623256626
adverse,500,exact,2930,population_return,0.4911951373495539,0.491193599927603,0.4911966747715048
adverse,500,exact,2940,population_return,0.4912336550609052,0.4912321313719853,0.49123517874982514
adverse,500,exact,2950,population_return,0.49127184228886633,0.49127033215657584,0.49127335242115683
adverse,500,exact,2960,population_return,0.4913097032189146,0.4913082064698059,0.4913111999680233
adverse,500,exact,2970,population_return,0.4913472419668281,0.49134575843034656,0.49134872550330966
adverse,500,exact,2980,population_return,0.4913844625801176,0.4913829920885422,0.491385933071693
adverse,500,exact,2990,population_return,0.49142136903942635,0.49141991142781194,0.49142282665104076
adverse,500,exact,3000,population_return,0.49145796525989127,0.49145652036601184,0.4914594101537707
adverse,500,exact,3010,population_return,0.49149425509247585,0.49149282275676953,0.49149568742818217
adverse,500,exact,3020,population_return,0.4915302423252679,0.49152882239078316,0.4915316622597526
adverse,500,exact,3030,population_return,0.4915659306847481,0.49156452299709114,0.491567338372405
adverse,500,exact,3040,population_return,0.49160132383702604,0.4915999282443096,0.4916027194297425
adverse,500,exact,3050,population_return,0.4916364253890491,0.4916350417418423,0.4916378090362559
adverse,500,exact,3060,population_return,0.4916712388897812,0.49166986704106064,0.49167261073850177
adverse,500,exact,3070,population_return,0.49170576783135383,0.491704407636456,0.49170712802625166
adverse,500,exact,3080,population_return,0.4917400156501901,0.49173866696676466,0.49174136433361554
adverse,500,exact,3090,population_return,0.4917739857281036,0.49177264841606794,0.49177532304013927
adverse,500,exact,3100,population_return,0.4918076813933686,0.49180635531486333,0.4918090074718739
adverse,500,exact,3110,population_return,0.4918411059217687,0.49183979094111424,0.4918424209024232
adverse,500,exact,3120,population_return,0.4918742625376187,0.49187295852127283,0.4918755665539645
adverse,500,exact,3130,population_return,0.49190715441476457,0.4919058612312811,0.49190844759824803
adverse,500,exact,3140,population_return,0.49193978467755783,0.491938502197546,0.4919410671575697
adverse,500,exact,3150,population_return,0.4919721564018116,0.4919708844978965,0.49197342830572666
adverse,500,exact,3160,population_return,0.4920042726157303,0.49200301116251444,0.4920055340689462
adverse,500,exact,3170,population_return,0.4920361363008223,0.49203488517484745,0.4920373874267972
adverse,500,exact,3180,population_return,0.49206775039278716,0.49206650947249775,0.4920689913130766
adverse,500,exact,3190,population_return,0.49209911778238874,0.49209788694809564,0.49210034861668184
adverse,500,exact,3200,population_return,0.4921302413163023,0.4921290204501475,0.49213146218245707
adverse,500,exact,3210,population_return,0.49216112379794785,0.4921599127838701,0.4921623348120256
adverse,500,exact,3220,population_return,0.4921917679883011,0.4921905667120021,0.4921929692646001
adverse,500,exact,3230,population_return,0.4922221766066888,0.4922209849556002,0.49222336825777746
adverse,500,exact,3240,population_return,0.4922523523315652,0.49225117019481635,0.4922535344683141
adverse,500,exact,3250,population_return,0.4922822978012709,0.4922811250696574,0.49228347053288446
adverse,500,exact,3260,population_return,0.4923120156147766,0.49231085218072945,0.49231317904882377
adverse,500,exact,3270,population_return,0.4923415083324087,0.4923403540899642,0.4923426625748532
adverse,500,exact,3280,population_return,0.4923707784765603,0.4923696333213304,0.4923719236317902
adverse,500,exact,3290,population_return,0.49239982853238556,0.49239869236152906,0.49240096470324207
adverse,500,exact,3300,population_return,0.4924286609484802,0.4924275336606746,0.4924297882362858
adverse,500,exact,3310,population_return,0.4924572781375459,0.49245615963295974,0.4924583966421321
adverse,500,exact,3320,population_return,0.492485682477042,0.49248457265730783,0.49248679229677617
adverse,500,exact,3330,population_return,0.49251387630982085,0.4925127750780087,0.492514977541633
adverse,500,exact,3340,population_return,0.49254186194475197,0.4925407692053437,0.49254295468416026
adverse,500,exact,3350,population_return,0.4925696416573311,0.49256855731619476,0.4925707259984674
adverse,500,exact,3360,population_return,0.49259721769027726,0.4925961416546426,0.4925982937259119
adverse,500,exact,3370,population_return,0.4926245922541165,0.4926235244325506,0.49262566007568237
adverse,500,exact,3380,population_return,0.4926517675277537,0.49265070783013715,0.49265282722537024
adverse,500,exact,3390,population_return,0.4926787456590321,0.4926776939965358,0.49267979732152833
adverse,500,exact,3400,population_return,0.49270552876528123,0.4927044850503438,0.49270657248021865
adverse,500,exact,3410,population_return,0.4927321189338529,0.4927310830801581,0.49273315478754764
adverse,500,exact,3420,population_return,0.492758518222647,0.4927574901451021,0.49275954630019186
adverse,500,exact,3430,population_return,0.4927847286606247,0.49278370827533907,0.4927857490459104
adverse,500,exact,3440,population_return,0.49281075224831306,0.4928097394725772,0.4928117650240489
adverse,500,exact,3450,population_return,0.4928365909582971,0.49283558571056235,0.4928375962060319
adverse,500,exact,3460,population_return,0.4928622467357037,0.4928612489355619,0.49286324453584557
adverse,500,exact,3470,population_return,0.492887721498674,0.49288673106683784,0.49288871193051015
adverse,500,exact,3480,population_return,0.4929130171388266,0.49291203399711075,0.4929140002805425
adverse,500,exact,3490,population_return,0.49293813552171223,0.492937159593014,0.49293911145041047
adverse,500,exact,3500,population_return,0.49296307848725746,0.4929621096955386,0.4929640472789763
adverse,500,exact,3510,population_return,0.49298784785020067,0.49298688612046926,0.4929888095799321
adverse,500,exact,3520,population_return,0.4930124454005195,0.49301149065881195,0.493013400142227
adverse,500,exact,3530,population_return,0.4930368729038477,0.4930359250772118,0.4930378207304836
adverse,500,exact,3540,population_return,0.4930611321018861,0.4930601911183636,0.49306207308540867
adverse,500,exact,3550,population_return,0.49308522471280397,0.49308429050141395,0.493086158924194
adverse,500,exact,3560,population_return,0.4931091524316322,0.49310822492235495,0.4931100799409095
adverse,500,exact,3570,population_return,0.4931329169306495,0.49313199605441016,0.4931338378068888
adverse,500,exact,3580,population_return,0.49315651985975983,0.49315560554841303,0.49315743417110663
adverse,500,exact,3590,population_return,0.4931799628468646,0.49317905503317866,0.49318087066055055
adverse,500,exact,3600,population_return,0.4932032474982237,0.49320234611586583,0.49320414888058156
adverse,500,exact,3610,population_return,0.493226375398814,0.4932254803823353,0.49322727041529263
adverse,500,exact,3620,population_return,0.4932493481126767,0.49324845939749784,0.4932502368278555
adverse,500,exact,3630,population_return,0.4932721671832612,0.493271284705658,0.49327304966086444
adverse,500,exact,3640,population_return,0.49329483413375963,0.49329395783084906,0.4932957104366702
adverse,500,exact,3650,population_return,0.4933173504674371,0.49331648027716374,0.4933182206577104
adverse,500,exact,3660,population_return,0.49333971766795387,0.4933388535290766,0.49334058180683116
adverse,500,exact,3670,population_return,0.4933619371996824,0.49336107905176085,0.49336279534760397
adverse,500,exact,3680,population_return,0.49338401050801756,0.4933831582913995,0.4933848627246356
adverse,500,exact,3690,population_return,0.4934059390196816,0.49340509267549015,0.49340678536387306
adverse,500,exact,3700,population_return,0.49342772414302266,0.493426883613144,0.4934285646729013
adverse,500,exact,3710,population_return,0.49344936726830796,0.49344853249537896,0.49345020204123696
adverse,500,exact,3720,population_return,0.49347086976801136,0.49347004069540773,0.493471698840615
adverse,500,exact,3730,population_return,0.49349223299709566,0.49349140956892024,0.4934930564252711
adverse,500,exact,3740,population_return,0.4935134582932888,0.4935126404543599,0.4935142761322177
adverse,500,exact,3750,population_return,0.49353454697735616,0.49353373467319644,0.4935353592815159
adverse,500,exact,3760,population_return,0.4935555003533664,0.49355469353019177,0.4935563071765411
adverse,500,exact,3770,population_return,0.4935763197089533,0.49357551831366187,0.4935771211042448
adverse,500,exact,3780,population_return,0.4935970063155723,0.4935962102957338,0.4935978023354108
adverse,500,exact,3790,population_return,0.4936175614287526,0.4936167707325982,0.49361835212490707
adverse,500,exact,3800,population_return,0.49363798628834354,0.493637200864755,0.4936387717119321
adverse,500,exact,3810,population_return,0.4936582821187583,0.49365750191725827,0.4936590623202583
adverse,500,exact,3820,population_return,0.49367845012921135,0.49367767509995353,0.4936792251584692
adverse,500,exact,3830,population_return,0.49369849151395223,0.4936977216077113,0.49369926142019316
adverse,500,exact,3840,population_return,0.4937184074524955,0.49371764262065787,0.49371917228433315
adverse,500,exact,3850,population_return,0.4937381991098455,0.49373743930439984,0.4937389589152912
adverse,500,exact,3860,population_return,0.49375786763671803,0.493757112810246,0.4937586224631901
adverse,500,exact,3870,population_return,0.49377741416975723,0.49377666427542455,0.4937781640640899
adverse,500,exact,3880,population_return,0.49379683983174877,0.49379609482329634,0.4937975848402012
adverse,500,exact,3890,population_return,0.4938161457318298,0.4938154055635649,0.4938168859000947
adverse,500,exact,3900,population_return,0.4938353329656937,0.49383459759248155,0.49383606833890586
adverse,500,exact,3910,population_return,0.49385440261579316,0.4938536719930484,0.4938551332385379
adverse,500,exact,3920,population_return,0.4938733557515375,0.4938726298352161,0.4938740816678589
adverse,500,exact,3930,population_return,0.493892193429488,0.49389147217607904,0.4938929146828969
adverse,500,exact,3940,population_return,0.4939109166935493,0.493910200060067,0.49391163332703164
adverse,500,exact,3950,population_return,0.49392952657515665,0.49392881451913256,0.49393023863118074
adverse,500,exact,3960,population_return,0.4939480240934614,0.49394731657293683,0.49394873161398595
adverse,500,exact,3970,population_return,0.49396641025551247,0.49396570722903077,0.49396711328199416
adverse,500,exact,3980,population_return,0.49398468605643353,0.49398398748303285,0.4939853846298342
adverse,500,exact,3990,population_return,0.49400285247959863,0.4940021583188045,0.49400354664039275
adverse,500,exact,4000,population_return,0.4940209104968046,0.4940202207086229,0.49402160028498626
adverse,500,exact,500,q,0.23889594613759077,0.23838852705074395,0.2394033652244376
adverse,500,exact,510,q,0.23044603657109583,0.22994457891040504,0.23094749423178662
adverse,500,exact,520,q,0.22211165404266123,0.22161739957280632,0.22260590851251613
adverse,500,exact,530,q,0.21391905409021877,0.2134331602682666,0.21440494791217096
adverse,500,exact,540,q,0.2058921759457701,0.2054156988722505,0.20636865301928972
adverse,500,exact,550,q,0.19805234547416245,0.19758622648041035,0.19851846446791455
adverse,500,exact,560,q,0.1904180676139959,0.1899631237918683,0.1908730114361235
adverse,500,exact,570,q,0.18300490995057653,0.18256182868946977,0.1834479912116833
adverse,500,exact,580,q,0.17582547392094508,0.17539481129530465,0.1762561365465855
adverse,500,exact,590,q,0.16888944584028065,0.16847162850594802,0.16930726317461328
adverse,500,exact,600,q,0.1622037167207711,0.16179904684153526,0.16260838660000695
adverse,500,exact,610,q,0.15577255784264046,0.15538122048342573,0.1561638952018552
adverse,500,exact,620,q,0.14959783820096323,0.14921991058927034,0.14997576581265612
adverse,500,exact,630,q,0.1436792701462436,0.14331473221222601,0.14404380808026118
adverse,500,exact,640,q,0.13801467054461777,0.13766341619313044,0.1383659248961051
adverse,500,exact,650,q,0.13260022635785831,0.1322620749924756,0.13293837772324102
adverse,500,exact,660,q,0.12743075544207444,0.12710546334127987,0.127756047542869
adverse,500,exact,670,q,0.12249995537525446,0.12218722660593641,0.12281268414457251
adverse,500,exact,680,q,0.1178006350801525,0.11750013171625515,0.11810113844404985
adverse,500,exact,690,q,0.11332492579211836,0.11303627728189707,0.11361357430233966
adverse,500,exact,700,q,0.10906446945941571,0.10878728105024787,0.10934165786858355
adverse,500,exact,710,q,0.1050105839239216,0.10474444410766076,0.10527672374018243
adverse,500,exact,720,q,0.10115440521072205,0.10089889219503047,0.10140991822641364
adverse,500,exact,730,q,0.09748700797489183,0.09724169521758143,0.09773232073220224
adverse,500,exact,740,q,0.09399950564426364,0.09376396650967926,0.09423504477884802
adverse,500,exact,750,q,0.09068313209581177,0.0904569437062178,0.09090932048540575
adverse,500,exact,760,q,0.0875293068490008,0.08731205321135047,0.08774656048665114
adverse,500,exact,770,q,0.08452968578840472,0.08432096027926435,0.0847384112975451
adverse,500,exact,780,q,0.08167619937221747,0.08147560666230845,0.08187679208212649
adverse,500,exact,790,q,0.07896108016999494,0.07876823766592608,0.07915392267406379
adverse,500,exact,800,q,0.07637688142390284,0.07619142029910918,0.0765623425486965
adverse,500,exact,810,q,0.07391648815980509,0.07373805404020276,0.07409492227940742
adverse,500,exact,820,q,0.07157312220028529,0.07140137556323699,0.0717448688373336
adverse,500,exact,830,q,0.06934034226009132,0.06917495859834508,0.06950572592183757
adverse,500,exact,840,q,0.06721204014152841,0.0670527099371144,0.06737137034594243
adverse,500,exact,850,q,0.06518243389670772,0.06502886244352872,0.06533600534988672
adverse,500,exact,860,q,0.06324605868727344,0.06309796579540444,0.06339415157914244
adverse,500,exact,870,q,0.06139775595101422,0.061254875560584475,0.06154063634144396
adverse,500,exact,880,q,0.05963266137848023,0.059494741106454016,0.059770581650506444
adverse,500,exact,890,q,0.05794619211066986,0.057812992749853714,0.05807939147148601
adverse,500,exact,900,q,0.05633403348995875,0.05620532847610884,0.05646273850380867
adverse,500,exact,910,q,0.05479212562948322,0.054667700489422634,0.054916550769543805
adverse,500,exact,920,q,0.053316650009849004,0.05319630180098278,0.053436998218715226
adverse,500,exact,930,q,0.05190401626501706,0.05178755301450342,0.0520204795155307
adverse,500,exact,940,q,0.05055084928029159,0.05043808943034262,0.05066360913024056
adverse,500,exact,950,q,0.049253976693356086,0.049144748557655,0.04936320482905717
adverse,500,exact,960,q,0.048010416863242734,0.0479045580982359,0.04811627562824957
adverse,500,exact,970,q,0.04681736735106115,0.04671472444487416,0.046920010257248145
adverse,500,exact,980,q,0.04567219393944724,0.045572621720351675,0.04577176615854281
adverse,500,exact,990,q,0.04457242020432628,0.04447578137001866,0.0446690590386339
adverse,500,exact,1000,q,0.043515717642114045,0.04342188231053495,0.04360955297369314
adverse,500,exact,1010,q,0.042499896347394754,0.04240874162939249,0.04259105106539702
adverse,500,exact,1020,q,0.04152289622998133,0.0414343058237923,0.041611486636170356
adverse,500,exact,1030,q,0.04058277875571861,0.04049664256297924,0.040668914948457986
adverse,500,exact,1040,q,0.0396777191921267,0.039593932954936274,0.03976150542931712
adverse,500,exact,1050,q,0.03880599933774803,0.03872446429615699,0.038887534379339075
adverse,500,exact,1060,q,0.03796600071264696,0.037886623281840594,0.03804537814345333
adverse,500,exact,1070,q,0.03715619818674123,0.03707888965311794,0.03723350672036452
adverse,500,exact,1080,q,0.03637515402237966,0.036299830257677655,0.036450477787081666
adverse,500,exact,1090,q,0.03562151230770297,0.03554809350030561,0.035694931115100324
adverse,500,exact,1100,q,0.03489399375774088,0.034822404160283184,0.03496558335519858
adverse,500,exact,1110,q,0.034191390860833566,0.03412155855323774,0.034261223168429396
adverse,500,exact,1120,q,0.03351256334875556,0.033444420015838354,0.03358070668167277
adverse,500,exact,1130,q,0.032856433969819715,0.03278991469263675,0.03292295324700268
adverse,500,exact,1140,q,0.032221984545206375,0.03215702760532607,0.03228694148508668
adverse,500,exact,1150,q,0.03160825228976994,0.031544798985701256,0.031671705593838625
adverse,500,exact,1160,q,0.0310143263795969,0.030952320854628686,0.031076331904565116
adverse,500,exact,1170,q,0.030439344749608684,0.0303787338303539,0.03049995566886347
adverse,500,exact,1180,q,0.029882491105504748,0.02982322415047857,0.029941758060530926
adverse,500,exact,1190,q,0.029342992135317256,0.029285020892914196,0.029400963377720316
adverse,500,exact,1200,q,0.02882011490678979,0.02876339338206039,0.02887683643151919
adverse,500,exact,1210,q,0.028313164437695,0.02825764876735743,0.02836868010803257
adverse,500,exact,1220,q,0.027821481427065628,0.02776712976222125,0.027875833091910007
adverse,500,exact,1230,q,0.027344440136129092,0.027291212532183355,0.02739766774007483
adverse,500,exact,1240,q,0.026881446408506104,0.02682930472182738,0.026933588095184827
adverse,500,exact,1250,q,0.026431935819959312,0.026380843610837715,0.02648302802908091
adverse,500,exact,1260,q,0.025995371948659286,0.02594529439015579,0.026045449507162782
adverse,500,exact,1270,q,0.025571244757573348,0.025522148549876018,0.025620340965270678
adverse,500,exact,1280,q,0.025159069081179264,0.025110922371108617,0.02520721579124991
adverse,500,exact,1290,q,0.02475838320926292,0.024711155514592027,0.024805610903933815
adverse,500,exact,1300,q,0.0243687475610778,0.024322409699355018,0.02441508542280058
adverse,500,exact,1310,q,0.023989743443627178,0.02394426746521023,0.024035219422044125
adverse,500,exact,1320,q,0.023620971888279094,0.02357633101330873,0.023665612763249456
adverse,500,exact,1330,q,0.02326205256034137,0.023218221119401167,0.02330588400128157
adverse,500,exact,1340,q,0.022912622736610908,0.022869576114836792,0.022955669358385025
adverse,500,exact,1350,q,0.02257233634627119,0.022530050930690257,0.022614621761852124
adverse,500,exact,1360,q,0.022240863070844673,0.02219931620073774,0.022282409940951608
adverse,500,exact,1370,q,0.02191788749921551,0.021877057419311684,0.021958717579119335
adverse,500,exact,1380,q,0.021603108334024235,0.02156297415034876,0.02164324251769971
adverse,500,exact,1390,q,0.0212962376460007,0.021256779284209344,0.021335696007792056
adverse,500,exact,1400,q,0.020997000173047228,0.0209581983390917,0.021035802007002755
adverse,500,exact,1410,q,0.020705132661110785,0.020666968804090125,0.020743296518131445
adverse,500,exact,1420,q,0.020420383244093565,0.020382839521156115,0.020457926967031016
adverse,500,exact,1430,q,0.020142510860246134,0.020105570103415803,0.020179451617076464
adverse,500,exact,1440,q,0.01987128470266741,0.019834930387476326,0.019907639017858494
adverse,500,exact,1450,q,0.01960648370170301,0.019570699917520425,0.019642267485885594
adverse,500,exact,1460,q,0.019347896037187808,0.01931266745914254,0.019383124615233078
