beta,applied_fisher_gradient_norm,applied_fisher_to_reward_ratio,effective_fisher_beta,elapsed_seconds,fisher_components_90,fisher_effective_rank,fisher_full_condition_number,fisher_gradient_clip_ratio,fisher_gradient_clip_scale,fisher_gradient_was_clipped,fisher_log10_full_condition_number,fisher_log10_positive_condition_number,fisher_logdet_margin,fisher_loss,fisher_maximum_eigenvalue,fisher_minimum_eigenvalue,fisher_numerical_rank,fisher_parameter_count,fisher_positive_condition_number,fisher_rank,fisher_surrogate,fisher_trace,fisher_trajectory_count,mean_batch_return,mean_episode_length,nominal_fisher_beta,nominal_fisher_gradient_norm,return_std,reward_fisher_gradient_cosine,reward_gradient_norm,reward_loss,reward_trajectory_count,separate_fisher_batch,total_gradient_norm,total_loss,update
1e-05,0.026817958801984787,0.002614998910016789,1e-05,1.77235856896732,2,1.844263090665648,8053444537.050827,0.2,1.0,False,9.9059816721037,9.9059816721037,-73.67506312981598,0.014826521307924828,564.3384924180978,7.007417631322741e-08,16,16,8053444537.050827,16,-1482.6521307924827,682.9884463673783,256,86.07729625144611,42.5625,1e-05,0.026817958801984787,4.753454922868755,0.2215375155210495,10.255437850952148,-1.0050554275512695,32,True,10.261412620544434,-0.9902289062433447,226
1e-05,0.026610616594552994,0.0011608857376585193,1e-05,1.8041360100032762,2,1.9047500282875305,6798060454.344272,0.2,1.0,False,9.832385022393463,9.832385022393463,-71.42130703814249,0.012387655051390178,592.5393250980719,8.716299731041846e-08,16,16,6798060454.344272,16,-1238.7655051390177,732.6207200091116,256,84.44427651468706,49.1875,1e-05,0.026610616594552994,3.6747705541349274,0.4035208821296692,22.922683715820312,8.120373725891113,32,True,22.93343162536621,8.132761380942503,227
1e-05,0.04109847545623779,0.0018169370050787532,1e-05,1.8752468549646437,2,1.9487836490173618,6929219185.083469,0.2,1.0,False,9.84068429915513,9.84068429915513,-73.0472903435817,0.014464310372624533,560.8652975956539,8.094206325627983e-08,16,16,6929219185.083469,16,-1446.4310372624532,703.5485580447107,256,86.74368718267137,40.53125,1e-05,0.04109847545623779,4.147251890026145,0.7998083233833313,22.619647979736328,-4.282574653625488,32,True,22.65253257751465,-4.2681103432528635,228
1e-05,0.040818341076374054,0.0027581594936011426,1e-05,2.01585701899603,2,1.904495302793775,7341494333.361291,0.2,1.0,False,9.865784467910576,9.865784467910576,-71.88886027941084,0.012904220045204903,588.3610886216127,8.014187056550278e-08,16,16,7341494333.361291,16,-1290.4220045204902,726.2138016266099,256,86.12028984064796,43.5625,1e-05,0.040818341076374054,4.15894828284368,0.6686206459999084,14.79912281036377,-1.8158683776855469,32,True,14.826446533203125,-1.802964157640342,229
1e-05,0.07324601709842682,0.0029800080481230617,1e-05,1.8629571399651468,2,1.8961338959816703,6525506563.564817,0.2,1.0,False,9.814614230833566,9.814614230833566,-71.12503921250834,0.012131784394697354,609.8347973638024,9.345401639296733e-08,16,16,6525506563.564817,16,-1213.1784394697354,753.4577188714287,256,85.91875488165257,43.21875,1e-05,0.07324601709842682,4.149287309708284,-0.894597589969635,24.579133987426758,0.4268956184387207,32,True,24.513629913330078,0.43902740283341807,230
1e-05,0.024950286373496056,0.0012858635064485666,1e-05,1.7214080180274323,2,1.8139959620277186,7121942634.074813,0.2,1.0,False,9.852598471190932,9.852598471190932,-71.9287296830372,0.012663788693001702,628.2931074633384,8.821934403926266e-08,16,16,7121942634.074813,16,-1266.37886930017,755.7199451663326,256,86.3313056871624,42.875,1e-05,0.024950286373496056,4.5517358825205045,-0.682195782661438,19.403526306152344,-2.1715126037597656,32,True,19.38651466369629,-2.1588488150667637,231
1e-05,0.015649378299713135,0.0009913519005224037,1e-05,1.5798305430216715,2,1.8215238295725098,7429577076.291015,0.2,1.0,False,9.870964092541097,9.870964092541097,-72.55713754687434,0.0118241284080783,599.600429622624,8.070451702238156e-08,16,16,7429577076.291015,16,-1182.41284080783,722.9190305078182,256,87.4356400002244,40.40625,1e-05,0.015649378299713135,3.0049481563198053,0.6180903315544128,15.785896301269531,-0.4688384532928467,32,True,15.795574188232422,-0.4570143248847684,232
1e-05,0.01635618507862091,0.0010199091863111558,1e-05,1.6610230059595779,2,1.8269205783560254,7908734165.714913,0.2,1.0,False,9.89810697795565,9.89810697795565,-72.2909939206545,0.017485550634930253,615.4307798639348,7.781659706453197e-08,16,16,7908734165.714913,16,-1748.555063493025,742.3323640826276,256,84.82051439051006,48.09375,1e-05,0.01635618507862091,5.380741536884341,0.09310094267129898,16.036903381347656,-6.240828990936279,32,True,16.038434982299805,-6.223343440301349,233
1e-05,0.03464282676577568,0.0029086685064623357,1e-05,1.5662553900619969,2,1.9476264216433565,4861908490.918118,0.2,1.0,False,9.686806780450693,9.686806780450693,-71.62294388724416,0.013380723166948126,538.1547811345204,1.1068796998951657e-07,16,16,4861908490.918118,16,-1338.0723166948126,672.4198819011217,256,86.63283454366243,42.3125,1e-05,0.03464282676577568,4.211512923725372,-0.061817966401576996,11.910201072692871,-5.495519638061523,32,True,11.908109664916992,-5.482138914894575,234
1e-05,0.038774069398641586,0.0015868458656182448,1e-05,1.5290765470126644,2,1.8506013323561217,6013781657.457203,0.2,1.0,False,9.779147656108549,9.779147656108549,-71.60074623175294,0.011252102829379761,637.2864539781775,1.0597099966007749e-07,16,16,6013781657.457203,16,-1125.210282937976,773.913356382535,256,87.1607792755427,40.03125,1e-05,0.038774069398641586,3.790433085126115,-0.8746365904808044,24.43467903137207,0.7473576068878174,32,True,24.400772094726562,0.7586097097171971,235
1e-05,0.014778947457671165,0.00021904070645200366,1e-05,1.6542641730047762,2,1.8159785185575308,6786519203.407015,0.2,1.0,False,9.831647082327809,9.831647082327809,-70.42254295729114,0.013972836944067266,684.0011543509609,1.0078821467234247e-07,16,16,6786519203.407015,16,-1397.2836944067265,822.5519658042953,256,86.01607530447677,44.59375,1e-05,0.014778947457671165,4.75073415894174,0.24675369262695312,67.47123718261719,-5.212248802185059,32,True,67.47488403320312,-5.198275965240991,236
1e-05,0.020156048238277435,0.0011799033439292208,1e-05,1.6771019829902798,2,1.8482573016176658,5449367958.494411,0.2,1.0,False,9.736346133826002,9.736346133826002,-70.6112167006581,0.011792885845155934,769.7297780615344,1.4125120269437642e-07,16,16,5449367958.494411,16,-1179.2885845155934,941.7065307405101,256,87.0033457352641,40.0625,1e-05,0.020156048238277435,4.299952082634325,0.2598716616630554,17.082796096801758,-7.773229598999023,32,True,17.08804702758789,-7.761436713153867,237
1e-05,0.011699755676090717,0.0015121093039836193,1e-05,1.5101833230582997,2,1.7945998459509818,4418953840.126561,0.2,1.0,False,9.645319464996776,9.645319464996776,-70.55130537718696,0.010140082766929839,623.3017925515321,1.4105189035730694e-07,16,16,4418953840.126561,16,-1014.0082766929838,744.6061302597689,256,87.21011779482731,40.625,1e-05,0.011699755676090717,3.1435324023389635,0.21070462465286255,7.737374305725098,-2.740304946899414,32,True,7.739847183227539,-2.730164864132484,238
1e-05,0.024837875738739967,0.0043782789648439385,1e-05,1.3829013779759407,2,1.782731631541611,5251821346.845013,0.2,1.0,False,9.720309944112216,9.720309944112216,-71.08627979894499,0.009806972581432991,637.424262984817,1.2137203855339525e-07,16,16,5251821346.845013,16,-980.697258143299,758.9787279946647,256,88.5955231425783,37.53125,1e-05,0.024837875738739967,3.5137533504536753,0.17560303211212158,5.672976970672607,-2.7035574913024902,32,True,5.677391052246094,-2.6937505187210573,239
1e-05,0.004329043906182051,0.00023035178084944476,1e-05,1.4465523790568113,2,1.8020819423687717,4372427722.191718,0.2,1.0,False,9.640722639165524,9.640722639165524,-69.49322410843595,0.009863631052971755,738.9752076028126,1.6900798699364085e-07,16,16,4372427722.191718,16,-986.3631052971754,881.7664411186646,256,87.54885404861635,39.875,1e-05,0.004329043906182051,4.532908229073774,-0.23317913711071014,18.79318618774414,-1.190469741821289,32,True,18.792177200317383,-1.1806061107683172,240
1e-05,0.013164098374545574,0.0012133650605579021,1e-05,1.3696142369881272,2,1.7853785500662587,4190139056.804677,0.2,1.0,False,9.62222843599752,9.62222843599752,-70.96796303398321,0.013110018295163147,648.1800805811938,1.5469178272939801e-07,16,16,4190139056.804677,16,-1311.0018295163145,772.7368804373316,256,87.35532675995749,40.90625,1e-05,0.013164098374545574,3.286422504509273,0.5906594395637512,10.849247932434082,-2.3660874366760254,32,True,10.85702896118164,-2.352977418380862,241
1e-05,0.0073059918358922005,0.0005157569869947017,1e-05,1.386376183014363,2,1.7986813450571577,4924149513.533161,0.2,1.0,False,9.692331231082314,9.692331231082314,-70.61674798787277,0.007517085699668335,660.826302276332,1.3420110426382602e-07,16,16,4924149513.533161,16,-751.7085699668335,790.6314342714022,256,89.17750463999067,35.75,1e-05,0.0073059918358922005,3.123600379713377,-0.579207181930542,14.165570259094238,-1.552199363708496,32,True,14.16133975982666,-1.5446822780088278,242
1e-05,0.019703896716237068,0.0007288605967935618,1e-05,1.4401305379578844,2,1.7411205784366683,5357615955.011593,0.2,1.0,False,9.728971579261552,9.728971579261552,-69.92566139585105,0.010161180789372148,745.8049375952829,1.3920462830069893e-07,16,16,5357615955.011593,16,-1016.1180789372147,880.2547650145223,256,87.25516256066695,41.53125,1e-05,0.019703896716237068,3.3919277640784387,-0.6963748335838318,27.03383445739746,-7.8638691902160645,32,True,27.020116806030273,-7.8537080094266924,243
1e-05,0.008489349856972694,0.0003816887948421903,1e-05,1.4740471809636801,2,1.8582406216658893,3331608596.2633195,0.2,1.0,False,9.522653973986943,9.522653973986943,-69.71107232877316,0.010455452226473204,631.4884351989085,1.8954460494164175e-07,16,16,3331608596.2633195,16,-1045.5452226473203,767.2508068017581,256,87.5974546746592,39.90625,1e-05,0.008489349856972694,3.569494777284459,-0.5571900010108948,22.241548538208008,-4.024484634399414,32,True,22.236818313598633,-4.014029182172941,244
1e-05,0.04237426817417145,0.0014200197859352316,1e-05,1.4395384880481288,2,1.7701616937779814,3477280744.617062,0.2,1.0,False,9.54123975565764,9.54123975565764,-70.7109172491061,0.012274953911654734,691.5206908517307,1.9886823688947926e-07,16,16,3477280744.617062,16,-1227.4953911654734,821.8741613021778,256,87.6664288721316,38.65625,1e-05,0.04237426817417145,3.944932618053383,-0.6074225902557373,29.840618133544922,-10.384471893310547,32,True,29.814899444580078,-10.372196939398892,245
1e-05,0.03101314976811409,0.0019293142168903931,1e-05,1.4465045309625566,2,1.76107980925504,3512580985.220313,0.2,1.0,False,9.545626346017434,9.545626346017434,-70.21971149017278,0.011929687148977628,748.1344973805415,2.1298711703115866e-07,16,16,3512580985.220313,16,-1192.9687148977628,886.7835547482921,256,88.66909594125114,36.4375,1e-05,0.03101314976811409,3.5512460339868914,-0.779573917388916,16.0747013092041,-1.437549352645874,32,True,16.050535202026367,-1.4256196654968964,246
1e-05,0.04049326851963997,0.0017240150248721898,1e-05,1.5529587949858978,2,1.6951152806694725,3851974154.4744353,0.2,1.0,False,9.585683364483963,9.585683364483963,-69.95014351121684,0.011124712828293496,751.8774549252755,1.9519275695344377e-07,16,16,3851974154.4744353,16,-1112.4712828293495,873.8523995669688,256,87.15286939579556,42.03125,1e-05,0.04049326851963997,2.9802564251800026,0.8199131488800049,23.487770080566406,-4.669187545776367,32,True,23.520980834960938,-4.658062832948073,247
1e-05,0.01768854632973671,0.0009980872726389727,1e-05,1.388097679009661,2,1.853995676695585,2883959544.6373754,0.2,1.0,False,9.459989163930894,9.459989163930894,-68.49842027268733,0.008718002708166696,673.9141684355532,2.336767066267187e-07,16,16,2883959544.6373754,16,-871.8002708166695,816.2377879521455,256,87.61058494512278,40.59375,1e-05,0.01768854632973671,3.201738525544271,-0.6765628457069397,17.722444534301758,-2.868992805480957,32,True,17.710481643676758,-2.8602748027727904,248
1e-05,0.051507435739040375,0.0020165330077937297,1e-05,1.437265175045468,2,1.778526895574999,4777033692.379782,0.2,1.0,False,9.679158304369604,9.679158304369604,-68.48385042787464,0.010284416925762967,802.2954479159881,1.6794845914438326e-07,16,16,4777033692.379782,16,-1028.4416925762966,953.2126311449185,256,87.44579198414652,42.28125,1e-05,0.051507435739040375,2.7991761173544245,-0.8694676756858826,25.542570114135742,-2.1704249382019043,32,True,25.4977970123291,-2.1601405212761415,249
1e-05,0.05392700433731079,0.0014179705809514076,1e-05,1.5231400039047003,2,1.7102369252521528,4528725735.723208,0.2,1.0,False,9.655976020159954,9.655976020159954,-68.81930938377579,0.009377566324264952,930.0836412169476,2.0537424774486134e-07,16,16,4528725735.723208,16,-937.7566324264951,1089.5293041518378,256,87.39497990950858,41.1875,1e-05,0.05392700433731079,3.103967442182018,0.6800150275230408,38.0311164855957,-11.876055717468262,32,True,38.067806243896484,-11.866678151143997,250
2e-05,34.79597854614258,0.20000002192608365,4.1196235776061145e-06,2.38056790700648,2,1.9172844669462765,2674017671273684.0,0.2,0.2059811788803057,True,15.427164272975064,14.352010098824826,-227.02207940433715,0.006703703837405629,396.52413622405953,1.4828777703446805e-13,15,16,224910690461808.03,16,-1627.2612560638627,600.6148443876033,256,6.385631634837499,94.84375,2e-05,168.9279327392578,42.69322781063202,0.020048998296260834,173.97987365722656,86.3583984375,32,True,178.10812377929688,86.3651021413374,1
2e-05,26.562793731689453,0.20000000574442195,3.20649632527012e-06,2.3021908520022407,2,1.9701246435857742,2039176637910752.5,0.2,0.16032481626350598,True,15.309454846939161,14.373536090481013,-229.52211508343532,0.0044420941429743205,336.6717194307188,1.6510179313139704e-13,15,16,236339379233497.97,16,-1385.3420345336312,557.4202867058145,256,-5.829833526211865,97.03125,2e-05,165.6811065673828,30.471662683505812,0.4370540678501129,132.81396484375,2.8720245361328125,32,True,146.3861541748047,2.876466630275787,2
2e-05,19.671550750732422,0.19999999224322035,6.330576687196398e-06,2.3136054039932787,2,1.9182729833248917,2159111714631638.5,0.2,0.3165288343598199,True,15.33427511375289,14.431770688599384,-229.21295821292478,0.01113208074201503,372.8036463223402,1.7266528813491407e-13,15,16,270253102657929.38,16,-1758.4623474397968,568.2319686291041,256,-0.6850752042102752,96.71875,2e-05,62.14773941040039,37.534163604376786,-0.24182111024856567,98.35775756835938,27.030014038085938,32,True,95.52718353271484,27.041146118827953,3
2e-05,11.66894245147705,0.20000001634551542,1.3242851670717092e-06,2.293017991934903,2,1.9358957073878698,2134768783977619.2,0.2,0.06621425835358545,True,15.329350843632493,14.387764630446895,-230.24753816245232,0.0016500894288482564,383.95183679855717,1.798564039723107e-13,15,16,244210667369777.72,16,-1246.0227373058729,598.3115261873329,256,-3.1389954299413447,97.375,2e-05,176.23004150390625,34.005564568752945,0.22698062658309937,58.34470748901367,18.7607421875,32,True,62.04301452636719,18.76239227692885,4
2e-05,6.678947448730469,0.20000002284610102,1.700488056831412e-06,2.470711961039342,2,1.9051566357280496,2128537116995603.8,0.2,0.08502440284157059,True,15.328081227717679,14.072778102060584,-229.2639269952552,0.0029681217243618017,382.8164225947761,1.798495405779512e-13,14,16,118243724818411.53,16,-1745.4528495145228,573.6112663312351,256,-10.245616299749008,98.75,2e-05,78.55329132080078,24.77312104003932,0.149349644780159,33.39473342895508,10.919868469238281,32,True,35.02054977416992,10.922836590962643,5
2e-05,8.138561248779297,0.2,2.484051584860947e-07,2.780491383979097,2,1.953702637128479,1940142355634804.8,0.2,0.012420257924304734,True,15.287833596939745,14.395125502197063,-230.2228700569622,0.00043759954791854294,295.37144954381563,1.5224215310075614e-13,15,16,248385078352135.6,16,-1761.6363145817645,469.6853400227743,256,-6.503226294778773,97.59375,2e-05,655.2650756835938,30.449736866779038,-0.04319754242897034,40.692806243896484,-12.206779479980469,32,True,41.15250015258789,-12.20634188043255,6
2e-05,38.61442947387695,0.19999998814526976,3.491248134789596e-06,2.7838185959262773,2,1.9660900082519925,2276724932007027.0,0.2,0.1745624067394798,True,15.357310563453236,14.413429765512612,-231.25783515636135,0.004867355615338128,325.19873151703865,1.4283619726971697e-13,15,16,259077540498583.78,16,-1394.159173859885,531.2531805582944,256,-0.3327786708794882,95.75,2e-05,221.20703125,37.52645842288769,0.17492510378360748,193.07215881347656,62.38873291015625,32,True,203.41139221191406,62.39360026577159,7
2e-05,6.457596302032471,0.19999999113904712,4.435044423600113e-06,2.757373575004749,2,1.918822949646243,2207293938708852.0,0.2,0.22175222118000565,True,15.343860170705431,14.421149033094396,-231.4138450678337,0.007212145021537631,334.39994031225564,1.514976933737523e-13,15,16,263723622819048.7,16,-1626.1719912341323,509.14844642603305,256,-3.8512741073014203,96.71875,2e-05,29.12077522277832,34.240021372900635,0.2778315842151642,32.28798294067383,3.9175949096679688,32,True,34.642051696777344,3.924807054689506,8
2e-05,13.104931831359863,0.20000000291088682,6.49817341091895e-07,2.6664038660237566,2,1.9734921606517102,2034808849807651.2,0.2,0.03249086705459475,True,15.308523617800613,14.444653692615473,-230.66189705232216,0.0007728414063458901,313.5285954389852,1.540825790435415e-13,15,16,278390039496396.16,16,-1189.3209944925084,519.7285863920024,256,-10.348194639177475,97.125,2e-05,403.3420104980469,25.908668661345352,0.14481183886528015,65.524658203125,28.878231048583984,32,True,68.6579818725586,28.87900388999033,9
2e-05,29.0889835357666,0.200000002622778,2.71737376091466e-06,2.3177581309573725,2,1.8928436113932785,3041450967670728.5,0.2,0.135868688045733,True,15.483080819437218,14.16237120813485,-229.00654559194152,0.0038982768245175298,388.0408682527544,1.2758412756853763e-13,14,16,145335332362014.28,16,-1434.575133015703,574.1913046647317,256,2.2699370419655978,95.71875,2e-05,214.09629821777344,40.42377513123197,-0.35265448689460754,145.44491577148438,-15.663970947265625,32,True,137.89974975585938,-15.660072670441107,10
2e-05,9.910673141479492,0.1999999923018405,8.797663567668726e-07,2.5529804290272295,2,1.9091837785179433,3188017969465296.0,0.2,0.04398831783834362,True,15.50352076065934,14.269788924107177,-230.15443246619037,0.0012544230392009042,418.3422912654998,1.3122331657862814e-13,14,16,186118234458369.84,16,-1425.859297246702,630.0484793523749,256,-7.328258730085169,97.34375,2e-05,225.30239868164062,30.666430585909655,0.018279334530234337,49.553367614746094,21.807327270507812,32,True,50.7120475769043,21.808581693547012,11
2e-05,19.028959274291992,0.20000001202808027,1.8016108696319547e-06,2.293516361969523,2,1.950614497552043,2122164541266611.5,0.2,0.09008054348159773,True,15.326779053737695,14.421427060958685,-230.065175458932,0.002786992541592014,332.5497975406577,1.5670311659348326e-13,15,16,263892508203475.88,16,-1546.9447862297588,524.3245065514351,256,-7.849405754241843,96.3125,2e-05,211.2438201904297,31.36603132543488,0.11032022535800934,95.14479064941406,-23.04149627685547,32,True,99.06615447998047,-23.038709284313878,12
2e-05,48.90187072753906,0.20000002496230224,5.334781428997093e-06,2.313751987996511,2,1.9490569796170227,2218719305441410.5,0.2,0.2667390714498546,True,15.346102362255111,14.016433731084117,-229.94635489013706,0.010455564892625842,296.6424816549912,1.3369986952719765e-13,14,16,103856511586936.69,16,-1959.88627308981,469.05712759175094,256,4.68670802323107,94.625,2e-05,183.33221435546875,42.58176934896694,0.34275394678115845,244.5093231201172,82.7418212890625,32,True,265.2787170410156,82.75227685395512,13
2e-05,31.752004623413086,0.20000001681965182,5.218265465847419e-06,2.451219822978601,2,1.8917594219687224,2177080088484868.2,0.2,0.26091327329237096,True,15.337874405773878,14.34990679938142,-228.7946846011652,0.01035801963423208,336.6217970816598,1.5462076882799963e-13,15,16,223824075528735.38,16,-1984.9545221536541,496.4875776076358,256,7.7016330546745735,93.59375,2e-05,121.69561767578125,45.00308162434376,-0.2557865083217621,158.760009765625,62.560516357421875,32,True,153.7339324951172,62.57087437705611,14
2e-05,49.059810638427734,0.20000002177169737,9.78714016960527e-07,2.521718883072026,2,1.9736192131274448,2662693663470929.0,0.2,0.04893570084802635,True,15.425321204772825,14.435631239452293,-230.39299327662573,0.0018160164266772677,301.2228394265849,1.1312711017381127e-13,15,16,272666158432513.4,16,-1855.5128415520694,493.7018197439987,256,4.696030174749267,93.875,2e-05,1002.5360717773438,43.324092273189095,-0.20203609764575958,245.2990264892578,-4.29595947265625,32,True,240.2410125732422,-4.294143456229572,15
2e-05,24.520984649658203,0.19999999377725292,1.261875612923652e-06,2.425383985042572,2,1.961495862214291,3687231083896510.5,0.2,0.0630937806461826,True,15.566700356297801,14.4435824277384,-228.64338500459303,0.0021414568834257114,322.7301571959502,8.752642561661814e-14,15,16,277704186997742.5,16,-1697.0427683154517,522.5459905348011,256,-1.3210679694826468,94.09375,2e-05,388.6434631347656,38.73136898367443,-0.28842365741729736,122.60492706298828,-33.48699951171875,32,True,117.89408874511719,-33.48485805483532,16
2e-05,31.32197380065918,0.20000000730738893,9.701257863864494e-06,2.4684338229708374,2,1.9709528167734878,2614034639587896.0,0.2,0.48506289319322465,True,15.41731133828745,13.815038247587545,-227.68338815948647,0.019580292792925138,308.30399936671364,1.1794181863455258e-13,14,16,65318807529412.445,16,-2018.3251561489092,503.19716566009623,256,14.465958490677943,92.90625,2e-05,64.57301330566406,48.10064920016756,-0.03794018551707268,156.60986328125,-5.90753173828125,32,True,158.54177856445312,-5.887951445488325,17
2e-05,26.43980598449707,0.20000001442785753,2.5195497652297833e-06,2.8469293320085853,2,1.9615252739482454,2300166854404314.0,0.2,0.12597748826148916,True,15.361759340938784,14.444907322074023,-228.5850199100523,0.00412394196555557,275.9047921215315,1.1994990345732287e-13,15,16,278552667711977.84,16,-1636.777341121288,443.5603029920733,256,4.155653951944693,93.5,2e-05,209.87721252441406,43.82152560003581,0.07961465418338776,132.1990203857422,-52.799530029296875,32,True,136.8656463623047,-52.79540608733132,18
2e-05,35.80977249145508,0.20000002130534436,6.399278494901099e-06,2.717918737907894,2,1.9895990375710806,2945368965074946.0,0.2,0.3199639247450549,True,15.469139706409734,14.424524523379034,-227.77011478960512,0.009736798447215388,288.18630324407604,9.784387173942503e-14,15,16,265781362452289.0,16,-1521.546289159567,491.40919326907715,256,4.703287091135673,93.03125,2e-05,111.91814422607422,43.79873385114385,0.2515369653701782,179.04884338378906,70.31193542480469,32,True,191.223388671875,70.32167222325191,19
2e-05,35.77684020996094,0.2,2.4428575045371116e-06,2.5894825549330562,2,1.9723764971728317,2224455470227421.0,0.2,0.12214287522685557,True,15.347223716342514,13.77369027711838,-227.0565206176433,0.005618791928831941,293.7346837827631,1.3204790462842245e-13,14,16,59386848235754.06,16,-2300.0899227221303,480.9130301839832,256,-6.008075118950022,97.5625,2e-05,292.9097595214844,33.50848664667866,-0.04166357219219208,178.8842010498047,88.34965515136719,32,True,180.95925903320312,88.35527394329601,20
2e-05,7.34683084487915,0.20000002336536674,5.224297288912023e-06,2.4182659439975396,2,1.9916952794838316,2798642791524049.0,0.2,0.2612148644456011,True,15.446947470252544,14.4012741988244,-226.80762362643338,0.009478770606077302,280.9852400016799,1.0040053730782291e-13,15,16,251926700559401.4,16,-1814.3627902253793,477.81812757829607,256,6.899472934611074,93.96875,2e-05,28.125619888305664,45.14345678422123,-0.02704513445496559,36.73414993286133,16.28656005859375,32,True,37.26628494262695,16.296038829199826,21
2e-05,34.734519958496094,0.19999997364215127,1.928291657736888e-06,2.2580551200080663,2,2.0020476623624694,2242845036120853.5,0.2,0.09641458288684439,True,15.350799268107036,14.319830797018126,-226.0589765255957,0.004066107985164187,236.91594786242476,1.0563188452474911e-13,15,16,208848229072129.88,16,-2108.6581839680393,408.728886676785,256,3.2234367687428214,93.03125,2e-05,360.26214599609375,43.684466709923,0.41146379709243774,173.67262268066406,8.928291320800781,32,True,190.61196899414062,8.932357428785945,22
2e-05,17.71783447265625,0.2,6.47060560855365e-07,2.4020243029808626,2,2.013047516652068,2841706562118225.0,0.2,0.032353028042768246,True,15.45357923015995,14.411024073587924,-225.57229899045677,0.0009856507099965067,244.3607630874538,8.59908501268005e-14,15,16,257646397026748.3,16,-1523.2742800666929,434.7631686745427,256,-0.5207139878606077,95.84375,2e-05,547.6406860351562,40.58899428454728,-0.002528602257370949,88.58917236328125,44.25730895996094,32,True,90.29963684082031,44.25829461067094,23
2e-05,14.039145469665527,0.200000008151559,9.54499336465515e-07,2.359745196066797,2,2.0065481695988665,2280875208421058.0,0.2,0.04772496682327575,True,15.358101524743246,14.388956938264196,-225.82763909774818,0.001527472272349146,234.04759726846862,1.0261306554797827e-13,15,16,244882042115404.9,16,-1600.286363744719,404.838567279224,256,2.9829314815487615,94.28125,2e-05,294.167724609375,43.33276784332356,-0.13244575262069702,70.19572448730469,-10.813140869140625,32,True,69.73873138427734,-10.811613396868276,24
2e-05,48.926944732666016,0.20000000311868835,2.6505809828971162e-06,2.4184118380071595,2,2.0085226463165893,2639317507461226.0,0.2,0.1325290491448558,True,15.42149163858834,14.4210383852748,-225.9910437214791,0.005172335343036458,238.81697131863862,9.048436599367613e-14,15,16,263656440922584.0,16,-1951.3968357922172,419.9508875422707,256,18.662240715992944,91.8125,2e-05,369.17901611328125,50.140993993958325,-0.19365034997463226,244.6347198486328,77.53939819335938,32,True,240.00897216796875,77.54457052870241,25
2e-05,18.254152297973633,0.2000000041795393,8.111739008353307e-07,2.576050092931837,2,2.0243703131514073,2010535615780486.0,0.2,0.04055869504176653,True,15.303311770848495,14.402883599906891,-226.4234354023698,0.0018071603557407792,202.87158038951904,1.0090424601146133e-13,15,16,252862018200466.25,16,-2227.8334570180346,397.99755990781637,256,11.999561124250237,91.84375,2e-05,450.0675354003906,48.77260790913667,0.0008846793207339942,91.27075958251953,37.0936279296875,32,True,93.09410858154297,37.09543509004324,26
2e-05,31.407276153564453,0.20000000485836128,1.2401134540482126e-06,2.6963013380300254,2,2.0181926641468233,3159574036555128.5,0.2,0.06200567270241063,True,15.499628536402216,13.609528124165166,-225.85970132637414,0.002125920899098988,229.76768227425347,7.272109455766015e-14,14,16,40693788555488.59,16,-1714.2954881742112,416.5780335423218,256,11.85916182242501,92.3125,2e-05,506.5226135253906,48.78985767114971,0.21241655945777893,157.036376953125,-8.194747924804688,32,True,166.5597686767578,-8.192622003905589,27
2e-05,13.242709159851074,0.19999999711939817,1.3396317500773915e-06,2.710766726057045,2,2.0140230783143385,2900995376074442.5,0.2,0.06698158750386957,True,15.462547036576895,13.654878777253352,-223.76561455838979,0.002306862981149284,255.23362965681304,8.798139830274017e-14,14,16,45172983737362.56,16,-1722.0127703124497,458.2312350082,256,11.455080454484982,91.65625,2e-05,197.7067108154297,49.11519111774098,0.3002070486545563,66.21354675292969,7.195404052734375,32,True,71.31671905517578,7.197710915715525,28
2e-05,49.01826858520508,0.2000000155643913,4.5319788065874686e-06,2.6703412960050628,2,1.983917996444695,2550602203860711.5,0.2,0.22659894032937342,True,15.406642730605268,13.534944681973471,-221.42481987386867,0.007145069616763887,270.05918028365664,1.0588055631524288e-13,14,16,34272412946407.465,16,-1576.5893711546387,445.98781650811816,256,10.864577413777692,94.53125,2e-05,216.32168579101562,47.380683167003454,-0.12525539100170135,245.09132385253906,63.162017822265625,32,True,243.85020446777344,63.16916289188239,29
2e-05,14.167679786682129,0.20000001346267554,1.536088127289312e-06,2.5597829120233655,2,2.02505122567699,1738087654286757.5,0.2,0.07680440636446559,True,15.240071674766924,13.574410670905356,-223.49041520140213,0.0025533484087883226,197.4505438758161,1.136021784567833e-13,14,16,37532774617791.266,16,-1662.2408333395163,368.0429093211427,256,18.194785821951633,87.09375,2e-05,184.4644012451172,51.8142598709976,-0.09361919015645981,70.83839416503906,-4.0279541015625,32,True,70.9287338256836,-4.025400753153711,30
2e-05,30.247568130493164,0.19999998234378488,4.378835627505861e-06,2.416327022947371,2,2.030827033374489,2372152891734732.5,0.2,0.21894178137529302,True,15.375142677060204,13.607120662705736,-222.38021999255292,0.006497244604862062,213.424437228115,8.99707763237975e-14,14,16,40468831312121.1,16,-1483.7836259596766,411.0154168378665,256,21.121792844745137,85.875,2e-05,138.1534881591797,52.91150319637125,0.40006333589553833,151.23785400390625,28.618896484375,32,True,165.6745147705078,28.625393728979862,31
