environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,deterministic_return_standard_deviation,stochastic_return_standard_deviation,episode_length,deterministic_termination_rate,stochastic_termination_rate,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active,entropy_coefficient,entropy_bonus_active
Acrobot-v1,gpomdp_entropy_handoff,1170,400,938707,-82.0,-105.1875,12.554397764361557,16.304437353657892,83.0,1.0,1.0,0.6934263110160828,0.09309622645378113,0.02037157490849495,-1.6267645359039307,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1170,450,981137,-80.0,-116.875,9.001791936304468,60.27076004273575,81.0,1.0,1.0,0.5794923901557922,0.06841922551393509,0.015156008303165436,-1.8218231201171875,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1170,500,1022273,-82.0,-98.1875,11.039518456071148,27.968227941604532,83.0,1.0,1.0,0.5634202361106873,0.06677508354187012,0.012430224567651749,-1.8598078489303589,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1170,550,1062763,-79.53125,-96.5,10.25162260956929,19.445540163699864,80.53125,1.0,1.0,0.5378897786140442,0.061791375279426575,0.010359716601669788,-1.916894793510437,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1170,600,1102780,-81.84375,-104.625,12.448887435714758,36.580225576475144,82.84375,1.0,1.0,0.49625062942504883,0.053605977445840836,0.0099217863753438,-2.002715587615967,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1170,650,1142025,-79.9375,-92.25,9.55776158164729,15.801184112427737,80.9375,1.0,1.0,0.4886108934879303,0.05302094668149948,0.009787741117179394,-2.024291515350342,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1170,700,1180817,-78.90625,-89.65625,8.025601675766405,19.040888727903095,79.90625,1.0,1.0,0.4300015866756439,0.04392451420426369,0.007455955259501934,-2.174102544784546,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1170,750,1220214,-80.0,-90.65625,15.880602897468874,30.010330882504768,81.0,1.0,1.0,0.4082886576652527,0.041809435933828354,0.00707961805164814,-2.23083233833313,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1170,800,1258114,-77.71875,-90.03125,8.247128043612634,22.157041224099657,78.71875,1.0,1.0,0.38032031059265137,0.03706264868378639,0.005240354221314192,-2.3263590335845947,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1170,850,1294742,-89.65625,-90.03125,31.32618133601308,22.991561390242516,90.65625,1.0,1.0,0.3214961290359497,0.029161132872104645,0.003778840182349086,-2.521162748336792,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1170,900,1331127,-86.25,-93.96875,24.47249937800493,35.892747380440646,87.25,1.0,1.0,0.31546151638031006,0.028694920241832733,0.0033724275417625904,-2.5467989444732666,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1170,950,1368005,-84.21875,-112.25,25.67128981893473,79.64842099967792,85.21875,1.0,0.96875,0.2660140097141266,0.021993055939674377,0.0029676526319235563,-2.7064297199249268,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1170,1000,1404226,-91.625,-97.46875,32.83954146864672,41.288117774425594,92.625,1.0,1.0,0.2523525059223175,0.02091626077890396,0.0027279071509838104,-2.765782356262207,0.0,False,0.0,False
