environment,run_label,method,seed,update,environment_steps,fisher,analysis_batch_identifier,training_batch_reused,reward_gradient_norm,captured_euclidean_energy_fraction,leading_k90_euclidean_energy_fraction,leading_k90_natural_energy_fraction,natural_energy
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,303,39695,39695,on_policy,analysis-on_policy-303-39695,False,5.1645835402488505,0.9999999991307605,0.9962903645252598,0.02753278258214712,1287.092821086248
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,303,39695,39695,fixed_reference,analysis-fixed_reference-303-39695,False,5.1645835402488505,1.0000000000000018,0.972719783813885,0.13521717813730655,313.58025958756645
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,303,51695,51695,on_policy,analysis-on_policy-303-51695,False,2.5371621208199233,0.9999999964817787,0.9837778622000707,0.011324757585351775,707.7147477985802
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,303,51695,51695,fixed_reference,analysis-fixed_reference-303-51695,False,2.5371621208199233,0.9999999999999993,0.9734114345476816,0.16065491123953987,64.13649225714474
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,303,63667,63667,on_policy,analysis-on_policy-303-63667,False,8.500730016363079,0.9999999990750067,0.9985876502432554,0.03906729638634787,2462.5467233790205
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,303,63667,63667,fixed_reference,analysis-fixed_reference-303-63667,False,8.500730016363079,1.0000000000000007,0.9741260957478673,0.1554853071360952,732.3911123093153
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,303,75667,75667,on_policy,analysis-on_policy-303-75667,False,3.8303366301292328,0.9999999973376552,0.9833648510747621,0.008855279279837086,2156.1976234878043
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,303,75667,75667,fixed_reference,analysis-fixed_reference-303-75667,False,3.8303366301292328,1.0000000000000002,0.9628173207893291,0.09439296940204855,247.61614270163713
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,303,87622,87622,on_policy,analysis-on_policy-303-87622,False,1.8912915408483766,0.9999999980940464,0.9435115043999563,0.004360808082464705,992.2285079277349
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,303,87622,87622,fixed_reference,analysis-fixed_reference-303-87622,False,1.8912915408483766,1.0000000000000002,0.9545626096330135,0.07459193697355426,87.0057688896058
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,303,99617,99617,on_policy,analysis-on_policy-303-99617,False,2.824873227481925,0.9999999977954002,0.9741039209417086,0.011216446284353015,903.9731023933356
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,303,99617,99617,fixed_reference,analysis-fixed_reference-303-99617,False,2.824873227481925,1.0000000000000002,0.9671508685174285,0.12680428508256958,104.58899821907666
