environment,run_label,method,seed,update,environment_steps,fisher,analysis_batch_identifier,training_batch_reused,parameter_count,state_count,action_count,score_row_count,maximum_possible_rank,numerical_rank,eigenvalue_threshold,trace,largest_eigenvalue,smallest_positive_eigenvalue,k90,participation_ratio,entropy_effective_rank,log_pseudodeterminant,positive_spectrum_condition_number,dtype,spectral_floor_used,decomposition_space
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,302,100000,100000,on_policy,analysis-on_policy-302-100000,False,155,128,3,384,155,56,1.2327039857336214e-10,1.8228130668869065,1.2327039857336213,1.681741439335131e-10,2,1.819833560995737,2.078448813650074,-856.5230205202345,7329925735.914347,float64,False,parameter_fisher
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,302,100000,100000,fixed_reference,analysis-fixed_reference-302-100000,False,155,256,3,768,155,146,1e-10,2.6144614326779037,0.9338748177284314,1.894744447355862e-09,6,4.518004687327644,6.5098522397388745,-1663.8100928279819,492876397.6755096,float64,False,parameter_fisher
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,302,111976,111976,on_policy,analysis-on_policy-302-111976,False,155,128,3,384,155,57,1.220869293856798e-10,1.8137679684194281,1.220869293856798,1.605451282396256e-10,2,1.8301650093470359,2.0948488946974755,-863.564255132939,7604524081.444311,float64,False,parameter_fisher
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,302,111976,111976,fixed_reference,analysis-fixed_reference-302-111976,False,155,256,3,768,155,146,1e-10,2.6094283106930765,0.9311366343258825,1.9203200709992747e-09,6,4.521344272567864,6.511562011991507,-1664.1179753925912,484886164.7534351,float64,False,parameter_fisher
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,302,122880,122880,on_policy,analysis-on_policy-302-122880,False,155,128,3,384,155,54,1.2233020451308863e-10,1.8201379858420177,1.2233020451308863,1.327144020198708e-10,2,1.83379256494774,2.093539136555479,-822.7620135221055,9217553080.243137,float64,False,parameter_fisher
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,302,122880,122880,fixed_reference,analysis-fixed_reference-302-122880,False,155,256,3,768,155,146,1e-10,2.6039852366880067,0.9283489540780075,1.944977169439318e-09,6,4.524282536846442,6.512896948491967,-1664.411907101662,477305836.11201173,float64,False,parameter_fisher
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,303,0,0,on_policy,analysis-on_policy-303-0,False,155,128,3,384,155,55,1e-10,1.5679518884710717,0.7929128899274803,1.4375422062013994e-10,2,2.0630371508674608,2.1946675997378313,-832.1271070856252,5515753808.875601,float64,False,parameter_fisher
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,303,0,0,fixed_reference,analysis-fixed_reference-303-0,False,155,256,3,768,155,146,1e-10,1.9167791753753547,0.6317031366279584,3.5715795707855027e-10,5,4.13273836559996,5.7234943557135685,-1799.627442487009,1768694002.4943278,float64,False,parameter_fisher
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,303,15747,15747,on_policy,analysis-on_policy-303-15747,False,155,128,3,384,155,62,1e-10,1.5937229686967596,0.7957417192714336,1.0135027391630347e-10,2,2.1118221772709878,2.303627648229594,-947.1310972916283,7851401762.649094,float64,False,parameter_fisher
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,303,15747,15747,fixed_reference,analysis-fixed_reference-303-15747,False,155,256,3,768,155,146,1e-10,1.9155543085049078,0.6314016569263582,3.745467683740751e-10,5,4.131617739758474,5.720898825873086,-1798.947711733548,1685775209.5080197,float64,False,parameter_fisher
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,303,27747,27747,on_policy,analysis-on_policy-303-27747,False,155,128,3,384,155,60,1e-10,1.5741025388631509,0.7909731399929126,1.0611565761182464e-10,2,2.0805209048890445,2.2388640280767427,-925.5328548295831,7453877757.47783,float64,False,parameter_fisher
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,303,27747,27747,fixed_reference,analysis-fixed_reference-303-27747,False,155,256,3,768,155,146,1e-10,1.913405621499748,0.6313006856915263,3.748633991837816e-10,5,4.131300957218781,5.719861236613598,-1798.8362872083362,1684081953.7626374,float64,False,parameter_fisher
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,303,39695,39695,on_policy,analysis-on_policy-303-39695,False,155,128,3,384,155,57,1e-10,1.5594827287496233,0.7861935071144244,1.3776815040782996e-10,2,2.0682043265307954,2.2078077822845565,-878.5185846939698,5706641954.523486,float64,False,parameter_fisher
