environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,deterministic_return_standard_deviation,stochastic_return_standard_deviation,episode_length,deterministic_termination_rate,stochastic_termination_rate,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active,entropy_coefficient,entropy_bonus_active
Acrobot-v1,gpomdp_entropy_handoff,1120,400,1000111,-82.0625,-105.5625,9.584724069260991,39.18684563686827,83.0625,1.0,1.0,0.5289829969406128,0.06139744445681572,0.012114277109503746,-1.9625236988067627,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1120,450,1039577,-85.1875,-94.78125,15.236707586106524,26.50469754468977,86.1875,1.0,1.0,0.44394904375076294,0.048042912036180496,0.00683954544365406,-2.1867289543151855,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1120,500,1078697,-83.53125,-105.3125,12.86150639599396,74.56170317693368,84.53125,1.0,0.96875,0.38636302947998047,0.03841664642095566,0.005420532077550888,-2.3482327461242676,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1120,550,1117490,-83.15625,-84.4375,9.551589548511064,14.801781714897833,84.15625,1.0,1.0,0.4192105233669281,0.04509954899549484,0.005623495206236839,-2.2664194107055664,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1120,600,1154491,-80.875,-92.375,10.021750539250503,20.77490732093764,81.875,1.0,1.0,0.3713323771953583,0.03801731392741203,0.003984555136412382,-2.431114435195923,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1120,650,1191949,-79.1875,-88.40625,9.127899450974292,22.51430996557093,80.1875,1.0,1.0,0.3198082745075226,0.032004762440919876,0.0026893632020801306,-2.6403110027313232,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1120,700,1228047,-90.40625,-96.53125,30.888832280897564,45.18562744301948,91.40625,1.0,1.0,0.2805306911468506,0.02567995712161064,0.0020879865624010563,-2.7774696350097656,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1120,750,1264974,-80.09375,-94.96875,12.555321131284433,32.847138015456565,81.09375,1.0,1.0,0.2758845388889313,0.026262015104293823,0.001808115397579968,-2.8231863975524902,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1120,800,1300252,-85.9375,-91.15625,22.648702163201744,17.575843713974717,86.9375,1.0,1.0,0.26079338788986206,0.024559464305639267,0.0015017332043498755,-2.9075870513916016,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1120,850,1336373,-85.21875,-93.09375,21.516286966823753,26.363904178789358,86.21875,1.0,1.0,0.25453996658325195,0.022679509595036507,0.0015120117459446192,-2.9146766662597656,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1120,900,1372261,-88.84375,-87.9375,38.04336182610914,21.821767025816957,89.84375,1.0,1.0,0.23321811854839325,0.020010076463222504,0.0012159289326518774,-3.021682024002075,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1120,950,1408473,-86.03125,-85.5625,22.35849319032782,19.328964560155363,87.03125,1.0,1.0,0.2530773878097534,0.0237021055072546,0.0012583064381033182,-2.9520010948181152,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1120,1000,1444353,-84.03125,-90.84375,19.871335125688443,22.285695361418174,85.03125,1.0,1.0,0.24987949430942535,0.023423776030540466,0.0012225398095324636,-2.975543737411499,0.0,False,0.0,False
