beta,seed,update,mean_batch_return,numerical_rank,effective_rank,components_90,minimum_eigenvalue,maximum_eigenvalue,positive_condition_number,log10_positive_condition_number,full_condition_number,log10_full_condition_number,trace,logdet_margin
2e-05,101,206,86.2242091870092,16,2.3432854772859435,2,6.677156803853075e-08,236.50115630127337,3541944022.713374,9.54924169326885,3541944022.713374,9.54924169326885,349.99340905562406,-90.70913587588481
2e-05,101,207,86.4183457375346,16,2.1989173486062588,2,6.412122652480529e-08,316.50310874429067,4936011456.703054,9.693376159043245,4936011456.703054,9.693376159043245,439.8562820991914,-89.64986650635898
2e-05,101,208,85.65536521711334,16,2.181146675340993,2,6.358820026685102e-08,300.03908742707637,4718471134.07751,9.673801302534034,4718471134.07751,9.673801302534034,409.44222900322836,-89.78335524321676
2e-05,101,209,86.92980649285647,16,2.516446684743976,2,7.177042800832374e-08,224.97722660789898,3134678625.3219323,9.49619302254994,3134678625.3219323,9.49619302254994,357.4801280801139,-88.74622453046115
2e-05,101,210,87.1274721469925,16,2.2949592809955637,2,6.346248399424133e-08,256.8255654381215,4046888008.0619946,9.607121186068445,4046888008.0619946,9.607121186068445,362.97047809781304,-89.3687146953942
2e-05,101,211,86.34771407232617,16,2.421700619241019,2,6.85642275841537e-08,235.92635014905937,3440953956.0478587,9.536678861296277,3440953956.0478587,9.536678861296277,347.5066776977211,-88.57650218596596
2e-05,101,212,86.1076774547468,16,2.416842614030417,2,7.108014407054006e-08,285.92745589483184,4022606589.135173,9.604507560654207,4022606589.135173,9.604507560654207,423.86377898068497,-87.44320792828314
2e-05,101,213,87.48751749420177,16,2.359002927258317,2,7.776263643743224e-08,270.15208966669644,3474060320.5250196,9.540837354883598,3474060320.5250196,9.540837354883598,397.678812821654,-87.74644637486233
2e-05,101,214,86.94255813553352,16,2.3283006929047048,2,7.275943661582123e-08,301.5957904747327,4145108930.229842,9.617535947956526,4145108930.229842,9.617535947956526,430.19743598655083,-87.37300036500156
2e-05,101,215,84.2973582183071,16,2.296294192976057,2,5.431375236319452e-08,256.6289105413377,4724934282.302343,9.674395772415242,4724934282.302343,9.674395772415242,364.7641383718306,-88.51939574583913
2e-05,101,216,86.93790699020107,16,2.515964570787846,2,8.596689899170172e-08,228.7278016576832,2660649672.6113386,9.424987694819038,2660649672.6113386,9.424987694819038,352.3824466482279,-87.32332768059626
2e-05,101,217,87.06788378724343,16,2.250873845291935,2,7.172589506698488e-08,286.7948938180997,3998484697.19704,9.60189543824609,3998484697.19704,9.60189543824609,401.633198648055,-87.8163571924394
2e-05,101,218,86.74892090462237,16,2.223852743211724,2,5.967027771734084e-08,282.959135800906,4742044894.466361,9.675965661267373,4742044894.466361,9.675965661267373,387.1453247783044,-88.79583687100613
2e-05,101,219,87.89430011641183,16,2.285615520712653,2,8.874383395085253e-08,268.2263865380379,3022479135.695051,9.480363311589457,3022479135.695051,9.480363311589457,372.95386059996014,-86.87923630998577
2e-05,101,220,86.62459770702446,16,2.310622346036164,2,8.517198151924366e-08,300.39310516015814,3526900511.200243,9.54739320901647,3526900511.200243,9.54739320901647,422.5856456711587,-86.14637665025622
2e-05,101,221,87.79571356939012,16,2.1889791188011034,2,6.816884815015082e-08,328.1083818876443,4813171863.56065,9.682431369274168,4813171863.56065,9.682431369274168,441.61902255627035,-86.48615081454918
2e-05,101,222,87.6841342087576,16,2.323855004682538,2,7.925180674289815e-08,283.45067624385905,3576583145.4594493,9.553468325618253,3576583145.4594493,9.553468325618253,406.67737405279223,-86.3930405189815
2e-05,101,223,86.31380360648694,16,2.24999445348988,2,7.963344135128437e-08,267.408836983831,3357996746.6710277,9.526080271044584,3357996746.6710277,9.526080271044584,359.6386680033029,-86.67154998611903
2e-05,101,224,87.1496163850382,16,2.3244664755362585,2,8.43611627713478e-08,255.4586567908362,3028154762.2005925,9.4811780672125,3028154762.2005925,9.4811780672125,359.17749326785645,-87.21999119673528
2e-05,101,225,87.71833557503699,16,2.372305046122536,2,6.806229124732682e-08,309.4355107713658,4546357536.612008,9.657663586706125,4546357536.612008,9.657663586706125,450.0028578101043,-85.48738780192667
2e-05,101,226,85.43852806214635,16,2.118260738117041,2,6.531777475194542e-08,327.57210681198194,5015053070.255208,9.700275533168409,5015053070.255208,9.700275533168409,431.16003551511864,-87.05335993368249
2e-05,101,227,83.38897445777579,16,2.0688758102854297,2,7.241356246796142e-08,377.41791538063336,5211978288.564629,9.71700259791234,5211978288.564629,9.71700259791234,487.55435298294924,-85.9037882163044
2e-05,101,228,88.50339597485716,16,2.2901927620833056,2,6.432836416720216e-08,322.1766199293627,5008313581.423614,9.699691513177282,5008313581.423614,9.699691513177282,452.7851707551705,-85.81271094493226
2e-05,101,229,87.89779702647303,16,2.395941094823485,2,6.934785918584294e-08,267.024105740235,3850502508.298724,9.585517410635822,3850502508.298724,9.585517410635822,383.0493289543122,-85.82565968208803
2e-05,101,230,87.14964821425909,16,2.2531872298019695,2,9.129732124881389e-08,325.9242175779512,3569920925.606407,9.552658596517478,3569920925.606407,9.552658596517478,446.7375257686746,-85.25034291705269
2e-05,101,231,88.02057645358337,16,2.307088652534793,2,8.33783833850637e-08,310.3550533702139,3722248390.6519413,9.570805350817881,3722248390.6519413,9.570805350817881,438.36767403421754,-85.2532061743577
2e-05,101,232,88.0235095720092,16,2.1484210891811264,2,7.084160311371048e-08,308.60784838797036,4356308084.849696,9.639118586147744,4356308084.849696,9.639118586147744,405.4446484106855,-86.30992511681026
2e-05,101,233,87.38437186753994,16,2.1368626277133744,2,7.610169551197618e-08,362.1650701572429,4758961909.071378,9.677512228701612,4758961909.071378,9.677512228701612,475.4381581202571,-85.4032389503776
2e-05,101,234,88.16799498083304,16,2.2339736604290743,2,6.912959432172316e-08,358.3971802461762,5184424757.047275,9.71470057582643,5184424757.047275,9.71470057582643,489.7495505067295,-85.50725641810507
2e-05,101,235,88.85628990209312,16,2.1473178996845266,2,7.238664162639583e-08,293.37141188320993,4052839105.2781196,9.60775936291345,4052839105.2781196,9.60775936291345,383.0611247600817,-87.15123436726317
2e-05,101,236,87.8565178210763,16,2.1892122964701652,2,9.742759605134859e-08,366.42726660435795,3761021327.17341,9.575305796131111,3761021327.17341,9.575305796131111,489.4477959483662,-84.04016539354649
2e-05,101,237,87.56114889908565,16,2.138503716996193,2,8.88404271652812e-08,359.02636104499425,4041249828.4936385,9.606515699188614,4041249828.4936385,9.606515699188614,473.33847718927666,-84.57768890601447
2e-05,101,238,87.22025798251384,16,2.2651809725022147,2,7.6648532451521e-08,345.75279739059886,4510886070.901385,9.65426185848683,4510886070.901385,9.65426185848683,476.75053544575394,-84.67374627421367
2e-05,101,239,88.69776101133077,16,2.1414214279173374,2,8.734387799232466e-08,336.61900516013867,3853950762.1784215,9.585906161837128,3853950762.1784215,9.585906161837128,442.6240480007049,-85.66867047432866
2e-05,101,240,88.0494761801841,16,2.3137449560998533,2,9.939193147955078e-08,293.8284486788079,2956260576.7376714,9.47074271187828,2956260576.7376714,9.47074271187828,406.6275397264825,-84.16704282605725
2e-05,101,241,88.44710589015114,16,2.207737162667755,2,1.0049898774576505e-07,343.28414501434304,3415797041.4862094,9.53349205804121,3415797041.4862094,9.53349205804121,463.0782275961086,-84.97507146023781
2e-05,101,242,89.27299858812341,16,2.0550287424366345,2,7.37646669988918e-08,387.9930848536337,5259877128.699879,9.72097559910604,5259877128.699879,9.72097559910604,494.7843559055324,-84.772740250439
2e-05,101,243,87.6313183697541,16,2.1149371116985507,2,8.83464315614278e-08,350.3703420624403,3965868636.3447027,9.598338324731749,3965868636.3447027,9.598338324731749,457.7153048197833,-84.99220123080092
2e-05,101,244,87.63284395297171,16,2.260218907381573,2,8.294315691292997e-08,333.0351907982309,4015222029.079944,9.603709565390083,4015222029.079944,9.603709565390083,449.00559913626415,-84.74730370056193
2e-05,101,245,88.28203937657224,16,2.166064549787079,2,8.636715233384974e-08,321.8380426654219,3726394051.0781946,9.571288777871054,3726394051.0781946,9.571288777871054,425.51302461847854,-85.49677764890308
2e-05,101,246,89.40482783667929,16,2.034792766122922,2,9.704249202615993e-08,425.3473377817377,4383104028.976049,9.641781778359665,4383104028.976049,9.641781778359665,542.6803280577293,-83.77360417653573
2e-05,101,247,87.10199645064021,16,2.082639000032469,2,7.047344687555373e-08,372.38542645719565,5284052972.671769,9.72296716276984,5284052972.671769,9.72296716276984,482.3922585304798,-85.14909704229426
2e-05,101,248,87.62087946542394,16,2.1346388689633855,2,7.42865360874707e-08,375.61293093524375,5056271980.33528,9.70383042690049,5056271980.33528,9.70383042690049,491.0874492074593,-84.92247182621917
2e-05,101,249,88.45652173402986,16,2.2960261444007624,2,7.498239268113973e-08,287.8237372152022,3838550984.0845385,9.584167313331438,3838550984.0845385,9.584167313331438,394.1714023268503,-84.76612784213012
2e-05,101,250,88.46618376158341,16,2.1043287233248327,2,7.14640207067321e-08,395.87367490972576,5539482259.671312,9.743469175870088,5539482259.671312,9.743469175870088,514.5078255046178,-84.85438527873545
5e-05,101,1,6.385631634837499,15,1.9172844669462765,2,1.4828777703446805e-13,396.52413622405953,224910690461808.03,14.352010098824826,2674017671273684.0,15.427164272975064,600.6148443876033,-227.02207940433715
5e-05,101,2,-5.904474420445389,15,1.972214639299193,2,1.6592175203776614e-13,323.1679750752879,263574804717533.8,14.420903893421544,1947713130474480.0,15.289524992056794,528.5777563863878,-227.51559126457133
5e-05,101,3,-0.663666321145532,14,1.9195635835360116,2,1.6154396820032948e-13,317.066234318595,169147267005091.53,14.228264985072881,1962724067328861.8,15.29285924791395,479.9133952897592,-229.961787343108
5e-05,101,4,-3.432154432448857,15,1.9890106033577757,2,1.7373321461955787e-13,343.8096277136098,251731655190649.94,14.400937831401375,1978951626875070.5,15.296435178522724,582.1680649827811,-226.43299526345123
5e-05,101,5,-10.495000348505794,15,1.9893238270808642,2,2.0299525608452208e-13,320.0338941939774,231942960818392.75,14.365381196755111,1576558488936920.8,15.1977100873271,536.2694925322436,-226.19911783017827
5e-05,101,6,-6.74945602794746,15,1.9686846013858148,2,2.2232442039876608e-13,299.75556179712544,211953943899319.22,14.326241502044962,1348279965194453.8,15.12978008115674,481.65628323273336,-226.6309981995326
5e-05,101,7,-0.596038813293422,14,1.9582821337506104,2,2.2186878104914685e-13,351.3223873185811,165834282803427.53,14.219674316885351,1583469227429336.2,15.199609627867392,555.764963291368,-224.97725084603502
5e-05,101,8,5.520107348801151,15,1.9212802492242913,2,1.5517630248524212e-13,343.8573192092268,275293856570896.9,14.439796519830928,2215913858637848.0,15.345552873635189,519.2006906963427,-224.29973995309624
5e-05,101,9,-10.738547898121219,14,1.9531563713276359,2,1.513543577659507e-13,347.4748233552633,126092113868342.61,14.100687925505982,2295770194424046.5,15.360928413217001,542.0406290948766,-222.78089195949616
5e-05,101,10,-4.512640629179602,15,1.968354124954691,2,1.83713136264219e-13,327.3099241559289,266612136881791.9,14.425879915748558,1781635928773143.8,15.250818962170674,523.3669403456212,-221.92171909397916
5e-05,101,11,-1.4300783709325358,15,1.9443396178135286,2,2.65285334818152e-13,341.66218811009384,216296301533558.5,14.335049093469145,1287904543778481.8,15.10988367541002,530.4264227898394,-222.5047519179758
5e-05,101,12,-5.024555058565202,15,1.9513097655889724,2,2.9903938579207576e-13,280.56670799676004,187536114687415.9,14.27308491419256,938226606015838.0,14.972307744409505,437.5490985877996,-222.31538030905796
5e-05,101,13,-4.833629311096287,15,1.9994037045285449,2,3.664389332944196e-13,313.33083562972234,204494496901633.5,14.310681625314453,855069718746214.9,14.932001526695826,524.4280949437162,-219.88724299168905
5e-05,101,14,13.43411536619169,15,1.9978858550518186,2,3.74672631788009e-13,290.03087077810443,211570329080520.16,14.325454761566691,774091423208634.1,14.888792255579924,480.57567918635647,-220.60519008682604
5e-05,101,15,4.079359149088131,15,1.9848891037280567,2,3.2457600023467244e-13,261.39130792163286,255444759283585.25,14.40729699710414,805331594858041.6,14.905974737715722,424.4573342794231,-222.52505259132195
5e-05,101,16,-1.745397882954944,15,1.985020866254634,2,4.50828648411462e-13,288.37116896191907,187628006840584.75,14.273297665111741,639646947854850.2,14.805940331944166,468.3740182076197,-217.76253062196432
5e-05,101,17,7.735379904681151,15,1.9534696702779284,2,4.810880570140893e-13,354.0413050332936,186326914029288.4,14.270275591182786,735917884203317.5,14.866829357235652,552.3064213500459,-216.02246757714195
5e-05,101,18,0.947929311784943,15,2.026511088747405,2,8.045783659705531e-13,236.14945369219407,97012326991104.95,13.986826921937107,293507088532426.4,14.467618594419553,418.8143200491835,-215.12595065578913
5e-05,101,19,4.74389603308665,15,2.0081929624672323,2,5.66193221670392e-13,276.14645629344784,127453049673315.03,14.105350231648726,487724765546921.06,14.688174808630922,469.9550318839027,-215.37579026396423
5e-05,101,20,-2.892780057566835,15,1.9919913251195056,2,8.403514094310994e-13,279.60992150660076,99915882338283.47,13.999634527902009,332729758489833.3,14.522091644782153,455.43360345076957,-211.44420906473073
5e-05,101,21,7.14089266785486,15,1.9972569892506253,2,6.621018054378408e-13,289.00121894964843,126638093061348.31,14.102564362220937,436490606997416.4,14.639974902398787,478.830147545848,-211.82396454570818
5e-05,101,22,10.355883120787919,15,1.9978809525862016,2,5.850988490954298e-13,295.27471638418916,99917525111348.62,13.999641668322486,504657831477001.9,14.702997017192661,488.7730470653985,-211.07834287151286
5e-05,101,23,-0.10813112686897641,15,2.0250332880201736,2,8.970879131499678e-13,286.3872439309094,80694685742605.38,13.906844934614798,319241001615226.9,14.504118664732857,508.8447757691324,-209.35394890140358
5e-05,101,24,6.501905066229868,15,1.9997036259198882,2,8.267669964394304e-13,294.99361241012684,91320328420843.81,13.96056746470063,356803807699813.4,14.552429480385122,488.13150419444975,-210.02518203849763
5e-05,101,25,13.13506097563554,15,2.02853693521958,2,5.227178375076834e-13,247.0984612596894,62867535903658.516,13.798426438488953,472718632365510.8,14.674602720504842,422.2620435281094,-209.1219761319415
5e-05,101,26,9.622402250280878,15,1.9897754083932417,2,6.846755108436818e-13,291.38607302993296,56819945067293.66,13.754500809517456,425582729942942.7,14.628983996066456,470.24578668938625,-207.1241397153703
5e-05,101,27,3.192324849447006,15,2.0010024362534775,2,7.352152163798867e-13,299.6805067862966,51477620259434.47,13.711618461851533,407609228032423.2,14.610244007616513,495.5922177452969,-205.8207207506656
5e-05,101,28,15.292589122315647,15,2.0365427937123552,2,6.959261192942748e-13,251.05559956874094,30806506480960.23,13.488642451252163,360750362155298.3,14.557206775751585,459.1004417945609,-204.39584645956222
5e-05,101,29,5.790038014565143,15,2.040648979282967,2,7.102247765013359e-13,268.5377976031517,37369178768501.29,13.57251355382429,378102547937014.4,14.577609603972578,467.12318124436587,-203.8016638672006
5e-05,101,30,2.393326583940541,15,1.9999171783095488,2,5.498455796021304e-13,273.7873473271807,39393109911875.945,13.595420267791951,497934979354192.3,14.697172636030244,446.65607278608815,-203.52237909066525
5e-05,101,31,7.983627514608469,15,1.991294772295777,2,6.288681845799711e-13,311.3314918002483,35741290852504.13,13.55317023367594,495066373898673.94,14.694663429005288,494.9254038180506,-200.01637056827988
5e-05,101,32,-4.635898696382037,15,2.0145446499803876,2,7.227588944964463e-13,293.10348399419655,33974177427104.49,13.531148950520231,405534246933626.2,14.608027535800598,483.67413459422164,-201.05720289197706
5e-05,101,33,8.708561111978405,15,2.017694340095521,2,8.289952853239606e-13,263.3648660474013,30429622876311.344,13.483296570046242,317691633124887.7,14.502005777195606,429.63992867635807,-199.31608322564352
5e-05,101,34,7.345902424523635,15,2.037754327468581,2,7.271123550027618e-13,241.49358875750127,31015525175815.477,13.49157913933067,332126922470715.0,14.5213040812791,414.05186465159636,-198.17381829249848
5e-05,101,35,25.013279702585482,15,2.035850906208137,2,5.754614166664204e-13,248.34840368849527,46961232706162.83,13.671739488377076,431563952848738.44,14.635045162302179,434.6658664008796,-198.8472465298625
5e-05,101,36,21.131941803399666,15,1.9949313878424866,2,1.0439183377834056e-12,304.969372574822,34725987825337.992,13.540654608649868,292139108526799.06,14.465589699666024,481.92675231936425,-196.0025347486137
5e-05,101,37,23.04038102396908,15,1.9922363530432234,2,6.340488560801812e-13,272.95054297613325,29022048807268.95,13.462728068139054,430488187714065.0,14.633961239225256,435.4684008267386,-197.15831931705742
5e-05,101,38,3.895369187406331,15,2.0517419013573988,2,6.553709839931706e-13,240.14897809591199,20762548323795.26,13.317280656259364,366432118542517.7,14.563993533485002,443.253943234568,-196.53258408028472
5e-05,101,39,16.79556279690987,15,2.0564604547633296,2,5.508867023400554e-13,219.45276537891593,26444483349240.0,13.422335086546306,398362793014833.94,14.600278768649915,396.5617294187777,-197.39510038762575
5e-05,101,40,26.98923475848899,15,2.025546076819031,2,5.609490389993109e-13,229.39252625678006,23397746805426.047,13.36917403702187,408936481406579.0,14.611655855887761,382.8195341329865,-197.70156932924135
5e-05,101,41,16.124014834120235,15,2.0558508528243586,2,5.400031180889103e-13,213.34126455767762,20848290563117.676,13.319070451183133,395074134595184.75,14.596678597461013,379.4058051314935,-197.43801961009711
5e-05,101,42,30.842067023932053,15,2.0416448776519482,2,5.48862215644285e-13,232.83247816384343,26516397139530.145,13.423514514879166,424209339844120.5,14.627580226175144,408.45990111068176,-197.50022780851532
5e-05,101,43,13.232726307772896,15,2.063295227279997,2,5.491028712609707e-13,214.62162199269275,22416144755899.66,13.350560922477989,390858677354630.2,14.592019758062104,396.6378758289296,-199.88371015734054
5e-05,101,44,19.0815540538202,15,2.0564986318481147,2,5.18828823989219e-13,236.09797673834146,27169578625371.266,13.434082902970886,455059483632789.56,14.658068169679064,436.08743791353066,-199.60257340453205
5e-05,101,45,13.205604405111403,15,2.0686731923379957,2,5.537079905943137e-13,191.63895575128987,29973757947045.66,13.476741195843603,346101120096889.44,14.539203004815974,374.10293527462966,-201.79420474519415
5e-05,101,46,13.256236758585548,15,2.0662196692177486,2,5.539997372770787e-13,201.8739088601812,27283506540599.043,13.43590018612253,364393510098752.1,14.561570633522148,368.23046247436525,-200.34735323378058
5e-05,101,47,29.99057537080721,15,2.0689938553983716,2,5.165669544755367e-13,177.50377617361534,26361747699886.516,13.420974199216964,343622011891628.8,14.536080976279333,346.9121657017648,-201.52236551833658
5e-05,101,48,33.10329053137967,15,2.057755714029733,2,4.940891627636504e-13,204.26401375540044,25084704505347.426,13.399408989459728,413415288473167.75,14.616386533192966,379.5053133826548,-201.81348339890482
5e-05,101,49,12.847634324406059,15,2.0450183633646444,2,7.665764571064697e-13,245.64320206219867,33209276324048.56,13.521259411825524,320441881282666.75,14.505749272772,428.2662600770933,-200.72735144577985
5e-05,101,50,37.38555408540554,15,2.070730602921845,2,5.665159083485927e-13,199.01294860477796,23544181304200.426,13.371883593430265,351292780435602.25,14.545669224516768,363.6104253595495,-200.71396539943564
5e-05,101,51,2.2273038511349412,15,2.070178760493703,2,5.723232885278887e-13,189.96735565264015,29194372144390.113,13.46529913972915,331923162066789.2,14.521037559148034,344.7283390814908,-201.9268385225257
5e-05,101,52,12.307961298756478,15,2.07076937173154,2,5.115923837397639e-13,191.17498683854242,27863883095579.434,13.445041639348139,373686147242936.8,14.572506998605693,345.9707966190483,-201.07019597902894
5e-05,101,53,27.187770961824473,15,2.071714725388685,2,6.144941467685018e-13,203.1185826207701,28703613393120.617,13.457936571922627,330546000623323.94,14.519231906867642,374.7529096218252,-200.9857762899362
5e-05,101,54,4.243981220117703,15,2.0577795191666044,2,6.076991115271683e-13,199.29851756795523,36452296274744.664,13.561724891447936,327955914016578.6,14.515815466924614,379.49555010374286,-203.0439097711915
5e-05,101,55,20.028873435179534,15,2.0666942253894955,2,5.600351743396752e-13,210.81795644248228,40088579531977.75,13.603020668065112,376436991999748.94,14.575692294436344,392.4983677402205,-200.597570968861
5e-05,101,56,2.702968142987988,15,2.073861050698522,2,6.462705326889316e-13,195.46962954165912,28909274575869.754,13.461037194000317,302457902154954.4,14.480664935569969,364.5175410654921,-200.08279439767415
5e-05,101,57,12.555599342251412,15,2.0730729854478183,2,5.664002297457436e-13,196.3670176053335,28872522885698.94,13.460484734260561,346693040173169.44,14.539945123327216,377.3040746582442,-199.61418580109967
5e-05,101,58,19.219886642831625,15,2.0842803769776466,2,5.335579780820734e-13,186.12689359359297,31319409349417.043,13.495813563133424,348840990556723.4,14.542627511027284,354.54841146702785,-200.82827817938028
5e-05,101,59,26.78494869017415,15,2.0712926841176396,2,6.930550310734455e-13,206.95263859038133,30557264971726.746,13.48511448011168,298609243583212.4,14.475103247377778,408.68581734664144,-200.7186766566178
5e-05,101,60,17.446756576827408,15,2.076072784187079,2,6.099441538361006e-13,200.43119432997696,21733855025288.027,13.337136765792224,328605812629585.9,14.516675241298154,366.05263627527165,-197.7886095722379
5e-05,101,61,20.253377979902048,15,2.0654136642808067,2,4.231229617396649e-13,201.16176623678524,35397021853572.89,13.54896672397584,475421530917894.6,14.677078846191257,384.12010660407236,-200.86747761788848
5e-05,101,62,5.707614211739975,15,2.0400157444092994,2,7.3606622049081e-13,229.63223809199695,57693356321170.96,13.76112580485109,311972254261142.2,14.494115971079015,397.6770446400022,-201.0897079618381
5e-05,101,63,23.896330791422123,15,2.0691773561343707,2,4.824924302011555e-13,213.00609586111665,39029971397588.336,13.591398233016475,441470337207803.4,14.644901528253907,387.10954172273694,-202.3382175051195
5e-05,101,64,2.790326821999704,15,2.083341017817416,2,6.052088646693172e-13,182.62713990513961,30989164950391.348,13.491209873679642,301758864693639.44,14.479660037115641,343.52496025227776,-202.51388314437722
5e-05,101,65,6.600478549028139,15,2.077009532311658,2,6.189241535814887e-13,223.78634102195662,49028421674400.27,13.690447912639781,361573126088207.3,14.55819614407844,403.6703639640867,-202.02826595747774
5e-05,101,66,9.871771945091536,15,2.0846201573792995,2,5.412558428727065e-13,187.3520284980317,52109527143019.35,13.716917132270403,346143198203023.4,14.53925580204043,339.7326421020508,-203.4161294898014
5e-05,101,67,38.9540162271501,15,2.070135951818378,2,6.333456275859543e-13,226.0686716426505,63311233065518.945,13.80148077203254,356943605191258.1,14.55259960577906,402.9374668681103,-203.3079738586434
5e-05,101,68,19.68974300478628,15,2.064444420627404,2,5.408416443901913e-13,226.44059122712315,90828159805969.5,13.958220515397137,418681870332745.9,14.621884155577366,405.18054441629795,-204.2438412486648
5e-05,101,69,9.886050963957317,15,2.080753719873576,2,5.299293491316456e-13,205.26398190860294,70429142810231.16,13.847752402646881,387342165979206.9,14.588094776757094,364.8960083013818,-204.2736671898149
5e-05,101,70,13.343083373885758,15,2.0526646242136644,2,5.089284482346352e-13,234.57201825301283,76002941355465.6,13.880830400040388,460913550945507.94,14.663619476652068,394.3973451470015,-204.10532835302118
5e-05,101,71,30.113579918882458,15,2.1020530518633183,2,4.937553361608216e-13,188.7003222917514,85040360379009.48,13.929625091946608,382173737622735.5,14.582260839711651,377.16306969078045,-205.00194025118725
5e-05,101,72,20.522717123748194,15,2.094640765269136,2,3.865610159212606e-13,194.4131454055549,102450033024899.33,14.01051210273262,502930035358649.06,14.701507572787383,384.2195045500952,-206.69384561340598
5e-05,101,73,6.561565389650527,15,2.0605128953418763,2,5.337095178162601e-13,237.99856660999697,188270846432691.88,14.274783075122086,445932775536397.0,14.649269393658166,413.04801223973885,-208.01694619392623
5e-05,101,74,23.7527141374553,15,2.084246202773889,2,4.972726381588242e-13,222.6733012398413,191022437257620.12,14.28108438193291,447789168662687.5,14.651073584448646,408.8096959180233,-209.45407929079167
5e-05,101,75,37.722535784458856,14,2.0778434791805784,2,5.134465754175274e-13,231.1107611504767,108276270038507.12,14.034533286537004,450116472122811.8,14.653324906342487,404.82100772370325,-211.5855766876132
5e-05,101,76,33.20971963797288,15,2.0716822448751238,2,6.050469227144055e-13,245.153885661407,211324398063235.25,14.32494964060433,405181608992538.6,14.607649724708184,412.79322219775105,-209.238039804263
5e-05,101,77,-0.497560099603382,15,2.120014044354275,2,7.220264427342342e-13,213.87109003432488,177502237989906.03,14.249203833112462,296209497846669.94,14.471598979898447,407.11868646314156,-208.31753872545994
5e-05,101,78,10.566649883271662,15,2.0512961978283855,2,7.075567130546641e-13,262.86638188083225,153015293522206.62,14.184734839708915,371512808840418.5,14.56997379175155,440.20356797763395,-206.60478993190975
5e-05,101,79,37.500965848427164,15,2.094152111804134,2,5.898059693862565e-13,213.22236996762643,217210488133954.28,14.336880791583159,361512736450433.94,14.55812360252323,383.1940637711507,-210.80924210779264
5e-05,101,80,33.06999754445273,13,2.0970416018412963,2,2.0541202435143493e-13,245.76319585480448,218883448479792.25,14.340212922346067,1196440162793652.2,15.077890983251706,450.45422587566134,-217.80604868902014
5e-05,101,81,10.812608679267708,13,2.0875671515823795,2,5.6369926558978657e-14,218.22498860850536,239070975478661.7,14.37852685359551,3871301630669701.0,15.587857010490234,428.34293448491303,-225.52688515392913
5e-05,101,82,10.30248371868274,15,2.1352582691417146,2,4.958142112066838e-13,185.51179706292385,118484103371749.28,14.073660086371094,374155869012782.06,14.57305256196016,347.4641886515175,-208.92941817072153
5e-05,101,83,3.3168077130253346,15,2.0970173824293767,2,5.58798633152998e-13,211.41138724235597,62452219765809.42,13.795547879297976,378331969155822.8,14.577873040846924,388.5390112176996,-200.77894576655643
5e-05,101,84,10.339691360428052,15,2.108729106223366,2,5.860780490822791e-13,199.93535363161197,67773914829353.13,13.831062572546927,341141173849940.9,14.532934139509072,387.2714649866268,-198.1394533996431
5e-05,101,85,11.083269842408072,15,2.094408649956307,2,6.528043536292403e-13,211.93679200798744,68585164563656.46,13.83623018502283,324655910809621.8,14.511423314212113,364.25212964340415,-195.109583740068
5e-05,101,86,9.505381132341265,15,2.0948362338082407,2,5.789916761128568e-13,226.37874755393923,46353955585450.836,13.666086800306502,390987913805195.3,14.592163332718531,431.0718390794666,-190.64072320647983
5e-05,101,87,10.66805419868013,15,2.10708529569033,2,7.056486226256364e-13,211.4509687820924,22718731291659.074,13.356384074907988,299654760176967.3,14.476621181088634,406.9696053087514,-186.86379270981854
5e-05,101,88,7.248896373099299,16,2.099442525119606,2,1.1778773570849036e-12,210.7672570090775,178938202471859.72,14.252703070313231,178938202471859.72,14.252703070313231,391.26589879012135,-184.40586420783166
5e-05,101,89,18.182503060985965,16,2.1163277604257176,2,1.0293640406582498e-12,205.54669352726626,199683188268190.2,14.30034150227831,199683188268190.2,14.30034150227831,383.74556868803813,-182.87390239434438
5e-05,101,90,13.90364717253453,16,2.1216535479444665,2,1.165900664291528e-12,213.84507559979184,183416205298876.88,14.263437704076443,183416205298876.88,14.263437704076443,385.70549017655446,-182.8428898836723
5e-05,101,91,11.166559867710552,16,2.1150795224036223,2,1.3909792578386642e-12,199.6372204101673,143522787478778.25,14.156920860586414,143522787478778.25,14.156920860586414,373.1008109907284,-181.3040350387394
5e-05,101,92,20.57503407238125,16,2.1192218754219683,2,1.510176048813881e-12,207.92610475887656,137683354812960.64,14.138881439531923,137683354812960.64,14.138881439531923,400.4962319089709,-179.13260425461652
5e-05,101,93,16.761629930897303,16,2.099410909173579,2,1.986358760906687e-12,224.8232224624012,113183593461122.34,14.053783478215337,113183593461122.34,14.053783478215337,396.0508121457683,-177.53657820914663
5e-05,101,94,23.684966208010117,16,2.0868300030705735,2,2.3725395091838947e-12,231.5171628490208,97582005253374.25,13.989369738366607,97582005253374.25,13.989369738366607,399.8401490353782,-175.90892579958899
5e-05,101,95,20.678224567959315,16,2.101782400506736,2,2.6212343548020567e-12,234.5300784548126,89473143835902.16,13.951692697504212,89473143835902.16,13.951692697504212,420.5230937381688,-173.9246280816255
5e-05,101,96,17.349973863337674,16,2.131083266496337,2,3.0674977727152196e-12,193.73029583450915,63155806520122.51,13.8004132855916,63155806520122.51,13.8004132855916,377.3306924337651,-173.14599505994227
