environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,deterministic_return_standard_deviation,stochastic_return_standard_deviation,episode_length,deterministic_termination_rate,stochastic_termination_rate,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active,entropy_coefficient,entropy_bonus_active
Acrobot-v1,gpomdp_entropy_handoff,1108,400,1067565,-79.53125,-105.4375,8.864515615462256,20.043400490580595,80.53125,1.0,1.0,0.6291964054107666,0.06898345798254013,0.009473788551986217,-1.8095515966415405,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1108,450,1109638,-83.875,-102.0625,17.12901707064511,29.50006834327786,84.875,1.0,1.0,0.5511083602905273,0.05474776774644852,0.005908885505050421,-1.9915474653244019,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1108,500,1150391,-137.0625,-98.1875,140.26425233776055,13.306407624560723,137.9375,0.875,1.0,0.4953392446041107,0.04601747542619705,0.004248159937560558,-2.1294312477111816,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1108,550,1190407,-145.5625,-90.46875,138.37605086001298,9.008900169169626,146.4375,0.875,1.0,0.4619387984275818,0.04040415957570076,0.0030240120831876993,-2.2442209720611572,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1108,600,1231098,-83.5625,-86.875,14.604324370630113,10.428713464091773,84.5625,1.0,1.0,0.40386489033699036,0.03361014649271965,0.002240888075903058,-2.416825532913208,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1108,650,1269480,-96.6875,-89.34375,74.7384417647261,16.794026155634302,97.65625,0.96875,1.0,0.3649311065673828,0.030069636180996895,0.0016238188836723566,-2.5737905502319336,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1108,700,1306008,-87.03125,-91.78125,26.50561033125361,13.757659157133926,88.03125,1.0,1.0,0.34225088357925415,0.027461819350719452,0.0014845801051706076,-2.6448450088500977,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1108,750,1343088,-84.25,-87.6875,18.73241110499264,18.308181671838202,85.25,1.0,1.0,0.3119978606700897,0.02524268813431263,0.00117253337521106,-2.76826810836792,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1108,800,1380101,-150.5625,-89.8125,153.99202691970356,13.613175543828735,151.40625,0.84375,1.0,0.28813114762306213,0.02414359524846077,0.0008981752907857299,-2.866879463195801,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1108,850,1417517,-97.09375,-92.65625,75.69265502143222,31.540664356739793,98.0625,0.96875,1.0,0.2676670551300049,0.022025970742106438,0.000821838853880763,-2.9612865447998047,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1108,900,1455240,-82.625,-86.65625,11.381223926472764,17.86979678386898,83.625,1.0,1.0,0.23072925209999084,0.01815032958984375,0.000558623403776437,-3.168790817260742,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1108,950,1490972,-82.8125,-89.65625,11.816984769062627,29.259252052046055,83.8125,1.0,1.0,0.22509753704071045,0.018311424180865288,0.0005587792256847024,-3.2026896476745605,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1108,1000,1526464,-92.1875,-88.40625,41.64476305998848,32.88578413824273,93.1875,1.0,1.0,0.22752076387405396,0.018739664927124977,0.00048166632768698037,-3.239262104034424,0.0,False,0.0,False
