run_id,protocol,initialization,method,alpha,beta,kappa,updates,update,phi_0,phi_1,phi_2,phi_3,return,q,p_good,value_s1,value_s1_minus_safe,pi0_a0,pi0_a1,pi0_a2,pi1_a0,pi1_a1,pi1_a2,min_pi0,min_pi1,mu0,mu1,b0,b1,pooled_policy_logdet_objective,joint_state_action_logdet_objective,joint_visitation_component,joint_correction,method_regularizer_value,reward_gradient_norm,pooled_policy_gradient_norm,joint_gradient_norm,joint_correction_gradient_norm,joint_correction_to_pooled_norm_ratio,method_regularizer_gradient_norm,applied_regularizer_gradient_norm,total_gradient_norm,cosine_reward_pooled,cosine_reward_pooled_defined,cosine_reward_joint,cosine_reward_joint_defined,cosine_reward_correction,cosine_reward_correction_defined,cosine_reward_method,cosine_reward_method_defined,cosine_pooled_joint,cosine_pooled_joint_defined,finite,reward_gradient_0,reward_gradient_1,reward_gradient_2,reward_gradient_3,pooled_policy_gradient_0,pooled_policy_gradient_1,pooled_policy_gradient_2,pooled_policy_gradient_3,joint_gradient_0,joint_gradient_1,joint_gradient_2,joint_gradient_3,joint_correction_gradient_0,joint_correction_gradient_1,joint_correction_gradient_2,joint_correction_gradient_3,method_regularizer_gradient_0,method_regularizer_gradient_1,method_regularizer_gradient_2,method_regularizer_gradient_3,total_gradient_0,total_gradient_1,total_gradient_2,total_gradient_3,pooled_policy_fisher_rank,pooled_policy_fisher_trace,pooled_policy_fisher_smallest_positive_eigenvalue,pooled_policy_fisher_condition_number,pooled_policy_fisher_logdet,pooled_policy_fisher_pseudologdet,pooled_policy_fisher_eigenvalue_0,pooled_policy_fisher_eigenvalue_1,pooled_policy_fisher_eigenvalue_2,pooled_policy_fisher_eigenvalue_3,state_distribution_fisher_rank,state_distribution_fisher_trace,state_distribution_fisher_smallest_positive_eigenvalue,state_distribution_fisher_condition_number,state_distribution_fisher_logdet,state_distribution_fisher_pseudologdet,state_distribution_fisher_eigenvalue_0,state_distribution_fisher_eigenvalue_1,state_distribution_fisher_eigenvalue_2,state_distribution_fisher_eigenvalue_3,joint_state_action_fisher_rank,joint_state_action_fisher_trace,joint_state_action_fisher_smallest_positive_eigenvalue,joint_state_action_fisher_condition_number,joint_state_action_fisher_logdet,joint_state_action_fisher_pseudologdet,joint_state_action_fisher_eigenvalue_0,joint_state_action_fisher_eigenvalue_1,joint_state_action_fisher_eigenvalue_2,joint_state_action_fisher_eigenvalue_3,handoff_update,active_beta,effective_beta,handoff_phase
handoff__adverse__pooled_policy_logdet__beta_0p2__switch_2000,handoff_50pct,adverse,pooled_policy_logdet,0.05,0.2,nan,4000,3783,-0.26255577447819173,4.781993552817433,4.74535454180554,-0.8948821042962757,0.9773403461936895,0.9853928888024679,0.9879040948314054,0.9886059073799295,0.4886059073799295,0.0063502304667914875,0.9853928888024679,0.00825688073074067,0.9879040948314054,0.00350906274262022,0.008586842425974345,0.0063502304667914875,0.00350906274262022,0.503678644987578,0.4963213550124221,-9.870687416485893,-10.422100155771055,-11.53274227842921,-11.529077099860018,-1.7292569040115158,-0.3429084117107808,-11.53274227842921,0.01621374093381327,1.5510556665820516,1.5538420790307796,0.003952640486842221,0.002548355015234474,1.5510556665820516,0.0,0.01621374093381327,-0.9775107654405754,True,-0.9775446960088418,True,-0.7024344661674788,True,-0.9775107654405754,True,0.999998369510195,True,True,-0.003031221209427963,0.011101003881289994,0.0110918491576498,-0.002726845822530858,0.4904279338128595,-0.9779818644509222,-0.9818561422471082,0.49473640588606965,0.49200381130781906,-0.9816067750621102,-0.9818561422471082,0.49473640588606965,0.0015758774949595584,-0.00362491061118813,-0.0,-0.0,0.4904279338128595,-0.9779818644509222,-0.9818561422471082,0.49473640588606965,-0.003031221209427963,0.011101003881289994,0.0110918491576498,-0.002726845822530858,4,0.018094335762870794,0.0011201496115618827,8.004359168409126,-23.06548455685842,nan,0.0011201496115618827,0.0014619058295328156,0.0065462005084808185,0.008966079813295277,1,6.34198480454274e-05,6.341984804542742e-05,nan,nan,-9.665733684860927,0.0,0.0,0.0,6.341984804542742e-05,4,0.01815775561091622,0.0011201496115618827,8.060537326176002,-23.058154199720033,nan,0.0011201496115618827,0.0014623977359774151,0.0065462005084808185,0.009029007754896106,2000,0.2,0.0,reward_only
handoff__adverse__pooled_policy_logdet__beta_0p2__switch_2000,handoff_50pct,adverse,pooled_policy_logdet,0.05,0.2,nan,4000,3784,-0.2627073355386631,4.782548603011497,4.745909134263423,-0.8950184465874023,0.9773534866931153,0.9854018237077992,0.987911192552209,0.9886125254003144,0.4886125254003144,0.006345802446544938,0.9854018237077992,0.008252373845655938,0.987911192552209,0.0035066642405269873,0.008582143207263996,0.006345802446544938,0.0035066642405269873,0.5036763782821903,0.49632362171780964,-9.871921875998314,-10.423324129179324,-11.533971428199264,-11.530308499785514,-1.729259087476667,-0.3429106618662229,-11.533971428199264,0.01620444023629401,1.551074206957157,1.5538588885904348,0.003950186977521099,0.002546742741129348,1.551074206957157,0.0,0.01620444023629401,-0.9775058243898798,True,-0.9775397389395524,True,-0.7024328103584894,True,-0.9775058243898798,True,0.9999983715694221,True,True,-0.003029190923723928,0.011094677275270725,0.011085586849571973,-0.0027250295553334987,0.4904346371895875,-0.9779953987251383,-0.9818667888283135,0.4947400036392095,0.492009423016075,-0.9816181085890484,-0.9818667888283135,0.4947400036392095,0.0015747858264874605,-0.0036227098639100928,-0.0,-0.0,0.4904346371895875,-0.9779953987251383,-0.9818667888283135,0.4947400036392095,-0.003029190923723928,0.011094677275270725,0.011085586849571973,-0.0027250295553334987,4,0.018083133353662423,0.0011194548346802296,8.004203315481245,-23.06794285639853,nan,0.0011194548346802296,0.001461023772921665,0.006542310646781524,0.008960344099279004,1,6.334056536921659e-05,6.334056536921659e-05,nan,nan,-9.666984590950822,-1.6940658945086007e-21,0.0,0.0,6.334056536921659e-05,4,0.01814647391903164,0.0011194548346802296,8.060346106233718,-23.060616999571028,nan,0.0011194548346802296,0.0014615150197505873,0.006542310646781524,0.009023193417819299,2000,0.2,0.0,reward_only
handoff__adverse__pooled_policy_logdet__beta_0p2__switch_2000,handoff_50pct,adverse,pooled_policy_logdet,0.05,0.2,nan,4000,3785,-0.2628587950848493,4.783103336875261,4.746463413605901,-0.8951546980651689,0.9773666121233743,0.9854107479655357,0.9879182820617489,0.9886191358145523,0.4886191358145523,0.006341380094629433,0.9854107479655357,0.00824787193983482,0.9879182820617489,0.0035042687640168013,0.008577449174234232,0.006341380094629433,0.0035042687640168013,0.5036741142983673,0.49632588570163283,-9.873155633998202,-10.424547410633327,-11.535199881357027,-11.531539200407133,-1.7292612683713413,-0.34291290933007945,-11.535199881357027,0.01619515004173477,1.5510927251485762,1.5538756780385403,0.00394773641191983,0.0025451324398041283,1.5510927251485762,0.0,0.01619515004173477,-0.9775008861655496,True,-0.9775347847179807,True,-0.7024311562108441,True,-0.9775008861655496,True,0.9999983736248277,True,True,-0.003027163131959855,0.011088357787023643,0.011079331526352952,-0.002723215518999269,0.4904413319475017,-0.978008916789299,-0.9818774230926235,0.4947435968539748,0.49201502749352055,-0.9816294285081639,-0.9818774230926235,0.4947435968539748,0.0015736955460188288,-0.0036205117188649115,-0.0,-0.0,0.4904413319475017,-0.978008916789299,-0.9818774230926235,0.4947435968539748,-0.003027163131959855,0.011088357787023643,0.011079331526352952,-0.002723215518999269,4,0.018071944313153857,0.001118760874017769,8.004047698481891,-23.070399762714047,nan,0.001118760874017769,0.00146014274320458,0.00653842529709799,0.008954615398833514,1,6.32614280295742e-05,6.32614280295742e-05,nan,nan,-9.668234766367892,0.0,0.0,0.0,6.32614280295742e-05,4,0.01813520574118343,0.001118760874017769,8.060155166145591,-23.063078400814256,nan,0.001118760874017769,0.0014606333316717895,0.00653842529709799,0.009017386238395878,2000,0.2,0.0,reward_only
handoff__adverse__pooled_policy_logdet__beta_0p2__switch_2000,handoff_50pct,adverse,pooled_policy_logdet,0.05,0.2,nan,4000,3786,-0.2630101532414473,4.7836577547646115,4.747017380182219,-0.8952908588411188,0.9773797225101124,0.9854196615943899,0.9879253633741164,0.9886257386356294,0.4886257386356294,0.006336963400573327,0.9854196615943899,0.008243375005036834,0.9879253633741164,0.0035018763075652945,0.00857276031831831,0.006336963400573327,0.0035018763075652945,0.5036718530312885,0.4963281469687116,-9.874388691264176,-10.425770000899766,-11.536427638674871,-11.532769202501997,-1.7292634466999992,-0.3429151541070996,-11.536427638674871,0.01618587033258598,1.55111122119542,1.5538924474105664,0.003945288784848554,0.002543524107709036,1.55111122119542,0.0,0.01618587033258598,-0.9774959507646263,True,-0.9775298333411234,True,-0.7024295037225459,True,-0.9774959507646263,True,0.9999983756764214,True,True,-0.0030251378297224333,0.011082045404692025,0.011073083176440592,-0.0027214037095664354,0.4904480181025969,-0.9780224186720411,-0.9818880450611747,0.49474718553865205,0.4920206247536045,-0.9816407348435577,-0.9818880450611747,0.49474718553865205,0.0015726066510075524,-0.0036183161715166064,-0.0,-0.0,0.4904480181025969,-0.9780224186720411,-0.9818880450611747,0.49474718553865205,-0.0030251378297224333,0.011082045404692025,0.011073083176440592,-0.0027214037095664354,4,0.018060768617909218,0.0011180677281712817,8.003892317016964,-23.072855277349746,nan,0.0011180677281712817,0.0014592627386183588,0.006534544451704847,0.008948893699414732,1,6.318243567686654e-05,6.318243567686654e-05,nan,nan,-9.669484211942688,0.0,0.0,0.0,6.318243567686654e-05,4,0.018123951053586086,0.0011180677281712817,8.059964505437094,-23.065538405004,nan,0.0011180677281712817,0.001459752669974738,0.006534544451704847,0.00901158620373522,2000,0.2,0.0,reward_only
handoff__adverse__pooled_policy_logdet__beta_0p2__switch_2000,handoff_50pct,adverse,pooled_policy_logdet,0.05,0.2,nan,4000,3787,-0.26316141013293337,4.784211857034846,4.747571034341041,-0.8954269290265972,0.9773928178789173,0.9854285646130302,0.9879324365033706,0.9886323338765028,0.48863233387650284,0.006332552353930163,0.9854285646130302,0.008238883033039589,0.9879324365033706,0.003499486865661257,0.00856807663096828,0.006332552353930163,0.003499486865661257,0.5036695944761452,0.49633040552385477,-9.875621048573583,-10.426991900744088,-11.537654700923904,-11.533998506845952,-1.7292656224670897,-0.3429173962020207,-11.537654700923904,0.01617660109133712,1.5511296951367084,1.5539091967419003,0.003942844091129507,0.0025419177413027383,1.5511296951367084,0.0,0.01617660109133712,-0.9774910181841558,True,-0.9775248848059799,True,-0.7024278528916246,True,-0.9774910181841558,True,0.999998377724212,True,True,-0.0030231150126084913,0.011075740116445916,0.01106684178830784,-0.002719594123082426,0.490454695670829,-0.9780359044019341,-0.9818986547550559,0.4947507697015081,0.4920262148097426,-0.9816520276192738,-0.9818986547550559,0.4947507697015081,0.0015715191389135993,-0.0036161232173396868,-0.0,-0.0,0.490454695670829,-0.9780359044019341,-0.9818986547550559,0.4947507697015081,-0.0030231150126084913,0.011075740116445916,0.01106684178830784,-0.002719594123082426,4,0.018049606244546948,0.0011173753957407437,8.003737170693014,-23.07530940184781,nan,0.0011173753957407437,0.001458383757403802,0.006530668102894394,0.008943178988508008,1,6.310358796250102e-05,6.310358796250102e-05,nan,nan,-9.670732928504327,0.0,0.0,0.0,6.310358796250102e-05,4,0.018112709832509448,0.0011173753957407437,8.059774123634538,-23.067997013691908,nan,0.0011173753957407437,0.0014588730328971636,0.006530668102894394,0.009005793300977148,2000,0.2,0.0,reward_only
handoff__adverse__pooled_policy_logdet__beta_0p2__switch_2000,handoff_50pct,adverse,pooled_policy_logdet,0.05,0.2,nan,4000,3788,-0.2633125658835638,4.784765644040668,4.748124376430456,-0.8955629087327512,0.9774058982553195,0.9854374570400828,0.9879395014635385,0.9886389215500998,0.4886389215500998,0.006328146944278562,0.9854374570400828,0.008234396015638742,0.9879395014635385,0.0034971004328065926,0.008563398103654933,0.006328146944278562,0.0034971004328065926,0.5036673386281397,0.4963326613718603,-9.876852706702511,-10.428213110930482,-11.538881068873978,-11.535227114213574,-1.7292677956770508,-0.34291963561956945,-11.538881068873978,0.016167342300515915,1.551148147011371,1.553925926067847,0.003940402325596762,0.0025403133370521806,1.551148147011371,0.0,0.016167342300515915,-0.9774860884211879,True,-0.9775199391095556,True,-0.7024262037160648,True,-0.9774860884211879,True,0.9999983797682097,True,True,-0.0030210946762249625,0.011069441910480276,0.0110606073504534,-0.0027177867556038037,0.4904613646681156,-0.9780493740074825,-0.9819092521953077,0.4947543493507901,0.49203179767531857,-0.9816633068593014,-0.9819092521953077,0.4947543493507901,0.001570433007202992,-0.003613932851818879,-0.0,-0.0,0.4904613646681156,-0.9780493740074825,-0.9819092521953077,0.4947543493507901,-0.0030210946762249625,0.011069441910480276,0.0110606073504534,-0.0027177867556038037,4,0.01803845716973905,0.0011166838753292932,8.003582259117218,-23.07776213774796,nan,0.0011166838753292932,0.0014575057978056267,0.006526796242976335,0.008937471253627795,1,6.302488453891526e-05,6.302488453891526e-05,nan,nan,-9.67198091688062,0.0,0.0,1.6940658945086007e-21,6.302488453891526e-05,4,0.018101482054277963,0.0011166838753292932,8.059584020265044,-23.070454228427153,nan,0.0011166838753292932,0.0014579944186807214,0.006526796242976335,0.009000007517291615,2000,0.2,0.0,reward_only
handoff__adverse__pooled_policy_logdet__beta_0p2__switch_2000,handoff_50pct,adverse,pooled_policy_logdet,0.05,0.2,nan,4000,3789,-0.26346362061737505,4.785319116136192,4.748677406797979,-0.8956987980705314,0.9774189636647922,0.9854463388941298,0.987946558268616,0.9886455016693193,0.4886455016693193,0.006323747161222195,0.9854463388941298,0.008229913944647954,0.987946558268616,0.003494717003516282,0.008558724727867749,0.006323747161222195,0.003494717003516282,0.5036650854824857,0.4963349145175144,-9.878083666425772,-10.4294336322219,-11.540106743293684,-11.536455025378173,-1.7292699663343112,-0.3429218723644613,-11.540106743293684,0.016158093942688627,1.5511665768582477,1.5539426354236305,0.003937963483096548,0.002538710891432788,1.5511665768582477,0.0,0.016158093942688627,-0.9774811614727769,True,-0.9775149962488597,True,-0.702424556193914,True,-0.9774811614727769,True,0.9999983818084227,True,True,-0.0030190768161888716,0.01106315077501705,0.011054379851400125,-0.0027159816031962444,0.49046802511033566,-0.9780628275171225,-0.9819198374029239,0.49475792449472555,0.4920373733636835,-0.981674572587572,-0.9819198374029239,0.49475792449472555,0.0015693482533477962,-0.0036117450704494796,-0.0,-0.0,0.49046802511033566,-0.9780628275171225,-0.9819198374029239,0.49475792449472555,-0.0030190768161888716,0.01106315077501705,0.011054379851400125,-0.0027159816031962444,4,0.01802732137021127,0.0011159931655431799,8.003427581898107,-23.080213486587358,nan,0.0011159931655431799,0.0014566288580726108,0.006522928864277414,0.008931770482318066,1,6.294632505958472e-05,6.294632505958472e-05,nan,nan,-9.673228177897883,0.0,0.0,3.3881317890172014e-21,6.294632505958472e-05,4,0.018090267695270855,0.0011159931655431799,8.0593941948573,-23.072910050756338,nan,0.0011159931655431799,0.0014571168255711365,0.006522928864277414,0.008994228839879125,2000,0.2,0.0,reward_only
handoff__adverse__pooled_policy_logdet__beta_0p2__switch_2000,handoff_50pct,adverse,pooled_policy_logdet,0.05,0.2,nan,4000,3790,-0.2636145744581845,4.785872273674943,4.749230125790549,-0.8958345971506912,0.9774320141327514,0.9854552101937117,0.9879536069325668,0.9886520742470305,0.4886520742470305,0.006319352994389665,0.9854552101937117,0.00822543681189884,0.9879536069325668,0.003492336572318351,0.008554056495114832,0.006319352994389665,0.003492336572318351,0.5036628350344073,0.49633716496559266,-9.879313928516922,-10.430653465380033,-11.541331724950366,-11.537682241111794,-1.7292721344432904,-0.3429241064414014,-11.541331724950366,0.0161488560004597,1.5511849847160881,1.5539593248443924,0.003935527558486717,0.0025371104009281223,1.5511849847160881,0.0,0.0161488560004597,-0.9774762373359818,True,-0.9775100562209064,True,-0.7024229103231685,True,-0.9774762373359818,True,0.999998383844861,True,True,-0.003017061428127291,0.01105686669830301,0.011048159279696644,-0.002714178661934513,0.4904746770133302,-0.9780762649592265,-0.9819304103988502,0.49476149514152246,0.4920429418881563,-0.9816858248279633,-0.9819304103988502,0.49476149514152246,0.0015682648748260974,-0.0036095598687367835,-0.0,-0.0,0.4904746770133302,-0.9780762649592265,-0.9819304103988502,0.49476149514152246,-0.003017061428127291,0.01105686669830301,0.011048159279696644,-0.002714178661934513,4,0.01801619882274256,0.0011153032649918251,8.003273138644396,-23.082663449900757,nan,0.0011153032649918251,0.0014557529364573475,0.00651906595914192,0.008926076662151467,1,6.286790917900311e-05,6.286790917900311e-05,nan,nan,-9.674474712381203,-1.6940658945086007e-21,0.0,0.0,6.286790917900311e-05,4,0.018079066731921563,0.0011153032649918251,8.059204646940346,-23.075364482223616,nan,0.0011153032649918251,0.0014562402518179603,0.00651906595914192,0.008988457255969856,2000,0.2,0.0,reward_only
handoff__adverse__pooled_policy_logdet__beta_0p2__switch_2000,handoff_50pct,adverse,pooled_policy_logdet,0.05,0.2,nan,4000,3791,-0.26376542752959087,4.786425117009858,4.7497825337545345,-0.895970306083788,0.9774450496845558,0.9854640709573247,0.9879606474693234,0.9886586392960742,0.4886586392960742,0.006314964433434461,0.9854640709573247,0.008220964609240908,0.9879606474693234,0.0034899591337538244,0.008549393396922882,0.006314964433434461,0.0034899591337538244,0.5036605872791409,0.4963394127208591,-9.880543493748249,-10.431872611165339,-11.542556014610106,-11.538908762185217,-1.7292743000083965,-0.34292633785508314,-11.542556014610106,0.016139628456472033,1.5512033706235515,1.5539759943651923,0.003933094546637369,0.0025355118620302808,1.5512033706235515,0.0,0.016139628456472033,-0.9774713160078656,True,-0.9775051190227139,True,-0.7024212661018802,True,-0.9774713160078656,True,0.9999983858775332,True,True,-0.0030150485076773192,0.011050589668611702,0.011041945623915863,-0.0027123779279024296,0.4904813203929018,-0.9780896863620988,-0.981940971203985,0.49476506129936926,0.4920485032620238,-0.9816970636042955,-0.981940971203985,0.49476506129936926,0.0015671828691219865,-0.003607377242196772,-0.0,-0.0,0.4904813203929018,-0.9780896863620988,-0.981940971203985,0.49476506129936926,-0.0030150485076773192,0.011050589668611702,0.011041945623915863,-0.0027123779279024296,4,0.018005089504165815,0.0011146141722877603,8.003118928966312,-23.08511202922024,nan,0.0011146141722877603,0.001454878031216559,0.0065152075199312,0.008920389780730294,1,6.278963655269986e-05,6.278963655269986e-05,nan,nan,-9.675720521154103,0.0,0.0,0.0,6.278963655269986e-05,4,0.01806787914071851,0.0011146141722877603,8.059015376044947,-23.07781752437046,nan,0.0011146141722877603,0.0014553646956748801,0.0065152075199312,0.008982692752824673,2000,0.2,0.0,reward_only
handoff__adverse__pooled_policy_logdet__beta_0p2__switch_2000,handoff_50pct,adverse,pooled_policy_logdet,0.05,0.2,nan,4000,3792,-0.26391617995497474,4.7869776464932885,4.75033463103573,-0.8961059249801832,0.9774580703455078,0.9854729212034237,0.9879676798927863,0.9886651968292617,0.4886651968292617,0.006310581468034882,0.9854729212034237,0.00821649732854154,0.9879676798927863,0.003487584682376688,0.008544735424837129,0.006310581468034882,0.003487584682376688,0.5036583422119328,0.4963416577880671,-9.88177236289079,-10.433091070337031,-11.543779613037747,-11.540134589367964,-1.7292764630340276,-0.3429285666101897,-11.543779613037747,0.01613041129340635,1.5512217346192088,1.5539926440210103,0.003930664442430086,0.0025339152712394006,1.5512217346192088,0.0,0.01613041129340635,-0.9774663974854962,True,-0.9775001846513052,True,-0.7024196235280459,True,-0.9774663974854962,True,0.9999983879064487,True,True,-0.0030130380504860563,0.011044319674241193,0.011035738872656275,-0.00271057939719285,0.490487955264815,-0.9781030917539804,-0.9819515198391795,0.494768622976435,0.49205405749854053,-0.9817082889403357,-0.9819515198391795,0.494768622976435,0.0015661022337255437,-0.0036051971863552876,-0.0,-0.0,0.490487955264815,-0.9781030917539804,-0.9819515198391795,0.494768622976435,-0.0030130380504860563,0.011044319674241193,0.011035738872656275,-0.00271057939719285,4,0.017993993391366588,0.0011139258860466497,8.002964952474388,-23.087559226075534,nan,0.0011139258860466497,0.00145400414061075,0.006511353539023874,0.008914709825685315,1,6.27115068372131e-05,6.271150683721311e-05,nan,nan,-9.676965605038912,-1.6940658945086007e-21,0.0,0.0,6.271150683721311e-05,4,0.0180567048982038,0.0011139258860466497,8.058826381702346,-23.080269178735968,nan,0.0011139258860466497,0.0014544901553993751,0.006511353539023874,0.008976935317733902,2000,0.2,0.0,reward_only
handoff__adverse__pooled_policy_logdet__beta_0p2__switch_2000,handoff_50pct,adverse,pooled_policy_logdet,0.05,0.2,nan,4000,3793,-0.264066831857499,4.787529862477,4.750886417979363,-0.8962414539500428,0.9774710761408524,0.9854817609504201,0.9879747042168249,0.9886717468593756,0.48867174685937564,0.006306204087893947,0.9854817609504201,0.0082120349616859,0.9879747042168249,0.0034852132127538593,0.008540082570421279,0.006306204087893947,0.0034852132127538593,0.5036560998280413,0.4963439001719587,-9.88300053671432,-10.434308843653088,-11.545002520996885,-11.541359723428306,-1.7292786235245727,-0.34293079271139304,-11.545002520996885,0.01612120449398175,1.5512400767415402,1.5540092738467441,0.00392823724075851,0.0025323206250640294,1.5512400767415402,0.0,0.01612120449398175,-0.9774614817659453,True,-0.9774952531037071,True,-0.7024179825997063,True,-0.9774614817659453,True,0.9999983899316169,True,True,-0.003011030052210565,0.011038056703516114,0.011029539014540781,-0.002708783065907638,0.49049458164479637,-0.9781164811630447,-0.9819620563252374,0.4947721801808692,0.4920596046109292,-0.9817195008597934,-0.9819620563252374,0.4947721801808692,0.0015650229661328156,-0.003603019696748669,-0.0,-0.0,0.49049458164479637,-0.9781164811630447,-0.9819620563252374,0.4947721801808692,-0.003011030052210565,0.011038056703516114,0.011029539014540781,-0.002708783065907638,4,0.017982910461283884,0.001113238404887279,8.002811208780127,-23.090005041993756,nan,0.001113238404887279,0.0014531312629044242,0.006507504008815755,0.008909036784676425,1,6.263351969010563e-05,6.263351969010563e-05,nan,nan,-9.678209964856471,0.0,0.0,0.0,6.263351969010563e-05,4,0.01804554398097399,0.001113238404887279,8.058637663444966,-23.082719446856597,nan,0.001113238404887279,0.001453616629252933,0.006507504008815755,0.008971184938018023,2000,0.2,0.0,reward_only
handoff__adverse__pooled_policy_logdet__beta_0p2__switch_2000,handoff_50pct,adverse,pooled_policy_logdet,0.05,0.2,nan,4000,3794,-0.2642173833601095,4.788081765312176,4.751437894930089,-0.8963768931033382,0.9774840670957794,0.9854905902166837,0.9879817204552774,0.9886782893991705,0.48867828939917046,0.006301832282739339,0.9854905902166837,0.008207577500576914,0.9879817204552774,0.003482844719465138,0.008535434825257484,0.006301832282739339,0.003482844719465138,0.5036538601227349,0.4963461398772651,-9.884228015987372,-10.435525931870245,-11.546224739249864,-11.542584165133245,-1.7292807814844102,-0.3429330161633546,-11.546224739249864,0.016112008040954362,1.5512583970289398,1.554025883877212,0.003925812936527852,0.0025307279200208017,1.5512583970289398,0.0,0.016112008040954362,-0.9774565688462905,True,-0.9774903243769536,True,-0.7024163433148848,True,-0.9774565688462905,True,0.9999983919530465,True,True,-0.0030090245085178592,0.011031800744785627,0.011023346038216714,-0.002706988930157643,0.4905011995485348,-0.9781298546174022,-0.9819725806829163,0.4947757329208023,0.49206514461238066,-0.9817306993863254,-0.9819725806829163,0.4947757329208023,0.0015639450638458025,-0.003600844768923229,-0.0,-0.0,0.4905011995485348,-0.9781298546174022,-0.9819725806829163,0.4947757329208023,-0.0030090245085178592,0.011031800744785627,0.011023346038216714,-0.002706988930157643,4,0.01797184069090886,0.0011125517274314946,8.002657697495929,-23.09244947849974,nan,0.0011125517274314946,0.001452259396365916,0.0065036589217194055,0.008903370645392043,1,6.255567476994675e-05,6.255567476994676e-05,nan,nan,-9.679453601426347,-1.6940658945086007e-21,0.0,0.0,6.255567476994676e-05,4,0.0180343963656788,0.0011125517274314946,8.058449220806292,-23.08516833026651,nan,0.0011125517274314946,0.001452744115500882,0.0065036589217194055,0.008965441601027023,2000,0.2,0.0,reward_only
handoff__adverse__pooled_policy_logdet__beta_0p2__switch_2000,handoff_50pct,adverse,pooled_policy_logdet,0.05,0.2,nan,4000,3795,-0.2643678345855354,4.788633355349416,4.751989062232,-0.8965122425498461,0.9774970432354206,0.9854994090205415,0.9879887286219504,0.9886848244613711,0.48868482446137107,0.0062974660423233296,0.9854994090205415,0.008203124937135231,0.9879887286219504,0.003480479197103173,0.008530792180946262,0.0062974660423233296,0.003480479197103173,0.5036516230912936,0.49634837690870637,-9.88545480147722,-10.436742335744015,-11.5474462685578,-11.543807915248554,-1.7292829369179088,-0.3429352369707249,-11.5474462685578,0.016102821917119207,1.5512766955197097,1.5540424741471506,0.0039233915246552455,0.0025291371526346743,1.5512766955197097,0.0,0.016102821917119207,-0.9774516587236112,True,-0.9774853984680796,True,-0.7024147056716115,True,-0.9774516587236112,True,0.9999983939707466,True,True,-0.003007021415084856,0.01102555178642526,0.011017159932356795,-0.0027051969860626642,0.49050780899168145,-0.9781432121450963,-0.9819830929329256,0.4947792812043452,0.4920706775160539,-0.9817418845435318,-0.9819830929329256,0.4947792812043452,0.0015628685243724398,-0.00359867239843564,-0.0,-0.0,0.49050780899168145,-0.9781432121450963,-0.9819830929329256,0.4947792812043452,-0.003007021415084856,0.01102555178642526,0.011017159932356795,-0.0027051969860626642,4,0.01796078405728639,0.0011118658523042982,8.002504418234878,-23.09489253711559,nan,0.0011118658523042982,0.0014513885392675578,0.0064998182701649,0.008897711395549634,1,6.247797173632101e-05,6.247797173632101e-05,nan,nan,-9.680696515566664,0.0,0.0,3.3881317890172014e-21,6.247797173632101e-05,4,0.018023262029022713,0.0011118658523042982,8.058261053320704,-23.087615830497093,nan,0.0011118658523042982,0.0014518726124125567,0.0064998182701649,0.008959705294140956,2000,0.2,0.0,reward_only
handoff__adverse__pooled_policy_logdet__beta_0p2__switch_2000,handoff_50pct,adverse,pooled_policy_logdet,0.05,0.2,nan,4000,3796,-0.26451818565628965,4.789184632938737,4.752539920228618,-0.8966475023991493,0.977510004584853,0.9855082173802782,0.9879957287306201,0.9886913520586749,0.48869135205867487,0.006293105356422712,0.9855082173802782,0.008198677263299146,0.9879957287306201,0.0034781166402734352,0.008526154629106482,0.006293105356422712,0.0034781166402734352,0.5036493887290083,0.4963506112709917,-9.886680893949888,-10.437958056028666,-11.548667109680563,-11.545030974538735,-1.7292850898294274,-0.3429374551381437,-11.548667109680563,0.016093646105308102,1.5512949722520661,1.5540590446912173,0.0039209730000694595,0.002527548319438729,1.5512949722520661,0.0,0.016093646105308102,-0.9774467513949942,True,-0.9774804753741276,True,-0.7024130696679406,True,-0.9774467513949942,True,0.9999983959847267,True,True,-0.003005020767598372,0.011019309816835621,0.011010980685657335,-0.0027034072297514446,0.4905144099898495,-0.978156553774106,-0.9819935930959303,0.49478282503958987,0.4920762033350761,-0.9817530563549587,-0.9819935930959303,0.49478282503958987,0.0015617933452265827,-0.0035965025808526343,-0.0,-0.0,0.4905144099898495,-0.978156553774106,-0.9819935930959303,0.49478282503958987,-0.003005020767598372,0.011019309816835621,0.011010980685657335,-0.0027034072297514446,4,0.0179497405375131,0.001111180778133698,8.002351370611368,-23.097334219361127,nan,0.001111180778133698,0.0014505186898855435,0.006495982046598653,0.008892059022895204,1,6.24004102498166e-05,6.24004102498166e-05,nan,nan,-9.681938708094213,0.0,0.0,1.6940658945086007e-21,6.24004102498166e-05,4,0.018012140947762916,0.001111180778133698,8.05807316052407,-23.09006194907747,nan,0.001111180778133698,0.0014510021182611613,0.006495982046598653,0.008953976004769403,2000,0.2,0.0,reward_only
