configuration,algorithm,run,failed,failure_step,final_modal_action_correct,final_optimal_probability,final_expected_reward,final_expected_pseudo_regret,final_cumulative_pseudo_regret,final_minimum_probability,final_normalized_log_fisher_volume,final_entropy,final_numerically_collapsed
K0010_alpha0p1,sgb,35,0,-1,0,0.005235378872583315,0.8432877178091815,0.15671228219081845,5849.029492434639,0.0005232410142310049,-2.986664501445505,0.7657608712308523,0.0
K0010_alpha0p1,sgb,36,0,-1,1,0.9989942484763352,0.999796610779342,0.00020338922065799014,1075.0257746117861,8.420315023509561e-06,-7.115798099638767,0.008776833265720877,0.0
K0010_alpha0p1,sgb,37,0,-1,1,0.9996617276732093,0.9997876211263836,0.000212378873616359,187.25318435918877,1.1681605504055528e-05,-7.024300585115628,0.0037301899281742155,0.0
K0010_alpha0p1,sgb,38,0,-1,0,0.0005534345977491126,0.8997031545580138,0.10029684544198625,2636.5225692582185,1.898421069788006e-05,-6.654113645401741,0.008080251596322214,0.0
K0010_alpha0p1,sgb,39,0,-1,0,9.123188959411954e-05,0.8997464913237343,0.1002535086762657,2648.588857588419,2.108078999989281e-05,-6.70812779166213,0.004899397150052666,0.0
K0010_alpha0p1,sgb,40,0,-1,0,0.0001691330865349479,0.8995986438569068,0.1004013561430932,2640.5297632968736,2.881432003204987e-05,-6.5433151334009,0.006156164250329596,0.0
K0010_alpha0p1,sgb,41,0,-1,1,0.9992883182295517,0.9996296982601812,0.0003703017398187791,161.8721649364199,1.620364500454687e-05,-6.403419356527357,0.007296674781238853,0.0
K0010_alpha0p1,sgb,42,0,-1,1,0.9985892820506754,0.9996215257687511,0.00037847423124892643,572.744861719373,2.078755484390124e-05,-6.3353421251502775,0.012587092944408932,0.0
K0010_alpha0p1,sgb,43,0,-1,0,0.0005756043431406517,0.8996804515352433,0.10031954846475666,2693.1709172328847,2.2360478682168715e-05,-6.564868748819479,0.008678449587182576,0.0
K0010_alpha0p1,sgb,44,0,-1,1,0.9996563346222492,0.9997796541921841,0.00022034580781593593,159.68674646531846,1.4096136290200685e-05,-6.99080200746839,0.003790385582358372,0.0
K0010_alpha0p1,sgb,45,0,-1,1,0.99961278402176,0.99980433600636,0.0001956639936400162,91.44030159452754,1.3307208223630697e-05,-7.014719339806471,0.004140016436563044,0.0
K0010_alpha0p1,sgb,46,0,-1,1,0.9992465253567351,0.9996099616883428,0.0003900383116571815,143.08214490128182,1.9325630567166945e-05,-6.657418310299737,0.007287778219114269,0.0
K0010_alpha0p1,sgb,47,0,-1,1,0.9993019843385617,0.9998140136856497,0.0001859863143502949,986.9733464085176,9.801181816755578e-06,-7.235288512056713,0.006420433532397814,0.0
K0010_alpha0p1,sgb,48,0,-1,0,0.005679680028010277,0.8965093186191322,0.10349068138086781,2691.002491080571,9.439565471144911e-05,-4.9933703554589455,0.05724590023905905,0.0
K0010_alpha0p1,sgb,49,0,-1,1,0.9988961275258365,0.9994636956646576,0.0005363043353423524,148.4471673031656,3.3280090518390065e-05,-6.011915248657686,0.010801605029168418,0.0
K0010_alpha0p1,sgb,50,0,-1,0,4.447524228811323e-05,0.8998728709827357,0.10012712901726428,2669.3455367214497,1.0794040329790247e-05,-7.042907089018226,0.004745255587881219,0.0
K0010_alpha0p1,sgb,51,0,-1,1,0.999329963025121,0.9996181437120308,0.00038185628796916227,240.85654923605296,1.7239934430423387e-05,-6.53858100773019,0.0068238451210694655,0.0
K0010_alpha0p1,sgb,52,0,-1,0,0.00021376483811333586,0.8997902502942107,0.10020974970578933,2678.706913823302,1.8395469971914737e-05,-7.050290130043675,0.00433320654069018,0.0
K0010_alpha0p1,sgb,53,0,-1,1,0.9991543615758341,0.9996545249117719,0.000345475088228131,412.1210754752589,8.644493960027997e-06,-6.743549851930207,0.00806710397722076,0.0
K0010_alpha0p1,sgb,54,0,-1,0,0.00018619127580583498,0.8998494133510957,0.1001505866489043,2660.3734221632635,1.389154273795141e-05,-6.8791649644091075,0.004992948968629772,0.0
K0010_alpha0p1,sgb,55,0,-1,1,0.9996524470827661,0.9998589464936005,0.00014105350639948,125.66447131926752,6.414006402780633e-06,-7.040909093634732,0.0038177111470727018,0.0
K0010_alpha0p1,sgb,56,0,-1,1,0.9976170824372903,0.9993953919076765,0.0006046080923235442,3332.202511958625,2.1690638534456674e-05,-6.195057375831943,0.019159722351200708,0.0
K0010_alpha0p1,sgb,57,0,-1,1,0.9993404218776809,0.9996382970034815,0.00036170299651849813,168.33337871557643,1.6081266575376357e-05,-6.681055221885415,0.0065662212874636194,0.0
K0010_alpha0p1,sgb,58,0,-1,1,0.9996466498345169,0.999695081864945,0.0003049181350549546,152.39960448799187,1.7453974387096616e-05,-7.020266592305149,0.0038506688819094853,0.0
K0010_alpha0p1,sgb,59,0,-1,1,0.9994596799247554,0.9997370112693192,0.0002629887306807577,154.92882183543114,2.0136145066979705e-05,-6.863254950603136,0.005533966887450935,0.0
K0010_alpha0p1,sgb,60,0,-1,0,0.00015632955633130416,0.8861859476672349,0.11381405233276509,2966.7136788742837,2.1682861338101978e-05,-6.340595236302385,0.008012636180737597,0.0
K0010_alpha0p1,sgb,61,0,-1,0,0.00011697752788532045,0.8998515871336731,0.10014841286632692,2695.731134100554,9.86168769552685e-06,-7.19523550045782,0.003471485876283385,0.0
K0010_alpha0p1,sgb,62,0,-1,1,0.9996893047176951,0.9996733063763656,0.0003266936236343554,167.5385713826944,1.9631500604588306e-05,-7.018448966325296,0.0034754267170421247,0.0
K0010_alpha0p1,sgb,63,0,-1,0,0.0014864803575918282,0.8997528099092393,0.10024719009076066,2637.7870728423422,2.3267074675923735e-05,-6.319328489370638,0.015875815941232416,0.0
K0010_alpha0p1,sgb,64,0,-1,1,0.9992060084716093,0.9995952171611036,0.00040478283889644473,204.29338213869832,1.799545506018423e-05,-6.559445196960984,0.007844612678858595,0.0
