environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,deterministic_return_standard_deviation,stochastic_return_standard_deviation,episode_length,deterministic_termination_rate,stochastic_termination_rate,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active,entropy_coefficient,entropy_bonus_active
Acrobot-v1,gpomdp_entropy_handoff,1112,400,1321544,-224.71875,-109.4375,193.44603888339873,33.539516894976096,225.40625,0.6875,1.0,0.6657332181930542,0.0837717279791832,0.01751939207315445,-1.691367745399475,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1112,450,1365573,-83.84375,-97.40625,14.208378661675244,13.329229039002726,84.84375,1.0,1.0,0.5941649675369263,0.06967887282371521,0.01117296889424324,-1.8522757291793823,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1112,500,1406089,-86.375,-98.0625,20.107373065940344,24.510613237745044,87.375,1.0,1.0,0.510442316532135,0.054111022502183914,0.006871656980365515,-2.060695171356201,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1112,550,1446140,-84.71875,-106.3125,9.274433727605256,50.65406871534956,85.71875,1.0,1.0,0.4425331652164459,0.04236387833952904,0.004438676871359348,-2.259826183319092,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1112,600,1483747,-86.8125,-94.5,15.064244143431267,26.402590293256235,87.8125,1.0,1.0,0.4118911921977997,0.04036147892475128,0.0034586405381560326,-2.3492681980133057,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1112,650,1520985,-91.90625,-91.71875,20.097118032837606,24.020467582943215,92.90625,1.0,1.0,0.3620789349079132,0.03300461173057556,0.002338475314900279,-2.535632848739624,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1112,700,1557589,-102.09375,-83.78125,83.44260510539081,16.037726439705807,103.0625,0.96875,1.0,0.3361697196960449,0.030138833448290825,0.0017158249393105507,-2.6531150341033936,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1112,750,1593521,-81.3125,-87.25,9.378897039493468,14.89749924889972,82.3125,1.0,1.0,0.307424396276474,0.02903718128800392,0.001208085916005075,-2.789933204650879,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1112,800,1629376,-84.9375,-86.96875,14.103162537118655,26.931794826573388,85.9375,1.0,1.0,0.3022683262825012,0.029452428221702576,0.001127211726270616,-2.8127238750457764,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1112,850,1665193,-80.0,-95.46875,11.600889843511588,37.38723637216834,81.0,1.0,1.0,0.2736883759498596,0.02463272213935852,0.0010097165359184146,-2.9189298152923584,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1112,900,1700875,-81.59375,-89.125,13.175880640213817,17.07620491191027,82.59375,1.0,1.0,0.2784571945667267,0.025472894310951233,0.0008857970824465156,-2.9192469120025635,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1112,950,1737709,-90.96875,-83.1875,27.55227802185417,14.140852508863084,91.96875,1.0,1.0,0.26780617237091064,0.024998152628540993,0.0006713134353049099,-3.001890182495117,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1112,1000,1772475,-91.03125,-88.375,28.65758287873583,19.52954750644396,92.03125,1.0,1.0,0.24734792113304138,0.022082434967160225,0.0005838201614096761,-3.0964133739471436,0.0,False,0.0,False
