seed,learning_rate,beta,checkpoint_update,batch_update,reward_trajectory_count,fisher_trajectory_count,reward_gradient_norm,status,fisher_surrogate_gradient_norm,barrier_gradient_norm,total_gradient_norm,barrier_to_reward_ratio,reward_barrier_cosine,domain_failure
103.0,0.015,5e-06,150.0,151.0,32.0,256.0,248.47869873046875,complete,339828.84375,1.6991441249847412,248.50318908691406,0.006838188506662846,0.010991918854415417,
103.0,0.015,5e-06,200.0,201.0,32.0,256.0,32.697635650634766,complete,305775.8125,1.528878927230835,32.164939880371094,0.04675808921456337,-0.36896347999572754,
103.0,0.015,5e-06,250.0,251.0,32.0,256.0,79.54943084716797,complete,687343.1875,3.436715841293335,79.78678131103516,0.043202269822359085,0.04756380245089531,
104.0,0.015,5e-06,50.0,51.0,32.0,256.0,98.00756072998047,complete,42145236.0,210.72616577148438,225.0316619873047,2.1501011848449707,-0.08162960410118103,
104.0,0.015,5e-06,100.0,101.0,32.0,256.0,59.92284393310547,complete,3414716.75,17.073583602905273,63.62163543701172,0.2849261164665222,0.0808611512184143,
104.0,0.015,5e-06,150.0,151.0,32.0,256.0,222.39418029785156,complete,14785824.0,73.92911529541016,223.724365234375,0.33242377638816833,-0.14816570281982422,
104.0,0.015,5e-06,200.0,201.0,32.0,256.0,58.86421585083008,complete,9267413.0,46.337066650390625,76.17192840576172,0.7871856689453125,0.03483732417225838,
104.0,0.015,5e-06,250.0,251.0,32.0,256.0,155.9794464111328,complete,2704561.0,13.522805213928223,153.21141052246094,0.0866960734128952,-0.24622619152069092,
105.0,0.015,5e-06,50.0,51.0,32.0,256.0,73.49483489990234,complete,29396040.0,146.9801788330078,154.15887451171875,1.9998708963394165,-0.1499548852443695,
105.0,0.015,5e-06,100.0,101.0,32.0,256.0,122.62657165527344,complete,9242291.0,46.21145248413086,133.96588134765625,0.37684696912765503,0.06829998642206192,
105.0,0.015,5e-06,150.0,151.0,32.0,256.0,274.3169860839844,complete,141164.8125,0.7058240175247192,274.3450927734375,0.0025730233173817396,0.03854973614215851,
105.0,0.015,5e-06,200.0,201.0,32.0,256.0,22.458311080932617,complete,157093.0,0.785464882850647,22.397972106933594,0.0349743515253067,-0.09420347958803177,
105.0,0.015,5e-06,250.0,251.0,32.0,256.0,17.679664611816406,complete,419773.5625,2.098867893218994,17.99861717224121,0.11871650069952011,0.09397733956575394,
