method,beta,seed,update,trajectory_count,parameter_count,numerical_rank,minimum_eigenvalue,minimum_eigenvalue_for_log,maximum_eigenvalue,smallest_singular_value,full_condition_number,log10_full_condition_number,effective_rank,components_90,mean_return,fisher_reconstruction_relative_error,eigenvalue_reconstruction_max_abs_error
beta_5e-6,5e-06,102,250,4096,16,16,8.96958569957937e-12,8.96958569957937e-12,1116.1519638262198,8.968015055989714e-12,124459198257115.47,14.095026999013612,1.6032100809629444,2,89.74754218457014,2.187188592815798e-15,5.993677776316986e-13
beta_5e-6,5e-06,103,50,4096,16,15,6.24423441459536e-13,6.24423441459536e-13,282.4865156367468,6.251003602844422e-13,451905859577821.4,14.655047972589923,1.9963492234517635,2,13.640194352030756,1.0918241582924446e-15,1.1368683772161603e-13
beta_5e-6,5e-06,103,100,4096,16,16,1.8236809558564902e-10,1.8236809558564902e-10,267.38712733302236,1.823478843652725e-10,1466357168133.644,12.166239766523937,2.1839349642031722,2,43.225316082992904,1.847149268940411e-15,2.2737367544323206e-13
beta_5e-6,5e-06,103,150,4096,16,16,6.058767806141104e-08,6.058767806141104e-08,864.1197800893115,6.058768070194743e-08,14262301677.138412,10.15418961843428,1.744066884276045,2,87.86942123482507,2.0850719199913665e-15,1.0231815394945443e-12
beta_5e-6,5e-06,103,200,4096,16,16,8.96721637226075e-08,8.96721637226075e-08,1352.2217431621543,8.967217941780828e-08,15079612784.493244,10.178390189828386,1.5871211118118642,2,90.32307668128908,1.5148361128090152e-15,9.521272659185342e-13
beta_5e-6,5e-06,103,250,4096,16,16,8.377812141868451e-08,8.377812141868451e-08,1686.1482695353084,8.377817621261718e-08,20126342512.59067,10.303764859294006,1.5240400683337738,2,91.28789612168725,1.1401401078405175e-15,7.389644451905042e-13
beta_5e-6,5e-06,104,50,4096,16,13,-5.4932907395891644e-14,3.796251864146584e-14,170.96798480775107,5.6190224616662816e-15,3.042664199584845e+16,16.483254024551872,2.0209275991280564,2,18.742112890571548,1.098874678539066e-15,1.1368683772161603e-13
beta_5e-6,5e-06,104,100,4096,16,13,-5.0588695676358255e-14,3.840523114266584e-14,172.96178466318764,5.9375583314163505e-15,2.9130119656766244e+16,16.464342268567474,2.015919953831597,2,22.886157515720498,9.112821368009914e-16,4.839262769228661e-14
beta_5e-6,5e-06,104,150,4096,16,16,5.540085689088811e-13,5.540085689088811e-13,146.9125353209699,5.539264477125372e-13,265220294007717.66,14.423606752154916,1.9521505356386,2,39.706107248746264,1.4424717360375988e-15,3.694822225952521e-13
beta_5e-6,5e-06,104,200,4096,16,16,1.1485123054370692e-09,1.1485123054370692e-09,121.50670558671827,1.148512666859019e-09,105794832824.10623,11.024464456633204,2.275501534120103,2,65.25929200325825,2.0323133760557194e-15,2.2737367544323206e-13
beta_5e-6,5e-06,104,250,4096,16,16,1.89297801193844e-08,1.89297801193844e-08,255.57476112864745,1.8929781279096345e-08,13501199900.860554,10.130372367544295,2.2400775594274975,2,85.73590928299687,1.3922103843378693e-15,1.6422974091767628e-13
beta_5e-6,5e-06,105,50,4096,16,14,1.876264849130728e-14,7.805928022356698e-14,351.5477453276654,1.9427729183905017e-14,1.809515368470889e+16,16.257562275984565,1.9829381971791433,2,13.985540565845891,1.5386871027068165e-15,4.263256414560601e-13
beta_5e-6,5e-06,105,100,4096,16,16,1.5870685782735693e-10,1.5870685782735693e-10,395.7402024459358,1.5870720447303223e-10,2493523868433.964,12.39681352971482,2.100215168081851,2,53.4841486406868,1.6536644646929153e-15,3.410605131648481e-13
beta_5e-6,5e-06,105,150,4096,16,16,5.4796365815674944e-09,5.4796365815674944e-09,1088.282082931898,5.479636614037117e-09,198604790716.24194,11.297989720274842,1.6582814730851372,2,87.78482146948582,1.3670446254722157e-15,4.547473508864641e-13
