method,beta,seed,update,mean_batch_return,return_rolling_10
beta_1e-5,1e-05,102,138,36.62803528215168,42.118198999486744
beta_1e-5,1e-05,102,139,62.999345620828635,45.32800181516677
beta_1e-5,1e-05,102,140,66.73773642147484,48.88044458656311
beta_1e-5,1e-05,102,141,62.75095070245527,52.368152479912624
beta_1e-5,1e-05,102,142,39.50677335058301,50.60432263956265
beta_1e-5,1e-05,102,143,54.668432554650124,51.22594610352576
beta_1e-5,1e-05,102,144,46.3180570521532,50.28467749362235
beta_1e-5,1e-05,102,145,51.6021765487303,50.23153060209976
beta_1e-5,1e-05,102,146,60.09694576085438,51.147047073114166
beta_1e-5,1e-05,102,147,55.425261009621764,53.67337143035032
beta_1e-5,1e-05,102,148,58.496523938792706,55.860220296014425
beta_1e-5,1e-05,102,149,65.16535733861929,56.07682146779349
beta_1e-5,1e-05,102,150,57.04072651450937,55.10712047709694
beta_1e-5,1e-05,102,151,72.06438366491061,56.03846377334247
beta_1e-5,1e-05,102,152,58.190313909791676,57.906817829263346
beta_1e-5,1e-05,102,153,72.07182782228946,59.64715735602728
beta_1e-5,1e-05,102,154,60.33008544009421,61.04836019482137
beta_1e-5,1e-05,102,155,55.048909793057,61.39303351925404
beta_1e-5,1e-05,102,156,63.34350900986634,61.717689844155245
beta_1e-5,1e-05,102,157,67.33081973088599,62.90824571628167
beta_1e-5,1e-05,102,158,59.378840435984635,62.99647736600086
beta_1e-5,1e-05,102,159,61.845355108743675,62.6644771430133
beta_1e-5,1e-05,102,160,65.63756881462427,63.52416137302479
beta_1e-5,1e-05,102,161,62.92637990889118,62.610360997422845
beta_1e-5,1e-05,102,162,66.47629086865622,63.43895869330929
beta_1e-5,1e-05,102,163,69.20691598885952,63.1524675099663
beta_1e-5,1e-05,102,164,61.35866603085094,63.255325569041986
beta_1e-5,1e-05,102,165,66.67868280533472,64.41830287026974
beta_1e-5,1e-05,102,166,65.83944395903093,64.66789636518621
beta_1e-5,1e-05,102,167,69.40770838314896,64.8755852304125
beta_1e-5,1e-05,102,168,73.46470978540907,66.28417216535495
beta_1e-5,1e-05,102,169,59.0277530460516,66.00241195908575
beta_1e-5,1e-05,102,170,66.63612953868817,66.10226803149213
beta_1e-5,1e-05,102,171,70.29013399928252,66.83864344053126
beta_1e-5,1e-05,102,172,70.2726103637826,67.2182753900439
beta_1e-5,1e-05,102,173,72.79318567947911,67.57690235910586
beta_1e-5,1e-05,102,174,62.94247480881583,67.73528323690236
beta_1e-5,1e-05,102,175,74.66531152843935,68.53394610921282
beta_1e-5,1e-05,102,176,57.57538081300341,67.70753979461006
beta_1e-5,1e-05,102,177,84.80056287188282,69.24682524348344
beta_1e-5,1e-05,102,178,70.33534191453148,68.93388845639569
beta_1e-5,1e-05,102,179,61.08521296887457,69.13963444867798
beta_1e-5,1e-05,102,180,73.59988473686789,69.83600996849596
beta_1e-5,1e-05,102,181,66.1294028426436,69.41993685283208
beta_1e-5,1e-05,102,182,66.46600320977691,69.03927613743149
beta_1e-5,1e-05,102,183,75.23672282615223,69.28362985209881
beta_1e-5,1e-05,102,184,69.35249777959214,69.92463214917645
beta_1e-5,1e-05,102,185,74.05600188097046,69.86370118442954
beta_1e-5,1e-05,102,186,64.95650351675732,70.60181345480495
beta_1e-5,1e-05,102,187,64.65776730437496,68.58753389805415
beta_1e-5,1e-05,102,188,65.21571712607756,68.07557141920877
beta_1e-5,1e-05,102,189,74.3240443895281,69.39945456127411
beta_1e-5,1e-05,102,190,82.18598462317817,70.25806454990516
beta_1e-5,1e-05,102,191,77.70020664144448,71.41514492978524
beta_1e-5,1e-05,102,192,77.32925252280904,72.50146986108845
beta_1e-5,1e-05,102,193,77.21845594754032,72.69964317322726
beta_1e-5,1e-05,102,194,78.86466622503045,73.65086001777108
beta_1e-5,1e-05,102,195,74.62953552781312,73.70821338245534
beta_1e-5,1e-05,102,196,79.81598366208641,75.19416139698826
beta_1e-5,1e-05,102,197,81.22299631651211,76.85068429820197
beta_1e-5,1e-05,102,198,82.29670705944804,78.55878329153903
beta_1e-5,1e-05,102,199,83.96740043852112,79.52311889643833
beta_1e-5,1e-05,102,200,82.56482606592564,79.56100304071308
beta_1e-5,1e-05,102,201,76.67552228377798,79.45853460494644
beta_1e-5,1e-05,102,202,85.31929378117073,80.25753873078258
beta_1e-5,1e-05,102,203,75.43555676888022,80.07924881291659
beta_1e-5,1e-05,102,204,84.27011297574532,80.61979348798806
beta_1e-5,1e-05,102,205,85.78120576727606,81.73496051193436
beta_1e-5,1e-05,102,206,76.79694770074036,81.43305691579977
beta_1e-5,1e-05,102,207,82.99801687502048,81.6105589716506
beta_1e-5,1e-05,102,208,78.92031951797503,81.2729202175033
beta_1e-5,1e-05,102,209,79.20205969699455,80.79638614335065
beta_1e-5,1e-05,102,210,79.62305885497275,80.50220942225535
beta_1e-5,1e-05,102,211,80.8550143795534,80.92015863183289
beta_1e-5,1e-05,102,212,79.72693358054384,80.36092261177019
beta_1e-5,1e-05,102,213,80.94695959696627,80.9120628945788
beta_1e-5,1e-05,102,214,80.21743465709359,80.50679506271364
beta_1e-5,1e-05,102,215,84.6762986334316,80.3963043493292
beta_1e-5,1e-05,102,216,82.80146635738319,80.99675621499347
beta_1e-5,1e-05,102,217,79.61018671860603,80.65797319935203
beta_1e-5,1e-05,102,218,78.67400550816458,80.63334179837098
beta_1e-5,1e-05,102,219,84.2623604017089,81.1393718688424
beta_1e-5,1e-05,102,220,83.28475397174566,81.5055413805197
beta_1e-5,1e-05,102,221,82.759089378722,81.69594888043657
beta_1e-5,1e-05,102,222,84.60596396938902,82.18385191932109
beta_1e-5,1e-05,102,223,86.47741137196383,82.73689709682084
beta_1e-5,1e-05,102,224,76.75130846240887,82.39028447735237
beta_1e-5,1e-05,102,225,81.36704570826926,82.05935918483614
beta_1e-5,1e-05,102,226,84.45454793092222,82.22466734219003
beta_1e-5,1e-05,102,227,83.43038026609015,82.60668669693845
beta_1e-5,1e-05,102,228,82.80815359824227,83.02010150594623
beta_1e-5,1e-05,102,229,85.56951880714604,83.15081734648993
beta_1e-5,1e-05,102,230,84.48469018828683,83.27081096814405
beta_1e-5,1e-05,102,231,86.51044893162295,83.64594692343414
beta_1e-5,1e-05,102,232,86.32196205195208,83.81754673169046
beta_1e-5,1e-05,102,233,87.21339276499756,83.89114487099383
beta_1e-5,1e-05,102,234,85.29955333532192,84.74596935828512
beta_1e-5,1e-05,102,235,85.15931369173049,85.12519615663125
beta_1e-5,1e-05,102,236,86.52328174329142,85.3320695378682
beta_1e-5,1e-05,102,237,86.87554445353601,85.67658595661274
beta_1e-5,1e-05,102,238,85.68661615654814,85.96443221244334
beta_1e-5,1e-05,102,239,86.54789852182518,86.06227018391125
beta_1e-5,1e-05,102,240,85.57072788017689,86.17087395310027
beta_1e-5,1e-05,102,241,81.08374562385262,85.62820362232324
beta_1e-5,1e-05,102,242,84.87950794165675,85.4839582112937
beta_1e-5,1e-05,102,243,86.82939148244827,85.44555808303878
beta_1e-5,1e-05,102,244,81.63901516349173,85.07950426585576
beta_1e-5,1e-05,102,245,86.43055178929987,85.2066280756127
beta_1e-5,1e-05,102,246,86.6725910748089,85.22155900876444
beta_1e-5,1e-05,102,247,87.80015526515172,85.314020089926
beta_1e-5,1e-05,102,248,85.59258179050488,85.30461665332169
beta_1e-5,1e-05,102,249,86.5015473969911,85.29998154083827
beta_1e-5,1e-05,102,250,85.71860790704606,85.31476954352519
beta_1e-5,1e-05,103,1,-16.49564979587067,-16.49564979587067
beta_1e-5,1e-05,103,2,-15.594517447886062,-16.045083621878366
beta_1e-5,1e-05,103,3,-14.61217394500692,-15.567447062921218
beta_1e-5,1e-05,103,4,-12.10554181977879,-14.701970752135612
beta_1e-5,1e-05,103,5,-11.559062277213922,-14.073389057151275
beta_1e-5,1e-05,103,6,-14.513620798680265,-14.146761014072773
beta_1e-5,1e-05,103,7,-14.639213653844713,-14.217111391183051
beta_1e-5,1e-05,103,8,-14.245006261842262,-14.220598250015449
beta_1e-5,1e-05,103,9,-11.480072692641055,-13.916095410307184
beta_1e-5,1e-05,103,10,-13.70588290789886,-13.895074160066352
beta_1e-5,1e-05,103,11,-14.275434638367738,-13.673052644316058
beta_1e-5,1e-05,103,12,-10.381867914212805,-13.151787690948733
beta_1e-5,1e-05,103,13,-13.487028355562448,-13.039273132004286
beta_1e-5,1e-05,103,14,-10.414311302912385,-12.870150080317647
beta_1e-5,1e-05,103,15,-9.894070664852919,-12.703650919081543
beta_1e-5,1e-05,103,16,-9.822595823800679,-12.234548421593587
beta_1e-5,1e-05,103,17,-13.039164642566647,-12.07454352046578
beta_1e-5,1e-05,103,18,-7.342329645021318,-11.384275858783685
beta_1e-5,1e-05,103,19,-9.681853329221788,-11.204453922441758
beta_1e-5,1e-05,103,20,-13.433006301659969,-11.17716626181787
beta_1e-5,1e-05,103,21,-13.425273261600832,-11.092150124141181
beta_1e-5,1e-05,103,22,-9.832661590753997,-11.037229491795298
beta_1e-5,1e-05,103,23,-0.7030885425480946,-9.758835510493862
beta_1e-5,1e-05,103,24,-7.349398980331459,-9.452344278235769
beta_1e-5,1e-05,103,25,11.784351812952902,-7.284502030455188
beta_1e-5,1e-05,103,26,-10.509869755469232,-7.353229423622042
beta_1e-5,1e-05,103,27,-0.6391426163617018,-6.113227221001549
beta_1e-5,1e-05,103,28,8.284491488541894,-4.550545107645228
beta_1e-5,1e-05,103,29,-10.430047772080968,-4.625364551931146
beta_1e-5,1e-05,103,30,8.456323205267726,-2.436431601238376
beta_1e-5,1e-05,103,31,-4.146751845975292,-1.5085794596758224
beta_1e-5,1e-05,103,32,-14.191594605880852,-1.9444727611885078
beta_1e-5,1e-05,103,33,-7.824343945475775,-2.6565983014812757
beta_1e-5,1e-05,103,34,-1.0638312400426715,-2.028041527452397
beta_1e-5,1e-05,103,35,1.918250005786926,-3.0146517081689947
beta_1e-5,1e-05,103,36,1.7104962797286,-1.7926151046492111
beta_1e-5,1e-05,103,37,-1.5935195570231722,-1.8880527987153581
beta_1e-5,1e-05,103,38,-1.830568417347905,-2.899558789304338
beta_1e-5,1e-05,103,39,1.7306593388398923,-1.683488078212252
beta_1e-5,1e-05,103,40,1.3099080249965112,-2.398129596239374
beta_1e-5,1e-05,103,41,11.868892752743019,-0.7965651363675427
beta_1e-5,1e-05,103,42,1.4793319464385877,0.7705275188644014
beta_1e-5,1e-05,103,43,7.697725223361548,2.3227344357481337
beta_1e-5,1e-05,103,44,-2.0086324228848245,2.228254317463918
beta_1e-5,1e-05,103,45,-8.644466878561758,1.1719826290290498
beta_1e-5,1e-05,103,46,13.151476642928031,2.3160806653489927
beta_1e-5,1e-05,103,47,-6.0386516786530064,1.8715674531860096
beta_1e-5,1e-05,103,48,-3.647966687498122,1.6898276261709875
beta_1e-5,1e-05,103,49,5.693779811742481,2.086139673461247
beta_1e-5,1e-05,103,50,2.8017444250146886,2.2353233134630646
beta_1e-5,1e-05,103,51,2.918566015051639,1.3402906396939265
beta_1e-5,1e-05,103,52,12.06835040851543,2.3991924859016107
beta_1e-5,1e-05,103,53,9.77550863889246,2.6069708274547017
beta_1e-5,1e-05,103,54,15.77947316948337,4.385781386691521
beta_1e-5,1e-05,103,55,6.107693528611846,5.860997427408881
beta_1e-5,1e-05,103,56,18.829395805385815,6.4287893436546595
beta_1e-5,1e-05,103,57,8.888750352760482,7.921529546796009
beta_1e-5,1e-05,103,58,24.65091137457513,10.751417353003333
beta_1e-5,1e-05,103,59,-1.3612677860261524,10.045912593226472
beta_1e-5,1e-05,103,60,11.977538553965477,10.96349200612155
beta_1e-5,1e-05,103,61,18.335802325511672,12.505215637167552
beta_1e-5,1e-05,103,62,25.452817907946,13.843662387110612
beta_1e-5,1e-05,103,63,5.09893306489427,13.37600482971079
beta_1e-5,1e-05,103,64,18.17750804392259,13.615808317154713
beta_1e-5,1e-05,103,65,12.38737948779628,14.243776913073157
beta_1e-5,1e-05,103,66,11.034992911845489,13.464336623719124
beta_1e-5,1e-05,103,67,-4.620639581895872,12.113397630253488
beta_1e-5,1e-05,103,68,19.166052630649787,11.564911755860953
beta_1e-5,1e-05,103,69,27.840274908211267,14.485066025284695
beta_1e-5,1e-05,103,70,12.496778507488223,14.536990020636969
beta_1e-5,1e-05,103,71,15.060700404719954,14.2094798285578
beta_1e-5,1e-05,103,72,8.81184126641197,12.545382164404396
beta_1e-5,1e-05,103,73,14.339825774325467,13.469471435347518
beta_1e-5,1e-05,103,74,8.936702248144309,12.545390855769687
beta_1e-5,1e-05,103,75,24.792228120690254,13.785875719059087
beta_1e-5,1e-05,103,76,-5.397045750697208,12.142671852804815
beta_1e-5,1e-05,103,77,10.848348401883815,13.689570651182786
beta_1e-5,1e-05,103,78,20.681516852720044,13.84111707338981
beta_1e-5,1e-05,103,79,26.064794828430152,13.663569065411696
beta_1e-5,1e-05,103,80,10.383395251848729,13.45223073984775
beta_1e-5,1e-05,103,81,20.21134624544002,13.967295323919753
beta_1e-5,1e-05,103,82,15.13586531309268,14.599697728587824
beta_1e-5,1e-05,103,83,-1.0700586122277214,13.058709289932509
beta_1e-5,1e-05,103,84,8.202435478722423,12.985282612990318
beta_1e-5,1e-05,103,85,11.915371663529204,11.697596967274213
beta_1e-5,1e-05,103,86,11.551985558982171,13.392500098242152
beta_1e-5,1e-05,103,87,-3.3008322605058837,11.97758203200318
beta_1e-5,1e-05,103,88,9.6947880848491,10.878909155216085
beta_1e-5,1e-05,103,89,16.167111189838813,9.889140791356954
beta_1e-5,1e-05,103,90,23.90442634072791,11.241243900244871
beta_1e-5,1e-05,103,91,30.066334908769186,12.22674276657779
beta_1e-5,1e-05,103,92,12.886926778387622,12.001848913107281
beta_1e-5,1e-05,103,93,3.8380934781266354,12.492664122142717
beta_1e-5,1e-05,103,94,27.8491294582838,14.457333520098857
beta_1e-5,1e-05,103,95,20.659673653319302,15.331763719077866
beta_1e-5,1e-05,103,96,27.76456890826399,16.95302205400605
beta_1e-5,1e-05,103,97,7.4434055436432995,18.027445834420966
beta_1e-5,1e-05,103,98,10.829827451650175,18.140949771101074
beta_1e-5,1e-05,103,99,14.751018646100501,17.99934051672724
beta_1e-5,1e-05,103,100,31.00723595930776,18.709621478585227
beta_1e-5,1e-05,103,101,29.946350169562272,18.697623004664536
beta_1e-5,1e-05,103,102,19.979866990902284,19.406917025915998
beta_1e-5,1e-05,103,103,24.787837267016368,21.501891404804972
beta_1e-5,1e-05,103,104,31.811115538677626,21.898090012844357
beta_1e-5,1e-05,103,105,24.130287711664735,22.245151418678905
beta_1e-5,1e-05,103,106,32.37375696823294,22.706070224675795
beta_1e-5,1e-05,103,107,27.964176179052657,24.758147288216733
beta_1e-5,1e-05,103,108,25.18052765015678,26.193217308067393
beta_1e-5,1e-05,103,109,32.43699862962448,27.961815306419787
beta_1e-5,1e-05,103,110,44.490655862580496,29.31015729674707
beta_1e-5,1e-05,103,111,57.96478399949609,32.11200067974044
beta_1e-5,1e-05,103,112,37.997509579497844,33.9137649386
beta_1e-5,1e-05,103,113,57.0940916741434,37.144390379312696
beta_1e-5,1e-05,103,114,70.49249494795076,41.012528320240015
beta_1e-5,1e-05,103,115,53.956438704213156,43.99514341949486
beta_1e-5,1e-05,103,116,60.426401191336254,46.80040784180519
beta_1e-5,1e-05,103,117,49.06691780233083,48.91068200413301
beta_1e-5,1e-05,103,118,54.16459370537248,51.80908860965458
beta_1e-5,1e-05,103,119,62.73072912806534,54.83846165949867
beta_1e-5,1e-05,103,120,60.55101787161348,56.44449786040197
beta_1e-5,1e-05,103,121,74.00544561451382,58.048564021903736
beta_1e-5,1e-05,103,122,71.66314315672598,61.415127379626554
beta_1e-5,1e-05,103,123,76.28320721297172,63.334038933509376
beta_1e-5,1e-05,103,124,68.08480712156975,63.09327015087128
beta_1e-5,1e-05,103,125,81.09699564087163,65.80732584453713
beta_1e-5,1e-05,103,126,74.719765984328,67.2366623238363
beta_1e-5,1e-05,103,127,80.56343256742952,70.38631380034617
beta_1e-5,1e-05,103,128,71.5250418464194,72.12235861445086
beta_1e-5,1e-05,103,129,77.8818324763919,73.63746894928352
beta_1e-5,1e-05,103,130,81.0081311277662,75.68318027489879
beta_1e-5,1e-05,103,131,74.3095976736569,75.7135954808131
beta_1e-5,1e-05,103,132,80.65568082156032,76.61284924729654
beta_1e-5,1e-05,103,133,88.1913686406237,77.80366539006172
beta_1e-5,1e-05,103,134,88.4767798502394,79.8428626629287
beta_1e-5,1e-05,103,135,82.02252058802854,79.93541515764439
beta_1e-5,1e-05,103,136,82.78023972660978,80.74146253187257
beta_1e-5,1e-05,103,137,85.53739737695523,81.23885901282515
beta_1e-5,1e-05,103,138,90.19620960008601,83.1059757881918
beta_1e-5,1e-05,103,139,85.88621532838427,83.90641407339103
beta_1e-5,1e-05,103,140,86.07873084678377,84.41347404529279
beta_1e-5,1e-05,103,141,82.71604852776215,85.25411913070332
beta_1e-5,1e-05,103,142,89.54709176591568,86.14326022513885
beta_1e-5,1e-05,103,143,89.42641189212276,86.26676455028876
beta_1e-5,1e-05,103,144,89.88815969418026,86.40790253468285
beta_1e-5,1e-05,103,145,86.95945607412543,86.90159608329253
beta_1e-5,1e-05,103,146,89.70712938475566,87.59428504910713
beta_1e-5,1e-05,103,147,87.50277466360923,87.79082277777252
beta_1e-5,1e-05,103,148,90.43726960029616,87.81492877779354
beta_1e-5,1e-05,103,149,89.41678031561085,88.16798527651619
beta_1e-5,1e-05,103,150,90.03966023218834,88.56407821505664
beta_1e-5,1e-05,103,151,89.90002877548773,89.28247623982921
beta_1e-5,1e-05,103,152,90.56525742376687,89.38429280561432
beta_1e-5,1e-05,103,153,89.6282851132615,89.40448012772819
beta_1e-5,1e-05,103,154,90.211135270402,89.43677768535038
beta_1e-5,1e-05,103,155,89.91265305593456,89.73209738353128
beta_1e-5,1e-05,103,156,88.41184069622642,89.60256851467837
beta_1e-5,1e-05,103,157,89.61763151189442,89.81405419950688
beta_1e-5,1e-05,103,158,89.5394499780422,89.72427223728148
beta_1e-5,1e-05,103,159,89.46295622509871,89.72888982823027
beta_1e-5,1e-05,103,160,90.12372854770929,89.73729665978237
beta_1e-5,1e-05,103,161,90.07316372855627,89.75461015508922
beta_1e-5,1e-05,103,162,89.66987986861548,89.66507239957407
beta_1e-5,1e-05,103,163,89.87368083045126,89.68961197129305
beta_1e-5,1e-05,103,164,90.12501636456201,89.68100008070907
beta_1e-5,1e-05,103,165,89.58853815028024,89.64858859014363
beta_1e-5,1e-05,103,166,90.3289073893667,89.84029525945766
beta_1e-5,1e-05,103,167,90.16500395524913,89.89503250379313
beta_1e-5,1e-05,103,168,90.10855571021347,89.95194307701027
beta_1e-5,1e-05,103,169,90.68552297092913,90.07419975159331
beta_1e-5,1e-05,103,170,90.53787945282056,90.11561484210443
beta_1e-5,1e-05,103,171,90.76993964412145,90.18529243366095
beta_1e-5,1e-05,103,172,90.41212479246906,90.2595169260463
beta_1e-5,1e-05,103,173,90.83926096828532,90.35607493982971
beta_1e-5,1e-05,103,174,90.97496096951664,90.44106940032516
beta_1e-5,1e-05,103,175,90.55417555821161,90.5376331411183
beta_1e-5,1e-05,103,176,91.50677155034812,90.65541955721645
beta_1e-5,1e-05,103,177,90.86762632207038,90.72568179389857
beta_1e-5,1e-05,103,178,90.92891055818137,90.80771727869538
beta_1e-5,1e-05,103,179,91.55742944702422,90.89490792630487
beta_1e-5,1e-05,103,180,90.91955794227891,90.9330757752507
beta_1e-5,1e-05,103,181,87.5305766022283,90.60913947106141
beta_1e-5,1e-05,103,182,90.81729084914619,90.64965607672909
beta_1e-5,1e-05,103,183,91.17738808463497,90.68346878836408
beta_1e-5,1e-05,103,184,91.36314616867682,90.7222873082801
beta_1e-5,1e-05,103,185,91.07274275766943,90.77414402822588
beta_1e-5,1e-05,103,186,91.20545887102935,90.744012760294
beta_1e-5,1e-05,103,187,91.60252207070592,90.81750233515756
beta_1e-5,1e-05,103,188,92.03096287973915,90.92770756731333
beta_1e-5,1e-05,103,189,90.89440128864112,90.861404751475
beta_1e-5,1e-05,103,190,91.71050328572542,90.94049928581967
beta_1e-5,1e-05,103,191,92.02384348207016,91.38982597380387
beta_1e-5,1e-05,103,192,91.99584704143939,91.50768159303318
beta_1e-5,1e-05,103,193,91.31855246181203,91.52179803075089
beta_1e-5,1e-05,103,194,91.59847518758589,91.54533093264179
beta_1e-5,1e-05,103,195,92.51515488341474,91.68957214521632
beta_1e-5,1e-05,103,196,87.99723534475949,91.36874979258934
beta_1e-5,1e-05,103,197,91.67507217231042,91.37600480274978
beta_1e-5,1e-05,103,198,91.36761386010076,91.30966990078595
beta_1e-5,1e-05,103,199,91.74706549228199,91.39493632115003
beta_1e-5,1e-05,103,200,91.66156513574302,91.39004250615179
beta_1e-5,1e-05,103,201,91.89898014437318,91.37755617238209
beta_1e-5,1e-05,103,202,91.19630924689307,91.29760239292747
beta_1e-5,1e-05,103,203,91.99358527907614,91.36510567465386
beta_1e-5,1e-05,103,204,91.54854797511426,91.36011295340671
beta_1e-5,1e-05,103,205,91.61032150842468,91.2696296159077
beta_1e-5,1e-05,103,206,92.16451307099902,91.68635738853166
beta_1e-5,1e-05,103,207,91.89309020427632,91.70815919172824
beta_1e-5,1e-05,103,208,92.35019495296953,91.80641730101512
beta_1e-5,1e-05,103,209,92.12417129903841,91.84412788169075
beta_1e-5,1e-05,103,210,91.74092083885851,91.85206345200231
beta_1e-5,1e-05,103,211,91.89552181087265,91.85171761865226
beta_1e-5,1e-05,103,212,92.21475427116741,91.95356212107968
beta_1e-5,1e-05,103,213,92.05271039591622,91.9594746327637
beta_1e-5,1e-05,103,214,92.22562880611198,92.02718271586346
beta_1e-5,1e-05,103,215,92.57857642653164,92.12400820767418
beta_1e-5,1e-05,103,216,91.8450718810896,92.09206408868322
beta_1e-5,1e-05,103,217,92.57628605771197,92.16038367402679
beta_1e-5,1e-05,103,218,92.1429329872704,92.13965747745688
beta_1e-5,1e-05,103,219,91.86360413000989,92.11360076055402
beta_1e-5,1e-05,103,220,92.22816002827093,92.16232467949527
beta_1e-5,1e-05,103,221,91.93180072904126,92.16595257131213
beta_1e-5,1e-05,103,222,92.86239268202254,92.23071641239764
beta_1e-5,1e-05,103,223,92.44711053284477,92.27015642609051
beta_1e-5,1e-05,103,224,92.46968988067567,92.29456253354688
beta_1e-5,1e-05,103,225,92.75074042363812,92.31177893325753
beta_1e-5,1e-05,103,226,92.38557033389239,92.3658287785378
beta_1e-5,1e-05,103,227,92.6715760550331,92.3753577782699
beta_1e-5,1e-05,103,228,92.21323296054885,92.38238777559778
beta_1e-5,1e-05,103,229,92.85606794554201,92.48163415715096
beta_1e-5,1e-05,103,230,92.4713365999404,92.50595181431791
beta_1e-5,1e-05,103,231,92.22124715159745,92.53489645657353
beta_1e-5,1e-05,103,232,92.07722530926384,92.45637971929766
beta_1e-5,1e-05,103,233,92.78611592307543,92.49028025832072
beta_1e-5,1e-05,103,234,92.40390200028033,92.48370147028119
beta_1e-5,1e-05,103,235,92.03919910707825,92.41254733862522
beta_1e-5,1e-05,103,236,92.31105821032756,92.40509612626872
beta_1e-5,1e-05,103,237,92.81171726937399,92.4191102477028
beta_1e-5,1e-05,103,238,92.48126994027169,92.44591394567507
beta_1e-5,1e-05,103,239,91.99665400413852,92.35997255153475
beta_1e-5,1e-05,103,240,91.82442747794629,92.29528163933533
beta_1e-5,1e-05,103,241,92.44860135695654,92.31801705987125
beta_1e-5,1e-05,103,242,92.20553576465778,92.33084810541064
beta_1e-5,1e-05,103,243,92.49637281865608,92.3018737949687
beta_1e-5,1e-05,103,244,92.23412061670257,92.28489565661091
beta_1e-5,1e-05,103,245,91.99079416565473,92.28005516246859
beta_1e-5,1e-05,103,246,92.75750304750285,92.3246996461861
beta_1e-5,1e-05,103,247,92.82827258221451,92.32635517747015
beta_1e-5,1e-05,103,248,92.75838363617936,92.35406654706092
beta_1e-5,1e-05,103,249,92.79162042611787,92.43356318925886
beta_1e-5,1e-05,103,250,91.80975722013633,92.43209616347787
beta_1e-5,1e-05,104,1,1.1386629927525953,1.1386629927525953
beta_1e-5,1e-05,104,2,8.996648037102544,5.067655514927569
beta_1e-5,1e-05,104,3,-7.0262728288366425,1.0363460670061653
beta_1e-5,1e-05,104,4,15.923424385890737,4.758115646727308
beta_1e-5,1e-05,104,5,-3.610538493655652,3.084384818650716
beta_1e-5,1e-05,104,6,13.77008621317873,4.865335051072052
beta_1e-5,1e-05,104,7,0.9875979681674147,4.311372610657104
beta_1e-5,1e-05,104,8,7.269750951311866,4.681169903238949
beta_1e-5,1e-05,104,9,10.10642109011804,5.283975590669959
beta_1e-5,1e-05,104,10,4.318358007774423,5.187413832380406
beta_1e-5,1e-05,104,11,1.1320087665957885,5.186748409764725
beta_1e-5,1e-05,104,12,-2.7300880345570757,4.0140748025987625
beta_1e-5,1e-05,104,13,10.972043512525582,5.813906436734985
beta_1e-5,1e-05,104,14,7.513362715985984,4.97290026974451
beta_1e-5,1e-05,104,15,-2.2263364389728713,5.111320475212788
beta_1e-5,1e-05,104,16,1.0904471627226937,3.8433565701671846
beta_1e-5,1e-05,104,17,10.388283182504036,4.783425091600847
beta_1e-5,1e-05,104,18,-2.8977203083540086,3.7666779656342584
beta_1e-5,1e-05,104,19,4.163884259483158,3.1724242825707707
beta_1e-5,1e-05,104,20,16.381469350198916,4.378735416813219
beta_1e-5,1e-05,104,21,16.496164693360832,5.915151009489724
beta_1e-5,1e-05,104,22,8.919629629372274,7.08012277588266
beta_1e-5,1e-05,104,23,34.547098595251455,9.437628284155247
beta_1e-5,1e-05,104,24,2.4264009424929376,8.928932106805942
beta_1e-5,1e-05,104,25,-10.265551903676895,8.125010560335541
beta_1e-5,1e-05,104,26,8.40771693852893,8.856737537916164
beta_1e-5,1e-05,104,27,15.319461490827837,9.349855368748544
beta_1e-5,1e-05,104,28,8.063589797005081,10.445986379284452
beta_1e-5,1e-05,104,29,36.00156250365705,13.629754203701841
beta_1e-5,1e-05,104,30,17.33394404706776,13.725001673388727
beta_1e-5,1e-05,104,31,7.457077769211464,12.821092980973791
beta_1e-5,1e-05,104,32,10.863881392383512,13.015518157274915
beta_1e-5,1e-05,104,33,7.4573791294815575,10.306546210697922
beta_1e-5,1e-05,104,34,6.995111588945094,10.763417275343139
beta_1e-5,1e-05,104,35,24.33920894286776,14.223893359997607
beta_1e-5,1e-05,104,36,-2.9919579718978486,13.083925868954926
beta_1e-5,1e-05,104,37,16.265100775385296,13.178489797410673
beta_1e-5,1e-05,104,38,-7.365866173228938,11.635544200387269
beta_1e-5,1e-05,104,39,26.455157889120837,10.680903738933651
beta_1e-5,1e-05,104,40,12.185630376861463,10.166072371913021
beta_1e-5,1e-05,104,41,28.823170810548547,12.302681676046728
beta_1e-5,1e-05,104,42,8.333870731370627,12.04968060994544
beta_1e-5,1e-05,104,43,22.063131587769153,13.510255855774199
beta_1e-5,1e-05,104,44,18.282115666522927,14.63895626353198
beta_1e-5,1e-05,104,45,9.223705463061,13.127405915551307
beta_1e-5,1e-05,104,46,13.546476914325314,14.781249404173625
beta_1e-5,1e-05,104,47,37.994602708306935,16.954199597465784
beta_1e-5,1e-05,104,48,31.200302693572638,20.810816484145942
beta_1e-5,1e-05,104,49,8.435256161770953,19.008826311410953
beta_1e-5,1e-05,104,50,38.3848088264497,21.628744156369777
beta_1e-5,1e-05,104,51,29.616063249439573,21.70803340025888
beta_1e-5,1e-05,104,52,17.497077615160958,22.62435408863791
beta_1e-5,1e-05,104,53,15.109759107079402,21.92901684056894
beta_1e-5,1e-05,104,54,18.69358083737238,21.97016335765388
beta_1e-5,1e-05,104,55,17.980608736707104,22.845853685018493
beta_1e-5,1e-05,104,56,15.96852342405743,23.088058335991704
