environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,deterministic_return_standard_deviation,stochastic_return_standard_deviation,episode_length,deterministic_termination_rate,stochastic_termination_rate,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active,entropy_coefficient,entropy_bonus_active
Acrobot-v1,gpomdp_entropy_handoff,1177,550,1228451,-127.0625,-99.1875,126.51302049527831,15.668825634813654,127.96875,0.90625,1.0,0.49586543440818787,0.049179982393980026,0.007818966172635555,-2.0466208457946777,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1177,600,1268648,-131.28125,-92.125,124.56692316491643,12.491932880734439,132.1875,0.90625,1.0,0.44982054829597473,0.04313358664512634,0.005929681938141584,-2.171300172805786,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1177,650,1306675,-80.125,-98.75,9.924716620639604,37.497526800164195,81.125,1.0,1.0,0.3960632383823395,0.03699508681893349,0.004167820792645216,-2.3379459381103516,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1177,700,1345304,-83.65625,-91.0,22.61973071771491,18.433839849930976,84.65625,1.0,1.0,0.39413610100746155,0.03627816587686539,0.004187532234936953,-2.3531746864318848,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1177,750,1383453,-82.34375,-94.09375,13.007713282460898,29.367921247291182,83.34375,1.0,1.0,0.39151430130004883,0.03616674989461899,0.003677238477393985,-2.376155376434326,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1177,800,1421445,-84.59375,-93.28125,21.13376655283382,26.606128780972202,85.59375,1.0,1.0,0.3453812897205353,0.029610896483063698,0.0028143967501819134,-2.532369613647461,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1177,850,1458866,-79.6875,-89.625,7.301955107167996,16.99098432660971,80.6875,1.0,1.0,0.3073241710662842,0.026150407269597054,0.0021423781290650368,-2.6842260360717773,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1177,900,1495696,-82.21875,-81.9375,16.674752742762276,11.80469425489762,83.21875,1.0,1.0,0.30679893493652344,0.025500081479549408,0.002076307777315378,-2.680598735809326,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1177,950,1532688,-92.71875,-87.8125,31.369015301213107,14.980498075185789,93.71875,1.0,1.0,0.2922082245349884,0.024701885879039764,0.001724560628645122,-2.753655195236206,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1177,1000,1569746,-86.3125,-90.375,18.709041285069944,31.294387830366954,87.3125,1.0,1.0,0.2720581889152527,0.021899661049246788,0.001578273717314005,-2.8346259593963623,0.0,False,0.0,False
