experiment,label,method,alpha,beta,updates,run,finite,final_return,final_q,final_p_good,final_min_pi0,final_min_pi1,final_lambda_min_f_pool,final_logdet_f_pool
basin,basin,visitation_only,0.05,0.1,2000,27,1,0.9790920776539827,0.986422284985568,0.9898563269268079,0.004049464422707913,0.0032998323232068536,0.0009769874606502717,-23.65750298122323
basin,basin,visitation_only,0.05,0.1,2000,28,1,0.41862703761727044,0.1773930759593901,0.017927405968749286,0.039264430538000245,0.017927405968749286,0.0025461095137276923,-14.909653428555727
basin,basin,visitation_only,0.05,0.1,2000,29,1,0.43231693000571336,0.22944437763442596,0.2121972440609937,0.041492319004438206,0.2121972440609937,0.015913311326195417,-12.157526086556246
basin,basin,visitation_only,0.05,0.1,2000,30,1,0.9615060796327064,0.9740307081215379,0.9786896248252336,0.011328435859404176,0.004681080975422436,0.0017038586951054692,-20.985982265837627
basin,basin,visitation_only,0.05,0.1,2000,31,1,0.9754132276262023,0.9849216084417729,0.9869422054310588,0.005597822288567798,0.0028104372213194864,0.001037055523817121,-23.100080349803875
basin,basin,visitation_only,0.05,0.1,2000,32,1,0.9775424592665212,0.986349717795023,0.9882380017898245,0.0044794470365727285,0.0028106743405550342,0.0009936269801270302,-23.488526471119563
basin,basin,visitation_only,0.05,0.1,2000,33,1,0.978807004568736,0.9869131140041449,0.9891180501702096,0.0040828302825790305,0.0029993238911121163,0.0009871857746706634,-23.66029793202936
basin,basin,visitation_only,0.05,0.1,2000,34,1,0.9801357878108719,0.9872310430064946,0.9902132229734554,0.0038836713004053707,0.00316399717263625,0.0009413659521767945,-23.84284968819069
basin,basin,visitation_only,0.05,0.1,2000,35,1,0.4200367272643821,0.18197928444361894,0.017085071419186516,0.03631358658343636,0.017085071419186516,0.0024622751653099856,-15.067581827855827
basin,basin,visitation_only,0.05,0.1,2000,36,1,0.8493819727785024,0.8728808800053779,0.9090025827006175,0.024730200350849357,0.0271316439060414,0.006168540856674627,-15.349920303738571
basin,basin,visitation_only,0.05,0.1,2000,37,1,0.9731725392544065,0.9833758138393811,0.9853174542549974,0.0072649430877333755,0.0030645163014097745,0.001143050746389411,-22.64343289148385
basin,basin,visitation_only,0.05,0.1,2000,38,1,0.9773505491530503,0.9864755776912422,0.9877377998870237,0.00491018772843499,0.0026165804277320515,0.000969486174779163,-23.456556884001735
basin,basin,visitation_only,0.05,0.1,2000,39,1,0.9787852789426197,0.9872911090425217,0.9886342128431774,0.004363841131127421,0.0027022928538902214,0.0009579474081798041,-23.679672896128025
basin,basin,visitation_only,0.05,0.1,2000,40,1,0.9798316935149871,0.9876732051922016,0.9893884958043463,0.0041275438666272994,0.002912981476457867,0.0009613090447040439,-23.794827466521085
basin,basin,visitation_only,0.05,0.1,2000,41,1,0.981045705911264,0.9879134539542751,0.990410644521779,0.003990648095560799,0.0030892442979199354,0.0009217697903370571,-23.950422650614144
basin,basin,visitation_only,0.05,0.1,2000,42,1,0.4209781331407174,0.18906967136970884,0.015577398105583387,0.03505013200637926,0.015577398105583387,0.0022734346693924373,-15.352738392550135
basin,basin,visitation_only,0.05,0.1,2000,43,1,0.9692778811470247,0.9812506122332193,0.9823074334441424,0.009181888401805302,0.004061992257007477,0.0014574176962790367,-21.95097359499422
basin,basin,visitation_only,0.05,0.1,2000,44,1,0.9764176880311813,0.9863442493985164,0.9865182275426473,0.005644599277111817,0.002782029344485192,0.0010436032516252351,-23.22609362233655
basin,basin,visitation_only,0.05,0.1,2000,45,1,0.9790376020653017,0.9879594977423252,0.9881150194481095,0.004642006605840388,0.0025253081625286494,0.0009378932816218759,-23.728556146163612
basin,basin,visitation_only,0.05,0.1,2000,46,1,0.9801826267297241,0.9884991152376531,0.9888715357961491,0.0043250483031319325,0.0026376571912270865,0.0009369103434243581,-23.882417332837647
basin,basin,visitation_only,0.05,0.1,2000,47,1,0.9811073684192373,0.9887734448663329,0.9895670083859871,0.004169924809985354,0.0028561962767779817,0.0009445253032653311,-23.969004667000657
basin,basin,visitation_only,0.05,0.1,2000,48,1,0.9822436015114466,0.988956318591538,0.9905467246234072,0.00407058541675719,0.0030378825399143446,0.000908523736289004,-24.108567742724542
basin,basin,full_pooled_fisher,0.05,0.1,2000,0,1,0.747600096552799,0.7961309188993347,0.8407602098985243,0.06706110586786894,0.06180459910724439,0.014001682104586561,-13.00363649160563
basin,basin,full_pooled_fisher,0.05,0.1,2000,1,1,0.776419941480644,0.8237367503338354,0.8613820652482183,0.06175405626935247,0.058351661225062884,0.012406168783154141,-13.44984917108374
basin,basin,full_pooled_fisher,0.05,0.1,2000,2,1,0.784486412550689,0.8310534751765242,0.8669132989876825,0.06047775112271519,0.058965615285877127,0.011886503815858719,-13.577194303854712
basin,basin,full_pooled_fisher,0.05,0.1,2000,3,1,0.7895813992730104,0.8354059748985612,0.8703329422280848,0.05990119380857558,0.06077071413946668,0.01145771265941326,-13.65503758780478
basin,basin,full_pooled_fisher,0.05,0.1,2000,4,1,0.7921297375598856,0.8373450454307901,0.8720293367280648,0.05976523822019521,0.06267090766886609,0.011149288374540585,-13.69282943315266
basin,basin,full_pooled_fisher,0.05,0.1,2000,5,1,0.7939767563950596,0.8385506648204343,0.8732764765196337,0.05974778778165649,0.06209169386491374,0.010848921535540916,-13.721181420046475
basin,basin,full_pooled_fisher,0.05,0.1,2000,6,1,0.7957362360277684,0.8395250561424245,0.8745018283138952,0.05976697348047343,0.05869817420372577,0.010496677159304038,-13.751118708406144
basin,basin,full_pooled_fisher,0.05,0.1,2000,7,1,0.753548828576843,0.8014417373239774,0.8447209869937904,0.06496028339690817,0.060860216735968066,0.013710769314591947,-13.093217191414544
basin,basin,full_pooled_fisher,0.05,0.1,2000,8,1,0.7801605308312013,0.8266678946388126,0.8636613063698895,0.060204442572816125,0.05827990709269347,0.012207187307464276,-13.509643686525672
basin,basin,full_pooled_fisher,0.05,0.1,2000,9,1,0.7873330000928882,0.8330803811521368,0.868563804249449,0.05917930293402611,0.0592942605563812,0.011712200591525853,-13.622358331055622
basin,basin,full_pooled_fisher,0.05,0.1,2000,10,1,0.7916789834719958,0.8367099668390667,0.8714941033387144,0.058858940298774344,0.061404997808008774,0.011294351911665203,-13.68794442228642
basin,basin,full_pooled_fisher,0.05,0.1,2000,11,1,0.7937615938892455,0.8382398415946889,0.8729138541251459,0.05891149543992688,0.06338336041547682,0.010993790026096047,-13.718802063690191
basin,basin,full_pooled_fisher,0.05,0.1,2000,12,1,0.7952539352548743,0.8391643008643076,0.8739587232542262,0.05903091107259906,0.060758588789749025,0.010708364388922965,-13.742280973866983
basin,basin,full_pooled_fisher,0.05,0.1,2000,13,1,0.7967219455452021,0.8399199504443222,0.8750117272227675,0.05913096013695251,0.057674749252103814,0.010378956964967927,-13.768221845504943
basin,basin,full_pooled_fisher,0.05,0.1,2000,14,1,0.7572885988424103,0.804712081066495,0.8471720873777298,0.06358928005447577,0.06033006199464413,0.013528183868447483,-13.150311898203189
basin,basin,full_pooled_fisher,0.05,0.1,2000,15,1,0.7824817684516023,0.8284191652451016,0.8650448706150718,0.0591899077437296,0.05834338301832505,0.012080207424129916,-13.546679430528588
basin,basin,full_pooled_fisher,0.05,0.1,2000,16,1,0.7890840105253653,0.8342531371574632,0.8695516002567083,0.058335080965220845,0.05964597979316708,0.011596644276584132,-13.649810025520175
basin,basin,full_pooled_fisher,0.05,0.1,2000,17,1,0.792926930138381,0.8374137646849237,0.8721688439837599,0.05821948377163061,0.06196076374039673,0.011182705588852523,-13.707218782478868
basin,basin,full_pooled_fisher,0.05,0.1,2000,18,1,0.7946723843552208,0.8386798149749084,0.8734014312040519,0.05843178966890031,0.06266453959547495,0.01089193280986849,-13.733198786250483
basin,basin,full_pooled_fisher,0.05,0.1,2000,19,1,0.795924247645577,0.8394331844173554,0.8743104716874948,0.05863777880090639,0.05996359537662103,0.010623737539792469,-13.753368695500047
basin,basin,full_pooled_fisher,0.05,0.1,2000,20,1,0.7972256591303633,0.8400672915888319,0.8752591997169605,0.058760165962131024,0.05711072662597195,0.010313572206566594,-13.776948445355462
basin,basin,full_pooled_fisher,0.05,0.1,2000,21,1,0.7619519581629314,0.8087111920947004,0.8501847584011281,0.061821237023286534,0.05975089345290102,0.01330043749423562,-13.222335220042382
basin,basin,full_pooled_fisher,0.05,0.1,2000,22,1,0.7853459729166051,0.8304981860969152,0.8667164875524821,0.05788032190143965,0.05857180850014079,0.01191726094540609,-13.592224396514869
basin,basin,full_pooled_fisher,0.05,0.1,2000,23,1,0.7912103832841906,0.8355865830252691,0.8707221808425749,0.05727059816823074,0.06028819891952612,0.011441901059930676,-13.682731218736574
basin,basin,full_pooled_fisher,0.05,0.1,2000,24,1,0.7943112435948497,0.8381105722181775,0.8729043893153117,0.0575006840864878,0.06279884107957204,0.011038521616978571,-13.728354102317684
basin,basin,full_pooled_fisher,0.05,0.1,2000,25,1,0.7955762979368849,0.839027642227418,0.873864005833105,0.057893686198192545,0.06153200996827297,0.010779231750373802,-13.747399976045724
basin,basin,full_pooled_fisher,0.05,0.1,2000,26,1,0.7965701215007636,0.8395831818698792,0.8746066683130232,0.0581152101785254,0.05920413031832548,0.010541954711443445,-13.763845905900052
basin,basin,full_pooled_fisher,0.05,0.1,2000,27,1,0.7977300652763812,0.8400964157846157,0.8754509351887161,0.058199547770650034,0.056611302000911565,0.01025517976187678,-13.785279749441512
basin,basin,full_pooled_fisher,0.05,0.1,2000,28,1,0.7664069316730393,0.8124661968687678,0.853031548023213,0.06010776678948928,0.059292410612294004,0.01308093771282634,-13.291971460247513
basin,basin,full_pooled_fisher,0.05,0.1,2000,29,1,0.788043620701647,0.8323850682692105,0.8682664815085143,0.0566298865699714,0.058981377785422055,0.011752365366328163,-13.634919390932277
basin,basin,full_pooled_fisher,0.05,0.1,2000,30,1,0.7930824342943179,0.8366763814602247,0.871736570359477,0.05633792112867098,0.06112390967700673,0.011283435462001036,-13.711334411735946
basin,basin,full_pooled_fisher,0.05,0.1,2000,31,1,0.7952793958913492,0.8384808387152727,0.8733825098468655,0.05689511608030556,0.06309264008135974,0.01092585733240918,-13.743033627026975
basin,basin,full_pooled_fisher,0.05,0.1,2000,32,1,0.7961920647874211,0.8390887585081481,0.8740922581523304,0.057237011444095064,0.06087313175275851,0.010712530169180001,-13.75682186007544
basin,basin,full_pooled_fisher,0.05,0.1,2000,33,1,0.7970655163638439,0.8395085655998391,0.874727593520186,0.05735997671218386,0.05881400063167338,0.010499397387880575,-13.771366023213526
basin,basin,full_pooled_fisher,0.05,0.1,2000,34,1,0.7981685878436972,0.8399519851065698,0.8755159187322225,0.05737913137945749,0.056368210610442365,0.01022638866597811,-13.791847261533336
basin,basin,full_pooled_fisher,0.05,0.1,2000,35,1,0.7715137478788464,0.8167278653735348,0.8562863785153114,0.05818850156343263,0.05888733372459332,0.012823178086341796,-13.372765678762494
basin,basin,full_pooled_fisher,0.05,0.1,2000,36,1,0.7909768335136506,0.8343723250559725,0.8699434365439462,0.05531710340507114,0.05971446816113284,0.01155071884286533,-13.681057630641376
basin,basin,full_pooled_fisher,0.05,0.1,2000,37,1,0.7946887429007619,0.8374990401792588,0.8725809139772622,0.055499724938275805,0.06210423550219836,0.011123819221810674,-13.73569614855236
basin,basin,full_pooled_fisher,0.05,0.1,2000,38,1,0.7960206522177767,0.8385435843896115,0.8736281408153876,0.056034480066448955,0.06236557482043527,0.01085632929320049,-13.754349992470837
basin,basin,full_pooled_fisher,0.05,0.1,2000,39,1,0.796781224478172,0.8389468867333476,0.8741825125629019,0.056186964773358286,0.06052460028663322,0.010676703957225624,-13.765780560434939
basin,basin,full_pooled_fisher,0.05,0.1,2000,40,1,0.7976118822004323,0.8392904123686582,0.8747622168004733,0.05621297938597074,0.05860985411838646,0.010476779687084143,-13.779610198106294
basin,basin,full_pooled_fisher,0.05,0.1,2000,41,1,0.7986925315495571,0.8396962988657192,0.8755220628218517,0.05618320271898785,0.0562410839813315,0.010210988710499382,-13.799704054702271
basin,basin,full_pooled_fisher,0.05,0.1,2000,42,1,0.7779212012845493,0.8219815672556952,0.8603412661581952,0.05580637059977726,0.058581045271951286,0.012488022569351144,-13.475793137366587
basin,basin,full_pooled_fisher,0.05,0.1,2000,43,1,0.79390285424445,0.8361760743322417,0.871560676140021,0.0539322169782572,0.06086526208437053,0.011316277680702532,-13.72686964077159
basin,basin,full_pooled_fisher,0.05,0.1,2000,44,1,0.7958919785376731,0.8378163267036458,0.8730539470962514,0.05437643502760154,0.06283900240058772,0.011015002361786673,-13.754554576514632
basin,basin,full_pooled_fisher,0.05,0.1,2000,45,1,0.7968174600228571,0.8383866117767158,0.8737319956914786,0.05459120626362442,0.061970928097506206,0.010817777387327436,-13.767295426582503
basin,basin,full_pooled_fisher,0.05,0.1,2000,46,1,0.7975267748764009,0.8386889445093362,0.8742125961082351,0.054606053991651166,0.060317156000653245,0.010654929898377019,-13.77798494414051
basin,basin,full_pooled_fisher,0.05,0.1,2000,47,1,0.7983402428290314,0.8389943340705238,0.8747646234244485,0.054574411215142206,0.058476565946473706,0.010461633766315759,-13.791574212464567
basin,basin,full_pooled_fisher,0.05,0.1,2000,48,1,0.7994091233730605,0.8393800084542296,0.8755086580988206,0.054515653283374356,0.05615227443726303,0.01019986770695235,-13.811501242353042
