seed,run_label,arm_failed,paired_arm_failed,update,environment_steps,beta,barrier_active,stochastic_return,deterministic_return,stochastic_termination_rate,deterministic_episode_length,entropy,mean_min_probability,global_min_probability,barrier_value,archived_reward_gradient_norm,archived_barrier_gradient_norm,archived_regularizer_gradient_norm,archived_reward_regularizer_cosine,on_policy_numerical_rank,on_policy_maximum_possible_rank,on_policy_trace,on_policy_largest_eigenvalue,on_policy_smallest_positive_eigenvalue,on_policy_positive_spectrum_condition_number,on_policy_k90,on_policy_participation_ratio,on_policy_entropy_effective_rank,on_policy_log_pseudodeterminant,on_policy_rank_deficit,on_policy_reward_gradient_norm,on_policy_captured_euclidean_energy_fraction,on_policy_leading_k90_euclidean_energy_fraction,on_policy_leading_k90_natural_energy_fraction,on_policy_natural_energy,on_policy_gradient_energy_outside_positive_span,on_policy_undamped_natural_quadratic_form,on_policy_damped_natural_quadratic_form,on_policy_undamped_kl_scale,on_policy_damped_kl_scale,on_policy_undamped_natural_direction_norm,on_policy_damped_natural_direction_norm,on_policy_undamped_natural_step_norm,on_policy_damped_natural_step_norm,on_policy_damped_step_norm_bound,fixed_reference_numerical_rank,fixed_reference_maximum_possible_rank,fixed_reference_trace,fixed_reference_largest_eigenvalue,fixed_reference_smallest_positive_eigenvalue,fixed_reference_positive_spectrum_condition_number,fixed_reference_k90,fixed_reference_participation_ratio,fixed_reference_entropy_effective_rank,fixed_reference_log_pseudodeterminant,fixed_reference_rank_deficit,fixed_reference_reward_gradient_norm,fixed_reference_captured_euclidean_energy_fraction,fixed_reference_leading_k90_euclidean_energy_fraction,fixed_reference_leading_k90_natural_energy_fraction,fixed_reference_natural_energy,fixed_reference_gradient_energy_outside_positive_span,fixed_reference_undamped_natural_quadratic_form,fixed_reference_damped_natural_quadratic_form,fixed_reference_undamped_kl_scale,fixed_reference_damped_kl_scale,fixed_reference_undamped_natural_direction_norm,fixed_reference_damped_natural_direction_norm,fixed_reference_undamped_natural_step_norm,fixed_reference_damped_natural_step_norm,fixed_reference_damped_step_norm_bound
1031,logbarrier_handoff_h25,False,True,150,555766,546.4135158976487,True,-244.84375,-101.875,0.96875,102.875,1.0404722690582275,0.22514666616916656,0.11441264301538467,-1.160487174987793,279.04608154296875,0.24670574069023132,134.80335998535156,-0.3863455057144165,64,155,1.7573272278615766,1.0263301687255693,1.0464916232697753e-10,9807342418.267895,2,2.094604736976075,2.4079388286787515,-982.9350189637648,91,2.7269391373598673,0.9999999990324053,0.9821505679448952,0.018061617015586787,461.3934598081949,7.195223972189524e-09,461.3934598081949,13.26971101215229,0.0020819930754724277,0.012276774121051123,954687.3353008938,16.607521807403312,1987.6524213376845,0.20388679393992115,0.4472135954999579,32,155,1.7077926326319668,1.0492648969898029,1.2139609606035904e-10,8643316639.013668,2,1.9055581695436856,1.9771182666305642,-467.928774853396,123,2.7269391373598673,0.9999873412994139,0.9822238101751852,0.00010608989437975277,76663.9845545284,9.413259206603186e-05,76663.9845545284,20.660938843977522,0.00016151739591021284,0.00983875104950311,8001582.35216308,34.846544760775,1292.3947446824964,0.3428464788366321,0.4472135954999579
1031,logbarrier_handoff_h25,False,True,200,649869,546.4135158976487,True,-240.6875,-88.71875,1.0,89.71875,1.0453890562057495,0.23422656953334808,0.13759462535381317,-1.153437852859497,274.5522766113281,0.2624033987522125,143.3807373046875,-0.7907376289367676,59,155,1.744753867634882,1.0171075213373997,1.2562006084272485e-10,8096696614.490649,2,2.0700379092758334,2.345014354904551,-893.2281047821081,96,5.2702364398429,0.9999999998242136,0.9963647607260385,0.05866818757712999,490.55412853584096,4.882537041339674e-09,490.55412853584096,35.176505310635385,0.002019163701270769,0.007540300469394974,566220.8066410576,23.411773456118656,1143.2924996738782,0.1765318063805403,0.4472135954999579,32,155,1.7059911758621626,1.038050032718357,1.0463545730011154e-10,9920633593.076012,2,1.9150153726571464,1.9812252995041082,-469.05524521418454,123,5.2702364398429,0.9999992224268682,0.9978496747417488,0.0006710328469530824,41945.507783285895,2.159739863927257e-05,41945.507783285895,33.694071147524596,0.000218359589760999,0.0077043899054936365,9949310.88126297,24.47461866524409,2172.527442437225,0.1885620049853127,0.4472135954999579
1031,logbarrier_handoff_h25,False,True,249,739176,546.4135158976487,True,-203.5625,-86.28125,1.0,87.28125,1.0259511470794678,0.22011138498783112,0.11573155224323273,-1.174306035041809,243.38381958007812,0.35735371708869934,195.2628936767578,-0.3422398269176483,63,155,1.882848258291821,1.1502984691408196,1.3610155113063454e-10,8451766049.578135,2,2.027536537691404,2.3483929381187036,-944.9103477080937,92,4.303932569006067,0.9999999998788768,0.9978286288978339,0.03743874304422317,472.2747624891716,2.2436772439959896e-09,472.2747624891716,20.538907655394294,0.002057868543875,0.009867936057816513,590679.8161075352,16.105875465759276,1215.5414130695663,0.15893174925126827,0.4472135954999579,32,155,1.8352144678626119,1.1793402724924442,1.2571841596028416e-10,9380807604.710918,2,1.8540718543912207,1.9483753228041971,-465.5882488608089,123,4.303932569006067,0.9999894215727679,0.9974312395263989,0.00025185661215438644,68926.00603754274,0.00019595304652497703,68926.00603754274,21.798761011931965,0.00017034266636782906,0.00957853505081851,7952711.81592088,21.494945125564396,1354.6861355789024,0.20589008530063904,0.4472135954999579
1031,logbarrier_handoff_h25,False,True,250,741247,0.0,False,-216.625,-107.125,1.0,108.09375,1.0326954126358032,0.22619855403900146,0.1171891838312149,-1.1672987937927246,199.08213806152344,0.3219769299030304,0.0,nan,67,155,1.8922727211580992,1.1458396711969234,1.185654135432969e-10,9664198326.930252,2,2.0681005316532386,2.432136731323284,-1014.6635885132667,88,3.4015091289940442,0.9999999995068943,0.9115246857894108,0.03718177735596904,440.9023949208256,5.7053650692751035e-09,440.9023949208256,34.76844670014019,0.0021298242565405043,0.007584419627426881,744660.72972143,21.63036560255977,1585.996485053854,0.16405376942447358,0.4472135954999579,32,155,1.8357926506600803,1.1790403682011632,1.2638404463545128e-10,9329028609.600592,2,1.8547853944458663,1.9487582463428241,-465.54539327230856,123,3.4015091289940442,0.99996160637795,0.907176109941322,9.010272890881778e-05,178284.7557027593,0.00044422435665225635,178284.7557027593,115.53486132865437,0.00010591510295255398,0.004160624040332543,6562699.1093886,96.35259413929067,695.0889518175279,0.40088691952433725,0.4472135954999579
1031,logbarrier_handoff_h25,False,True,251,742934,0.0,False,-215.625,-86.4375,0.96875,87.4375,1.028037667274475,0.2227710485458374,0.11542221158742905,-1.1720019578933716,209.72140502929688,0.33054202795028687,0.0,nan,63,155,1.8781652702611824,1.1507670418037046,1.4720386583473527e-10,7817505574.858085,2,2.0303438180501328,2.365257535041929,-946.0305611130757,92,8.69645781686441,0.9999999999602331,0.9846770597251097,0.12897835683531322,551.5542849911175,3.0074858159423457e-09,551.5542849911175,92.40674384770516,0.001904236416668398,0.004652251281961561,444025.62380418426,25.477500727003775,845.52976278183,0.11852773541837992,0.4472135954999579,32,155,1.8391097010771071,1.1815805535907193,1.2795202389700287e-10,9234559310.619835,2,1.854352588370613,1.9485417057002088,-465.3950786968034,123,8.69645781686441,0.9999974317238951,0.9835699577003816,0.0009957973562987957,69597.93695425875,0.00019423455752587415,69597.93695425875,185.13598108072307,0.0001695183883102363,0.003286772025259644,12974602.68784156,104.85268007598158,2199.4337366085615,0.3446268556472355,0.4472135954999579
1031,logbarrier_handoff_h25,False,True,300,806941,0.0,False,-143.9375,-80.4375,1.0,81.4375,0.8462121486663818,0.12775953114032745,0.0383259654045105,-1.4129520654678345,222.2606658935547,0.722460925579071,0.0,nan,63,155,2.945101256532735,2.1750898996314754,2.818971514958953e-10,7715898823.699703,2,1.7003341313830567,2.173949903706853,-902.1007340492454,92,1.1098753649359547,0.9999999875429919,0.36303789227082284,0.00047363625442682096,467.9836601467915,1.534483384801888e-08,467.9836601467915,15.311490995712942,0.002067281665561384,0.011428947985224177,391019.0843923809,25.140459806266733,808.3465840489686,0.2873290074504416,0.4472135954999579,34,155,2.92260581714383,2.303913047550106,3.562919522339047e-10,6466362860.864153,2,1.5041226917384687,1.714624306741118,-479.90537848139104,121,1.1098753649359547,0.9998073358512701,0.3519585614727701,1.7688069470982876e-07,1104573.1149992894,0.00023732819243038605,1104573.1149992894,66.33399618111004,4.2551783104524545e-05,0.005490942768324867,43703605.60259817,74.27752354803451,1859.666346487441,0.40785363077516007,0.4472135954999579
1031,logbarrier_handoff_h25,False,True,350,856228,0.0,False,-109.09375,-80.71875,1.0,81.71875,0.6796790361404419,0.0835830569267273,0.016352668404579163,-1.7011388540267944,115.71315002441406,1.0618617534637451,0.0,nan,76,155,4.141739110502492,3.1886360904414603,3.938954259778439e-10,8095133581.522769,3,1.6296189962784908,2.2453704002016193,-1070.148147265721,79,15.07448621559633,0.9999999998880773,0.9911322236966533,0.09233580968622832,770.996475086532,2.5433251948925317e-08,770.996475086532,141.38119474048017,0.0016106041047021084,0.003761137183653742,595693.7924084002,55.39166414636453,959.4268671985351,0.20833564768535145,0.4472135954999579,37,155,4.489690871931413,3.9105668388615644,4.1921761607779923e-10,9328250266.410164,2,1.2916458166882856,1.5075907101243413,-524.5554307095974,118,15.07448621559633,0.9999915657210395,0.9960659830213543,4.8742656432045224e-05,1187548.3032328377,0.0019166066866489473,1187548.3032328377,130.63742937455797,4.103829944661635e-05,0.003912741754017505,33063230.90001261,77.35173265024359,1356.858770347336,0.3026573540862072,0.4472135954999579
1031,logbarrier_handoff_h25,False,True,400,901022,0.0,False,-103.21875,-86.375,1.0,87.375,0.57862788438797,0.06515351682901382,0.008433457463979721,-1.9197779893875122,94.86564636230469,1.267737627029419,0.0,nan,74,155,5.0745115623538695,4.034233808762389,4.707516577812675e-10,8569770795.447472,3,1.5455586365257685,2.1449216849482013,-1030.5270563120514,81,4.102113879432199,0.99999999792653,0.9248276044600406,0.02563038871265215,745.8485951006944,3.4890973665824276e-08,745.8485951006944,82.01333123471542,0.0016375314882087575,0.004938246579292248,344216.83826251875,62.48947954847817,563.6659114265356,0.3085884586220252,0.4472135954999579,38,155,6.030302574048691,5.476078956273514,5.479142025740185e-10,9994409581.91578,1,1.2015355649811206,1.3943688302721156,-535.6240707670797,117,4.102113879432199,0.9996410741805022,0.421774385673998,8.982132655079242e-08,14424160.738136625,0.006039766182055928,14424160.738136625,415.2101482883429,1.1775238741137472e-05,0.002194729584983809,97963732.95225525,162.4165540705423,1153.5463434858416,0.3564604163097417,0.4472135954999579
1031,logbarrier_handoff_h25,False,True,450,941147,0.0,False,-91.53125,-83.0625,1.0,84.0625,0.4707990884780884,0.047546885907649994,0.004070796072483063,-2.2258901596069336,80.19918823242188,1.3813451528549194,0.0,nan,78,155,6.075670767713796,4.957870370879705,6.707895082286155e-10,7391097073.0180025,2,1.4762646710214515,2.048528514470287,-1075.1417316123484,77,6.936854521057946,0.99999999909403,0.9070889761050758,0.010398529760180898,851.3704194833695,4.359525007657794e-08,851.3704194833695,52.247358723947734,0.001532694925307328,0.006187038630557704,359473.1186077933,43.65425653621673,550.962624674564,0.27009057157784905,0.4472135954999579,39,155,8.620515500948665,8.067520584553549,8.19893020364978e-10,9839723456.802042,1,1.1372102045709864,1.300780449219765,-542.8591741691937,116,6.936854521057946,0.9999699608726796,0.9170429659684318,1.1354910213286865e-05,481701.52871237666,0.001445481324125808,481701.52871237666,127.83438103955876,6.443561612508928e-05,0.003955406850260928,12503586.040317599,89.00957320350483,805.6762702809299,0.3520690755879446,0.4472135954999579
1031,logbarrier_handoff_h25,False,True,500,979291,0.0,False,-88.0625,-87.6875,1.0,88.6875,0.44866955280303955,0.044669948518276215,0.0032094221096485853,-2.29843807220459,89.79228210449219,1.4315128326416016,0.0,nan,82,155,5.867080806162025,4.851059754103601,5.238908049431108e-10,9259677223.444258,2,1.442603070576665,2.01683285713603,-1133.410017475629,73,18.208563112370253,0.9999999999659898,0.991181663461798,0.14485315245103064,601.2804321751141,1.1276199529675068e-08,601.2804321751141,114.64391722513581,0.001823796855337336,0.004176759695293988,312480.5145828206,29.080554566817405,569.9009798503407,0.12146248823148044,0.4472135954999579,38,155,8.369839084082132,7.8663944255750575,8.843806320690449e-10,8894806308.875517,1,1.1281697711984493,1.2858965202248398,-523.970582315281,117,18.208563112370253,0.999982881582981,0.9504496420452446,8.767856847223588e-06,4568818.015533589,0.005675641472919324,4568818.015533589,655.6713885788896,2.0922475501506168e-05,0.0017465132364429079,51025193.24672091,171.9231804711865,1067.5733556641362,0.30026611034429007,0.4472135954999579
1031,logbarrier_handoff_h25,False,True,550,1016840,0.0,False,-97.03125,-84.15625,1.0,85.15625,0.3975800573825836,0.03639248013496399,0.0022979825735092163,-2.4727704524993896,126.21199798583984,1.478224754333496,0.0,nan,75,155,6.4316059256241855,5.5013574975888115,6.025022786225616e-10,9130849281.045034,2,1.3541056856090359,1.8363667499592566,-1035.8297865896513,80,12.283404791487222,0.9999999998622623,0.9377421469396923,0.05051751129244602,575.4154811993026,2.0782152887477423e-08,575.4154811993026,111.76981686742491,0.0018643361758245126,0.004230120394929646,230924.6870513644,50.82418032190555,430.521247960813,0.21499240173527465,0.4472135954999579,38,155,8.834490407733549,8.352768559659523,9.5168865471341e-10,8776786944.229006,1,1.115571527435771,1.265032197738757,-522.4817324115845,117,12.283404791487222,0.9999175808101776,0.9268976863140648,7.666400848091217e-06,2183793.4504116457,0.012435574941036975,2183793.4504116457,342.18935119536224,3.0262807704472827e-05,0.0024175850014412277,27659897.248522114,149.56141221736613,837.0661515575018,0.36157742697107315,0.4472135954999579
1031,logbarrier_handoff_h25,False,True,600,1054974,0.0,False,-92.15625,-82.75,1.0,83.75,0.3474733829498291,0.03165538236498833,0.0015359990065917373,-2.6448700428009033,108.00586700439453,1.511757254600525,0.0,nan,72,155,5.368698790886464,4.549232637594146,4.757207680480485e-10,9562821182.393003,2,1.3767027686583562,1.8681205387633566,-999.1986002127946,83,5.0458441313187175,0.9999999986626283,0.9632382213295205,0.04925370328002775,657.9787595729938,3.405020976288142e-08,657.9787595729938,48.53998550140619,0.0017434482491155963,0.006418967498368419,436998.72182235436,27.368598091869462,761.8846564269372,0.175678141627618,0.4472135954999579,38,155,7.637761382820766,7.201653397918773,7.71159534234376e-10,9338733528.16513,1,1.1213259436524072,1.2747134427777953,-526.9954587405794,117,5.0458441313187175,0.9999859267448697,0.47552619810051344,2.294929568496934e-06,732545.1895450907,0.0003583127173705236,732545.1895450907,221.84747911882664,5.225138270049147e-05,0.0030025327196758584,13313852.998278158,95.71248806527754,695.6672282311177,0.2873798770975809,0.4472135954999579
1031,logbarrier_handoff_h25,False,True,650,1092296,0.0,False,-93.4375,-92.65625,1.0,93.65625,0.31970730423927307,0.027949761599302292,0.001268309075385332,-2.765681028366089,111.79222869873047,1.6874582767486572,0.0,nan,74,155,5.698276907245971,4.872436308128192,6.107037546841317e-10,7978395860.114392,2,1.3543209627876764,1.83393253382813,-1026.1970778862683,81,4.019938293050702,0.9999999961674876,0.916571779634652,0.047181639859152615,639.3930507644304,6.193302581891658e-08,639.3930507644304,55.0721070878559,0.0017686057877760338,0.006026277845958649,357213.2462273436,33.69443446034572,631.7694147479453,0.20305202392048705,0.4472135954999579,37,155,7.098698234554278,6.709511115116961,9.466579916189865e-10,7087576690.333824,1,1.116247797166453,1.2663486425511228,-509.4694079553381,118,4.019938293050702,0.9999479681803147,0.10217450413884516,2.623532312110313e-07,937953.7414040855,0.0008408292048045496,937953.7414040855,436.20750256163734,4.617684830135047e-05,0.0021412552083718414,14491386.495851243,147.122257468582,669.1665558951617,0.31502630007202426,0.4472135954999579
1031,logbarrier_handoff_h25,False,True,700,1130297,0.0,False,-112.15625,-83.34375,0.96875,84.34375,0.2631974518299103,0.02163263037800789,0.0009824320441111922,-2.989680290222168,140.11106872558594,1.6113818883895874,0.0,nan,73,155,6.958016798263131,6.078141973267057,7.862664692793492e-10,7730384304.494079,2,1.3020641020153452,1.7470063827633195,-990.5305809902949,82,15.267771298121144,0.9999999998730373,0.9908034848763047,0.09450110731892913,481.3500256120871,2.9595724981845706e-08,481.3500256120871,82.52928446325987,0.002038376943092734,0.004922786012776811,197337.90225911367,37.935240123314976,402.24902996326483,0.18674706947038464,0.4472135954999579,38,155,11.71382370755371,11.226723705093665,1.265221311228261e-09,8873328014.207176,1,1.0870671962342853,1.2164188537694822,-510.6277350058242,117,15.267771298121144,0.999973722759199,0.9486766932929547,1.6089117488569103e-05,1224257.7247685553,0.00612535202353115,1224257.7247685553,548.3704168713497,4.0418349163979534e-05,0.0019097564653418233,25304474.80740747,172.01757178307608,1022.7650981769189,0.32851166986513075,0.4472135954999579
1031,logbarrier_handoff_h25,False,True,750,1166124,0.0,False,-91.09375,-83.28125,1.0,84.28125,0.27528277039527893,0.024349521845579147,0.0008661804022267461,-2.9707205295562744,112.56686401367188,1.649976372718811,0.0,nan,74,155,6.820829741216141,5.986205072649791,6.062211200800227e-10,9874623094.391031,2,1.290425667849155,1.7229279138198885,-1013.665238948505,81,14.146020610166628,0.9999999997867749,0.9598865463771261,0.12067345453878574,657.8200292733683,4.266843234290718e-08,657.8200292733683,162.77189794364466,0.0017436585812418738,0.00350530073656369,395829.5289257634,41.803378397959825,690.1915548203358,0.14653341308921922,0.4472135954999579,37,155,12.09994584841451,11.615498281668284,1.3406892206777574e-09,8663826114.598215,1,1.083702616263462,1.2101656005921275,-489.16468564884934,118,14.146020610166628,0.9999775373796789,0.8986657554045661,5.956897933571084e-06,2598956.475432951,0.004494992686034038,2598956.475432951,356.18427995079355,2.774057728801051e-05,0.0023696140911592476,23480118.352619607,114.94448517197462,651.3520378924783,0.27237407176455625,0.4472135954999579
1031,logbarrier_handoff_h25,False,True,800,1202208,0.0,False,-82.59375,-88.4375,1.0,89.4375,0.27056917548179626,0.023738021031022072,0.0008026555296964943,-3.002358913421631,69.60344696044922,1.6368499994277954,0.0,nan,70,155,6.4756537484355885,5.726044351435165,6.119953245530395e-10,9356353098.967031,2,1.2723834819225004,1.685524257464096,-955.894113807722,85,6.964656803368375,0.9999999996804552,0.958380154952589,0.03227571164329819,368.7995564892716,1.5499978189836838e-08,368.7995564892716,27.060709760078936,0.002328733564405289,0.008596969900388518,246412.65354458027,18.718807881819576,573.829417003436,0.16092502793115826,0.4472135954999579,37,155,9.403414715860626,9.006776610275146,1.0684411166402003e-09,8429829655.56182,1,1.088371828166993,1.2186908461931267,-499.5556608963192,118,6.964656803368375,0.9999839965828907,0.9086945713659323,7.436524928208412e-06,658068.3368258078,0.0007762688620331915,658068.3368258078,237.1787183476998,5.512892199934498e-05,0.0029038697916341847,11440034.141888214,113.41917860956099,630.6767498779989,0.32935452655626624,0.4472135954999579
1031,logbarrier_handoff_h25,False,True,850,1237878,0.0,False,-81.8125,-85.125,1.0,86.125,0.27048516273498535,0.024245502427220345,0.0007447508978657424,-3.0170881748199463,117.011474609375,1.656578779220581,0.0,nan,75,155,5.208784000665893,4.464128147163868,5.205214353001384e-10,8576261887.447157,2,1.3499946484821108,1.8482594982674787,-1047.2056733933339,80,2.7157223853971844,0.9999999985618129,0.7946239020910247,0.007475179256952038,437.38650619616067,1.0606845179950142e-08,437.38650619616067,34.79091863508228,0.002138367314936005,0.00758196979106359,233005.0790691676,35.86198089175974,498.2504452955875,0.27190445576902206,0.4472135954999579,37,155,7.762768980578032,7.413379119749441,9.147296535973804e-10,8104448227.511438,1,1.0945527675514886,1.229516560071711,-507.99188401861977,118,2.7157223853971844,0.9990300034901092,0.7531573090107581,3.7280371632542157e-07,2007883.5758456765,0.007153867892240484,2007883.5758456765,98.9143045991016,3.1560635113434835e-05,0.004496612327636485,18679132.976504896,87.4744537549092,589.5253001067989,0.3933387071075924,0.4472135954999579
1031,logbarrier_handoff_h25,False,True,900,1275032,0.0,False,-88.15625,-87.78125,1.0,88.78125,0.2695722281932831,0.023642700165510178,0.0007543170941062272,-3.0086750984191895,73.8521499633789,1.6534063816070557,0.0,nan,67,155,5.91856313078614,5.189560261857123,6.382461316475952e-10,8130970176.757007,2,1.2924867227724888,1.7189580610312325,-918.7890249827393,88,2.0839750986765058,0.9999999899414503,0.5881430951214125,0.0006015565878234546,864.5188705244177,4.3683798800486784e-08,864.5188705244177,30.009919103988512,0.001520994904544465,0.008163616324827875,270192.1257787347,35.08156719147538,410.96084655749263,0.2863924546248744,0.4472135954999579,37,155,7.082989121216877,6.735520599384515,8.112147686529066e-10,8303005393.466195,1,1.1034745936155037,1.2456971042584815,-509.6866261485389,118,2.0839750986765058,0.9999676082714136,0.6965538765421451,2.3998001104068342e-06,187145.53013634513,0.00014067572931164563,187145.53013634513,81.88320638986062,0.00010337731984514153,0.004942168833367641,6093095.059114321,72.5110371613559,629.8878367729127,0.35836178793401596,0.4472135954999579
1031,logbarrier_handoff_h25,False,True,950,1310407,0.0,False,-87.46875,-83.0625,1.0,84.0625,0.2518996000289917,0.021441496908664703,0.0006685635889880359,-3.095106601715088,125.52297973632812,1.6739393472671509,0.0,nan,72,155,5.530431078109195,4.803277352718233,5.449220501842433e-10,8814613670.146399,2,1.3153979852761233,1.7642948062990154,-999.7491700823152,83,5.016829800064666,0.999999999244932,0.8345746613160928,0.012062978615981353,385.0624651167533,1.9003987716814663e-08,385.0624651167533,42.37632030385357,0.002279026654008167,0.006869946840988195,211835.44915431924,22.520008637729095,482.7786348864854,0.15471126219979386,0.4472135954999579,37,155,6.274124986563622,5.93686285136784,7.907691688836012e-10,7507706527.999105,1,1.1138909755514557,1.2633153985788876,-513.4066020558229,118,5.016829800064666,0.9999594541507565,0.8665314915656342,8.23377744040435e-06,446138.1234019414,0.0010204815007384127,446138.1234019414,114.6245555104651,6.695458611318772e-05,0.004177112437402371,15356244.34759762,83.34172390395197,1028.170984546377,0.34812775147375224,0.4472135954999579
1031,logbarrier_handoff_h25,False,True,1000,1347133,0.0,False,-83.96875,-83.03125,1.0,84.03125,0.25587862730026245,0.02343410812318325,0.0005874756025150418,-3.1193771362304688,63.99176025390625,1.6621699333190918,0.0,nan,78,155,7.358038129034792,6.492388719292864,7.622636523584948e-10,8517248197.792167,2,1.2780654695965554,1.7098374990503036,-1065.690332779175,77,8.758174865375857,0.9999999997251859,0.9126372932990353,0.010959386601786985,1068.20515134537,2.10797708177779e-08,1068.20515134537,75.67588256401024,0.001368319965275573,0.005140865605730689,336236.3998674898,44.092574523807585,460.07897899106734,0.22667399983755965,0.4472135954999579,37,155,16.279318396535967,15.769978084114067,2.2934893818650704e-09,6875976060.23791,1,1.06485844158715,1.1748538346847057,-476.5189031512315,118,8.758174865375857,0.9999413521616141,0.9721298860479474,1.8603255970067456e-06,2541592.944289698,0.004498619213975985,2541592.944289698,117.32154484111167,2.8051881765465226e-05,0.004128821535998673,22464919.424718764,83.86787168479131,630.1832635729138,0.34627547479053966,0.4472135954999579
1031,reward_only,True,False,0,0,0.0,False,-500.0,-500.0,0.0,500.0,1.0915294885635376,0.283476859331131,0.2458241730928421,-1.105807900428772,574.3678588867188,0.08858992159366608,0.0,nan,52,155,1.440201286098593,0.7939196409130815,1.0130531341982031e-10,7836900297.845105,2,2.0270120729505225,2.155954960074349,-797.6162585130002,103,0.7483019021029707,0.9999999955060347,0.9204592500103908,0.0019922602695707898,361.9958236458681,2.516421737652763e-09,361.9958236458681,4.221213890396093,0.002350516032472748,0.021766886792739065,564883.3267051945,16.878909918278012,1327.767315897101,0.36740132137599807,0.4472135954999579,30,155,1.432200865816094,0.8000820480665979,4.2526736205652155e-10,1881362454.4275758,2,1.9767036176231787,2.006160830787893,-443.23201016610307,125,0.7483019021029707,0.9999942390176089,0.9195473951982387,6.900071345060076e-05,10354.604723704299,3.2258951390140567e-06,10354.604723704299,5.097182922915074,0.000439489228571624,0.01980842238509317,2289742.167812326,20.71915324605527,1006.3170189597572,0.410413738959337,0.4472135954999579
1031,reward_only,True,False,50,199953,0.0,False,-500.0,-500.0,0.0,500.0,1.0249601602554321,0.22157104313373566,0.165442556142807,-1.1707923412322998,201.40115356445312,0.36266085505485535,0.0,nan,47,155,1.74539372431175,1.1112317440978945,1.2907427602996672e-10,8609242509.637657,2,1.8825592385306533,2.0262572626890853,-715.8326467390564,108,1.8133489132572478,0.9999999990844495,0.9507620031591065,0.01043145013226674,481.84585435713313,3.010543814241373e-09,481.84585435713313,15.356373181836547,0.002037327908416815,0.011412234028141966,761515.9123899433,26.925000215328076,1551.4576210155258,0.30727440366509684,0.4472135954999579,30,155,1.7385511331897527,1.1160774554336343,3.5696829218867967e-10,3126545073.767277,2,1.8528212901381134,1.9341084052024002,-440.5377658822122,125,1.8133489132572478,0.9999998776161186,0.9501530802311231,4.520435284386021e-05,110766.7026142623,4.024268731583902e-07,110766.7026142623,21.06481489922479,0.00013437249591386833,0.009743975295770993,4870366.036928605,39.95683158038863,654.4432403962321,0.3893383798165891,0.4472135954999579
1031,reward_only,True,False,100,399953,0.0,False,-500.0,-500.0,0.0,500.0,0.9260571002960205,0.18464875221252441,0.1329062581062317,-1.269343376159668,101.3739013671875,0.6249959468841553,0.0,nan,49,155,1.83769427810951,1.2745056068921043,1.3129022976410301e-10,9707543426.362225,2,1.7525300788299891,1.9327201663793352,-756.0383050294121,106,5.688239043201598,0.9999999998958015,0.9987460631451424,0.06206410124668033,411.24520616591604,3.371461332335457e-09,411.24520616591604,28.944703737307766,0.002205284238929195,0.008312476747752073,600011.9700937486,18.553479713140163,1323.1969408165994,0.1542253687053674,0.4472135954999579,30,155,1.8324089852746974,1.2794037478884541,2.175624103403419e-10,5880628670.582523,2,1.7297329559602082,1.8569542377273833,-444.6536442723699,125,5.688239043201598,0.9999999176784614,0.9982869068986162,0.0009602327990248392,26468.678923150066,2.663600930929988e-06,26468.678923150066,30.61281591673387,0.00027488362217200144,0.0080828283833759,2977386.7904834305,23.352418431795886,818.4348655751553,0.18875359052099033,0.4472135954999579
1031,reward_only,True,False,150,599953,0.0,False,-500.0,-500.0,0.0,500.0,0.8652361631393433,0.1620180904865265,0.12316549569368362,-1.3344295024871826,322.5892639160156,0.7887837290763855,0.0,nan,46,155,1.828248696450737,1.3024923978777019,1.4129045210269087e-10,9218545050.241905,2,1.7052217190801549,1.894326175421267,-705.5940218176684,109,2.633940051418218,0.9999999995218841,0.9856793398822326,0.01751149564103459,440.04955840779553,3.316996455282606e-09,440.04955840779553,13.544420570050614,0.002131887106788167,0.012151636857951884,665272.1116266632,19.788838876817067,1418.2850372826217,0.24046678387160142,0.4472135954999579,30,155,1.820169616130244,1.3046634951928318,1.7007083218266986e-10,7671294827.272424,2,1.6845756508007692,1.8252129018877008,-449.58449267609046,125,2.633940051418218,0.9999996202435952,0.9842715164896593,0.00013639874418062563,56321.09233142747,2.6346132990795468e-06,56321.09233142747,18.247418165258992,0.0001884427629378586,0.010469219020281653,3368470.9750588443,32.460911655548735,634.7639774160712,0.3398403937199532,0.4472135954999579
1031,reward_only,True,False,200,799953,0.0,False,-500.0,-500.0,0.0,500.0,0.8549705743789673,0.147642582654953,0.11145631223917007,-1.3467655181884766,202.13307189941406,0.7918331623077393,0.0,nan,47,155,1.819828050264622,1.3038867253265702,1.4116978058162643e-10,9236301990.089472,2,1.6942188811941972,1.8834531978905644,-722.7507127299057,108,3.9070417832648627,0.9999999994812344,0.9919368484173723,0.03467368032536166,335.62201595094825,7.918941946627456e-09,335.62201595094825,19.04673126032699,0.0024411236428547893,0.010247189573515187,350860.2327847029,22.0112304698579,856.4932095882733,0.22555325137096766,0.4472135954999579,30,155,1.808616927123817,1.302782937976469,1.7598914043241776e-10,7402632541.845703,2,1.6757560092620785,1.8184861668273138,-450.6280772936658,125,3.9070417832648627,0.999999794508809,0.9902304039775258,0.00024132720230052312,48186.3905888657,3.1368179911339666e-06,48186.3905888657,26.114475071064806,0.00020372897469847663,0.008751335779756923,13142107.191146664,37.859612333908785,2677.4280234297867,0.33132218002546243,0.4472135954999579
