run_label,environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,episode_length,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,303,25,99656,-500.0,-500.0,500.0,1.0916221141815186,0.2926146984100342,0.2302994579076767,-1.1056194305419922,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,303,28,111573,-500.0,-500.0,500.0,1.0904905796051025,0.2900993227958679,0.2238793522119522,-1.1067456007003784,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,303,31,122880,-500.0,-500.0,500.0,1.0902506113052368,0.2897535562515259,0.2135249525308609,-1.1069940328598022,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,304,0,0,-500.0,-500.0,500.0,1.0885896682739258,0.2733095586299896,0.2267875075340271,-1.109065055847168,555.232544854984,True
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,304,4,16000,-500.0,-500.0,500.0,1.088999629020691,0.27447474002838135,0.22829841077327728,-1.1086113452911377,555.232544854984,True
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,304,7,28000,-500.0,-500.0,500.0,1.0887755155563354,0.27528151869773865,0.23020316660404205,-1.108858585357666,555.232544854984,True
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,304,8,32000,-500.0,-500.0,500.0,1.089261531829834,0.2753928005695343,0.22552305459976196,-1.1083379983901978,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,304,10,40000,-500.0,-500.0,500.0,1.0891132354736328,0.27680936455726624,0.2284034937620163,-1.1084760427474976,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,304,13,52000,-500.0,-500.0,500.0,1.089629054069519,0.2759941816329956,0.2297814041376114,-1.1079411506652832,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,304,16,64000,-500.0,-500.0,500.0,1.0894427299499512,0.2760176658630371,0.23355863988399506,-1.1081501245498657,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,304,19,76000,-500.0,-500.0,500.0,1.0891797542572021,0.2764940857887268,0.2303313910961151,-1.1084251403808594,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,304,22,88000,-500.0,-500.0,500.0,1.089660406112671,0.2760429084300995,0.22796885669231415,-1.1079208850860596,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,304,25,100000,-500.0,-500.0,500.0,1.0894383192062378,0.27710533142089844,0.23076705634593964,-1.108142614364624,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,304,28,112000,-500.0,-500.0,500.0,1.0896164178848267,0.27686038613319397,0.23141956329345703,-1.1079453229904175,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,304,31,122880,-500.0,-500.0,500.0,1.089607834815979,0.27585768699645996,0.23285523056983948,-1.107983946800232,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,305,0,0,-500.0,-500.0,500.0,1.0835306644439697,0.281070739030838,0.22312457859516144,-1.1134743690490723,555.232544854984,True
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,305,4,16000,-500.0,-500.0,500.0,1.0841035842895508,0.28113853931427,0.2122628092765808,-1.1129541397094727,555.232544854984,True
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,305,7,28000,-500.0,-500.0,500.0,1.0824790000915527,0.2774800658226013,0.2105909287929535,-1.1146447658538818,555.232544854984,True
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,305,8,32000,-500.0,-500.0,500.0,1.083737850189209,0.2800135612487793,0.21891553699970245,-1.1133527755737305,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,305,10,40000,-500.0,-500.0,500.0,1.0834187269210815,0.27871739864349365,0.20918996632099152,-1.1137176752090454,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,305,13,52000,-500.0,-500.0,500.0,1.0842219591140747,0.2799842357635498,0.2200273871421814,-1.1129062175750732,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,305,16,64000,-500.0,-500.0,500.0,1.0838514566421509,0.27914541959762573,0.20997364819049835,-1.113312005996704,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,305,19,76000,-500.0,-500.0,500.0,1.0844279527664185,0.2804050147533417,0.20888131856918335,-1.1127041578292847,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,305,22,88000,-500.0,-500.0,500.0,1.0842913389205933,0.27985870838165283,0.21012122929096222,-1.1128627061843872,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,305,25,100000,-500.0,-500.0,500.0,1.0830156803131104,0.2779635787010193,0.20554284751415253,-1.1141606569290161,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,305,28,112000,-500.0,-500.0,500.0,1.0839895009994507,0.2798689603805542,0.21030518412590027,-1.1131409406661987,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,305,31,122880,-500.0,-500.0,500.0,1.0832618474960327,0.27859559655189514,0.20791026949882507,-1.113874077796936,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,306,0,0,-500.0,-500.0,500.0,1.0962234735488892,0.30625462532043457,0.2446736842393875,-1.101047396659851,555.232544854984,True
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,306,4,16000,-500.0,-500.0,500.0,1.0966042280197144,0.3081616461277008,0.26379483938217163,-1.1006519794464111,555.232544854984,True
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,306,7,28000,-500.0,-500.0,500.0,1.0960638523101807,0.30577319860458374,0.24064002931118011,-1.1012052297592163,555.232544854984,True
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,306,8,32000,-500.0,-500.0,500.0,1.096347451210022,0.3070121705532074,0.24549448490142822,-1.100913405418396,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,306,10,40000,-500.0,-500.0,500.0,1.0964099168777466,0.3072555959224701,0.2625901997089386,-1.1008490324020386,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,306,13,52000,-500.0,-500.0,500.0,1.0958943367004395,0.30499011278152466,0.24380114674568176,-1.1013818979263306,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,306,16,64000,-500.0,-500.0,500.0,1.096418023109436,0.3077530860900879,0.24429607391357422,-1.1008440256118774,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,306,19,76000,-500.0,-500.0,500.0,1.0967705249786377,0.3097023665904999,0.25652021169662476,-1.1004815101623535,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,306,22,88000,-500.0,-500.0,500.0,1.0969750881195068,0.31072309613227844,0.2633780539035797,-1.1002715826034546,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,306,25,100000,-500.0,-500.0,500.0,1.0960814952850342,0.30633920431137085,0.23668046295642853,-1.1011883020401,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,306,28,112000,-500.0,-500.0,500.0,1.0961259603500366,0.30614984035491943,0.24028612673282623,-1.1011402606964111,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,306,31,122880,-500.0,-500.0,500.0,1.0965428352355957,0.30846959352493286,0.2539063096046448,-1.1007134914398193,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,307,0,0,-500.0,-500.0,500.0,1.0884710550308228,0.2788606584072113,0.24359172582626343,-1.1088511943817139,555.232544854984,True
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,307,4,16000,-500.0,-500.0,500.0,1.0877214670181274,0.2776838541030884,0.24139799177646637,-1.109601378440857,555.232544854984,True
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,307,7,28000,-500.0,-500.0,500.0,1.0886701345443726,0.2798515260219574,0.23683512210845947,-1.1086444854736328,555.232544854984,True
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,307,8,32000,-500.0,-500.0,500.0,1.0881496667861938,0.27914348244667053,0.24421067535877228,-1.1091519594192505,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,307,10,40000,-500.0,-500.0,500.0,1.0891821384429932,0.28132498264312744,0.24766287207603455,-1.1081161499023438,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,307,13,52000,-500.0,-500.0,500.0,1.0893092155456543,0.28149688243865967,0.24218958616256714,-1.1079869270324707,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,307,16,64000,-500.0,-500.0,500.0,1.0886917114257812,0.28107017278671265,0.24646586179733276,-1.1085855960845947,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,307,19,76000,-500.0,-500.0,500.0,1.088958501815796,0.2818955183029175,0.24387355148792267,-1.1083112955093384,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,307,22,88000,-500.0,-500.0,500.0,1.089535117149353,0.2830932140350342,0.24793407320976257,-1.10773503780365,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,307,25,100000,-500.0,-500.0,500.0,1.0879608392715454,0.279837042093277,0.24041278660297394,-1.1093047857284546,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,307,28,112000,-500.0,-500.0,500.0,1.0884404182434082,0.28068169951438904,0.24065978825092316,-1.1088289022445679,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,307,31,122880,-500.0,-500.0,500.0,1.0893558263778687,0.28287675976753235,0.2464827299118042,-1.1079047918319702,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,308,0,0,-500.0,-500.0,500.0,1.0540071725845337,0.20241989195346832,0.17561399936676025,-1.147779941558838,555.232544854984,True
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,308,4,16000,-500.0,-500.0,500.0,1.0541471242904663,0.20239374041557312,0.17397677898406982,-1.1476681232452393,555.232544854984,True
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,308,7,28000,-500.0,-500.0,500.0,1.0550647974014282,0.20351940393447876,0.1733899712562561,-1.146612286567688,555.232544854984,True
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,308,8,32000,-500.0,-500.0,500.0,1.0548664331436157,0.20283754169940948,0.17416121065616608,-1.1469122171401978,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,308,10,40000,-500.0,-500.0,500.0,1.055086612701416,0.20362184941768646,0.1727752685546875,-1.1465617418289185,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,308,13,52000,-500.0,-500.0,500.0,1.0550570487976074,0.20498546957969666,0.17065411806106567,-1.1463921070098877,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,308,16,64000,-500.0,-500.0,500.0,1.056059718132019,0.20539741218090057,0.17092984914779663,-1.1453570127487183,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,308,19,76000,-500.0,-500.0,500.0,1.0553187131881714,0.20554736256599426,0.17474767565727234,-1.1460436582565308,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,308,22,88000,-500.0,-500.0,500.0,1.0557125806808472,0.2041693776845932,0.16966784000396729,-1.1458683013916016,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,308,25,100000,-500.0,-500.0,500.0,1.0561045408248901,0.2055523693561554,0.17644576728343964,-1.1452900171279907,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,308,28,112000,-500.0,-500.0,500.0,1.055383563041687,0.20412029325962067,0.17574644088745117,-1.14618718624115,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,308,31,122880,-500.0,-500.0,500.0,1.0551663637161255,0.2046760469675064,0.17436149716377258,-1.1462997198104858,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,309,0,0,-500.0,-500.0,500.0,1.087021827697754,0.2729271352291107,0.21335402131080627,-1.110540747642517,555.232544854984,True
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,309,4,16000,-500.0,-500.0,500.0,1.0865648984909058,0.2713935673236847,0.21666240692138672,-1.1110213994979858,555.232544854984,True
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,309,7,28000,-500.0,-500.0,500.0,1.0867061614990234,0.2723352313041687,0.21024642884731293,-1.1109415292739868,555.232544854984,True
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,309,8,32000,-500.0,-500.0,500.0,1.086728572845459,0.27184540033340454,0.21519890427589417,-1.110910177230835,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,309,10,40000,-500.0,-500.0,500.0,1.087058424949646,0.2723781168460846,0.21363306045532227,-1.1105180978775024,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,309,13,52000,-500.0,-500.0,500.0,1.086997389793396,0.2725124657154083,0.21675048768520355,-1.1105971336364746,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,309,16,63953,-500.0,-500.0,500.0,1.087026596069336,0.27230942249298096,0.21998995542526245,-1.1105341911315918,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,309,19,75953,-500.0,-500.0,500.0,1.0870455503463745,0.2723703980445862,0.2123759537935257,-1.1105320453643799,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,309,22,87953,-500.0,-500.0,500.0,1.087143898010254,0.272822767496109,0.21456074714660645,-1.1104485988616943,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,309,25,99953,-500.0,-500.0,500.0,1.0870842933654785,0.2725673019886017,0.21610330045223236,-1.1105226278305054,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,309,28,111953,-500.0,-500.0,500.0,1.0870410203933716,0.27244335412979126,0.20733007788658142,-1.1106016635894775,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,309,31,122880,-500.0,-500.0,500.0,1.087328314781189,0.27267375588417053,0.21160244941711426,-1.1102728843688965,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,310,0,0,-500.0,-500.0,500.0,1.0861308574676514,0.2818240821361542,0.21657556295394897,-1.11106538772583,555.232544854984,True
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,310,4,16000,-500.0,-500.0,500.0,1.0862756967544556,0.2818671464920044,0.2158091515302658,-1.1109257936477661,555.232544854984,True
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,310,7,28000,-500.0,-500.0,500.0,1.0861867666244507,0.2821609377861023,0.21444164216518402,-1.1110156774520874,555.232544854984,True
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,310,8,32000,-500.0,-500.0,500.0,1.0870076417922974,0.28313419222831726,0.21785521507263184,-1.1101700067520142,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,310,10,40000,-500.0,-500.0,500.0,1.0863982439041138,0.2830108404159546,0.21764510869979858,-1.1108168363571167,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,310,13,52000,-500.0,-500.0,500.0,1.0860629081726074,0.28200575709342957,0.21268072724342346,-1.1111817359924316,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,310,16,64000,-500.0,-500.0,500.0,1.0871219635009766,0.2843952775001526,0.2179097831249237,-1.1100682020187378,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,310,19,76000,-500.0,-500.0,500.0,1.0869088172912598,0.2843886911869049,0.21697400510311127,-1.1102467775344849,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,310,22,88000,-500.0,-500.0,500.0,1.0876199007034302,0.2852799594402313,0.21899329125881195,-1.1095255613327026,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,310,25,99964,-500.0,-500.0,500.0,1.0869760513305664,0.2850395143032074,0.22092072665691376,-1.1101797819137573,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,310,28,111964,-500.0,-500.0,500.0,1.0869065523147583,0.2852659225463867,0.21526749432086945,-1.1102429628372192,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,310,31,122880,-500.0,-500.0,500.0,1.0863853693008423,0.28459662199020386,0.21760541200637817,-1.1107988357543945,0.0,False
gpomdp_reward_only,Acrobot-v1,gpomdp_reward_only,301,0,0,-500.0,-500.0,500.0,1.0957791805267334,0.30499541759490967,0.24332767724990845,-1.1015182733535767,0.0,False
gpomdp_reward_only,Acrobot-v1,gpomdp_reward_only,301,4,16000,-500.0,-500.0,500.0,1.0964674949645996,0.30851107835769653,0.2501000463962555,-1.1008045673370361,0.0,False
gpomdp_reward_only,Acrobot-v1,gpomdp_reward_only,301,7,28000,-500.0,-500.0,500.0,1.0959924459457397,0.3062056303024292,0.24271813035011292,-1.1013015508651733,0.0,False
gpomdp_reward_only,Acrobot-v1,gpomdp_reward_only,301,10,40000,-500.0,-500.0,500.0,1.096161961555481,0.3065372705459595,0.23776723444461823,-1.1011226177215576,0.0,False
gpomdp_reward_only,Acrobot-v1,gpomdp_reward_only,301,13,51915,-500.0,-500.0,500.0,1.09598970413208,0.306235134601593,0.2420482188463211,-1.1013031005859375,0.0,False
gpomdp_reward_only,Acrobot-v1,gpomdp_reward_only,301,16,63915,-500.0,-500.0,500.0,1.0964093208312988,0.30821019411087036,0.2475939691066742,-1.1008671522140503,0.0,False
gpomdp_reward_only,Acrobot-v1,gpomdp_reward_only,301,19,75915,-500.0,-500.0,500.0,1.0960564613342285,0.30624037981033325,0.23554439842700958,-1.1012318134307861,0.0,False
gpomdp_reward_only,Acrobot-v1,gpomdp_reward_only,301,22,87835,-500.0,-500.0,500.0,1.096250057220459,0.3076358139514923,0.2420990914106369,-1.1010314226150513,0.0,False
gpomdp_reward_only,Acrobot-v1,gpomdp_reward_only,301,25,99835,-500.0,-500.0,500.0,1.0963995456695557,0.30816981196403503,0.2481575310230255,-1.1008765697479248,0.0,False
gpomdp_reward_only,Acrobot-v1,gpomdp_reward_only,301,28,111835,-500.0,-500.0,500.0,1.0966295003890991,0.3099045157432556,0.24058474600315094,-1.100642204284668,0.0,False
gpomdp_reward_only,Acrobot-v1,gpomdp_reward_only,301,31,122880,-500.0,-500.0,500.0,1.096664309501648,0.3102897107601166,0.2484113574028015,-1.1006053686141968,0.0,False
gpomdp_reward_only,Acrobot-v1,gpomdp_reward_only,302,0,0,-500.0,-500.0,500.0,1.0369021892547607,0.22991737723350525,0.14428915083408356,-1.1597017049789429,0.0,False
gpomdp_reward_only,Acrobot-v1,gpomdp_reward_only,302,4,16000,-500.0,-500.0,500.0,1.0358598232269287,0.22831588983535767,0.1453503966331482,-1.1605418920516968,0.0,False
gpomdp_reward_only,Acrobot-v1,gpomdp_reward_only,302,7,28000,-500.0,-500.0,500.0,1.0361899137496948,0.23199443519115448,0.14484433829784393,-1.1602040529251099,0.0,False
gpomdp_reward_only,Acrobot-v1,gpomdp_reward_only,302,10,40000,-500.0,-500.0,500.0,1.0338488817214966,0.22869384288787842,0.1302567422389984,-1.1626540422439575,0.0,False
gpomdp_reward_only,Acrobot-v1,gpomdp_reward_only,302,13,52000,-500.0,-500.0,500.0,1.0346022844314575,0.23078444600105286,0.13701248168945312,-1.1617718935012817,0.0,False
gpomdp_reward_only,Acrobot-v1,gpomdp_reward_only,302,16,64000,-500.0,-500.0,500.0,1.0326405763626099,0.23062309622764587,0.12609638273715973,-1.1637269258499146,0.0,False
gpomdp_reward_only,Acrobot-v1,gpomdp_reward_only,302,19,76000,-500.0,-500.0,500.0,1.0329989194869995,0.23018039762973785,0.14997930824756622,-1.163124680519104,0.0,False
gpomdp_reward_only,Acrobot-v1,gpomdp_reward_only,302,22,88000,-500.0,-500.0,500.0,1.0336933135986328,0.22989286482334137,0.13988062739372253,-1.1624112129211426,0.0,False
gpomdp_reward_only,Acrobot-v1,gpomdp_reward_only,302,25,100000,-500.0,-500.0,500.0,1.0338990688323975,0.23162470757961273,0.13561014831066132,-1.162381887435913,0.0,False
gpomdp_reward_only,Acrobot-v1,gpomdp_reward_only,302,28,112000,-500.0,-500.0,500.0,1.0333656072616577,0.23173438012599945,0.1340537965297699,-1.1628204584121704,0.0,False
gpomdp_reward_only,Acrobot-v1,gpomdp_reward_only,302,31,122880,-500.0,-500.0,500.0,1.0335140228271484,0.23132021725177765,0.14569465816020966,-1.1625417470932007,0.0,False
gpomdp_reward_only,Acrobot-v1,gpomdp_reward_only,303,0,0,-500.0,-500.0,500.0,1.090776801109314,0.2916897237300873,0.21934522688388824,-1.1064531803131104,0.0,False
gpomdp_reward_only,Acrobot-v1,gpomdp_reward_only,303,4,15747,-500.0,-500.0,500.0,1.0919160842895508,0.29464414715766907,0.2184366136789322,-1.1053165197372437,0.0,False
gpomdp_reward_only,Acrobot-v1,gpomdp_reward_only,303,7,27747,-500.0,-500.0,500.0,1.0913434028625488,0.2927250862121582,0.22879941761493683,-1.1058789491653442,0.0,False
gpomdp_reward_only,Acrobot-v1,gpomdp_reward_only,303,10,39744,-500.0,-500.0,500.0,1.0919815301895142,0.29393234848976135,0.23686298727989197,-1.105249047279358,0.0,False
gpomdp_reward_only,Acrobot-v1,gpomdp_reward_only,303,13,51744,-500.0,-500.0,500.0,1.0907261371612549,0.29059746861457825,0.22689227759838104,-1.106514811515808,0.0,False
gpomdp_reward_only,Acrobot-v1,gpomdp_reward_only,303,16,63744,-500.0,-500.0,500.0,1.0924732685089111,0.2947100102901459,0.23798784613609314,-1.1047639846801758,0.0,False
gpomdp_reward_only,Acrobot-v1,gpomdp_reward_only,303,19,75744,-500.0,-483.8,500.0,1.0904470682144165,0.2900010943412781,0.22850732505321503,-1.1067991256713867,0.0,False
gpomdp_reward_only,Acrobot-v1,gpomdp_reward_only,303,22,87722,-500.0,-500.0,500.0,1.0901644229888916,0.2893804609775543,0.2131534367799759,-1.1070891618728638,0.0,False
gpomdp_reward_only,Acrobot-v1,gpomdp_reward_only,303,25,99722,-500.0,-500.0,500.0,1.0911035537719727,0.29116734862327576,0.2206718921661377,-1.1061480045318604,0.0,False
gpomdp_reward_only,Acrobot-v1,gpomdp_reward_only,303,28,111713,-500.0,-497.0,500.0,1.0897761583328247,0.2881622314453125,0.21669143438339233,-1.107480525970459,0.0,False
gpomdp_reward_only,Acrobot-v1,gpomdp_reward_only,303,31,122880,-500.0,-490.4,500.0,1.0897126197814941,0.2880130410194397,0.21118256449699402,-1.1075599193572998,0.0,False
gpomdp_reward_only,Acrobot-v1,gpomdp_reward_only,304,0,0,-500.0,-500.0,500.0,1.0885896682739258,0.2733095586299896,0.2267875075340271,-1.109065055847168,0.0,False
gpomdp_reward_only,Acrobot-v1,gpomdp_reward_only,304,4,16000,-500.0,-500.0,500.0,1.0887938737869263,0.2737824320793152,0.2279025763273239,-1.1088353395462036,0.0,False
gpomdp_reward_only,Acrobot-v1,gpomdp_reward_only,304,7,28000,-500.0,-500.0,500.0,1.0884947776794434,0.2744278609752655,0.2294415533542633,-1.1091572046279907,0.0,False
gpomdp_reward_only,Acrobot-v1,gpomdp_reward_only,304,10,40000,-500.0,-500.0,500.0,1.0887398719787598,0.2753458023071289,0.2263830453157425,-1.1088865995407104,0.0,False
gpomdp_reward_only,Acrobot-v1,gpomdp_reward_only,304,13,52000,-500.0,-500.0,500.0,1.0890953540802002,0.2741680443286896,0.22812524437904358,-1.108512282371521,0.0,False
gpomdp_reward_only,Acrobot-v1,gpomdp_reward_only,304,16,64000,-500.0,-500.0,500.0,1.0888508558273315,0.27411895990371704,0.23094621300697327,-1.1087805032730103,0.0,False
gpomdp_reward_only,Acrobot-v1,gpomdp_reward_only,304,19,76000,-500.0,-500.0,500.0,1.0886459350585938,0.2745848596096039,0.2287861704826355,-1.108995795249939,0.0,False
gpomdp_reward_only,Acrobot-v1,gpomdp_reward_only,304,22,88000,-500.0,-500.0,500.0,1.088836669921875,0.27351680397987366,0.22898083925247192,-1.1087899208068848,0.0,False
gpomdp_reward_only,Acrobot-v1,gpomdp_reward_only,304,25,100000,-500.0,-500.0,500.0,1.0888978242874146,0.2750818133354187,0.22906409204006195,-1.1087061166763306,0.0,False
gpomdp_reward_only,Acrobot-v1,gpomdp_reward_only,304,28,112000,-500.0,-500.0,500.0,1.0889959335327148,0.2748726010322571,0.22971810400485992,-1.1086112260818481,0.0,False
gpomdp_reward_only,Acrobot-v1,gpomdp_reward_only,304,31,122880,-500.0,-500.0,500.0,1.0890027284622192,0.273849219083786,0.23120087385177612,-1.1086275577545166,0.0,False
gpomdp_reward_only,Acrobot-v1,gpomdp_reward_only,305,0,0,-500.0,-500.0,500.0,1.0835306644439697,0.281070739030838,0.22312457859516144,-1.1134743690490723,0.0,False
gpomdp_reward_only,Acrobot-v1,gpomdp_reward_only,305,4,16000,-500.0,-500.0,500.0,1.0840100049972534,0.28088614344596863,0.21158897876739502,-1.1130489110946655,0.0,False
gpomdp_reward_only,Acrobot-v1,gpomdp_reward_only,305,7,28000,-500.0,-500.0,500.0,1.0821483135223389,0.2767786383628845,0.2095855474472046,-1.1149797439575195,0.0,False
