active_beta,active_fisher_beta,environment_steps,fisher_environment_steps,fisher_logdet_condition_number,fisher_logdet_effective_rank,fisher_logdet_frobenius_norm,fisher_logdet_gradient_trajectory_count,fisher_logdet_logdet_margin,fisher_logdet_maximum_eigenvalue,fisher_logdet_minimum_eigenvalue,fisher_logdet_mu,fisher_logdet_parameter_count,fisher_logdet_rank,fisher_logdet_score_backend,fisher_logdet_separate_fisher_batch,fisher_logdet_surrogate_value,fisher_logdet_trace,fisher_logdet_trajectory_count,fisher_policy_update,gradient_environment_steps,mean_batch_return,mean_episode_length,method,reward_loss,run_id,seed,total_loss,update
0.0,4.336134880313252e-07,72128000,48000,21358633733.9177,4.0531492924727255,7268.174070042642,128,-180.42952458279387,5903.930861428624,2.764189383543353e-07,0.0,68,68,vmap,True,-215430.25853677705,12572.572269353754,96,643,64000,32.94488702865282,500.0,fisher_logdet,-4.878583908081055,seed_24__fisher_logdet,24,-4.7851704422494326,644
0.0,4.336134880313252e-07,72240000,48000,29197428963.203594,3.7554298196633678,8987.423858716078,128,-183.03133965637846,7338.532947736118,2.513417519393434e-07,0.0,68,68,vmap,True,-351054.76310581306,14927.374399278078,96,644,64000,32.60580940407732,500.0,fisher_logdet,14.05880355834961,seed_24__fisher_logdet,24,14.211025638669932,645
0.0,4.336134880313252e-07,72352000,48000,54489397940.33322,3.708831309209395,8872.247352641934,128,-181.32620325561584,7836.601168353331,1.4381882466263504e-07,0.0,68,68,vmap,True,-247849.55413921396,14440.004147175123,96,645,64000,33.00527199437917,500.0,fisher_logdet,-17.594589233398438,seed_24__fisher_logdet,24,-17.487118323721123,646
0.0,4.336134880313252e-07,72464000,48000,27344084867.711414,4.095431902964002,7616.073753087314,128,-180.2786027415009,6453.126512810672,2.359971651649855e-07,0.0,68,68,vmap,True,-229790.796222637,13115.889043156856,96,646,64000,33.96763674295964,500.0,fisher_logdet,-44.7758674621582,seed_24__fisher_logdet,24,-44.67622707349061,647
0.0,4.336134880313252e-07,72576000,48000,37594604162.55427,3.7855907596923495,9189.865501353395,128,-181.4008942458994,7706.434462713943,2.0498778041104794e-07,0.0,68,68,vmap,True,-297614.7143991308,15313.168217640037,96,647,64000,33.86753241759887,500.0,fisher_logdet,-38.782997131347656,seed_24__fisher_logdet,24,-38.6539473769476,648
0.0,4.336134880313252e-07,72688000,48000,43224807676.8323,4.208555502986461,7836.430508019248,128,-182.09304069544984,6422.375204437554,1.4858076992393026e-07,0.0,68,68,vmap,True,-214125.04236435355,13896.115540156803,96,648,64000,33.4590297584123,500.0,fisher_logdet,0.5525951385498047,seed_24__fisher_logdet,24,0.6454426450442673,649
0.0,4.336134880313252e-07,72800000,48000,52575900983.72356,3.5714107958158237,9726.365079103312,128,-177.06850728146128,8329.24651815902,1.5842327686857115e-07,0.0,68,68,vmap,True,-219436.4881294549,15686.966664864889,96,649,64000,33.879055905222515,500.0,fisher_logdet,-11.116836547851562,seed_24__fisher_logdet,24,-11.021685926832404,650
0.0,4.336134880313252e-07,72912000,48000,22261880577.92816,3.9428724585597066,8403.904170354075,128,-178.05765138032507,7171.800702377798,3.221561034465514e-07,0.0,68,68,vmap,True,-233844.215216847,14256.027649872214,96,650,64000,33.054717129111594,500.0,fisher_logdet,-21.63629722595215,seed_24__fisher_logdet,24,-21.534899220136023,651
0.0,4.336134880313252e-07,73024000,48000,72111802583.29349,3.381534096282346,10112.85601227527,128,-184.53437512062942,9305.60753416134,1.2904416753988088e-07,0.0,68,68,vmap,True,-229397.84387106897,15551.999253526317,96,651,64000,33.78072430798517,500.0,fisher_logdet,-12.978984832763672,seed_24__fisher_logdet,24,-12.879514833535872,652
0.0,4.336134880313252e-07,73136000,48000,59179758572.713165,3.5308690534373643,10659.619486637983,128,-183.59067001112714,9456.322365013068,1.5978980977751446e-07,0.0,68,68,vmap,True,-196934.78035885445,17045.109213855532,96,652,64000,33.63152486828697,500.0,fisher_logdet,-30.650585174560547,seed_24__fisher_logdet,24,-30.56519159753446,653
0.0,4.336134880313252e-07,73248000,48000,75997734310.85341,3.6247889883564164,8795.391863082012,128,-184.72066046298704,7841.3290572333135,1.031784582571888e-07,0.0,68,68,vmap,True,-284729.1305717231,14095.054902327083,96,653,64000,33.59010252829745,500.0,fisher_logdet,-12.858024597167969,seed_24__fisher_logdet,24,-12.734562205716637,654
0.0,4.336134880313252e-07,73360000,48000,32302967055.27724,3.763560999891415,9164.737235142562,128,-184.17845034355295,7537.66416064901,2.3334278079627995e-07,0.0,68,68,vmap,True,-239729.21163951658,15365.642833320238,96,654,64000,33.76863411969883,500.0,fisher_logdet,-4.883684158325195,seed_24__fisher_logdet,24,-4.779734338683185,655
0.0,4.336134880313252e-07,73472000,48000,26339624417.692375,4.116362632763733,7517.566495355425,128,-178.09357236802646,6551.345878527809,2.4872586543516764e-07,0.0,68,68,vmap,True,-180068.6660876787,12842.90741839969,96,655,64000,33.51070890106149,500.0,fisher_logdet,-12.315391540527344,seed_24__fisher_logdet,24,-12.237311338139918,656
0.0,4.336134880313252e-07,73584000,48000,40685100956.64458,3.9219185064148556,9019.523705135249,128,-182.52025995225233,7517.663629779357,1.8477682131821262e-07,0.0,68,68,vmap,True,-227386.18152172415,15383.558472907738,96,656,64000,33.83112435773809,500.0,fisher_logdet,-5.500335693359375,seed_24__fisher_logdet,24,-5.401737978059616,657
0.0,4.336134880313252e-07,73696000,48000,40599596164.370125,4.0449634230601745,7989.106124101331,128,-179.68937979110854,6537.264673775183,1.6101797287117434e-07,0.0,68,68,vmap,True,-263956.7818649736,13709.152464989864,96,657,64000,33.44220532479879,500.0,fisher_logdet,-27.660615921020508,seed_24__fisher_logdet,24,-27.546160700146512,658
0.0,4.336134880313252e-07,73808000,48000,45376104397.60101,3.7888827155141676,8582.984773845392,128,-184.0933104063392,7158.565878076961,1.5776069746647152e-07,0.0,68,68,vmap,True,-229157.2335005636,14361.961446441199,96,658,64000,33.63550013164455,500.0,fisher_logdet,8.705001831054688,seed_24__fisher_logdet,24,8.804367498380476,659
0.0,4.336134880313252e-07,73920000,48000,24980910274.815144,4.159947409862388,7632.471858625275,128,-186.6697484610346,6167.6361349936,2.468939709219319e-07,0.0,68,68,vmap,True,-270911.9963937509,13381.244203823631,96,659,64000,33.226032646134286,500.0,fisher_logdet,-4.337621688842773,seed_24__fisher_logdet,24,-4.22015059313695,660
0.0,4.336134880313252e-07,74032000,48000,51169609552.80658,3.689245850214359,8768.095460293196,128,-184.658689090654,7455.939711353808,1.457103107980401e-07,0.0,68,68,vmap,True,-237139.7366526077,14379.032412188066,96,660,64000,34.39057284550483,500.0,fisher_logdet,-16.885051727294922,seed_24__fisher_logdet,24,-16.782224738934154,661
0.0,4.336134880313252e-07,74144000,48000,42667689037.841965,3.9204454904183126,8618.080099015395,128,-185.62968417445694,7157.666283314052,1.67753783828459e-07,0.0,68,68,vmap,True,-234284.71600505285,14631.191186631242,96,661,64000,33.523233980957755,500.0,fisher_logdet,-4.815788269042969,seed_24__fisher_logdet,24,-4.71419925614359,662
0.0,4.336134880313252e-07,74256000,48000,48931903926.0884,3.9459098640934993,7777.369825490635,128,-188.31485876272467,5735.9340708053915,1.1722278535226249e-07,0.0,68,68,vmap,True,-287204.81788987026,13393.227244777316,96,662,64000,33.70790179189299,500.0,fisher_logdet,-3.712444305419922,seed_24__fisher_logdet,24,-3.5879084225552935,663
0.0,4.336134880313252e-07,74368000,48000,52900863712.675964,3.802827390500853,9126.394496375618,128,-179.15599796317076,7597.658403361022,1.4362068726565027e-07,0.0,68,68,vmap,True,-225354.667205512,15282.073108672783,96,663,64000,33.377385662647946,500.0,fisher_logdet,5.1713104248046875,seed_24__fisher_logdet,24,5.269027248095808,664
0.0,4.336134880313252e-07,74480000,48000,33304032886.992653,3.9195876343229425,9123.259258044218,128,-182.3076588227399,6900.047409166827,2.0718353938035337e-07,0.0,68,68,vmap,True,-214470.33892855403,15701.304766064639,96,664,64000,33.19325463385932,500.0,fisher_logdet,-8.297977447509766,seed_24__fisher_logdet,24,-8.204980215767694,665
0.0,4.336134880313252e-07,74592000,48000,47032275286.76201,3.911253318870787,8434.55467769743,128,-179.16232363360842,7120.658071915805,1.5139939602114101e-07,0.0,68,68,vmap,True,-233608.52615249594,14184.948271346482,96,665,64000,33.45792376279199,500.0,fisher_logdet,14.226982116699219,seed_24__fisher_logdet,24,14.32827792455806,666
0.0,4.336134880313252e-07,74704000,48000,87200517108.01042,3.8050958057053803,8993.02218910361,128,-184.08476922134685,7811.456120826214,8.958038759277766e-08,0.0,68,68,vmap,True,-277535.12901743036,14967.130748351285,96,666,64000,33.84368013295797,500.0,fisher_logdet,30.900501251220703,seed_24__fisher_logdet,24,31.020844226565174,667
0.0,4.336134880313252e-07,74816000,48000,41253158463.11466,3.7988914616857876,8389.603153531114,128,-183.34474784762202,7040.343565406675,1.7066192814549215e-07,0.0,68,68,vmap,True,-307208.4567859544,13970.156148960774,96,667,64000,33.05415344683871,500.0,fisher_logdet,11.263908386230469,seed_24__fisher_logdet,24,11.397118116730146,668
0.0,4.336134880313252e-07,74928000,48000,26153730907.790627,3.761237404906336,9169.363689521044,128,-177.5312313505307,7624.460790645684,2.915247854131023e-07,0.0,68,68,vmap,True,-222646.97653158274,15325.2904917519,96,668,64000,33.07711442843595,500.0,fisher_logdet,-2.0351028442382812,seed_24__fisher_logdet,24,-1.938560112144793,669
0.0,4.336134880313252e-07,75040000,48000,27847004109.214573,3.9204849212966404,8443.56519960091,128,-183.8791454183119,6977.524463105399,2.505664320563854e-07,0.0,68,68,vmap,True,-241215.60386696307,14391.367314198415,96,669,64000,33.824553126369864,500.0,fisher_logdet,19.74124526977539,seed_24__fisher_logdet,24,19.845839609135727,670
0.0,4.336134880313252e-07,75152000,48000,36489824160.80203,3.939371717470948,8422.32282224474,128,-186.6780481992515,6781.965075179414,1.8585907800741645e-07,0.0,68,68,vmap,True,-254011.2149889131,14396.561405985993,96,670,64000,34.41277886770065,500.0,fisher_logdet,12.345474243164062,seed_24__fisher_logdet,24,12.45561693209448,671
0.0,4.336134880313252e-07,75264000,48000,37077573559.89029,3.7746542544554638,8372.837807128752,128,-185.46406049162695,6467.736827026119,1.7443797438845283e-07,0.0,68,68,vmap,True,-237728.2651851418,14127.01885451886,96,671,64000,32.976436618902696,500.0,fisher_logdet,8.243965148925781,seed_24__fisher_logdet,24,8.347047331196347,672
0.0,4.336134880313252e-07,75376000,48000,32022697212.29787,3.6662721309580055,8461.887301076902,128,-184.0957245632843,7370.3229305763625,2.3015934234752384e-07,0.0,68,68,vmap,True,-252110.13875198492,13713.791227559594,96,672,64000,33.55608757049774,500.0,fisher_logdet,0.4503021240234375,seed_24__fisher_logdet,24,0.5596204806557471,673
0.0,4.336134880313252e-07,75488000,48000,29702875589.58855,4.0026657289433984,8415.481717541126,128,-185.2504762331943,6214.870350533883,2.09234635609231e-07,0.0,68,68,vmap,True,-285908.6564091549,14620.632617058927,96,673,64000,34.27479091524994,500.0,fisher_logdet,-37.121681213378906,seed_24__fisher_logdet,24,-36.997707363614985,674
0.0,4.336134880313252e-07,75600000,48000,41050218381.09756,3.8861941758782126,8177.06990560924,128,-186.09684405109735,6710.356857614426,1.6346701972003034e-07,0.0,68,68,vmap,True,-288601.60605966917,13839.034916756455,96,674,64000,33.40387333786269,500.0,fisher_logdet,-0.7660408020019531,seed_24__fisher_logdet,24,-0.6408992529469775,675
0.0,4.336134880313252e-07,75712000,48000,46492566902.40597,3.6737134604321895,9306.80365608029,128,-187.54471337968107,8340.149901710596,1.793867376524439e-07,0.0,68,68,vmap,True,-328502.3740085962,15034.033830251736,96,675,64000,34.04253594240089,500.0,fisher_logdet,-6.065227508544922,seed_24__fisher_logdet,24,-5.922784448324483,676
0.0,4.336134880313252e-07,75824000,48000,29236774589.83983,3.831854009600218,8814.987848972554,128,-185.46835701687067,7337.451429792855,2.509665150389988e-07,0.0,68,68,vmap,True,-311788.11982560833,14793.68435261261,96,676,64000,33.828256721457294,500.0,fisher_logdet,-4.667509078979492,seed_24__fisher_logdet,24,-4.532313544815182,677
0.0,4.336134880313252e-07,75936000,48000,40646953169.78392,3.8838868978082894,8551.075326869679,128,-184.70192715357211,7363.766462579855,1.811640452316589e-07,0.0,68,68,vmap,True,-285293.51199266093,14410.349869245636,96,677,64000,33.34284301751201,500.0,fisher_logdet,18.026351928710938,seed_24__fisher_logdet,24,18.15005904355878,678
0.0,4.336134880313252e-07,76048000,48000,36320169239.26854,3.385752858939061,11170.79641346431,128,-177.22789728288373,10284.051551495748,2.8314987971963705e-07,0.0,68,68,vmap,True,-231676.5867861507,17200.15961090406,96,678,64000,33.39607083785123,500.0,fisher_logdet,-10.033681869506836,seed_24__fisher_logdet,24,-9.933223776615302,679
0.0,4.336134880313252e-07,76160000,48000,35743499974.20539,3.844356273318272,9186.624279511665,128,-188.62655821580069,7309.137565907441,2.044885803343865e-07,0.0,68,68,vmap,True,-368392.823247873,15607.064043654646,96,679,64000,33.8493710397983,500.0,fisher_logdet,19.92641830444336,seed_24__fisher_logdet,24,20.086158401497578,680
0.0,4.336134880313252e-07,76272000,48000,35983139542.22767,3.664369457268627,10098.81234928766,128,-181.76868921558597,8833.531914955542,2.45490861201509e-07,0.0,68,68,vmap,True,-254470.85796941043,16476.85848048435,96,680,64000,34.15853711202223,500.0,fisher_logdet,-0.142822265625,seed_24__fisher_logdet,24,-0.03248026929855999,681
0.0,4.336134880313252e-07,76384000,48000,17943858129.31576,3.803022644311711,8013.469918046991,128,-184.24087005482158,6510.770831299016,3.628411896916444e-07,0.0,68,68,vmap,True,-242104.6317064219,13456.580902865875,96,681,64000,34.58969496662313,500.0,fisher_logdet,-9.133041381835938,seed_24__fisher_logdet,24,-9.028061548013177,682
0.0,4.336134880313252e-07,76496000,48000,23937631391.064884,3.905142970939983,7782.82335979427,128,-185.816008033265,6254.910190975444,2.6130029695879567e-07,0.0,68,68,vmap,True,-231689.0104044267,13264.344549516758,96,682,64000,34.020736831421104,500.0,fisher_logdet,8.122333526611328,seed_24__fisher_logdet,24,8.222797006551318,683
0.0,4.336134880313252e-07,76608000,48000,21600139929.7271,3.990328098326066,8209.607645498992,128,-178.12002882529526,6456.473351058976,2.989088668899446e-07,0.0,68,68,vmap,True,-217045.12125439002,14205.130676116856,96,683,64000,33.845062388231256,500.0,fisher_logdet,-5.682743072509766,seed_24__fisher_logdet,24,-5.588629380422468,684
0.0,4.336134880313252e-07,76720000,48000,19387942119.826626,4.050772119783295,8746.433960016975,128,-174.50923886308203,7090.681247092514,3.657263469876669e-07,0.0,68,68,vmap,True,-220564.97482389156,15249.818144674768,96,684,64000,33.67535740318891,500.0,fisher_logdet,40.86982727050781,seed_24__fisher_logdet,24,40.965467218578745,685
0.0,4.336134880313252e-07,76832000,48000,43256857840.051575,3.912231998223458,7790.689568229297,128,-188.28891274795882,6700.3309727593005,1.5489638654603009e-07,0.0,68,68,vmap,True,-247492.57673201896,13107.768833346712,96,685,64000,34.372137214888696,500.0,fisher_logdet,-5.050453186035156,seed_24__fisher_logdet,24,-4.943137066576525,686
0.0,4.336134880313252e-07,76944000,48000,36434861976.96958,3.8591451675189026,8274.92706204866,128,-183.75892367729585,6610.90861724231,1.8144459066212615e-07,0.0,68,68,vmap,True,-322405.21538605425,13963.372981794546,96,686,64000,32.9413930065102,500.0,fisher_logdet,4.9195404052734375,seed_24__fisher_logdet,24,5.059339655276475,687
0.0,4.336134880313252e-07,77056000,48000,36988110772.40351,3.853122805660064,8849.701460948389,128,-180.76092054903353,7462.890885656505,2.0176458677701645e-07,0.0,68,68,vmap,True,-238981.75241903227,14874.572947775445,96,687,64000,33.16313551409331,500.0,fisher_logdet,16.82672882080078,seed_24__fisher_logdet,24,16.930354532043037,688
0.0,4.336134880313252e-07,77168000,48000,57612174804.035774,3.7762942294670987,9531.161827665193,128,-189.28840384448077,7629.252418937202,1.3242430866197343e-07,0.0,68,68,vmap,True,-435896.0322263806,16157.071365875312,96,688,64000,32.784380564733304,500.0,fisher_logdet,-5.087718963623047,seed_24__fisher_logdet,24,-4.898708564670351,689
0.0,4.336134880313252e-07,77280000,48000,13615692728.41792,3.8513479670007054,8621.854774227866,128,-169.3902176881116,6678.45056543092,4.904965688225343e-07,0.0,68,68,vmap,True,-220034.16182177822,14652.416823533815,96,689,64000,32.41826846536736,500.0,fisher_logdet,-1.2145538330078125,seed_24__fisher_logdet,24,-1.1191440526142222,690
0.0,4.336134880313252e-07,77392000,48000,52901630223.09893,3.516519517396711,9850.109847131293,128,-185.20483066220146,8369.66605596743,1.5821187401353284e-07,0.0,68,68,vmap,True,-444284.39192817814,15884.503235312779,96,690,64000,33.05235377168098,500.0,fisher_logdet,11.348381042480469,seed_24__fisher_logdet,24,11.541028747342322,691
0.0,4.336134880313252e-07,77504000,48000,19334624417.75608,3.7214810687554043,9203.604524722054,128,-178.60210515287616,7043.2669906825995,3.642825864367124e-07,0.0,68,68,vmap,True,-241499.00333905572,15426.2709200847,96,691,64000,33.05009258659296,500.0,fisher_logdet,25.18890380859375,seed_24__fisher_logdet,24,25.293621033787687,692
0.0,4.336134880313252e-07,77616000,48000,18698754104.750427,4.077854162366834,7710.343794415743,128,-180.18860112875996,5759.145843901367,3.0799623395433884e-07,0.0,68,68,vmap,True,-215883.99443452363,13523.547940791252,96,692,64000,33.551787432335985,500.0,fisher_logdet,11.662105560302734,seed_24__fisher_logdet,24,11.755715772139624,693
0.0,4.336134880313252e-07,77728000,48000,20149143107.24286,4.000405337616876,7991.85340844837,128,-179.69579278333566,5725.84146839355,2.8417295157010055e-07,0.0,68,68,vmap,True,-222468.75925999717,13909.604222786475,96,693,64000,33.77289926298527,500.0,fisher_logdet,-11.530830383300781,seed_24__fisher_logdet,24,-11.434364928620052,694
0.0,4.336134880313252e-07,77840000,48000,34712888488.92447,3.714165119135014,8940.358862544219,128,-185.0126792835708,7596.641931148225,2.188421148983905e-07,0.0,68,68,vmap,True,-291388.3050991986,14755.042506234067,96,694,64000,33.59700969836855,500.0,fisher_logdet,-33.85486602783203,seed_24__fisher_logdet,24,-33.72851612848643,695
0.0,4.336134880313252e-07,77952000,48000,41973970724.21518,3.836706005089385,8034.6923917042095,128,-184.70742475536426,6910.291436876033,1.646327787828141e-07,0.0,68,68,vmap,True,-261765.13011634798,13424.924276166885,96,695,64000,34.050526477004475,500.0,fisher_logdet,2.0469627380371094,seed_24__fisher_logdet,24,2.1604676291518325,696
0.0,4.336134880313252e-07,78064000,48000,69278031269.34038,3.86781901003865,8258.339121826097,128,-186.31278602407855,6675.271318254984,9.635480679730555e-08,0.0,68,68,vmap,True,-227423.64308440234,14031.350249330115,96,696,64000,34.27806873508863,500.0,fisher_logdet,-11.017799377441406,seed_24__fisher_logdet,24,-10.919185418302787,697
0.0,4.336134880313252e-07,78176000,48000,31490997613.823242,3.7438379510588455,8718.649575884909,128,-183.99377606025146,6972.012996870024,2.2139701899471102e-07,0.0,68,68,vmap,True,-275797.1018368137,14688.813540125635,96,697,64000,32.97211442191736,500.0,fisher_logdet,8.367925643920898,seed_24__fisher_logdet,24,8.48751498723729,698
0.0,4.336134880313252e-07,78288000,48000,32145916400.967995,4.203012815390261,7103.3795651541595,128,-183.34146612379277,5090.248574580757,1.5834821789144815e-07,0.0,68,68,vmap,True,-271719.660611989,12699.143538729799,96,698,64000,33.46422091296508,500.0,fisher_logdet,20.941083908081055,seed_24__fisher_logdet,24,21.05890521788571,699
0.0,4.336134880313252e-07,78400000,48000,37865383172.87224,3.8392846702572583,8450.298167930452,128,-187.79263835612466,5932.614249669303,1.566764615211813e-07,0.0,68,68,vmap,True,-342269.70686127094,14362.106385699126,96,699,64000,33.16887122522478,500.0,fisher_logdet,16.674179077148438,seed_24__fisher_logdet,24,16.82259183858801,700
0.0,4.336134880313252e-07,78512000,48000,27399724749.549973,3.6619140602417763,9586.978363617518,128,-188.12425606516575,7905.742441063143,2.885336445284178e-07,0.0,68,68,vmap,True,-275163.64906070585,15901.987297511228,96,700,64000,33.85873742336937,500.0,fisher_logdet,1.0453910827636719,seed_24__fisher_logdet,24,1.1647057524123121,701
0.0,4.336134880313252e-07,78624000,48000,32359793196.630543,4.123920629358959,7825.883592592022,128,-187.19732693911422,6296.146319574147,1.9456695168959647e-07,0.0,68,68,vmap,True,-246398.53398283248,13727.302938845454,96,701,64000,33.89125549548896,500.0,fisher_logdet,-1.4663543701171875,seed_24__fisher_logdet,24,-1.3595126423510866,702
0.0,4.336134880313252e-07,78736000,48000,36675691548.46083,3.773520680881237,8765.547393236191,128,-186.36871554878513,7535.768553399957,2.0547038747565786e-07,0.0,68,68,vmap,True,-218386.62901258265,14538.582317938623,96,702,64000,33.975162159234685,500.0,fisher_logdet,4.849643707275391,seed_24__fisher_logdet,24,4.94433909522094,703
0.0,4.336134880313252e-07,78848000,48000,53643786635.00512,3.8085556438395183,8490.7991063411,128,-193.19324240488515,6544.864123140332,1.2200600542373898e-07,0.0,68,68,vmap,True,-323564.44882513874,14430.945722493172,96,703,64000,34.389711156320715,500.0,fisher_logdet,19.238128662109375,seed_24__fisher_logdet,24,19.378430571367378,704
0.0,4.336134880313252e-07,78960000,48000,28856635449.49455,3.519003442393831,9765.32400393247,128,-181.44306989583106,8791.059418472378,3.0464602964051934e-07,0.0,68,68,vmap,True,-209207.72130720664,15445.951772742606,96,704,64000,33.98180928509653,500.0,fisher_logdet,-14.886955261230469,seed_24__fisher_logdet,24,-14.796239971471365,705
0.0,4.336134880313252e-07,79072000,48000,40112726882.69302,3.7273917818487123,8744.837407612546,128,-190.03157624753902,7325.612356161005,1.826256384310213e-07,0.0,68,68,vmap,True,-247346.30799778752,14543.430340506191,96,705,64000,33.51479848795592,500.0,fisher_logdet,9.637686729431152,seed_24__fisher_logdet,24,9.744939424793744,706
0.0,4.336134880313252e-07,79184000,48000,25047267297.65193,3.982480102739446,8208.689148896392,128,-184.10926441210734,5911.686333464964,2.3602120994728865e-07,0.0,68,68,vmap,True,-237512.53213809634,14227.745451522458,96,706,64000,33.48667290172003,500.0,fisher_logdet,-18.433563232421875,seed_24__fisher_logdet,24,-18.330574594910324,707
0.0,4.336134880313252e-07,79296000,48000,41096747909.17872,3.5682402615519826,9508.923310984535,128,-192.46185332396146,8279.476965995356,2.0146306915312351e-07,0.0,68,68,vmap,True,-270135.7297741923,15363.279897366725,96,707,64000,34.22247444733823,500.0,fisher_logdet,-16.917720794677734,seed_24__fisher_logdet,24,-16.800586298648458,708
0.0,4.336134880313252e-07,79408000,48000,32704404079.602898,3.7130510951326583,9313.534464216744,128,-188.66134742221584,8028.969227885397,2.455011627285057e-07,0.0,68,68,vmap,True,-265170.51712171634,15346.365287632296,96,708,64000,33.77985804103821,500.0,fisher_logdet,-15.034997940063477,seed_24__fisher_logdet,24,-14.920016427211259,709
0.0,4.336134880313252e-07,79520000,48000,51556140692.214165,3.845088102079675,7919.242041075519,128,-196.40469604887454,6585.1330969705605,1.2772742506626423e-07,0.0,68,68,vmap,True,-307948.5508444888,13413.656715485473,96,709,64000,34.74069738445655,500.0,fisher_logdet,7.477565765380859,seed_24__fisher_logdet,24,7.61109641064673,710
0.0,4.336134880313252e-07,79632000,48000,38793541990.43822,3.526860397130454,9733.121184932992,128,-186.7593499755796,8595.980096551604,2.2158275979724486e-07,0.0,68,68,vmap,True,-282688.88414321025,15542.491001241231,96,710,64000,34.072033923190766,500.0,fisher_logdet,-2.0119857788085938,seed_24__fisher_logdet,24,-1.8894080657275731,711
0.0,4.336134880313252e-07,79744000,48000,16856729926.031528,4.155938483621047,7594.994028366508,128,-188.02019911862067,5727.73387922747,3.39789146789511e-07,0.0,68,68,vmap,True,-280739.4765213204,13487.361431674512,96,711,64000,33.16009461717964,500.0,fisher_logdet,-12.492477416992188,seed_24__fisher_logdet,24,-12.370744993349689,712
0.0,4.336134880313252e-07,79856000,48000,32956498572.614838,3.82060584515709,8359.729738207328,128,-178.59623414412772,6516.584687086072,1.9773291973744505e-07,0.0,68,68,vmap,True,-207785.30090052553,14122.070670742114,96,712,64000,33.858986628552046,500.0,fisher_logdet,18.04363250732422,seed_24__fisher_logdet,24,18.133731016409335,713
0.0,4.336134880313252e-07,79968000,48000,19974198482.860638,3.717469151563285,8689.647598455704,128,-177.32372064532495,7085.536866780484,3.547344777243706e-07,0.0,68,68,vmap,True,-233185.921150113,14461.2465647023,96,713,64000,32.77102759675586,500.0,fisher_logdet,-15.8701171875,seed_24__fisher_logdet,24,-15.769004626870302,714
0.0,4.336134880313252e-07,80080000,48000,30414828186.111065,3.6962960907399465,8324.1995152032,128,-188.6657655517755,6952.850743452273,2.2860069111379338e-07,0.0,68,68,vmap,True,-230905.04559148126,13798.034614944605,96,714,64000,33.78481898963774,500.0,fisher_logdet,-5.680450439453125,seed_24__fisher_logdet,24,-5.5803268972301705,715
0.0,4.336134880313252e-07,80192000,48000,15774145217.091417,3.9425778874698576,7838.74446057084,128,-188.03767881864206,6275.720547675848,3.9784853387022535e-07,0.0,68,68,vmap,True,-295046.8166905802,13494.499250268027,96,715,64000,33.31765688979819,500.0,fisher_logdet,31.78173828125,seed_24__fisher_logdet,24,31.90967456056774,716
0.0,4.336134880313252e-07,80304000,48000,27147639313.281826,4.026326573987096,7440.117881165178,128,-188.74523184821027,6022.434721551538,2.2184008900564318e-07,0.0,68,68,vmap,True,-269934.3205905008,12859.667878840322,96,716,64000,33.438085475209334,500.0,fisher_logdet,6.736053466796875,seed_24__fisher_logdet,24,6.853100629087488,717
0.0,4.336134880313252e-07,80416000,48000,43866538417.458664,3.6288986962910004,9062.692832739618,128,-193.95244572528213,6902.554129535412,1.5735351770515428e-07,0.0,68,68,vmap,True,-232885.33575260936,15098.528540278623,96,717,64000,34.15582607851209,500.0,fisher_logdet,0.07466888427734375,seed_24__fisher_logdet,24,0.17565110702437897,718
0.0,4.336134880313252e-07,80528000,48000,31175906986.99981,3.9024891119519447,8404.890329366512,128,-184.7439378905766,7179.843234847369,2.303010218064009e-07,0.0,68,68,vmap,True,-298150.9342054506,14183.462477515317,96,718,64000,31.75508589187378,500.0,fisher_logdet,-24.340885162353516,seed_24__fisher_logdet,24,-24.21160289581289,719
0.0,4.336134880313252e-07,80640000,48000,32308420941.032463,3.618346830917308,9778.092145627068,128,-183.82272841339844,8015.359352547218,2.480888610178878e-07,0.0,68,68,vmap,True,-235007.75757512334,16065.181821826522,96,719,64000,34.18883332156382,500.0,fisher_logdet,-11.52874755859375,seed_24__fisher_logdet,24,-11.426845025117181,720
0.0,4.336134880313252e-07,80752000,48000,23919780919.037117,4.2783324648812115,7153.4816443024,128,-190.20679748258544,5241.93026925424,2.1914624916494643e-07,0.0,68,68,vmap,True,-333762.42642119265,12964.094056718435,96,720,64000,34.38340282552048,500.0,fisher_logdet,21.705585479736328,seed_24__fisher_logdet,24,21.85030936963062,721
0.0,4.336134880313252e-07,80864000,48000,42672900393.06667,3.4252392158339857,9931.545000940027,128,-186.07799526203004,9034.145113615868,2.1170684510312078e-07,0.0,68,68,vmap,True,-224530.96405360487,15444.871724827379,96,721,64000,33.71715463861875,500.0,fisher_logdet,-33.213680267333984,seed_24__fisher_logdet,24,-33.116320612839665,722
0.0,4.336134880313252e-07,80976000,48000,35164449771.77754,3.7590260963254223,8177.865977178492,128,-191.62156677711766,6953.641119000504,1.977463365453081e-07,0.0,68,68,vmap,True,-283861.9446745607,13593.390565786125,96,722,64000,33.47293932198511,500.0,fisher_logdet,6.179054260253906,seed_24__fisher_logdet,24,6.302140628203597,723
